	dist_type_parasite
35x31	220.79153063466927
35x33	212.8016917225992
35x35	273.2787953720526
35x37	368.10824494977055
35x39	472.48598921026223
35x41	569.5883864686847
35x43	510.8794769806278
35x45	466.8481551853876
35x47	470.94995487843505
35x49	490.5276342878145
35x51	408.74110387872656
35x53	356.3091073772881
35x55	342.9457245687716
35x57	360.40961418918897
36x20	483.843817775943
36x22	371.66410910928687
36x24	272.65102237108863
36x26	203.6705673385331
36x28	206.11768483077813
36x30	269.58709167910825
36x32	267.49454200039315
36x34	288.80754837780836
36x36	361.56300972306343
36x38	450.7400359408961
36x40	562.7969171912722
36x42	481.94220607869556
36x44	428.7238388520047
36x46	405.2657523156871
36x48	424.211185613958
36x50	401.03755435120985
36x52	327.038912057877
36x54	289.6958577543005
36x56	289.15573658497567
36x58	333.9157528479301
37x17	640.8385131996982
37x19	522.1322150566843
37x21	395.78101268251856
37x23	279.21622445696073
37x25	186.2071158683254
37x27	140.82219285325706
37x29	183.91438225435226
37x31	284.03735669802285
37x33	302.5557965070241
37x35	336.52389216814896
37x37	418.73883268691475
37x39	512.8067959768084
37x41	477.58402402090445
37x43	405.166089400384
37x45	361.9327147412897
37x47	354.5264165051737
37x49	393.8181433098277
37x51	318.59103879425084
37x53	247.5590434623624
37x55	223.11945231198465
37x57	254.65619961037655
38x16	689.8357050776654
38x18	567.2261013035277
38x20	441.9085086304629
38x22	321.0831979409696
38x24	201.90366514751523
38x26	96.72192099002139
38x28	97.97739535219316
38x30	204.20901057494967
38x32	238.30002098195442
38x34	258.74151193807273
38x36	329.6539397610775
38x38	432.75194973564237
38x40	477.36100594832806
38x42	388.28382660110856
38x44	317.65153863943425
38x46	291.11252120099533
38x48	311.5137236142253
38x50	315.2995401201845
38x52	226.0588640155479
38x54	169.07519037398674
38x56	175.6732478210613
38x58	244.00288932715569
39x17	624.7641555018981
39x19	495.3321511874633
39x21	371.8611568852008
39x23	240.89850559934968
39x25	115.95938944302847
39x27	25.20079363829621
39x29	125.74040718877929
39x31	193.78261015890956
39x33	184.11784269863668
39x35	245.9683312949045
39x37	343.65217880874843
39x39	459.9427138242328
39x41	393.5028589476824
39x43	300.7287814626325
39x45	239.7549790932397
39x47	234.96052860001822
39x49	291.57054035001545
39x51	234.5532988469785
39x53	139.98960675707306
39x55	105.31970375955297
39x57	161.44909414425348
40x16	683.697140552745
40x18	567.6775317026382
40x20	440.6911390078088
40x22	309.69927348962256
40x24	183.48504026214226
40x26	52.92948138797498
40x28	59.96532331272826
40x30	178.87856215880117
40x32	124.53569769347234
40x34	158.28335351514403
40x36	267.28638199504326
40x38	376.6718067495896
40x40	418.41319290863623
40x42	308.1216967368572
40x44	219.88817612595722
40x46	174.80140159621118
40x48	213.43856258886316
40x50	270.0853939034833
40x52	147.90784292930485
40x54	61.38118604263018
40x56	75.09687077368822
40x58	181.3377511716742
41x15	756.6180674554366
41x17	629.1166664458985
41x19	505.53699172266306
41x21	375.52636392136293
