	dist_type_parasite
10x40	446.32527376342915
10x42	403.9444144928852
10x44	276.96905964385263
10x46	151.94926784950272
10x48	40.1429944074929
10x50	99.32904912461416
11x21	327.1210785015236
11x23	426.735796483023
11x25	414.6620913466771
11x27	339.2943265072377
11x29	301.2829235121036
11x31	313.3965219972935
11x33	369.9575381040372
11x35	447.0458142070005
11x37	463.2772172252809
11x39	512.156509282075
11x41	475.1505866564828
11x43	350.99351845867454
11x45	231.01274856596092
11x47	126.10360819580069
11x49	98.06324489838187
11x51	183.45816961912615
12x20	241.93387526346947
12x22	341.2525457780498
12x24	454.5998790145023
12x26	421.1074091012885
12x28	368.46113770654307
12x30	359.3158638301404
12x32	388.9848583171331
12x34	453.9243329014213
12x36	505.1038012131765
12x38	537.7708526872761
12x40	552.0541368380457
12x42	430.4922066658118
12x44	313.5626412696511
12x46	210.36427928714514
12x48	150.69134016259872
12x50	177.34421332538622
12x52	266.637300466383
13x19	155.11689140773805
13x21	258.09804338661695
13x23	374.1975146897693
13x25	496.414705664528
13x27	443.67080138318767
13x29	415.418921090506
13x31	424.51550030593705
13x33	468.911974681816
13x35	537.2263954795969
13x37	574.9704861990745
13x39	614.150600423056
13x41	511.5789284167202
13x43	398.46668618593435
13x45	297.34284924981785
13x47	224.298461876135
13x49	209.96823569292576
13x51	262.22406449447016
14x18	70.75196110356237
14x20	170.83055932707137
14x22	292.45370573819037
14x24	417.95173166288
14x26	522.6476537783368
14x28	481.1975270094393
14x30	472.5861297160551
14x32	494.4864204404405
14x34	544.5269506645197
14x36	618.4670807731002
14x38	591.456887693431
14x40	580.7835397116553
14x42	487.39357812757424
14x44	386.1383301357171
14x46	305.957725838064
14x48	264.821298237132
14x50	279.95317465604876
14x52	341.55447588927916
15x17	20.580087463370837
15x19	93.00591379046827
15x21	221.05370388211102
15x23	349.1063018623412
15x25	476.58007721683043
15x27	552.7095530203907
15x29	528.7475200887471
15x31	535.6848420480087
15x33	570.1405177673307
15x35	605.6963017882806
15x37	552.4507217843052
15x39	524.0053816517536
15x41	529.0117957096986
15x43	471.40343655938705
15x45	386.69729763731215
15x47	332.97713134688394
15x49	322.40690129089995
15x51	355.9637341078444
16x16	86.88688048261356
