	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
10x22	275.14703342031527	251.08223752388386	191.1310806750175	150.60375161329807
10x24	320.30975632971297	144.32581196722933	132.9869918450675	272.73712618563667
10x26	341.85520326594434	88.48378382506047	167.4830737716503	295.28863845397086
10x28	406.8381127672283	150.33046930013887	162.0007716031007	347.82359034430084
10x30	497.1247127230752	259.557662187037	203.24807502163466	431.98122644392777
10x32	599.6311199395843	379.9327308879824	296.48858325406064	512.2935486613119
10x34	707.8673675202157	502.12051342282365	303.6478387869737	467.6034751795584
11x11	458.6000109027474	396.24559303543043	429.7473327433226	48.5074221124973
11x13	585.492109255112	329.23792308906326	346.46934929370025	43.458140779375185
11x15	487.85985692614634	305.00006557376344	294.6330599236956	78.6323088812735
11x17	403.86089189224555	331.52740459877515	288.08057900524994	143.6983646392678
11x19	345.7979901618864	393.76953919773933	333.73290218376746	19.592090240706714
11x21	326.5000153139353	334.8573726230318	277.62179309268924	82.18917203622394
11x23	348.583074746896	229.056237636088	203.5277868007217	206.05960302786178
11x25	381.47373435139673	154.99229013083195	193.20975648243027	223.97993213678768
11x27	420.74015734179704	161.27702874247174	227.63409234998187	265.95916979867405
11x29	492.8168929734452	237.25237617355924	227.69824329581468	346.48678185466196
11x31	583.7267254460772	343.119643856192	288.3558391987234	449.75625620996095
11x33	684.8076226211272	458.75448771646916	293.1673242365185	431.7662330474674
11x35	660.932144777359	578.7487364997008	223.96718509638848	398.48073981059594
11x37	588.7184726165808	701.6288477535684	212.00764137172018	400.673233445909
12x10	392.700203717798	402.2987074301879	467.6734437617769	89.46312089347204
12x12	521.8000383288603	310.88113484095476	430.7601188596735	0.28284271247444215
12x14	573.1448769726552	254.8706534695588	368.4117940565965	0.22360679774997896
12x16	487.5415264364669	257.1620889633616	341.40582888990065	112.46483894978019
12x18	423.17973722757586	309.8468815398985	359.20702944124037	89.13186859928392
12x20	387.5116127292188	394.05919606069335	362.601227245579	8.720665112249142
12x22	388.3937821335455	316.221646950363	284.42807526684146	130.46428630088778
12x24	427.7766940823216	235.26856993657282	247.70163503699382	157.78244515788168
12x26	451.44932162979273	204.0688364253592	267.58940561987885	184.88669503239012
12x28	501.6036084399714	241.2463056711959	276.3001628664017	261.51516208434253
12x30	579.1739807691642	324.23525409800845	304.3440487343233	365.30110867611666
12x32	669.0629641521044	426.3637531498194	307.4801619617108	413.31180723516707
12x34	662.4626253608575	538.9121728074067	209.0448038100922	356.9926189713169
12x36	576.8545830623173	656.6981117682615	152.21961108871602	337.9059188590811
12x38	505.6206483125466	713.83138064952	180.66831487563056	360.44783256388155
13x11	457.3000109337414	315.1845491136898	425.0441153574531	64.27207791879779
13x13	585.4000085411684	226.58104510307115	447.57476470417777	47.30295973826599
13x15	573.2717505686113	189.90023696667666	407.3878986911616	66.37544726779637
13x17	502.96847813754704	227.85717017465115	402.29527712862864	162.24761939701924
13x19	456.34745534515696	307.5181295468611	436.4373952813852	44.36440014245648
13x21	440.9000453617578	401.31265865905607	366.1855404026762	72.63091628225551
13x23	459.07621371619774	317.5386118253968	314.62004068399716	120.96020006597199
13x25	495.63101194336105	266.87693793207393	306.7476161276564	113.29827889248794
13x27	526.8305704873248	270.97093940125774	340.6943644969786	174.95670893109525
13x29	585.5083261577074	325.00369228671866	340.17554291865264	282.80381892753866
13x31	664.0962354960311	409.6986819602915	342.60269993098416	401.64363557761
13x33	673.324505717711	511.59973612190237	223.1163149570195	329.9925605222032
13x35	577.0931727199687	620.9113704869643	124.15768200155775	285.29936908447564
13x37	491.49933875845653	676.9818313662487	100.68763578513493	287.61710658443104
13x39	426.2386420774164	645.6458626832514	188.55603941534218	339.58353905924247
13x41	394.7285269650523	613.1396333625809	304.93902669222246	424.4391711423439
14x10	389.7002052860635	344.64162546041933	354.73715621569715	149.53611603890215
14x12	517.3000096655712	233.02982641713476	396.2424762692662	101.16372867782216
14x14	645.3000309933358	148.18950705093792	470.7909621052639	102.91321586657375
14x16	585.0622189135102	146.9863939281455	455.7797713808722	146.3283977907229
14x18	530.5908499022576	219.33410587503258	468.46179139818867	128.82565738237085
14x20	501.0755232497393	324.4229954858317	452.08724821653624	62.3159690609077
14x22	501.44800328648256	403.19734622142545	389.64663478593025	97.54434888808247
14x24	531.5961813256375	341.094268494796	362.1426514510546	44.205203313637114
14x26	560.3439390231683	317.3022691378051	373.2799619588495	86.90414259400977
14x28	601.2229203881037	342.6841110994207	390.61848394565266	198.2952344359289
14x30	665.5844724751323	405.42679980484775	398.250536722802	319.08382911078417
14x32	701.7444050364776	491.02994817017026	272.26128994038055	328.87537153152704
14x34	594.0337785008523	590.455866259283	148.28867117888657	253.48240570106623
14x36	494.5450434490267	650.1642869306186	43.204166465747015	223.4000895254967
14x38	410.1392568384547	605.089257878538	102.0029901522499	256.3376874359288
14x40	352.5610443596966	583.3349723786497	224.48360741933936	335.85754420587324
14x42	337.0424305632748	530.9864405048397	351.1318840549803	439.41802420929446
14x44	369.60716984387614	455.68570308931123	427.2693061758589	553.0890163436624
15x11	453.70000000000005	264.0444848884369	318.82517152822174	165.48199297808807
15x13	581.1000086043709	148.08247701872082	385.7445009329361	159.27717978417382
15x15	667.7636183560767	77.10415034224803	478.30393057134705	163.96966182803462
15x17	606.7775374879991	133.9932087831319	514.2464195305595	213.17546763171418
15x19	567.6248497026888	242.7846164813578	535.6179328588618	129.06110955667486
15x21	555.2000810518673	364.45099807793093	467.65129102783413	102.92001748931054
15x23	568.0708582562568	334.9628337592096	425.93109771417267	16.902662512160486
15x25	607.2693059919957	289.65429394365964	419.18970645758947	0.7810249675907702
15x27	632.4488042521704	293.30443228836486	448.5678209591054	119.18846420690234
15x29	681.5148420981016	343.6612867344821	451.82549728849983	243.24941932099244
15x31	733.506169026546	424.54693497892555	332.14289093701814	342.45481453762613
15x33	617.780745896147	520.7836883006225	204.61976932838118	242.6088415536414
15x35	509.468988261307	627.5796762164946	78.56112270073523	176.42349616760217
15x37	408.97502368726623	572.1101030396159	30.03281538584083	177.610162997504
15x39	325.85005754180855	533.5356220534857	158.02740268700236	250.40898546178406
15x41	282.91597692601226	526.860560300351	285.05692413972355	355.8944365960222
15x43	293.6615228456054	446.5210969260018	363.17583895408023	473.2723211851715
16x10	388.3	315.3279086918885	242.61304581575988	244.98304022931873
16x12	517.0000096711798	187.40066702122485	299.939010467128	216.2133437140272
16x14	644.8001938585318	64.36994640358179	392.9410770077367	216.35362257193663
16x16	685.8924769962126	48.29585903573933	500.50783210655163	239.39358805114227
16x18	639.5418985492663	163.95621366694218	580.337867108463	159.914477143253
16x20	614.206886968878	290.526590865621	547.3032979984682	84.56535933820645
16x22	615.4348462672552	327.6208937171132	497.8506302095038	19.01183841715472
16x24	639.9620613755163	254.9459550571453	476.34781410225867	0.1999999999998181
16x26	673.2268117061293	227.54854427132688	485.0677684612739	47.150185577577574
16x28	707.8537278280028	261.47676761043215	506.11826681122676	174.84421637560683
16x30	763.3057120184548	338.06835107711584	402.6204291885844	302.7193584824071
16x32	653.2769091281276	434.97645913313517	277.67268500880664	258.5976024637505
16x34	535.8522184334034	544.6732965732762	156.70673246545593	158.0740332882032
16x36	424.0710317859496	549.1045802030793	64.91409708222083	109.0001834860841
16x38	321.67724507648956	494.4227442179414	115.27033443171761	164.02454084678917
16x40	245.63981761921247	468.52163237144117	230.66972059635393	271.5063903483672
16x42	222.9444998200225	454.8013302531117	308.00365257574464	392.8056135036769
16x44	267.3032734554516	361.6728355848693	314.04305437312235	516.4734649524601
17x9	325.0000615384557	377.4885958542324	176.8028280316805	326.3658070325383
17x11	452.70017671743847	250.05369423385847	217.0065667209174	277.1780113934005
17x13	581.0001376936153	122.74102818536272	307.70823843374745	273.40768094550685
17x15	708.600063505501	8.273451516749223	417.9680011675535	276.32308987849717
17x17	713.9040341670582	99.27824535113432	534.9562318545322	170.22858161895127
17x19	680.1669942006891	224.5126722481384	616.54451582996	77.51864291897773
17x21	670.2000298418376	340.85991257406613	572.7712283276807	23.5771075410025
17x23	681.2168524045777	241.6774710228489	539.8942489043574	0.4472135954998563
17x25	712.5851598230207	179.29364182814734	532.3651096756811	34.01190967881701
17x27	743.0403488371275	182.7954047562466	556.8816391298963	126.70659019956314
17x29	785.2838786069661	253.49786981353512	477.00688674273863	247.6295014734716
17x31	696.4231831293382	349.9937856591172	355.7988898240127	294.5696012829564
17x33	574.0671128012821	461.20694921043855	241.18136329326933	175.5677931740328
17x35	453.78849698951154	537.3015912874257	146.38715790669616	72.40027624256683
17x37	339.18828104756193	467.7136837852832	123.33649095056994	79.00689843298515
17x39	234.97244519304792	421.4542086632898	201.70634595867347	193.30093119279073
17x41	169.07161204649347	411.2391153574767	270.7537811370323	317.24692275891357
17x43	186.08562545237086	369.2969807620958	247.74878405352467	444.1038842433157
17x45	266.15401556241835	277.115427214004	282.4828490368929	548.9930418502588
17x47	371.03936448845997	219.29525758666094	360.0230687053264	529.4854200070099
18x10	396.5	313.64191365313405	143.41635192682875	342.0032894578647
18x12	524.4001525552791	191.86589066324436	231.5908461057992	324.9192515072015
18x14	651.9000306795514	84.59225732890684	345.23043029258014	324.42572339443126
18x16	779.7001026035588	75.16814484873242	466.58466541454186	203.9648253988907
18x18	742.4783498527079	181.85736168767002	588.0987162033259	84.8463316826366
18x20	724.0918450031046	304.38462510448846	545.9056695071044	1.0
18x22	725.4320781437777	253.76307848069612	532.3326967226417	0.31622776601676605
18x24	747.1978118276312	156.1408658871852	549.1738977773797	31.32682556532034
18x26	782.0318279967894	118.877163492405	593.55284516208	120.95693448496459
18x28	813.3752209159069	175.9103464836563	547.6415342174112	214.27097330249867
18x30	740.8282122057717	275.3888886647389	427.21591730645997	330.3186945965971
18x32	616.687935669249	387.6452115014451	317.76124685052446	210.85732142849568
18x34	492.3031281639391	508.7222916287432	221.83004755893649	90.98115189422464
18x36	370.5220101424475	454.28422820960884	171.14952526957248	1.599999999999909
18x38	250.1439785403599	387.79042020142793	203.10984712711488	126.71941445571778
18x40	148.5326900045913	358.83054496516877	257.1088485447361	254.67068932250518
18x42	116.69044519582567	373.60923436125074	200.15159254924757	382.17359929749193
18x44	188.92667889951377	283.4704393759603	211.43152555851262	486.2638070019194
18x46	297.08593032993014	193.47105726697185	283.62201959650463	523.0002390056816
18x48	415.14635973352836	161.937333558386	384.19122842667826	440.8352299896185
19x9	332.50013533831833	391.27220703750476	67.83465191183627	419.2816952837317
19x11	460.60004342162193	273.8002921839201	147.67802815584992	384.26032842332296
19x13	588.7000339731602	170.35119606272215	266.55230255992916	381.5496429037773
19x15	716.5000069783671	110.19192347899201	390.9821735066702	253.82801263847927
19x17	815.2296486266922	160.0905368846017	514.9436668219156	129.20905541021492
19x19	788.2194174213167	264.93631310184725	509.3851686101588	11.18257573191431
19x21	779.5000256574723	291.1169696187428	478.46681180621084	0.5385164807134672
19x23	790.7126532438951	169.54438946777313	479.9655195948974	48.523190332046596
19x25	819.7382631059747	74.27260598632564	514.8114412093032	116.67399024632712
19x27	851.6629027966407	91.17510625165187	575.2026599382169	206.10701104038182
19x29	797.4441798646471	190.21361675758135	511.116444658162	300.4017643090668
19x31	670.076786644635	309.1001455839192	402.1941073660826	251.8025019732725
19x33	543.8683020732132	432.5139650924582	307.5706910614208	131.2605424337411
19x35	417.77071462705464	452.5684147175981	241.70926750954342	12.015406776301713
19x37	292.59687284726715	369.07821664248866	232.79718640911472	73.65955470948795
19x39	167.65774661494174	312.0312804832232	266.0054886651777	196.72244406777784
19x41	64.61091239101945	303.36573636454057	172.5658425065632	322.2104436544538
19x43	103.2627716071964	313.1108429933399	139.76551792198242	422.2011369004114
19x45	215.4349089632412	197.35551677113048	197.42441591657303	445.5396727565346
19x47	336.61231409441945	111.40219926015807	298.6945764489206	460.5469031488539
19x49	463.6196393596804	129.41163008014385	399.07414098134683	355.2623959835883
20x10	396.00001262626245	358.56325801732675	65.7572049284335	453.2132058976217
20x12	524.2000381533752	256.82655625927794	192.72384388030457	440.02918085054336
20x14	652.8000076593138	180.29656125395186	321.1097164521809	314.2382058248168
20x16	778.9000064193094	175.69752417151483	447.15502904473755	188.14042627782038
20x18	855.5430146988522	245.86103798690857	485.8208002957467	62.21615545820868
20x20	838.4796061920648	326.8789531309716	434.5165704550287	0.5000000000000454
20x22	840.5792526585462	219.1740860594609	416.8461106931429	34.75744524558736
20x24	859.0036379434024	91.99592382274336	438.2262543481392	123.62544236523483
20x26	895.0216366099762	6.521502894272216	491.6896683885071	201.8789984124155
20x28	857.8909604372806	109.12790660504778	569.2986035465044	291.2711794874325
20x30	730.5954899942922	233.65224158993223	488.38137761384803	287.45846656517165
20x32	602.6231990224072	360.8826956228299	393.5549770997694	171.395215802542
20x34	476.20353841608517	467.2673859793768	321.054839552373	53.75881323094834
20x36	348.7596593644394	367.29130128550526	286.5639544674104	39.91115132390976
20x38	219.95390426177946	284.76186542442787	301.41055057844284	156.7951529863088
20x40	92.35935253129472	243.49712523970362	182.3070212580962	274.3104992522162
20x42	16.94018890095372	263.8176832587231	91.05586197494367	365.8045516392599
20x44	139.1815002074632	235.28342483056446	111.57369761731499	372.67826606873666
20x46	264.4856139755055	113.77539277014148	217.52250458285937	419.1382110950994
20x48	391.55721165622805	49.002550954006416	314.7266274086133	375.54234115476214
20x50	519.2259045925964	141.7333411727812	312.391325103627	268.30195675768
21x9	332.8002403845286	442.2128446800251	31.15124395590015	525.7482287178913
21x11	460.4000434404845	341.9812860377012	133.9619348919685	498.5743675721808
21x13	587.8000085062947	260.54452594518284	258.7710377920992	375.1656300888981
21x15	715.9000279368622	224.25799874251982	385.89616479047845	247.55494339641038
21x17	841.9000059389476	253.04469960858708	475.0313884365957	123.34350408513605
21x19	900.8345575076481	331.38512338365473	405.4006660083329	6.640783086353525
21x21	895.4000502568671	240.49459453384802	363.5286096031507	0.5000000000000454
21x23	904.4467148483652	150.04352701799564	366.23252176725106	114.74606747074172
21x25	929.1628759264978	41.05423242492793	410.36477675356093	203.1025602989782
21x27	923.207300664374	45.10787071011019	483.8575410180149	287.2276449090514
21x29	795.3715169654994	169.07705344014028	573.325431147093	294.9994067790644
21x31	667.817078248228	296.3174817657576	478.80418753390205	201.92535749627862
21x33	540.7962000606143	423.3361902790736	401.6355686440134	92.5079996540839
21x35	413.4298731344894	382.41738977196104	352.96948876638055	0.5099019513592606
21x37	286.9733088633852	281.07628857660666	346.09605603069235	118.96503688058965
21x39	160.00240623190652	203.85673891240378	225.39203623908284	241.28317388496032
21x41	42.98488106299694	190.00026315771242	100.62653725533816	323.510896261625
21x43	70.25909193833922	247.843377962777	27.682846674429836	307.25744905534816
21x45	196.79657009206235	166.5001201200768	133.58252131173433	339.011341993155
21x47	325.73231341087427	37.501199980800614	230.7828849806674	393.4487768439494
21x49	453.35100088121595	66.2006797548185	341.0846375901439	293.0800743824115
21x51	580.8079975344696	186.170701239481	228.70271095900873	184.24041359050383
21x53	707.8917996417251	311.0144691167922	141.51466355116685	112.68806502908802
22x10	398.20005022601396	428.74897084424595	116.56363069156708	564.3900069987064
22x12	526.5001519467967	345.24746197474076	218.95709625403794	436.37370452400086
22x14	653.4000076522805	293.0047269243281	336.62734588859547	309.78762079850765
22x16	779.6000577219065	290.276506110984	458.4825514673378	184.2863261340895
22x18	906.1000496633912	338.46196241232207	386.8592767402636	61.77782773778961
22x20	956.6366342556615	271.16535545677664	321.9873444717974	23.100865784641194
22x22	958.0601755631011	153.29220462893736	299.1890706559983	77.70778596768794
22x24	975.4429660415827	66.97895191774778	327.1999083129455	199.81936843059054
22x26	989.2773372517939	62.63904533116722	396.8856888324395	291.1632703484424
22x28	861.9967981379048	134.34835317189442	489.73470369170286	318.1871776172004
22x30	734.6593224073318	249.19975922941833	565.2630538076941	204.15611673422853
22x32	608.574761224946	364.79698463666057	486.0475696884001	111.41920839783404
22x34	483.8880035710742	411.942714464038	428.2191027966875	8.318653737234026
22x36	359.2637471273714	295.0000677966022	404.2155860428937	67.20595211735355
22x38	237.61491956524947	188.73380725243678	286.14550494459974	183.15962983146702
22x40	128.2960638523254	126.52146063020288	158.69996849401048	294.8244901632154
22x42	71.32215644524503	161.6893626680494	40.73143748997814	248.80243166014267
22x44	153.426203759332	230.53372855181064	51.42178526655796	259.8276351737821
22x46	273.23960181496403	102.9256042003153	150.02626436727687	324.57184104601566
22x48	397.2096927316855	5.8940648113165945	271.77774007449545	310.17017909528306
22x50	525.1426187237143	120.75914044079683	257.7024834959877	208.76007760105819
22x52	651.8443755989617	248.1150741087693	139.21813818608535	93.68399009435909
22x54	778.3096363273424	375.1824756035388	64.33109667959963	60.46064835907729
23x9	333.0000150150147	514.8689250673417	149.0644491486821	634.4394454949976
23x11	461.70017327265543	428.4600914904445	201.4741918956372	507.23668045597805
23x13	589.3000339385703	367.22844388745284	301.64968092142925	382.2254962715072
23x15	716.8000627790152	342.72573582968647	415.86095031873344	259.4169038439862
23x17	842.0000534441788	362.4462580852505	390.4603565024239	146.3068351103256
23x19	970.0000051546392	320.9034278408381	302.1671888210233	82.15479292165504
23x21	959.7383185014547	193.05346409738414	247.71927660155944	79.81628906432589
23x23	944.6487230711741	70.1570381358848	251.81542843916446	161.33694555184815
23x25	947.8672691890989	32.399999999999864	311.87907913164025	277.2052669052304
23x27	933.6775514062656	75.04245465068422	403.98337837094243	364.0870362976412
23x29	808.4499056837102	165.64797010528085	510.40459441505817	239.39308678405882
23x31	682.623673776408	286.1494015370293	560.0448910578507	119.09021790222732
23x33	560.1159969149247	409.6612380980168	506.2923365013539	26.760605374318274
23x35	437.96803536331277	330.5465171500072	468.3727148329629	1.0
23x37	320.5089858334709	211.5074703172443	359.8299737375974	111.51147922971877
23x39	214.45803785356225	101.79808446134902	236.72441783643674	241.23152779021265
23x41	138.2428660003835	78.39700249371792	126.58629467679337	213.6845572333199
23x43	146.832421487899	175.1306940544689	34.00529370553944	189.76553954814864
23x45	237.46513428290908	179.96080128739155	75.50026490019754	239.28829891994286
23x47	352.7476860306814	76.63634907796695	203.80022080459105	294.51168058330023
23x49	473.5369045808364	88.64536084872144	312.8785706947664	234.0085468524599
23x51	598.0338869997254	196.5719461164285	184.67953324610698	135.34670295208505
23x53	722.5988236912651	318.5734766109697	58.67418512429456	9.749871794028799
23x55	799.1409450153334	445.3318425623753	56.087877478114876	84.2083725053515
23x57	849.3001471800176	571.1927345476308	182.06356032990266	209.60901698161774
24x10	397.4003145444151	434.17002429923696	218.49533175791194	581.8190526271892
24x12	526.9001518314452	394.05706439550084	288.8469664026265	457.8097530634314
24x14	652.8000076593138	394.1609442854531	385.96223908563906	340.28965602850747
24x16	779.5000256574723	403.4636166992015	401.9943905081262	230.74594254287567
24x18	906.000022075055	383.41340612972834	304.08821088624916	151.90009874914514
24x20	918.0842336082238	255.1287126138491	218.31779588480634	136.58206324404395
24x22	892.989641597258	128.4682840237231	184.42911917590425	158.20777477734805
24x24	885.7768624207791	7.566372975210811	226.7643049511981	246.90210610685372
24x26	899.10395394526	0.5656854249492059	318.12532121791264	357.1788347592842
24x28	882.5633178418419	86.1441234211597	428.02828177586576	294.06327550375954
24x30	759.5040487054692	212.52999788265203	499.60004003202397	166.2636460564965
24x32	637.6501313416314	340.25033431284106	514.6131459650055	38.46413914284299
24x34	519.2887443417197	376.1172689468005	501.8400143472018	11.428035701729167
24x36	405.64664426074063	251.89601028996043	438.88791279778917	57.967232122985074
24x38	300.9940863206453	130.96350636723184	319.67489735667397	186.20590753249485
24x40	218.47555927380083	16.821712160181537	212.62683273754527	208.24593633490187
24x42	186.8840549645688	96.07835344134514	108.2259211095011	135.64973276789013
24x44	230.34767200907436	221.56861239805633	51.20009765615704	155.42795758807364
24x46	323.73075232359395	159.90059412022217	150.93641045155422	248.17453535767925
24x48	433.7589307437947	120.14495411793206	272.9186875243248	210.06001523374212
24x50	551.7188505026816	174.4456648931124	251.60780989468483	166.08458688270863
24x52	646.0651747308472	278.45647774831883	125.09680251709071	81.21459228488433
24x54	714.9000279759401	396.0806104822607	30.220026472523436	33.82085155639978
24x56	796.9708275714991	518.6699335801142	123.96168762968662	148.10975659962446
24x58	785.3001591748213	643.6573156579519	248.85485729637696	222.5873761020604
25x11	462.7000108061378	355.09843705654345	298.09209986177103	537.1551917276793
25x13	588.400076478581	332.3002407462261	372.76218960618866	423.62371274516744
25x15	716.100111716232	353.00845598937156	410.62704489597377	316.7127562950377
25x17	843.2000237191648	412.03116386991877	316.4387460473194	231.25068648546767
25x19	883.1497494762707	327.84703750377247	218.61354029428261	196.81991769127453
25x21	845.9166034545012	205.4509673863816	136.66930891754734	193.4324171383898
25x23	829.532356210413	92.98994569306961	143.76206036364366	241.55895760662673
25x25	833.7342802116269	30.751422731314584	232.8021692338797	330.8402182323064
25x27	855.5931392899315	39.7997487429255	345.13304680948784	361.84861475484456
25x29	837.7954702670575	152.61012417267742	447.24629679853126	235.12730594297207
25x31	717.7423632474259	278.8829503573141	445.7700079637479	112.76745984547134
25x33	602.03907680482	404.5457328906091	469.72018266197597	32.04137949589552
25x35	489.46939638755777	304.5503078310708	431.052769391405	36.558036052282866
25x37	386.2604432245165	176.24224805647452	402.90337551328594	139.1737403391893
25x39	301.2763681406162	48.21877227802471	298.59613192404237	235.35133311710817
25x41	248.8723769324351	40.57905863866243	192.28900124552112	123.36879670321822
25x43	254.46701161447237	160.45142567144745	110.57061092351798	75.73546065087348
25x45	314.56611387751235	246.02934784289468	132.64101929644553	162.91850723597972
25x47	409.38053202369065	183.2408797184732	233.08200273723412	210.21136981619242
25x49	518.4086804828792	191.60469722843428	317.3379271376178	125.2571754431658
25x51	565.7733556822909	261.1346204546614	204.0379621541049	122.00282783607936
25x53	630.8210919111693	361.6092504347752	104.97737851556401	83.194050268033
25x55	711.9315276064127	476.1509214524321	107.81140941477399	75.9901309381687
25x57	805.3735158297671	596.9171634322475	206.41632687362733	136.65906482923128
25x59	721.7000623527753	718.9641020245729	324.3636539441498	246.80798204272088
26x10	393.80011427118706	334.37573177490003	330.33275647443764	565.3490337835556
26x12	522.0002394635466	280.888323004001	379.09926140787985	454.3316519900413
