	dist_type_parasite
23x29	175.31928017191922
23x31	139.5937677691953
23x33	164.38810784238603
23x35	259.1426248227026
23x37	368.877174680137
23x39	426.42800095678507
23x41	343.7144890748713
23x43	228.76741463766203
23x45	130.1946619489445
23x47	71.42618567444259
23x49	118.60763044593718
24x28	133.8529416934868
24x30	121.31351944445446
24x32	79.99156205500695
24x34	173.03005519273256
24x36	285.75695967027673
24x38	412.24808065047455
24x40	341.9814761065279
24x42	273.3421299397515
24x44	204.45292856792224
24x46	80.9198368757621
24x48	32.94601645115856
25x27	148.70928014081684
25x29	58.92266117547616
25x31	35.10911562543248
25x33	90.73174747573213
25x35	213.82181834415317
25x37	334.8798142617739
25x39	341.9801894847125
25x41	253.87343303307642
25x43	202.55964553681466
25x45	144.0876469375495
25x47	29.101546350666478
25x49	93.8255828652295
26x26	198.96678114700435
26x28	70.92256340544957
26x30	36.58469625403514
26x32	19.233304448274286
26x34	134.75997180171882
26x36	262.3924541597949
26x38	385.4715813130714
26x40	271.3283066692448
26x42	174.42253294801077
26x44	142.03351717112417
26x46	122.07030760999984
26x48	85.16225689822919
27x27	139.08163070657437
27x29	35.396186235243086
27x31	82.83411133102102
27x33	105.43154177000379
27x35	212.98603240588355
27x37	333.90065887925437
27x39	305.458556927122
27x41	186.02177291919332
27x43	92.88901980320378
27x45	114.31885233853595
27x47	141.52208308246455
27x49	164.86679471621923
28x26	106.9001870905752
28x28	103.02664703852084
28x30	99.68440198947901
28x32	130.86947696082547
28x34	191.5555532998199
28x36	294.8641042921299
28x38	355.10415373521045
28x40	229.60211235962063
28x42	105.46776758801671
28x44	28.490875732416487
28x46	139.97803399105163
28x48	197.8373321696388
29x25	130.44404930850592
29x27	31.745550869373492
29x29	117.60034013556269
29x31	183.73135279532445
29x33	203.05255477338872
29x35	284.2569612164321
29x37	380.33334063686846
29x39	291.3287661732013
29x41	162.33055781337043
29x43	38.420437269765614
29x45	70.86275467408835
29x47	197.21006566603072
29x49	269.2858147025203
30x24	185.9506655002879
30x26	59.76294838777609
30x28	48.833594993610724
30x30	174.62829094966258
30x32	249.04411255839807
30x34	287.71807381532375
30x36	368.15499453355267
30x38	357.4689497005296
30x40	233.66362575291834
30x42	120.40274083259062
30x44	70.38501260921979
30x46	155.40350703893438
30x48	273.7298120409979
31x25	140.20517108865863
31x27	62.1157789937472
31x29	134.75106678613017
31x31	250.2225609332623
31x33	316.29487823864633
31x35	370.85491772389963
31x37	418.1364011898508
31x39	315.62422277132015
31x41	206.0282019530336
31x43	132.1926624287445
31x45	150.32488150668883
31x47	241.87717957674337
31x49	313.1900541204969
32x24	191.62069303705172
32x26	136.62668114244764
32x28	132.16693989042838
32x30	217.84177744408913
32x32	329.99939393883756
32x34	321.24951361830875
32x36	340.9800580679169
32x38	377.9858859798865
32x40	268.5814773955938
32x42	184.8424734740367
32x44	166.32426160966406
32x46	230.5461342117885
32x48	244.21353361351612
33x25	143.87164418327865
33x27	176.50025495732294
33x29	215.25261903168575
33x31	302.4690727991873
33x33	274.60278585622535
33x35	270.84154038847146
33x37	317.8728833983798
33x39	294.1920631152372
33x41	185.06995974495683
33x43	107.13888183101382
33x45	143.53013620839363
33x47	191.52780476996003
33x49	202.94930401457384
34x24	85.70606746316138
34x26	138.89197241021532
34x28	231.13340303815906
34x30	272.2745122114811
34x32	257.26410554136726
34x34	217.96956209526118
34x36	238.17157680966048
34x38	317.67719464890786
34x40	224.78009253490393
34x42	107.5987453458449
34x44	62.847832102626846
34x46	162.50049230694654
34x48	139.3428146694328
35x23	77.18970138561207
35x25	54.02851099188285
35x27	171.79735155118087
35x29	209.00153109487022
35x31	242.95318479081521
35x33	177.9463121281246
35x35	160.78090682665018
35x37	229.4259139678865
35x39	278.9015059120332
35x41	150.10359755848606
35x43	22.412942689437035
35x45	84.4009478619764
35x47	93.5128868124602
35x49	109.96294830532703
36x24	9.042676594902872
36x26	102.19138906972574
36x28	160.5688014528349
36x30	161.640403365
36x32	173.8666442995895
36x34	101.18759805430673
36x36	144.50013840823803
36x38	252.72065606119355
36x40	217.00672800629903
36x42	94.77536599771044
36x44	44.703579275042635
36x46	106.44294246214712
36x48	26.575364531836655
37x23	94.32846866137503
37x25	75.96341224563331
37x27	151.36660794243852
37x29	90.70551251164379
37x31	158.66647408951917
37x33	87.10436269211728
37x35	54.66049761939585
37x37	170.3652840223032
37x39	291.861679567565
37x41	177.95173502947338
37x43	93.41787837453816
37x45	127.13787791213142
37x47	37.44863148367347
37x49	2.209072203437296
38x24	122.19361685456423
38x26	167.749366615794
38x28	60.63992084427524
38x30	75.06563794440174
38x32	130.80034403624452
38x34	3.931920650267139
38x36	98.50507601134065
38x38	227.00035242263394
38x40	261.2690949959446
38x42	173.7538776545724
38x44	152.45491136726295
38x46	120.18240303804872
38x48	60.4742093788748
38x50	71.38017932171405
39x23	196.73621933950034
39x25	188.02077012925994
39x27	108.68909788934667
39x29	5.813776741499641
39x31	122.83016730429071
39x33	88.31653299354537
39x35	65.6249952380952
39x37	173.44339134138295
39x39	253.90811330085512
39x41	232.05145981010307
39x43	208.76640055334573
39x45	207.41709187046263
39x47	132.81716756504048
39x49	90.13195881594977
40x22	273.33909343524203
40x24	236.1067766922415
40x28	75.1095866051732
40x30	88.10561843605687
40x32	173.80276177322375
40x34	106.9252542667072
40x36	151.10873568394402
40x38	246.92172848900913
40x40	179.74629342492682
40x42	185.64379871140304
40x44	263.6469040212687
40x46	210.2429546976547
40x48	154.46196942937132
40x50	164.8513572889228
41x23	270.6790165491221
41x25	197.28527567966108
41x29	111.11795534475984
41x31	174.30195064886715
41x33	180.33649103828097
41x35	167.9357615280321
41x37	238.57786988738118
41x39	166.090336865213
41x41	117.01559725096455
41x43	178.19116139696703
41x45	285.7259001210778
41x47	238.00607135113196
41x49	204.1178581114356
42x22	287.60406812143646
42x24	180.43450335232444
42x26	122.12440378564766
42x28	169.45869703263978
42x30	188.04757376791665
42x32	198.07092164171902
42x34	220.35158270364212
42x36	239.66537088198615
42x38	178.7322298859385
42x40	74.60951681923662
42x42	93.56943945541208
42x44	205.80284254596674
42x46	318.00226414288335
42x48	271.42486989957314
42x50	273.26779905433443
43x21	327.2366727614739
43x23	204.23368967924924
43x25	92.4912968878692
43x27	83.24307779028808
43x29	188.40809430595053
43x31	156.37544564284997
