	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
23x33	0.10995917	1.6133993e-10	1.6160508e-10	1.6082989e-10	1.6125254e-10	0.037452105	1.614729e-10	1.6102235e-10	0.022254579	1.6147876e-10	0.31150222	1.6155792e-10	0.5188319	1.6071673e-10
24x32	0.120826915	0.019071158	1.5045476e-10	0.042388935	0.0331407	0.0034114206	1.5001862e-10	1.5077738e-10	0.051500496	1.5038848e-10	0.2505615	1.5059831e-10	0.4790989	1.5032596e-10
24x34	0.3708263	1.7699932e-10	1.7648086e-10	1.7713543e-10	1.7748816e-10	0.10057289	1.7652396e-10	1.7687682e-10	1.7719289e-10	1.7651958e-10	1.7733658e-10	1.7664284e-10	0.46273422	0.06586656
25x31	1.4743462e-10	0.027252553	1.4727723e-10	0.020038616	1.4736068e-10	0.04280665	0.013264554	1.4708408e-10	1.4810542e-10	1.4753589e-10	0.40770948	1.4735842e-10	0.48892817	1.4706837e-10
25x33	0.24790114	0.01563443	1.5844882e-10	1.5889463e-10	1.5857762e-10	0.06014849	0.024228416	0.06396651	0.057725538	1.5876193e-10	1.5805765e-10	0.0041547795	0.5262407	1.5898345e-10
26x30	0.21199533	1.5253537e-10	0.02850631	1.5184712e-10	1.5166245e-10	0.00394929	1.522726e-10	0.02732925	1.521405e-10	1.5162281e-10	0.41485852	1.5184712e-10	0.31336135	1.5216749e-10
26x32	1.5656672e-10	0.048235927	1.5591883e-10	1.5549058e-10	0.063134715	0.07805206	1.562335e-10	1.5598607e-10	0.10436637	1.5578269e-10	0.52164406	1.5646222e-10	0.18456692	1.5593489e-10
27x29	0.10518836	1.6134019e-10	1.6065418e-10	1.6101126e-10	1.6013992e-10	1.6146826e-10	1.6015243e-10	1.6077221e-10	0.11430678	1.6016863e-10	0.26708433	0.036709815	0.47671068	1.6106225e-10
27x31	0.09095037	0.0654945	0.025362764	1.5626096e-10	0.06292658	1.5706027e-10	1.5701294e-10	0.04611243	0.14474525	1.573154e-10	0.31776264	1.5716396e-10	0.24664544	1.565133e-10
27x33	0.29439768	0.04758052	1.5068868e-10	1.5095823e-10	0.15020466	0.027696716	0.025844788	1.5079622e-10	0.07692387	1.510533e-10	1.5098185e-10	1.5143725e-10	0.37735185	1.5106279e-10
28x28	0.0984022	1.541034e-10	1.5469091e-10	1.5442382e-10	1.5389133e-10	0.018533735	1.5458326e-10	1.5458503e-10	0.01743624	1.5392626e-10	0.38029307	1.5463103e-10	0.48533472	1.543767e-10
28x30	0.11943969	1.5286958e-10	1.5313134e-10	1.5218185e-10	0.05148337	0.052395854	1.527696e-10	1.5247036e-10	0.021000352	1.530131e-10	0.61073065	1.5326226e-10	0.14495006	1.5286288e-10
28x32	0.04612623	0.08535064	1.5193753e-10	0.033758063	0.07733941	0.11042496	1.518231e-10	0.02021583	0.07037284	1.5206539e-10	0.17714223	1.5250427e-10	0.37926978	1.5208454e-10
28x34	0.14570548	0.07227755	0.018139953	0.009458126	0.07198225	0.03659469	0.121311285	1.335281e-10	1.3378637e-10	0.018690856	1.3386116e-10	0.09570697	0.41013286	1.3401086e-10
28x36	1.2948223e-10	1.2913692e-10	1.2928628e-10	0.060994063	0.051448625	0.04169856	0.019018304	0.03906704	1.2954744e-10	1.2929861e-10	0.78224933	0.005524064	1.2913201e-10	1.2910589e-10
28x38	1.5010267e-10	0.09864496	1.5061831e-10	0.08633113	0.0151712755	0.03246957	0.034573212	0.02329479	0.1259764	1.5060138e-10	0.50697756	0.043325763	1.5028516e-10	0.03323534
29x27	0.12540446	1.6071086e-10	1.6072464e-10	1.6044868e-10	1.609839e-10	0.06683031	1.6073354e-10	1.6032844e-10	0.0020467849	1.6061034e-10	0.39627942	1.6079363e-10	0.40943897	1.6039267e-10
29x29	0.26246297	1.5386688e-10	1.5398284e-10	1.5355024e-10	1.5424445e-10	0.011290802	1.5359389e-10	0.19492792	0.03879381	1.5420121e-10	1.5406333e-10	1.5403306e-10	0.4925245	1.5420798e-10
29x31	0.24848463	1.6247409e-10	1.6283615e-10	1.6239912e-10	0.11927523	0.067531064	0.018367326	1.6292034e-10	1.632731e-10	1.6270699e-10	1.625677e-10	0.015228056	0.5311137	1.6286689e-10
29x33	0.05057517	1.456198e-10	0.20970242	0.017754288	0.01388096	0.06780143	1.456048e-10	1.4597157e-10	1.4559647e-10	1.4540776e-10	1.446476e-10	0.15333079	0.486955	1.4530377e-10
29x35	1.3301224e-10	0.039661437	0.031563815	0.046582416	0.0055117835	0.062092382	0.030492192	1.325101e-10	0.008328437	1.3297369e-10	0.6565424	0.06660121	0.052623864	1.3280209e-10
29x37	1.3439594e-10	0.024814041	0.02481412	0.06327268	0.030064413	0.08228395	1.3369159e-10	1.3413345e-10	1.3463328e-10	1.3372932e-10	0.68308413	1.3443209e-10	0.091666706	1.3391105e-10
29x39	1.3725292e-10	1.3750395e-10	0.024677388	0.07772141	0.16958931	0.032303777	0.040640373	1.3757766e-10	0.10899831	0.02300185	1.3728303e-10	1.3780563e-10	0.52306765	1.3735715e-10
30x26	0.048698507	0.076329224	1.49717e-10	1.5017747e-10	0.0827721	1.5048371e-10	1.5013994e-10	0.020878905	0.008386023	1.4968417e-10	0.31714496	1.5044323e-10	0.4457902	1.4978184e-10
30x28	0.06805452	1.5578526e-10	1.5512464e-10	1.5560113e-10	0.11024993	0.057803065	0.021539763	0.07357592	0.12204143	1.5521993e-10	0.2526999	1.5503353e-10	0.2940355	1.552007e-10
30x30	0.20807539	1.7360254e-10	1.7346619e-10	1.727678e-10	0.10067943	0.1416179	1.7354758e-10	0.033945356	1.7389915e-10	1.735701e-10	1.7307884e-10	1.7415107e-10	0.515682	1.733881e-10
30x32	0.09786908	0.0709604	0.122020796	0.023971101	0.09921914	0.052672647	1.3860359e-10	0.12946595	1.3915881e-10	0.057387073	1.3872259e-10	0.017283665	0.3291501	1.3896385e-10
30x34	0.12829271	1.3582689e-10	1.3546649e-10	0.06809951	0.039395526	0.02464538	0.021056784	1.3572252e-10	0.087732054	1.3588364e-10	0.2454177	1.3562756e-10	0.38536036	1.354869e-10
30x36	1.3185625e-10	1.3122926e-10	0.023313168	0.0068681836	0.07066693	0.0559161	0.0475808	0.01820291	0.033862386	1.3180572e-10	0.5845204	0.018236587	0.13550137	0.005331097
30x38	0.24494481	1.3863008e-10	0.014829211	0.08160681	0.03920826	0.0018184696	0.047961757	0.04454974	0.04416351	0.04348035	1.377408e-10	0.007237909	0.43019918	1.3773871e-10
31x25	0.15320945	1.6569313e-10	0.050488897	1.6617482e-10	1.6580251e-10	0.026406053	1.6633657e-10	0.010837079	1.6588159e-10	1.6585282e-10	0.18628785	1.659778e-10	0.57277066	1.659895e-10
31x27	0.026909199	1.5130303e-10	1.5117002e-10	1.5169659e-10	0.027926117	0.024690418	1.509024e-10	0.044225864	0.17534032	1.5130677e-10	0.13991225	1.5183842e-10	0.5609959	1.5167895e-10
31x29	1.5153874e-10	1.5105885e-10	0.028595597	0.015814774	0.121215336	0.09790626	0.014123762	1.5134118e-10	0.10307348	1.5022274e-10	1.5096638e-10	1.508406e-10	0.6184454	0.00082549185
31x31	0.112671904	1.3842182e-10	1.3869719e-10	0.09557743	0.11709965	0.06258337	1.3815409e-10	0.040315535	0.009128792	1.3785217e-10	1.3810904e-10	1.3825241e-10	0.48873234	0.07389102
31x33	0.05681043	0.069129534	0.079669416	0.008338868	0.10266146	0.07559479	0.056564353	0.04010335	1.356032e-10	1.3583203e-10	1.3565234e-10	0.047595717	0.4635321	1.3535821e-10
31x35	1.3388789e-10	0.027896957	1.3360371e-10	0.026200946	0.08076873	0.08676866	0.0054944055	1.3371257e-10	0.008032683	0.033639047	0.26716	0.032230087	0.36255327	0.06925516
31x37	0.21831672	0.032283686	1.5497165e-10	0.03436113	0.13817221	0.059974648	1.5492319e-10	0.0143521875	0.073642865	1.5568356e-10	1.5477579e-10	1.5588918e-10	0.42889652	1.555135e-10
31x39	0.07396717	0.07438793	0.017473487	0.08656967	0.053172838	0.060248803	0.071704715	0.0892956	1.3696408e-10	0.028318213	1.361208e-10	0.053387515	0.3837765	0.007697601
32x22	0.059573706	1.6295289e-10	1.6241762e-10	1.6224455e-10	0.031908926	0.071008585	1.6276433e-10	1.6281743e-10	1.629364e-10	1.6190604e-10	0.33291525	0.012408952	0.4921846	1.6242412e-10
