	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
5x23	0.23222971	1.5788772e-10	0.04287141	0.031418394	1.5711717e-10	0.08236834	0.06537474	1.5725625e-10	1.5754056e-10	0.078606	1.5805433e-10	0.025888596	0.44124284	1.5770352e-10
6x20	0.25225183	0.0795746	1.5372131e-10	0.04940184	1.540095e-10	1.5282178e-10	0.23032467	0.102280915	1.5369024e-10	0.049787775	1.5314743e-10	0.094939396	1.5397279e-10	0.14143908
6x22	0.015485558	1.3419778e-10	0.037503693	0.062137846	0.03948156	1.34208e-10	0.08917349	1.3382842e-10	1.3423668e-10	0.18113115	1.3394792e-10	0.23533866	0.23459312	0.10515486
6x24	1.2621557e-10	1.2630805e-10	0.03903246	0.064885065	0.10144711	0.010897915	0.08900819	0.0085410485	1.2656126e-10	0.13753632	0.43137133	0.064581975	1.2652217e-10	0.052698568
6x26	1.2374872e-10	1.2369539e-10	0.030125957	0.090578906	0.096495315	1.235313e-10	0.08421708	0.03987967	1.2418236e-10	0.22243035	0.36017457	1.2380821e-10	1.2347852e-10	0.076098144
7x21	0.05709835	0.026384179	1.2842621e-10	0.13161366	0.046369188	1.2897511e-10	0.1470976	0.019365286	1.289975e-10	0.15674601	0.20605977	1.2885486e-10	0.14579044	0.06347548
7x23	0.041072335	1.4854953e-10	1.4816469e-10	0.04196333	0.047871083	0.044283	0.1362777	0.056176294	0.13864459	0.11453065	1.4814942e-10	1.4845436e-10	0.35941595	0.019764986
7x25	1.3027418e-10	1.3080852e-10	0.03708927	0.045314103	0.017981319	0.040228747	0.08460965	0.041834194	1.3048207e-10	0.1994954	0.5334473	1.3084045e-10	1.3015372e-10	1.3086991e-10
7x27	1.2496626e-10	1.2478715e-10	0.04601855	0.0807916	0.03953507	0.0009675651	0.10025463	0.028887814	0.03176385	0.18939917	0.4525676	1.2520866e-10	1.2435329e-10	0.029814053
7x29	0.013169313	0.091146514	0.07320202	0.04610088	0.044531394	1.2724315e-10	0.22009566	0.04377555	1.2710367e-10	0.13050821	1.2667072e-10	1.2724971e-10	0.27860555	0.05886482
8x20	1.2388099e-10	1.2372066e-10	1.2369966e-10	0.11151665	0.15282468	1.2312741e-10	0.13151658	1.2374662e-10	1.2369705e-10	0.19158721	1.2376125e-10	0.07413214	0.32399935	0.014423442
8x22	1.3003684e-10	1.3012046e-10	0.047258407	0.04153983	0.071026035	0.004704562	0.09005083	0.012766941	0.06259801	0.23193829	0.42409623	0.0140208155	1.2998429e-10	1.3046017e-10
8x24	1.3282109e-10	0.06362034	0.116475105	0.10541718	0.09640795	1.3257635e-10	0.12152024	0.03157244	1.3287683e-10	0.08406517	1.3226947e-10	0.047905978	0.19722325	0.13579234
8x26	1.2530914e-10	0.011481881	0.05495214	0.085613385	0.11638529	1.2599218e-10	0.123586535	1.258303e-10	0.008383894	0.12963243	0.41823393	1.2573195e-10	1.2492636e-10	0.05173053
8x28	1.31059e-10	1.3094831e-10	0.069695756	0.030444117	0.046847105	0.024781678	0.08543842	0.032813206	1.311335e-10	0.16469793	0.41083547	0.07653028	1.3069204e-10	0.05791598
8x30	0.0060071154	0.05626561	0.04646606	0.062615685	0.0015932312	0.019006763	0.09603968	0.016885247	0.010708376	0.19601908	0.38245004	0.017930636	0.05363137	0.034380984
8x32	1.321569e-10	0.10143092	0.070378296	0.12807536	0.13535765	0.0021411467	0.09883762	1.3199063e-10	1.3217277e-10	0.17318696	1.3122001e-10	0.038595926	0.251996	1.3195112e-10
9x19	0.050194435	0.0277348	0.13241908	0.016825119	0.054616734	0.0017479672	0.1612903	1.3385122e-10	1.3326582e-10	0.12794395	1.3327295e-10	0.11743233	0.25248745	0.057307854
9x21	1.3011596e-10	1.3052485e-10	0.09086823	0.048677724	0.04543857	0.040964976	0.06307965	0.0075085456	1.302421e-10	0.13851188	0.5649504	1.3030298e-10	1.3023066e-10	1.3017082e-10
9x23	1.2791146e-10	1.280113e-10	0.08488726	0.09716307	0.014125586	0.015994437	0.076768376	0.0162801	1.279444e-10	0.21812318	0.18602873	0.06951726	0.16429424	0.056817714
9x25	0.15173447	0.053438272	1.5856202e-10	0.024412101	0.07262238	0.06065112	0.104320355	1.5843081e-10	0.07826336	1.5830726e-10	1.5832992e-10	0.0375227	0.36397332	0.053062037
9x27	1.3022636e-10	1.2998962e-10	0.04670079	0.048371367	0.11172934	0.029448653	0.082371645	0.007772034	0.057115898	0.13288991	0.2323362	1.3005036e-10	0.22165948	0.029604713
9x29	0.018619113	0.023987185	0.011706281	0.053528663	0.072247714	0.04335306	0.14940068	0.026802775	1.3456294e-10	0.06810943	0.37798533	1.3447675e-10	0.096462086	0.05779767
9x31	0.05270057	1.4628962e-10	1.4546464e-10	0.053829867	0.017059883	0.0630601	0.0564169	1.4609527e-10	1.4621486e-10	0.12600613	0.40026492	0.028610969	1.459457e-10	0.20205064
9x33	0.2261649	1.5649736e-10	0.13812362	1.909551e-10	1.5606841e-10	0.048174087	0.07643935	1.5577012e-10	0.046364166	0.1617965	1.5564182e-10	0.09834923	0.20458809	1.5639112e-10
9x35	0.06164104	1.3375644e-10	0.06990152	0.11796157	0.030777244	0.00019052217	0.120955095	1.3389351e-10	0.014960624	0.15573063	0.20057093	0.015886888	0.07426853	0.13715528
10x18	0.12992784	1.4051686e-10	0.092700005	0.0386246	0.021719959	0.050588273	0.026981512	0.041978814	1.4082918e-10	0.17128459	1.4033393e-10	0.051962864	0.37423152	1.4112603e-10
10x20	0.13843499	1.3270633e-10	1.3251183e-10	0.053033568	1.3326437e-10	1.329952e-10	0.11253759	1.325543e-10	1.332758e-10	0.19858888	1.3290263e-10	0.08493881	0.27824914	0.13421707
10x22	1.2520163e-10	1.2578831e-10	1.2595397e-10	0.12618242	0.053545482	0.03177388	0.04747663	0.033628765	1.2581902e-10	0.0907935	0.6165993	1.2584303e-10	1.2550384e-10	1.2588623e-10
10x24	0.07505169	1.3029737e-10	0.10965727	0.06576715	0.07497895	1.3049734e-10	0.12776783	1.301764e-10	0.04862705	0.12816435	1.2985475e-10	0.043478925	0.2593131	0.06719361
10x26	0.09542436	0.021291897	0.17867063	0.04567471	1.3125331e-10	0.0006025037	0.121635735	0.016163861	0.026339002	0.0814285	1.3086461e-10	0.106677756	0.25684234	0.049248647
10x28	0.009854405	1.2943507e-10	0.10910739	0.09250143	0.056028508	1.2921235e-10	0.16504836	0.03176886	0.013521232	0.07853171	0.1712339	1.2921259e-10	0.13520654	0.13719764
10x30	1.2928048e-10	1.2913927e-10	0.097617	0.08421029	1.2929627e-10	1.2904866e-10	0.08767353	1.291777e-10	1.2893818e-10	0.31930226	0.35979447	0.033854414	1.2859581e-10	0.017548015
10x32	1.2725092e-10	0.054933824	0.09269577	0.07490986	0.0350339	1.2710924e-10	0.0749616	0.009422158	1.2702368e-10	0.1943544	0.24849983	1.2707556e-10	0.0957375	0.11945115
10x34	0.053090278	0.043894902	0.056535367	0.05866034	0.039438784	0.012403196	0.032036677	0.061971966	1.2859329e-10	0.21102959	1.2815304e-10	0.06083784	0.31269273	0.057408307
10x36	0.028176311	1.386286e-10	0.077245854	0.059677593	0.021645002	0.06201404	0.13118285	1.3836073e-10	1.3888081e-10	0.08718556	1.3818799e-10	0.15117338	0.38169944	1.3820935e-10
11x17	0.29613352	0.016113132	1.6227662e-10	0.031442974	0.14063789	0.06903418	0.018906925	0.03138526	1.6297143e-10	0.041668486	1.6258862e-10	1.6296117e-10	0.2913738	0.063303754
11x19	0.32545078	0.07084085	0.07135707	0.05087538	0.05472684	0.034579776	0.015934693	1.5467863e-10	0.014184144	0.08609682	1.5433708e-10	0.024718117	0.20294821	0.0482873
11x21	0.06910164	1.3127936e-10	0.044737387	0.04579979	0.09050243	0.015394034	0.085436955	0.010995206	1.3075084e-10	0.18149228	0.20058791	0.08932467	0.1666277	1.3123079e-10
11x23	1.2921608e-10	1.294912e-10	0.036675274	0.03327823	0.05388805	0.02461231	0.09229169	1.2978245e-10	0.026861355	0.10591311	0.5560777	1.2921215e-10	1.2938133e-10	0.070402235
11x25	0.14567605	0.072758324	0.12920628	0.055391576	0.0031239688	0.014639031	0.0057000737	0.118747436	0.019420449	0.15212467	1.3472423e-10	0.06399749	0.2158116	0.0034031267
11x29	0.13479842	1.3861617e-10	0.046872675	0.05124612	1.3790338e-10	0.02177545	0.10795951	0.0069461013	1.3844655e-10	0.18752338	0.14417113	0.06818552	0.19037516	0.040146604
11x31	1.2741766e-10	1.2692429e-10	0.06277372	0.11021232	0.028853627	0.01046882	0.092785396	0.009422319	1.2704636e-10	0.18394768	0.45637643	1.2748717e-10	1.2689863e-10	0.04515971
11x33	0.104220815	1.3362265e-10	0.06090448	0.075256534	0.04446512	0.009877347	0.087172434	0.0075303996	1.3383386e-10	0.20108569	1.3335584e-10	0.12735768	0.28212953	1.3386706e-10
11x35	0.06383368	0.09659862	0.10291309	0.02634028	0.07086487	1.2650306e-10	0.082500264	0.02045355	1.2673321e-10	0.18511365	1.2576927e-10	0.06350105	0.2694851	0.01839586
11x37	1.2739394e-10	0.028526457	0.16456765	0.043839205	0.030570753	1.2739614e-10	0.048656955	1.2735143e-10	1.269411e-10	0.18111429	1.2653621e-10	0.12588781	0.27233684	0.10450001
12x18	0.05136292	1.3067641e-10	0.043736327	0.0554194	0.120171785	0.009318891	0.1433392	0.040038813	1.3019776e-10	0.12791653	1.304794e-10	1.3019602e-10	0.3336204	0.07507566
12x20	0.085244775	1.3065442e-10	0.15280935	0.06396405	0.13124636	1.3065318e-10	0.07095344	0.06230722	1.3035795e-10	0.17519231	1.3000165e-10	1.3068507e-10	0.25828248	1.3040868e-10
12x22	1.264006e-10	1.2715579e-10	1.2707795e-10	0.077052385	0.06843039	0.011923715	0.09608315	0.02955818	1.2737933e-10	0.11993966	0.41554436	0.07998662	1.2695416e-10	0.10148154
12x24	1.3421286e-10	0.03214869	0.058848962	0.015576206	0.04837169	0.026543012	0.10881484	0.026117042	0.046009693	0.07698936	0.4618906	1.3425717e-10	1.340471e-10	0.09868996
12x26	0.014122074	1.280981e-10	0.13366401	0.04903454	0.050240777	0.010254563	0.09702958	0.0031125136	1.2864607e-10	0.113527015	1.2804582e-10	0.095074	0.31862697	0.11531394
12x30	1.3221957e-10	1.320978e-10	0.08113293	0.107974865	0.049315643	1.3131153e-10	0.13325581	0.024560876	1.3186999e-10	0.21091491	0.24600951	1.3242146e-10	1.3171012e-10	0.14683546
12x32	1.2508292e-10	1.2562087e-10	0.04380944	0.1571339	0.03169837	1.2507384e-10	0.07821741	0.032197855	1.2517337e-10	0.16528851	0.4669178	0.02473666	1.2530404e-10	1.2560505e-10
12x34	1.394423e-10	0.03863103	1.3923528e-10	0.04115644	0.05746106	0.052406598	0.122195356	0.03438876	0.039149225	0.09408803	1.390739e-10	1.3917127e-10	0.40432733	0.11619614
12x36	0.09241912	0.09784127	0.10286047	0.0547166	0.030613232	1.3180804e-10	0.08226746	0.008264048	1.3161561e-10	0.13991393	1.3145053e-10	0.035189837	0.25398096	0.10193304
12x38	1.282623e-10	1.2832495e-10	0.059344716	0.08488659	0.071434215	1.2765947e-10	0.18969838	0.038738754	1.2801275e-10	0.14852798	1.2800812e-10	0.086936116	0.27495432	0.045478843
13x17	0.24494413	0.074062236	0.009382627	1.524243e-10	0.12419068	1.5265793e-10	1.5334255e-10	0.08513692	0.0799588	0.089807026	1.5253568e-10	1.5268006e-10	0.2925176	1.5297448e-10
13x19	0.1742977	1.2993913e-10	0.08612181	0.057545114	0.05416459	1.2986305e-10	0.05825683	0.109969005	1.2953182e-10	0.17918253	1.2893678e-10	1.299882e-10	0.28046238	1.2980264e-10
13x21	0.075438224	1.3471384e-10	0.08214101	0.035731908	0.065658286	0.010404614	0.17213286	1.3462265e-10	0.011787275	0.12881236	1.3466682e-10	0.041905575	0.2852323	0.09075562
13x23	1.2571835e-10	1.2655486e-10	0.0253405	0.08980183	0.04018433	0.024769656	0.05423762	0.019136509	1.2656452e-10	0.08505644	0.5977638	1.2674957e-10	1.2598936e-10	0.06370935
13x25	0.031060014	1.339728e-10	0.06118651	0.017388092	1.334075e-10	0.01064704	0.11538715	0.03436453	0.06779877	0.14090504	0.39488003	0.05220892	1.3358752e-10	0.07417396
