	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
24x14	1.8351672e-10	0.14205654	1.8357026e-10	0.102501996	0.08255678	1.8286017e-10	0.08619314	0.120492436	1.835755e-10	0.07094849	0.34883562	1.8375243e-10	1.8380675e-10	0.04641499
24x16	0.076584145	0.09917937	0.056019235	0.046470903	0.017656196	0.048129212	0.0991458	0.086781316	0.028583419	0.05637948	0.3694364	1.9431187e-10	1.9496861e-10	0.01563455
24x18	2.0107409e-10	0.22959155	0.046011522	0.05138031	0.10200773	2.0107256e-10	0.10577133	0.033966128	2.0118764e-10	0.041249838	2.0108751e-10	0.024714291	0.3029478	0.062359508
24x20	2.032717e-10	0.13267203	2.0396418e-10	0.08934553	0.059591215	2.0376859e-10	0.23221298	0.042101823	2.0379035e-10	2.0474879e-10	0.17424221	2.0414982e-10	0.16564769	0.104186565
25x13	1.8839146e-10	0.121272124	0.08929072	0.046328552	1.8879974e-10	1.8831313e-10	0.04102363	0.16997707	0.09101943	0.0884257	1.8816197e-10	0.041547954	0.27468488	0.036429886
25x15	1.9651236e-10	0.12962064	0.03559424	0.104989894	0.08999525	1.9523241e-10	0.14851527	0.01967482	1.9631644e-10	0.10727622	0.3458319	1.964419e-10	1.9665185e-10	0.018501757
25x17	0.16583759	0.13961647	0.0036126433	0.056465548	0.11628691	2.1218646e-10	0.034474596	2.1273636e-10	2.1343419e-10	0.1255937	0.22905847	2.1304902e-10	2.133475e-10	0.1290541
25x19	2.2014979e-10	0.016802363	0.006621913	0.047772244	0.03336076	0.023256307	0.20516272	2.2046998e-10	0.12956874	2.1882604e-10	0.28609592	2.1941533e-10	0.18470028	0.06665872
25x21	2.3096404e-10	2.3125715e-10	0.04815712	0.059715945	0.059131913	2.299697e-10	0.18972784	0.018781235	0.22658566	0.10124387	2.3033406e-10	0.027914926	0.22099292	0.04774851
25x23	1.9193976e-10	0.07444343	1.919628e-10	0.008702236	0.097571746	1.922387e-10	0.19730137	0.017645942	1.9182043e-10	0.1743427	0.31762585	0.05941226	1.9259912e-10	0.052954447
