	dist_type_parasite
48x46	274.23880104755426
49x23	787.3665029705035
49x25	726.9676746596097
49x27	635.0379594953359
49x29	521.4071825358758
49x31	418.15768556849486
49x33	330.93733545793833
49x35	274.57203062220316
49x37	246.20018277816104
49x39	273.03547388572053
49x41	245.55938182036516
49x43	184.88615415979623
49x45	194.45187065184004
50x22	872.8490648445471
50x24	808.5406730647508
50x26	720.5701978294688
50x28	601.0883462520294
50x30	479.62302905511115
50x32	366.0159832575618
50x34	264.45854117422607
50x36	197.0464412264275
50x38	193.63687665318272
50x40	254.49984282902827
50x42	160.12298398418605
50x44	120.61214698362683
50x46	174.10930474848269
51x19	1034.1154916159028
51x21	954.6603846394801
51x23	890.6947681445087
51x25	773.3804497141106
51x27	646.4982753263926
51x29	522.2888855796184
51x31	400.26222654654765
51x33	283.9065339156532
51x35	177.32033160356954
51x37	130.60034456309822
51x39	171.42461900205566
51x41	178.36513112152824
51x43	75.27396628317089
51x45	89.28163304958073
52x20	1039.1516395598865
52x22	954.6411524756304
52x24	828.987153097079
52x26	697.8503349572886
52x28	573.5696383177894
52x30	448.0417837657553
52x32	323.30533555758063
52x34	199.7193280581523
52x36	94.10765112359356
52x38	86.21954534790825
52x40	185.10262018674942
52x42	98.39842478413955
52x44	7.117583859709735
52x46	113.18025446163335
53x21	1014.6407541588303
53x23	889.5339510103029
53x25	759.535186808353
53x27	632.9686564119901
53x29	505.4617295107514
53x31	378.1978979317572
53x33	251.91119466986763
53x35	123.15214167849419
53x37	14.305593311708254
53x39	105.07373601428691
53x41	162.51830666112645
53x43	42.94985448170903
53x45	59.98016338757368
54x20	1082.3903778212368
54x22	955.2352799179897
54x24	826.4090815086678
54x26	699.118480659752
54x28	570.0943167582008
54x30	442.60323089647676
54x32	315.21841634016255
54x34	189.0661524440585
54x36	63.51606096098852
54x38	39.94058086708324
54x40	148.2630769949145
54x42	129.5102312560673
54x44	77.00389600533231
55x21	1021.16799793178
55x23	893.6254808363512
55x25	766.4614797887757
55x27	638.1721554565037
55x29	511.83345924235925
55x31	387.5882867167168
55x33	262.89484589850736
55x35	145.49460471096506
55x37	63.89569625569471
55x39	87.4020594723027
55x41	134.86585928247376
55x43	142.05632685663832
56x22	963.617569370754
56x24	836.5629743181323
56x26	710.735914387334
56x28	583.9109949298781
56x30	461.9809195194106
56x32	343.9107006186347
56x34	229.09151010022148
56x36	139.65364298864554
56x38	63.52102014294137
56x40	47.96425752578689
56x42	165.58964339595659
56x44	189.1016657779619
56x46	232.25436486748762
57x21	1035.185901179107
57x23	909.4155760706981
57x25	784.9673432697693
57x27	661.7432734830028
57x29	540.2517376186769
57x31	425.70338265040857
57x33	314.89490310260686
57x35	221.3905372864884
57x37	112.39417244679522
57x39	0.31622776601655034
57x41	101.79587417965438
57x43	228.90998230745657
57x45	258.6675472493606
58x24	856.2501620437802
58x26	734.8899577487773
58x28	616.356301176519
58x30	501.78279165391905
58x32	396.72152701863837
58x34	304.60730457426666
58x36	182.18323193971491
58x38	71.22197694532218
58x40	73.74618634207486
58x42	184.8660055283287
58x44	307.1432890362416
59x25	814.5554002030801
59x29	583.0530679106316
59x31	482.4522774327013
59x33	379.0164244462237
59x35	261.32512317035275
59x37	156.27117456524059
59x39	106.60117260143097
59x41	159.3821194488269
59x43	265.9579290038185
60x30	566.2978898071227
60x36	241.87554651101016
60x38	170.86278120175842
60x40	174.9532794776943
60x42	246.67780605478083
60x44	345.1567759728903
61x37	250.397004774418
61x39	220.50020408153821
61x41	254.60043204990862
61x43	332.2865329801978
62x36	331.03312523069354
62x38	287.5851526070151
62x40	285.333156152593
63x37	355.8299172357491
63x39	336.70213839534773
64x38	395.4187653614841
