	dist_type_parasite
38x52	241.60008278144312
38x54	208.24295906464607
38x56	89.97955323294238
38x58	44.76438316340359
39x25	312.16309839569425
39x27	277.2678308062438
39x29	295.9243991292368
39x31	359.449815690591
39x33	451.1704888398619
39x35	557.5094618031161
39x37	575.2175327647792
39x39	464.54898557633277
39x41	364.98499969176777
39x43	284.41316776830104
39x45	246.05196605595293
39x47	266.1332373079319
39x49	335.302162235796
39x51	304.5676443747761
39x53	270.0851902641087
39x55	142.0666392929739
39x57	17.44276354251241
40x26	234.69105223676493
40x28	225.49474494985452
40x30	276.55314136707983
40x32	366.24478153278875
40x34	472.6599306055042
40x36	588.1923239893564
40x38	493.50209725998104
40x40	380.07538725889594
40x42	278.17940254447285
40x44	204.53092675681071
40x46	191.06347112936047
40x48	249.13582640800587
40x50	345.56598501588667
40x52	341.674260078221
40x54	216.8738804005682
40x56	101.94473993296562
40x58	70.77068602182699
41x27	163.33554420272398
41x29	191.6587853452064
41x31	279.5843522087743
41x33	388.52238030775027
41x35	507.66366818987575
41x37	533.3037127191218
41x39	413.0965625613455
41x41	295.31584786462076
41x43	192.12123776407424
41x45	130.41276777984558
41x47	163.58633806036502
41x49	260.78460460694384
41x51	374.62114195544274
41x53	296.3899121090324
41x55	188.24160007819745
41x57	120.62047918989549
42x26	131.7357961982997
42x28	113.852975367357
42x30	193.96064033715712
42x32	308.4299758454098
42x34	429.95555584269414
42x36	554.6838108328024
42x38	460.58929644532554
42x40	334.07276153556717
42x42	212.6994123170066
42x44	106.06601717798213
42x46	80.81169469823033
42x48	176.60467151239217
42x50	295.3260063048969
42x52	381.72401024824217
42x54	272.9449028650288
42x56	194.9000000000001
43x27	50.60533568705951
43x29	108.92956439828465
43x31	229.79923846697136
43x33	355.6859569901519
43x35	482.1440448662622
43x37	516.9208836949805
43x39	388.57330067826325
43x41	261.020344034713
43x43	135.36266102585287
43x45	19.90602923739399
43x47	93.67795898715993
43x49	218.63588452035972
43x51	345.41876034749504
43x53	360.560466496259
43x55	276.08819243133183
44x28	33.09380606699708
44x30	159.49144177666722
44x32	287.83064465063495
44x34	415.1156104026929
44x36	542.3106582024736
44x38	453.24112787786555
44x40	325.95367769055747
44x42	197.80690078963337
44x44	74.88404369423412
44x46	31.71576894858476
44x48	155.35330701340104
44x50	281.4919181788354
44x52	406.21760178505343
44x54	359.9913471182331
45x29	113.18171230371131
45x31	232.695788530863
45x33	357.33212841836655
45x35	483.59090148595675
45x37	514.4850823882066
45x39	397.9709160227665
45x41	274.49025483612314
45x43	155.7681610599547
45x45	71.81538832311668
45x47	117.72527341229683
45x49	229.71991641997442
45x51	351.5366268257121
45x53	443.6623152804396
46x28	117.6241896890263
46x30	199.95904580688546
46x32	313.3615962430626
46x34	434.88923877235726
46x36	456.88433984981333
46x38	466.34670578872965
46x40	350.6629863558455
46x42	237.08977202739055
46x44	148.56197360024518
46x46	133.33041663476536
46x48	206.26322987871623
46x50	312.7347758085117
46x52	429.8215443646352
47x29	197.40377402673982
47x31	285.20343616443336
47x33	396.5317767846609
47x35	407.4741955019972
47x37	399.3217499711229
47x39	429.34466341157645
47x41	325.34119013736927
47x43	232.46681483601037
47x45	183.82410070499495
47x47	210.81802579476002
47x49	293.73355273104255
47x51	394.84781878592185
48x28	228.3720867356604
48x30	281.52131358033995
48x32	372.5139057807105
48x34	372.7664818623044
48x36	340.604785638722
48x38	354.3243993856475
48x40	408.56804818781393
48x42	319.02655061922337
48x44	253.48818512901147
48x46	244.65267217016074
48x48	293.14927937827196
48x50	379.9170567373885
49x29	300.90187769437404
49x31	366.87688670724424
49x33	353.3465437782005
49x35	294.56001086366047
49x37	284.80063202177047
49x39	326.9608539259707
49x41	401.7881282467166
49x43	331.2764706404609
49x45	299.7381023493678
49x47	317.6191744841613
49x49	377.5290452402308
50x30	377.49385425460895
50x32	354.8873905903108
50x34	271.89897020768535
50x36	228.15525415821529
50x38	247.00293520523192
50x40	318.1446997829762
50x42	411.31230227164355
50x44	365.85331760146744
50x46	359.2920399897558
50x48	394.5960212673214
51x31	336.5710177659385
51x33	269.21701283537016
51x35	189.75576407582426
51x37	173.78665081069917
51x39	233.18288959527018
51x41	333.1361883674604
51x43	437.0278023192576
51x45	414.29005539597495
51x47	429.1184568391345
52x30	327.7655869672712
52x32	255.34010652461149
52x34	183.48416825437545
52x36	114.1725448608376
52x38	147.87065293695025
52x40	247.58305677085445
52x42	366.3404154608118
52x44	479.02577174928695
52x46	474.28282701358717
53x31	242.6340660336053
53x33	181.42086429074214
53x35	98.74016406711088
53x37	64.63451090555272
53x39	164.10070079070368
53x41	286.1476017722325
53x43	412.3756782352715
53x45	527.839530539349
54x32	154.70875864022688
54x34	119.4370964148071
54x36	10.833743581975236
54x38	87.00143676974541
54x40	213.84573879317782
54x42	342.6154987737714
54x44	469.33341027461523
55x31	171.42453150001595
55x33	71.79442875321168
55x35	87.39725396143741
55x37	47.17054165472353
55x39	155.56149909280282
55x41	280.81937255111194
55x43	407.97551397112073
56x32	93.65906256203938
56x34	13.379461872586722
56x36	94.31675354887922
