	dist_type_parasite
36x34	351.79974417273223
36x36	301.72929920708737
36x38	293.2077250005533
36x40	338.9870204004869
36x42	418.8236979923654
36x44	336.65308553464905
36x46	230.3518395845796
36x48	113.94371417502606
36x50	61.46299699819416
36x52	106.78998080344412
36x54	9.674709297958202
37x11	290.437067193566
37x13	296.60239378669866
37x15	332.3643332248514
37x17	284.2479199572093
37x19	288.9590974515255
37x21	233.14205969751563
37x23	217.63604940358564
37x25	270.23560091150085
37x27	360.75024601516196
37x29	464.6548503997349
37x31	517.0495527509911
37x33	429.28219157099903
37x35	376.93533928248246
37x37	350.4055507551216
37x39	368.03778338643446
37x41	424.01344318311465
37x43	358.0977520175179
37x45	252.7356326282461
37x47	174.459880774922
37x49	126.67142534920809
37x51	138.71366190826376
37x53	43.460786923386564
37x55	67.33394389162135
38x10	250.94226427606776
38x12	230.17265258931138
38x14	265.84510527749046
38x16	354.8039740476424
38x18	293.58392326556265
38x20	212.08396921974082
38x22	163.01696230760754
38x24	184.4296071676128
38x26	272.73109467018975
38x28	383.35623120017215
38x30	501.7912414540535
38x32	514.3800248843264
38x34	456.60788429461
38x36	414.51220729913376
38x38	414.35221732241286
38x40	447.0102683384357
38x42	387.2527081893682
38x44	266.2126405714044
38x46	158.52927174499942
38x48	103.90004812318388
38x50	156.93581490532998
38x52	126.9520381876559
38x54	79.46099672166247
39x11	175.30139759853571
39x13	189.3473527673413
39x15	267.40652572441087
39x17	304.5731767572449
39x19	208.80969805064112
39x21	126.61287454283591
39x23	106.15823095737791
39x25	183.90475795911294
39x27	297.306474870629
39x29	426.93430407967924
39x31	548.8508904975924
39x33	536.2307152709551
39x35	487.8197412979514
39x37	472.2034307372197
39x39	478.2197193759375
39x41	434.0009331787199
39x43	308.2153305726371
39x45	187.64972688495968
39x47	67.38842630600554
39x49	67.94718537216978
39x51	189.12006768188323
39x53	146.76229079705723
40x12	114.55867492250405
40x14	183.56048049621134
40x16	295.5992050056968
40x18	226.97869944115888
40x20	128.22620636983683
40x22	51.29405423633398
40x24	104.45257296974562
40x26	225.75216499515562
40x28	350.47196749526216
40x30	461.29671579147384
40x32	561.5938924169312
40x34	560.6727744415632
40x36	529.8551122712698
40x38	530.4669735242713
40x40	494.48374088538003
40x42	365.16846797060634
40x44	241.41137090037807
40x46	108.63208549963475
40x48	0.360555127546071
40x50	116.70000000000027
40x52	221.55037801818352
40x54	191.0121462106535
41x11	65.33949800847851
41x13	98.43749285714256
41x15	214.78682454936578
41x17	263.2136774561686
41x19	140.12712085816932
41x21	42.71135680354814
41x23	21.402102700435854
41x25	154.30029163938755
41x27	284.4000000000001
41x29	378.5827518522205
41x31	480.8363235031228
41x33	596.0128354322582
41x35	599.4766467511475
41x37	578.2083102135426
41x39	561.0993673138473
41x41	436.2934104476021
41x43	310.43506567396656
41x45	183.48187921427
41x47	66.63887754156747
41x49	65.73887738621688
41x51	189.23649225241982
41x53	250.79110829533028
42x12	11.673045875006192
42x14	137.5690735594306
42x16	262.816780286191
42x18	199.20303712544126
42x20	69.00355063328264
42x22	32.70244639166928
42x24	101.65598851026937
42x26	211.48924322527594
42x28	290.6722724994593
42x30	396.73896960092014
42x32	512.5894360987164
42x34	632.3945920072373
42x36	638.9594744582789
42x38	632.159505188366
42x40	505.33447339361265
42x42	379.4774960389612
42x44	261.1190150103972
42x46	149.0310370359141
42x48	98.80005060727467
42x50	154.7490872347883
42x52	265.9505593150729
43x13	78.97803492110971
43x15	201.42889564310292
43x17	272.1185954689609
43x19	145.15994626617922
43x21	51.11213163232399
43x23	102.47209376215588
43x25	129.19539465476285
43x27	208.02896432948936
43x29	313.72041693201925
