	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
18x32	0.3213227	1.7288095e-10	0.05023513	1.7195914e-10	1.7196898e-10	0.029154554	0.031884678	1.7189289e-10	1.7269408e-10	1.7283645e-10	1.7288194e-10	1.7214488e-10	0.5674029	1.71947e-10
19x31	0.15459214	1.5696079e-10	1.5691198e-10	1.566109e-10	0.03397876	0.014228696	0.10370666	1.5665214e-10	0.043813538	1.5694912e-10	0.2514658	1.5669067e-10	0.39821443	1.5711714e-10
19x33	0.2277551	1.6028988e-10	1.5993074e-10	0.039958056	1.6013403e-10	1.6011327e-10	1.5934795e-10	1.5918784e-10	0.19216819	0.03971617	1.6007752e-10	1.6001556e-10	0.46769553	0.032706976
19x35	0.2722806	0.020013826	1.6418908e-10	1.639603e-10	1.639575e-10	0.046545208	1.6456185e-10	1.6408012e-10	0.042994626	0.0265065	0.13527842	1.642439e-10	0.43665838	0.019722402
20x30	0.12690984	1.6382991e-10	0.022927273	1.3107492e-05	0.009677659	0.09109984	1.6366032e-10	1.6380802e-10	1.6395213e-10	0.06485112	0.23015581	1.6368809e-10	0.45436534	1.6349028e-10
20x32	0.35728905	0.029823955	1.5244915e-10	0.008963381	0.07085949	0.009829931	0.033505894	1.5213601e-10	1.5304961e-10	1.5249248e-10	1.5173407e-10	1.529011e-10	0.4897283	1.5289761e-10
20x34	0.27017716	1.4650568e-10	1.4559892e-10	1.4650792e-10	0.016351545	1.4641796e-10	0.122577354	1.4610439e-10	0.047997702	0.090873905	1.4676635e-10	1.46594e-10	0.45202228	1.4628508e-10
21x29	0.18719852	1.758165e-10	1.7548048e-10	1.7578063e-10	1.757367e-10	0.11270931	1.7546206e-10	1.7569884e-10	1.7548683e-10	1.7514543e-10	1.7608028e-10	1.7605879e-10	0.70009214	1.753463e-10
21x31	0.18592343	0.051276628	1.4603571e-10	0.000821907	1.4648455e-10	1.463935e-10	0.14290512	0.038979456	1.4658964e-10	1.461466e-10	0.4342662	1.4649992e-10	0.14582728	1.4567682e-10
21x33	0.22114559	0.045152847	1.6633585e-10	0.06621972	1.6713887e-10	0.018179651	0.102172896	1.667644e-10	1.6710668e-10	1.6753303e-10	0.20709132	1.6695406e-10	0.31217143	0.027866615
21x35	0.26279864	0.027325591	1.5886827e-10	0.022167016	1.5878374e-10	0.029672079	0.08411994	1.5895676e-10	0.043692656	1.5894402e-10	0.53022414	1.5981375e-10	1.5963159e-10	1.5918067e-10
22x28	0.3207067	0.004929308	1.6262225e-10	0.1258214	0.04838409	1.6343041e-10	0.062297862	0.004800233	1.6359976e-10	1.6338333e-10	0.25232252	0.04595422	0.1347837	1.6364655e-10
22x30	0.19415095	0.06079305	0.0065311156	0.04650333	0.09851995	1.4169993e-10	0.053808212	0.023265606	0.02970279	1.4183918e-10	1.4148063e-10	1.4242693e-10	0.48672494	1.4183431e-10
22x32	1.510916e-10	1.5101094e-10	1.5076661e-10	1.5028856e-10	0.061148636	0.066079676	0.03977269	1.5081951e-10	0.016447378	0.0786604	0.6297551	1.5079132e-10	0.10813622	1.5085404e-10
22x34	1.4590144e-10	0.063363604	1.4559566e-10	0.022447344	0.008786789	0.080705844	1.458764e-10	1.4505402e-10	1.4590561e-10	0.048389927	0.73427016	0.042036384	1.4560453e-10	1.4544244e-10
22x36	0.08936507	0.15351596	1.3550584e-10	0.011611581	0.038814034	1.3632531e-10	0.05550352	0.01219969	0.02950752	0.08898337	0.48263776	1.361455e-10	1.3625018e-10	0.03786149
22x38	0.24699004	0.065793864	0.007009403	0.030737543	1.442285e-10	1.4420731e-10	0.12662995	1.4321423e-10	0.017427402	1.4423372e-10	0.27489254	0.10244615	0.12807308	1.4401985e-10
22x40	0.016986895	1.4162747e-10	0.17100333	0.0050870115	1.4127081e-10	1.4107533e-10	0.08087724	1.4149842e-10	0.03926869	0.065084286	1.4160398e-10	0.077503435	0.5417345	0.0024546501
22x42	0.30781457	1.5824117e-10	1.5794054e-10	1.5872906e-10	1.5833354e-10	1.5912587e-10	0.1177816	1.5878326e-10	0.09832898	1.5817689e-10	1.5893689e-10	0.03605779	0.3743711	0.06564592
22x46	0.31520122	1.5222781e-10	1.522101e-10	0.036376327	0.032264385	0.02620274	0.11114993	0.017527942	1.5264388e-10	1.5218253e-10	0.14843594	1.5236405e-10	0.29593247	0.016909072
23x27	0.19323225	1.511129e-10	0.0347536	1.5108007e-10	1.5073148e-10	1.5120777e-10	0.046800975	0.12627251	1.5154933e-10	0.14617385	0.14571293	1.5087877e-10	0.2932508	0.013803085
23x29	0.2914252	0.08001228	0.00032500632	0.09089673	0.017702222	1.4445892e-10	0.100103475	1.442469e-10	1.4499443e-10	1.4497618e-10	1.446155e-10	1.4510924e-10	0.41953507	1.4424084e-10
23x31	0.22023867	1.4862835e-10	1.4785954e-10	1.4846686e-10	1.4851613e-10	1.486292e-10	0.08889288	1.4817744e-10	0.093315996	1.4835079e-10	0.1843473	1.4778567e-10	0.41320515	1.4852009e-10
23x33	0.17646135	0.10172251	1.4344474e-10	0.04296785	0.020108556	1.4380637e-10	0.1055045	1.4391502e-10	0.049721792	0.027375728	0.47613773	1.4385135e-10	1.4378085e-10	1.4357394e-10
23x35	0.108464725	0.043415204	1.3955306e-10	0.033552445	1.3942163e-10	1.3907239e-10	0.160335	1.3880103e-10	0.061699785	0.053150445	0.42103368	1.3919313e-10	0.118348725	1.3920641e-10
