	dist_type_ambigious	dist_type_central	dist_type_portal
11x31	730.8433553094669	364.0634697411976	296.31100215820527
11x33	762.7524893436927	408.0237248004091	222.80969458261904
12x30	668.6614689063517	292.4140215516349	318.5488345607311
12x32	691.5088430381784	342.10624080831974	214.69625054946792
12x34	729.6754415491863	357.86205442879793	149.7279199080784
12x36	733.139345554445	402.48838492557786	177.26054270479952
12x38	735.7751898508129	474.6884557264902	256.90724006925154
12x40	750.4153583183116	505.39193701522396	365.5606789576803
13x29	604.7000330742507	221.93451736942572	353.981821567153
13x31	618.0573840672076	259.52789830767705	230.0502771135038
13x33	652.5687243501636	291.7724113071692	123.1987824615161
13x35	680.6709116746506	320.15947588662743	93.97387934952985
13x37	673.738472999724	390.813932709672	172.85754250248968
13x39	681.0443524470339	433.5306332890444	278.21576159520504
13x41	707.1260142294299	468.85776094675015	398.8032096159709
13x43	759.1254441790235	537.7626242125793	302.68009514997834
14x28	557.9332307722851	177.00477394691924	403.7101559287304
14x30	560.0483014883627	187.98005213319834	281.52530969701445
14x32	582.2572799029654	247.23175362400352	161.54980656132003
14x34	626.1427952152768	249.2308167141455	49.38218302181442
14x36	623.1156072511744	309.044106884438	89.43746418587673
14x38	623.0506399964611	375.70001330849044	197.13675456393213
14x40	642.335465313881	398.7954989715907	320.48159073494395
14x42	682.668975419273	455.21547645043887	335.4255953262956
14x44	745.7607189977225	536.9566556063904	224.93654660814872
14x46	822.0811882046687	466.27210939536127	147.61598829395118
15x27	511.50950137802903	123.94341450839562	448.3029890598545
15x29	495.40004037141523	112.60550608207384	325.4363224964292
15x31	512.4051619568248	169.11076251971656	203.21527993731164
15x33	548.7854407689767	182.5230396415751	84.10148631266861
15x35	576.3683631151174	221.55380836266374	0.5385164807133829
15x37	562.4240393155327	312.2108262056268	127.31457104353794
15x39	574.5556979092627	327.6572141735932	253.32321251713222
15x41	604.4834571764557	371.96538817476016	375.5452702404863
15x43	660.9927382354514	451.2819517773783	253.8980110201731
15x45	736.9133802557802	453.8602538226936	140.67242089336472
15x47	822.1875455150123	389.18139729437206	83.55333625894305
15x49	918.2297152673729	337.27438384792856	141.4998586571735
16x26	477.2202845646861	112.78386409411577	505.5391181698998
16x28	443.7953695116701	63.554150139860845	379.07008586803556
16x30	442.86956318988547	82.87852556603552	248.14602555753328
16x32	473.56060858141467	136.9162152559	124.34166638741804
16x34	525.2759370083501	141.58817040981936	14.940214188558187
16x36	508.12108793081984	223.0946884172727	70.12588680366187
16x38	509.4752202021213	262.0019083899963	187.3846311734236
16x40	529.5844786245156	290.62367419052435	304.9979016321263
16x42	577.3871145081089	363.9108132496204	302.77067229175265
16x44	646.381760262463	454.81664437441145	179.45077319421037
16x46	737.0292395827998	366.4364883578053	52.20823689802204
16x48	829.8607112039949	314.88823414030554	53.50513994000959
16x50	935.7704953673202	254.025234966922	169.22062522045007
16x52	1048.1309317065309	206.32656154746522	298.6118718336566
17x25	457.6108499587831	152.88914284539615	568.5010905882237
17x27	399.28220596465343	24.687648733728995	437.66640264018423
17x29	382.30001307873374	1.7029386365925465	312.4018245785387
17x31	400.4576631805166	109.9033211509099	187.5183724332097
17x33	441.8470323539584	67.20119046564558	61.6652252083779
17x35	463.74459565584147	137.41852131354085	0.49999999999968164
17x37	448.6016049904413	213.72973588155656	106.32779504908419
17x39	460.5614182712224	215.85740663688136	236.3235493978542
17x41	498.5639076387299	278.54724913378715	327.9401927181232
17x43	564.6200226701139	377.7525248095637	237.81288863305952
17x45	651.0514956591376	366.82373151147107	109.49999999999983
17x47	746.9335244852787	285.02156058796663	0.5385164807135517
17x49	850.1812747879126	244.5207557652314	100.15288313373728
17x51	962.117690306129	167.15157791657225	230.93429801569133
17x53	1074.0967740385408	152.63512046707993	355.9189233519344
17x55	1194.33518327143	227.8713013962048	486.85473192729694
18x24	442.98589142319184	213.854389714123	630.7713531859226
18x26	369.5645681068465	89.31612396426539	502.4752431712433
18x28	327.68040832494086	18.709623192357498	375.32072951010855
18x30	330.42000544761197	68.05718183997948	251.55075034672416
18x32	364.8384985168094	42.44443426410551	137.88520587793298
18x34	425.3615168300958	65.08164103647054	54.0224027603364
18x36	391.91362568810996	185.50334228794898	57.196940477616614
18x38	390.75539663579804	142.9075925204814	177.48177371211983
18x40	422.912106707765	199.7154225391721	306.30581124098813
18x42	484.3384147473748	300.9845510985574	240.52297187586868
18x44	570.009192908325	375.10729131809717	150.85913959717502
18x46	667.3112691990149	270.65204599263575	33.765811111240595
18x48	775.573864954203	195.09695025807017	60.096755320067324
18x50	886.3683715025037	162.36160260357104	183.8594300002045
18x52	1001.7573857975793	86.97735337431232	304.08002236253543
18x54	1119.7835683738176	146.80613066217657	423.9349478398782
18x56	1239.7793513363576	196.881791946335	546.2086048388472
19x23	456.7155022549595	288.9104532549834	601.6959780487151
19x25	371.78376780058574	175.91125603553624	582.4370953158804
19x27	291.9234146141757	88.17527998254384	453.2157102307905
19x29	265.73010743986066	75.53866559583925	330.5154913162166
19x31	290.0162926457753	71.49020911985062	220.85436377848632
19x33	347.21163574972553	3.676955262170401	139.56045285108516
19x35	348.3007034158843	122.64167317841051	82.30054677825676
19x37	331.94687828024513	101.05112567408614	143.62008912405003
19x39	349.86425939212484	115.42096863222038	254.27544120500508
19x41	402.24353319848416	218.93711425886667	221.47744806187373
19x43	484.3979562302054	338.2847617023268	171.3317833911733
19x45	580.0657979919176	293.81002365474166	89.00747159648989
19x47	691.3163168911898	184.9493173818168	0.5
19x49	804.6528754686708	126.87178567356878	105.80004725896887
19x51	918.3532272497333	80.054044245122	221.8464559103888
19x53	1039.7633625012954	60.529744754129	346.32477531935257
19x55	1161.5122986865013	123.88228283334135	471.3877597053195
19x57	1262.876720032482	184.55245866690578	595.9308768640873
20x22	480.87450545854466	369.07274350729296	555.9648280242193
20x24	374.2367432521825	258.541950174435	542.4016408529753
20x26	276.79776010654416	171.47011401407556	535.3243876380004
20x28	214.6447530222902	133.90731869468533	413.7887987850807
20x30	217.10918911920788	138.8092215956848	306.6427889254856
20x32	265.10997717928325	14.90301982820895	220.81055228407888
20x34	323.98598735130474	51.71189418306041	153.3222749635551
20x36	276.40414251599043	115.02717070327321	153.69336355223683
20x38	275.72598716842043	28.524024961425003	229.17334050888218
20x40	319.0302963669751	139.0141359718501	227.15001650891398
