	dist_type_ambigious	dist_type_central	dist_type_portal
23x27	3738.949040893711	3310.316264407375	3089.2597317804148
23x29	3728.9436718861816	3302.0681955556274	3080.5957488933855
24x24	3749.1148793948682	3317.3087765385962	3096.989560670168
24x26	3739.272423266323	3309.0765623357825	3088.3693295006024
24x28	3729.6369468488483	3301.306531556862	3080.157680265736
24x30	3720.1166911805335	3293.426816554453	3071.88950908069
24x32	3710.9538577702633	3285.92173286279	3063.99574322485
24x34	3701.862179835981	3278.6076036177305	3056.26975224701
25x23	3749.7801343678807	3316.468772067664	3096.4915656432845
25x25	3740.083171374669	3308.401035062104	3088.0295155325184
25x27	3731.072446804002	3301.093398148559	3080.3154778853414
25x29	3721.015289850339	3292.7658962185574	3071.575632684307
25x31	3711.675976173028	3285.135761593423	3063.5424808707976
25x33	3702.2016976388522	3277.4456776581364	3055.4354206888415
25x35	3693.3623824910546	3270.2955781396886	3047.8936937498333
25x37	3684.152126120744	3262.7449744655187	3039.9595011118154
26x22	3749.8898910901366	3314.926161364684	3095.325293939233
26x24	3740.904877619852	3307.564031640204	3087.5695171769007
26x26	3731.1913044093576	3299.5630938201502	3079.1553078888373
26x28	3722.399202194735	3292.472645368523	3071.6593887506474
26x30	3712.9633923592623	3284.7155665293153	3063.502957889873
26x32	3703.7252447772094	3277.161828289839	3055.5518599428156
26x34	3694.420846222043	3269.5692971705002	3047.558499684624
26x36	3685.0541903885214	3261.976457011914	3039.5540242114466
26x38	3676.060100828059	3254.7269386079074	3031.903172085151
26x40	3666.973887553605	3247.3231640845356	3024.1139350229514
27x23	3741.72826470603	3306.937548079794	3087.2750876622576
27x25	3732.2532040846318	3299.146377383095	3079.0753221381256
27x27	3723.2747217066863	3291.8859447587183	3071.4027240497135
27x29	3714.24292595409	3284.4422712235328	3063.5785958581187
27x31	3704.4245988952184	3276.4089776613664	3055.1214851295194
27x33	3695.1416138491904	3268.792160171705	3047.111502127876
27x35	3685.839548027016	3261.1969909528616	3039.116877285242
27x37	3676.7517391306146	3253.8657733840223	3031.3788135434343
27x39	3667.2950584593	3246.131667970355	3023.2470666156282
27x41	3658.3581183503616	3238.9593671579146	3015.6724096128214
28x22	3742.5243072824524	3306.2374431670814	3086.9196832117286
28x24	3732.9133568836014	3298.283846184255	3078.5606393248127
28x26	3723.385041665715	3290.430000547041	3070.3003710549233
28x28	3714.3539574601664	3283.1411698707075	3062.593975913229
28x30	3705.176722640905	3275.6708543441905	3054.7165148340687
28x32	3695.7938008498254	3267.874559771228	3046.5419311737696
28x34	3686.787116243627	3260.578252473018	3038.8435926351985
28x36	3677.113447746751	3252.7105846662716	3030.5540001128506
28x38	3668.212880150224	3245.48707501663	3022.94169875967
28x40	3659.0279144330125	3238.070721679809	3015.1187801809733
28x42	3649.6960270274567	3230.5140565705638	3007.15668525935
28x44	3640.619630296469	3223.220388446933	2999.459683426333
29x21	3742.648995243877	3304.897454021834	3085.917533181987
29x23	3733.782138797067	3297.6727945628563	3078.290476871863
29x25	3724.5370856121167	3290.0632033594734	3070.281635632145
29x27	3715.219799271639	3282.466556859338	3062.268883834338
29x29	3705.853546701488	3274.794740071505	3054.189586387852
29x31	3696.393040641106	3266.96880470261	3045.9720207020946
29x33	3687.5412302101786	3259.83042266005	3038.4288249850447
29x35	3677.6702262437834	3251.603981575862	3029.8126663211374
29x37	3668.4851040722515	3244.2179518028684	3022.0077496260656
29x39	3659.469425927753	3236.9034121054647	3014.2990427792656
29x41	3650.4137041162885	3229.6018533559213	3006.594580451445
29x43	3641.288090950783	3222.3256541355345	2998.8979377931487
29x45	3632.158701447391	3214.9489471063143	2991.1243926824577
29x47	3622.9845084129192	3207.585576130433	2983.354770757243
30x22	3734.1433841243966	3296.516812212551	3077.4848258277407
30x24	3725.1344194404587	3289.1273710362752	3069.697926979135
30x26	3715.6451242011794	3281.297616644976	3061.462851154657
30x28	3706.4816592153807	3273.8296092038754	3053.5849865526916
30x30	3696.7593418290026	3265.82255969304	3045.164884107263
30x32	3687.455541806572	3258.190401557282	3037.1333873901553
30x34	3678.341123998697	3250.806288369087	3029.3401929298066
30x36	3668.9234882183086	3243.131887913287	3021.255904818392
30x38	3659.7970865199622	3235.7498071544405	3013.4674205141164
30x40	3650.2385173163684	3227.9007688124493	3005.2211654552148
30x42	3641.1474077960643	3220.5815476866906	2997.495458762198
30x44	3632.064219971888	3213.1960254550295	2989.722204152085
30x46	3622.9128756292225	3205.90637174575	2982.012767310026
30x48	3613.753223575179	3198.5683204990323	2974.2665349460526
30x50	3604.7101068601896	3191.3146279394014	2966.6147566713144
30x52	3595.640554699538	3184.0040261595145	2958.915230046309
31x21	3735.0402748163237	3295.9525898440957	3077.2616649384886
31x23	3725.3712406953487	3287.924251104335	3068.826769467446
31x25	3716.44177515268	3280.581291189109	3061.094348121273
31x27	3706.9759082168307	3272.83799233937	3052.9316114351464
31x29	3697.758872506427	3265.3120707215717	3044.996939111762
31x31	3688.1622256755463	3257.3694084183944	3036.655568697247
31x33	3678.848376000294	3249.7509833216454	3028.6326442142167
31x35	3669.55785637725	3242.149725305727	3020.6310799731896
31x37	3660.427273761903	3234.783041642824	3012.8509266971705
31x39	3651.102148173891	3227.2173116169292	3004.875134909935
31x41	3641.561317965139	3219.425435151434	2996.6777825618824
31x43	3632.6354677836857	3212.2552952404017	2989.105361441781
31x45	3623.435337148988	3204.813776571113	2981.263078378022
31x47	3614.2732236094157	3197.4907591578744	2973.5253748538953
31x49	3604.9691548333667	3189.960066724974	2965.5964741178122
31x51	3596.109627764426	3182.9081411344564	2958.1434608382333
31x53	3587.271330426512	3175.93410795942	2950.759810303102
31x55	3577.8485440974164	3168.411605915494	2942.8218981956757
31x57	3569.079084021535	3161.4239937091643	2935.4479978361055
31x59	3559.7028167250146	3153.8991460412935	2927.5268066065596
32x20	3735.801991661228	3295.2238316842754	3076.8826270919076
32x22	3726.609059520464	3287.627889907859	3068.889095829303
32x24	3716.9144014087815	3279.566213297119	3060.4226582941124
32x26	3707.6088101227724	3271.9564894570344	3052.397462471098
32x28	3698.5546930929654	3264.5877684326397	3044.619167942027
32x30	3689.0851387573043	3256.7728138450184	3036.403204615619
32x32	3679.692456782224	3249.0820359757	3028.303692911264
32x34	3670.253698615397	3241.334905899111	3020.152782923407
32x36	3660.922561172252	3233.784739109887	3012.1821921822725
32x38	3652.0213977056596	3226.535688521049	3004.545168457282
32x40	3642.7374477170324	3219.0284237639157	2996.6244030575467
32x42	3633.145035200219	3211.2151106395845	2988.3991980322844
32x44	3624.275692562584	3204.116233175694	2980.8953312218127
32x46	3614.9102164922438	3196.5649396344197	2972.931330068019
32x48	3605.7004428127416	3189.094081914173	2965.067122899581
32x50	3596.324573297021	3181.5267052941736	2957.094238691084
32x52	3587.2954011204597	3174.3343735183284	2949.494586348651
32x54	3578.3821245082254	3167.2305613895555	2941.9925372101134
