	dist_type_ambigious	dist_type_central	dist_type_portal
16x46	1057.0805314638994	381.979122466137	315.9272859377612
17x43	949.5211951294187	265.4620500184535	342.7507840983006
17x45	983.4080434895781	302.3616708513167	281.8165715496515
17x47	1029.8244704802853	374.27775782164787	256.06569469571673
17x49	1088.4731783558107	468.7927687155597	287.1714818710244
17x55	1330.9542591689622	575.3976364219792	574.8864583550393
18x42	880.5327307942619	207.0195401405384	289.4831428598218
18x44	909.3120256545606	224.47128992367826	258.3891638594776
18x46	952.9035732958502	293.5541176682759	200.3727027316843
18x48	1010.5568464960296	390.561570050101	211.24000568074217
18x50	1080.81695952645	411.6723211487505	284.1156454685311
18x52	1161.1039273036674	437.12507363453756	385.2473620934997
18x54	1248.8669304613686	494.75873918507006	497.34355329088197
18x56	1342.987334266411	574.015836018485	615.1300512899694
19x41	815.6913693303368	176.21750764325313	258.8099882152927
19x43	837.510985002585	151.0326123722953	226.30079540293264
19x45	875.1371663916461	208.06888282489518	172.7363887546569
19x47	928.9014210345465	305.35528487321125	138.6731769305079
19x49	997.8511412029352	354.6661810773618	199.54573410624445
19x51	1076.192269067196	364.8325643360252	300.5411785429745
19x53	1162.7933608341596	411.7246652800874	416.3789139713971
19x55	1258.099252841365	489.3378485259443	537.7454137414844
20x40	751.1440940325631	172.75951493333142	247.9859875073587
20x42	766.5455302850575	93.76273246871588	177.57378748002188
20x44	797.6529195082281	121.75951708182811	177.56852198517592
20x46	847.6076273842751	221.2647509207015	88.86782319827569
20x48	912.6799329447316	310.02106380051003	112.0707812054506
20x50	988.4705863099823	293.9777202442388	216.28892713220455
20x52	1075.8672641176513	330.0893363924378	335.9505469559471
20x54	1171.451834263791	403.165970786226	460.6022144974991
20x56	1271.5816686316298	495.9648576260217	585.0541342474215
21x39	695.6329204400837	147.7496531298804	265.5555685727565
21x41	701.0683062298566	98.493502323757	163.81077498137873
21x43	724.4244957205685	39.75738925030168	109.60223537866361
21x45	768.556627711973	139.208800009195	92.43316504372216
21x47	827.4412667978315	260.52264776790554	25.35843055080511
21x49	904.7079584042576	238.32475742146468	137.3407805424157
21x51	989.5252396983113	251.12387381529467	260.31135203828546
21x53	1083.897103049916	315.92677949170434	387.0045606966411
