	dist_type_ambigious	dist_type_central	dist_type_portal
14x54	621.5791502294778	860.783852079022	1048.0172899337108
15x53	548.0617209767526	779.7038219734465	972.934247521383
16x54	513.9523421485694	759.97329558347	940.5111429430276
18x54	407.12097710631434	656.6958885207065	823.0000546780054
19x53	327.845893675672	579.5074891664473	754.1445020684033
19x55	397.2460824224703	633.3658105707949	768.7683981538262
20x52	250.21718566077723	494.0955777984658	676.2433289874286
20x54	316.12658856856706	556.2003416036349	710.900007033338
20x56	402.7026818882637	619.2067909834324	720.0351727519983
21x51	185.98134315032794	414.56659296185467	605.4752348362401
21x53	222.24313262730982	467.54679979655515	643.2898335898058
21x55	321.8577480813535	538.6135999025647	655.2923088210331
21x57	424.9999647058812	613.5566559006595	648.0113965047218
22x48	220.76054901181945	302.966697839878	531.4587660392855
22x50	138.75233331371402	334.9197067955244	535.654562194704
22x52	148.61766382230604	401.4543685152771	574.3230885137737
22x54	238.34103717152885	457.7694288612993	597.9000334504088
22x56	358.61005284291764	547.1599126398061	619.9562645864626
22x58	468.8121692106552	631.6337942194036	585.9203444155183
23x45	364.3891463806238	280.38482483900543	408.0980886992732
23x47	245.11209680470682	245.99174782906826	451.4761787735869
23x49	133.8390824834059	259.37636746627476	474.09503266750215
23x51	74.4529381555893	324.33476532743157	499.07278026356045
23x53	153.3551433764126	375.46397963053676	543.4188071828211
23x55	270.27987346452574	451.9139409223841	543.9762954394245
23x57	393.39328921576697	548.1546132251374	550.0013454528995
23x59	521.1214925523606	654.629521179728	519.5913875344742
24x42	551.3114909014685	228.9601712088808	353.61187762856605
24x44	420.29715678315017	276.3868665475983	343.67731958917494
24x46	296.18494222360454	204.11643735868003	372.9138238252907
24x48	167.26795867708788	189.0470047369173	417.41558428022313
24x50	47.848092960952776	239.73827395724712	426.75407438008136
24x52	70.78545048242631	294.48018609067736	471.1235294484876
24x54	193.7612190300216	366.5684247176781	483.4002585849537
24x56	317.9620889351433	460.38146139913135	499.43977614923676
24x58	443.9148792279893	563.0136943272341	472.461236505176
25x39	736.3079926226524	214.91081871325133	399.24060414742377
25x41	611.8858145111716	170.92469101917342	327.0184245573937
25x43	485.4288413351642	198.98381843758057	283.5682633864376
25x45	356.90078453262015	190.57956343742597	297.5949764360951
25x47	229.077104923211	132.9793969004222	350.5625764396425
25x49	106.00382068586009	150.3635926679062	355.0977471063425
25x51	1.0	218.13069476806788	391.21477477211926
25x53	126.6006319099557	281.55979826672717	429.32076586161065
25x55	255.90031262192716	378.6657761139763	431.3592122581827
25x57	378.80021119318315	479.9904165709979	441.1097369136164
25x59	507.40221718080824	593.4716589694913	403.23294756257206
26x38	813.117310109679	239.4751761665496	425.03806888324715
26x40	688.1338314601309	142.72900896454092	327.0947416269482
26x42	559.8087619893063	116.89332744002128	250.9092465414537
26x44	430.99707655621035	193.5662160605512	226.28451118006262
26x46	303.8468035046606	112.25631385360876	263.3687149226345
26x48	176.6380763029308	70.11569011284128	300.2099432064167
26x50	53.09510335238055	152.20542040282294	310.4942672578675
26x52	58.151870133298395	186.29879226661646	364.64015138215353
26x54	188.72215026329062	282.23332545962745	364.7035097171398
26x56	307.87000503459274	385.9854142321963	385.28267544752134
26x58	436.66902798343756	502.5137212057002	368.1228599258676
27x37	880.9471323524469	279.57083181190393	455.0778504827496
27x39	754.4635246319069	157.78532884904092	341.4615790978539
27x41	627.9858676753801	57.24727067729954	238.65508584566138
27x43	500.5391093610966	107.40018621957795	172.10984864324283
27x45	376.0260629264943	144.40637105058747	183.94401322141474
27x47	252.8652012436665	27.658814146669346	251.72447238995267
27x49	134.16482400390944	69.56004600343512	239.3056622815261
27x51	50.40039682383472	105.10375825820883	282.5275207833743
27x53	137.29519292386036	197.12171366949917	315.21606875284755
27x55	258.93051191391106	305.8980385684091	313.24624498946474
27x57	383.64838068210344	423.6287053541109	338.3924940065897
27x59	510.5732954238794	547.0885577308302	291.23751475385154
28x38	827.3985073711458	210.13969163392233	376.3945934787054
28x40	702.3574161351186	83.61064525525441	260.0506489128607
28x42	575.8481049721356	20.97236276626955	152.593708913572
28x44	451.85221035201295	141.37050611778983	110.93250200008981
28x46	331.37763955946065	74.50328851802422	165.04284292267891
28x48	216.2169512318585	21.070595625183813	187.29113700332948
28x50	124.95395151814952	38.2686555812976	201.87790864777628
28x52	127.48666596942641	109.29249745522345	278.39764726017364
28x54	219.71729563236497	224.00600438381102	250.82442066114666
28x56	336.1346307657098	347.42868332939923	274.9790719309378
28x58	459.5353849269936	474.1938105880337	257.6465990460573
28x60	583.8966089985456	600.0205413150456	223.76516708370835
29x35	1029.3849522894725	396.3566323401184	552.9294530046303
29x37	899.6822994813225	263.01946696014727	420.7743338180217
29x39	775.4416096650992	135.5532736602108	296.3577061592965
29x41	653.4637709927	9.170605214488011	176.39189323775594
29x43	533.4863634620849	65.18358689118027	67.65279003854866
29x45	414.2941225747718	153.1588064722366	78.46030843681385
29x47	301.44565015936115	57.121624626755995	158.04834703343113
29x49	207.86526886423314	63.945054539033386	128.18568562831027
29x51	165.90509335159072	25.544079548889705	194.45642185332946
29x53	211.248337271563	149.26573618885212	202.9627059338734
29x55	305.1131265612809	276.5690148950171	199.73287160605284
29x57	418.4580504662328	404.9967160360689	243.28242846535363
29x59	537.3027545062471	532.8617550547237	181.11281014881274
29x61	656.4999314546803	657.2096773481048	176.0845251576639
30x36	959.8518062701137	324.9878305413909	471.47925723195897
30x38	847.294641786433	200.24137934003542	344.426784672737
30x40	725.8884831707968	84.8957596114201	215.8798045209417
30x42	607.9388867312241	54.966262379754525	90.04826483614215
30x44	492.26484741447865	151.85282348379326	0.28284271247436177
30x46	384.7168439255033	139.6662092275725	115.52164299385643
30x48	293.3740615664584	122.57707779189413	70.73570526968659
30x50	236.44881052777603	20.655265672462498	109.50543365513862
30x52	240.90047737603203	92.0252139361817	173.6756747503804
30x54	304.43858165482266	221.07792743736326	130.70061208731943
30x56	399.46185049388646	347.3876365099945	173.6334357201976
30x58	508.5558474740018	474.7528304286348	150.0861419318917
30x60	622.5645348074372	600.6349973153418	105.2017110127015
31x35	918.0221457023789	400.32669159075533	536.665873705418
31x37	892.0293829241276	280.61364899092104	410.1497531390208
31x39	805.7324680065955	170.0553145303019	282.46523679914986
31x41	688.8195264363516	104.12079523322895	157.15578258530584
31x43	577.5297827818059	137.83486496529144	48.23121395942688
31x45	468.93459032150724	222.22162361030476	71.31374341597865
31x47	378.5581329201632	175.24114813593295	63.05442093937577
