	dist_type_ambigious	dist_type_central	dist_type_portal
6x44	2077.111467880335	900.0704694633639	1125.1021509178622
6x46	2071.5759652979177	958.6182660475442	1112.4086389452395
6x48	2037.7988443416098	1028.985485806287	1113.3506770106173
6x50	2016.9796032682134	1093.071598752799	1132.2394269764677
7x39	1918.1521133632755	734.0206604721695	1158.7177956689886
7x41	1955.55414141363	777.7414737559004	1114.2277146077454
7x43	2003.5403714425122	826.6435870434125	1081.6409848004096
7x45	2036.9332340555495	876.1415410765546	1060.4121840114815
7x47	2003.6468002120532	946.8708993310546	1058.2164712382812
7x49	1967.132695066604	1015.8500086134765	1061.0171723398262
8x38	1846.568211575191	660.9116128500089	1137.4178475828485
8x40	1883.8942326999147	702.7910642573652	1083.9791879920942
8x42	1925.3035007499466	749.6940509301111	1041.0075744200904
8x44	1977.1245029082006	801.183936434075	1016.0352848203647
8x46	1963.8895310072814	861.1614773084084	999.416874982607
8x48	1925.4190037495734	938.4853435190132	997.9825349173201
8x50	1900.6310794049432	982.0468929740575	1017.7283036252849
9x37	1779.707461916143	589.1906737211648	1124.761863684931
9x39	1809.7667391130826	626.2996487305419	1057.7369474496008
9x41	1847.5910045245405	674.9332707757117	1007.6399753880349
9x43	1897.514089539258	720.630085411371	969.9659375462624
9x45	1929.2521089790207	780.0815982959733	948.1209311053099
9x47	1892.6975696079921	858.1672855568431	944.1851989943499
9x49	1855.7904111186692	905.3373128287599	947.3124352609332
9x51	1831.7112900236214	948.8162361595631	976.540040141724
10x36	1713.152194056325	519.6768611358409	1118.392793252889
10x38	1737.4358837090938	553.4616969583351	1043.8235722573045
10x40	1773.6054409027956	595.9193401795247	981.6980493002926
10x42	1813.7900319496741	636.872263487742	929.2130433867142
10x44	1866.2318853775914	693.5271083382394	897.1916461938328
10x46	1854.1597126461354	766.9393978666113	884.1357588063046
10x48	1816.886966764856	835.4207622509748	885.2858577883189
10x50	1789.1577906937105	873.7095627266535	906.4003530449444
10x52	1772.8027103995523	927.5307272538199	947.3784090847753
11x37	1665.9509056391787	477.8142107556032	1034.6609203019118
11x39	1700.5975920246387	518.9851346618706	960.8139101824036
11x41	1737.743056380891	562.4177539871941	898.8879407356624
11x43	1784.6611331006231	609.5437309988514	855.3733453878488
11x45	1818.7596652664142	682.1598932801606	831.3664174117208
11x47	1778.686357961965	765.6491102326181	824.755212169041
11x49	1743.9611148187907	795.7847510476686	833.9745619621739
11x51	1718.4271005777346	841.325442382435	865.0189015275909
11x53	1704.7718087767641	904.6876367011986	915.3996504259765
12x36	1596.4222530395898	403.8091257017355	1029.0997084830992
12x38	1625.6284015727579	441.5800040762715	948.4541633626791
12x40	1661.3827524083665	490.48756355283865	877.4703698701169
12x42	1706.16133469259	529.4307320131691	822.4359549533324
12x44	1763.9057231042707	597.8795865389619	786.3955747586577
12x46	1751.0552275699358	683.1809496758526	775.0569075880815
12x48	1708.2198131388125	724.0447016586752	771.3290672598823
12x50	1672.0069916121763	760.4770739476635	789.2019893538029
12x52	1654.7008339878237	821.7985458736222	835.9147384751628
13x35	1531.97883144644	338.5089954491608	1028.3578851742227
13x37	1552.854639043848	370.0658454923934	942.5168062162072
13x39	1584.1347922446498	406.60723062926473	864.3388455923982
13x41	1630.0152913393174	453.0976164139468	797.8869907449298
13x43	1689.1089070868109	519.1266704764842	752.5054817076084
13x45	1714.1430191206332	595.2292751537007	720.1506023048232
13x47	1670.6513699751958	654.3763443157155	711.3498436072084
13x49	1631.901351185175	684.6169878114331	719.4745443724885
13x51	1605.5240888881112	736.7002103976896	755.0801281983257
13x53	1586.139152155321	807.2636558151247	810.3923802701997
14x34	1470.7054769735507	282.86427840927513	1037.757582482537
14x36	1489.0268499929743	300.3513942035228	937.9596793039666
14x38	1520.5402000604918	338.2462121000027	861.6324622482605
14x40	1558.4941450002304	383.8708116020283	782.6285197972277
14x42	1607.2631800672846	433.92226262315705	720.2079769066709
14x44	1669.4761244174772	516.663846228861	679.2278925368125
14x46	1640.6036846234376	590.7654780029042	659.6096193962
14x48	1599.2262191447462	619.9971774129299	661.4170393934526
14x50	1568.1902945752468	665.5671265920517	688.8279901397736
14x52	1544.8474520158939	731.6238446086895	738.1768419559096
15x33	1406.3687780948492	235.20276358920597	1045.8703265701727
15x35	1422.4169887905587	228.7126800157788	951.899726862026
15x37	1449.9519233409085	265.86346119766046	859.6558497445355
15x39	1488.017597342182	319.0657769175503	772.9680265056245
15x41	1528.650044974323	352.5137727805822	700.5840135201487
15x43	1586.934923051352	429.05739709274343	644.1655454927713
15x45	1611.0078243137118	521.0002015354696	610.8852674602653
15x47	1564.3471897248385	547.2300521718447	600.432285940721
15x49	1525.552506471016	583.7590684520455	613.5118988251164
15x51	1498.874037402743	647.7556483736751	658.2611791682691
15x53	1479.5267385214772	726.3657274403852	720.730303234157
16x32	1342.7164257578738	209.90378748369454	1064.5594393926533
16x34	1354.7418130404037	165.9173890826395	961.8200351417096
16x36	1376.831761690585	195.3655547940834	859.3907725825311
16x38	1409.7966945627302	233.78691152414834	774.6913708051741
16x40	1452.2254645887465	275.3041953912073	693.5146717986574
16x42	1505.7239753686595	341.6004830207357	622.6233933928277
16x44	1567.9944929750231	437.52523355802015	569.0081985349595
16x46	1531.601726951233	476.5602270437598	544.0005974261423
16x48	1489.8950197916631	508.399813139226	546.4669889389477
16x50	1451.1558048672787	561.4721453464989	576.4761660294379
16x52	1434.7667719876983	641.0542020765484	638.6791761127023
16x54	1418.720835823595	730.0272666140629	712.6549024598091
17x31	1284.0000350467285	197.60994408176916	1091.1004032626875
17x33	1291.8428774429185	129.33684703130797	981.6960935034832
17x35	1309.8447732460513	117.85809263686565	877.6603728094369
