	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
2x16	0.077839755	0.16830389	0.10580219	1.5314719e-10	1.5282271e-10	0.018764496	1.5319189e-10	1.5332344e-10	1.5321089e-10	1.5307128e-10	0.39147913	1.5293761e-10	0.17656311	0.061247446
2x18	0.007877006	0.11253713	1.429397e-10	0.03505479	0.0716913	1.4343786e-10	1.4288601e-10	0.026042866	1.4366648e-10	0.042048533	0.3852486	1.4293534e-10	0.20963202	0.10986777
2x20	0.038284197	1.4253905e-10	1.4190238e-10	0.038954183	1.420665e-10	0.039062105	0.03604094	1.4186477e-10	1.4249338e-10	1.41992e-10	0.7037531	0.041308515	0.102596976	1.4259778e-10
2x22	0.11610745	0.12603056	0.04706247	0.03759853	0.047619484	1.4662371e-10	0.012881039	1.4679889e-10	1.4691372e-10	1.4683445e-10	0.45141447	1.4653873e-10	0.16128595	1.4714846e-10
2x24	0.23123966	0.1038436	0.073209465	0.05084438	1.4538017e-10	1.4455151e-10	0.0020755972	1.450907e-10	1.450362e-10	0.022707174	1.4496428e-10	0.047000896	0.46907923	1.4539932e-10
2x26	0.32848966	0.031820018	0.0173857	0.014804286	0.027840892	1.5270606e-10	0.026095552	1.5274859e-10	0.017764485	1.5343743e-10	0.23683012	1.5311818e-10	0.2729194	0.026049864
3x15	0.12523332	1.543341e-10	1.5447722e-10	0.029075427	1.5444511e-10	0.02601912	0.024222141	1.5452821e-10	1.5458569e-10	1.5461164e-10	0.335862	1.5469039e-10	0.41946602	0.040122032
3x17	0.025038894	0.1599252	0.009789507	0.049503345	0.05996391	1.4645102e-10	0.10088539	0.012515743	1.4688098e-10	0.04034816	1.4627792e-10	1.4697794e-10	0.54202986	1.4587255e-10
3x19	0.04682376	0.0054170983	0.042032976	0.06082943	0.10857869	1.4083718e-10	1.408278e-10	1.4085894e-10	0.032498788	0.025404654	0.6496153	0.02879931	1.4115263e-10	1.4088018e-10
3x21	0.20777859	0.01148591	1.4891664e-10	0.060193263	1.4924992e-10	1.4921604e-10	1.4870691e-10	0.015683247	1.4944475e-10	1.4931796e-10	0.43364856	1.4878634e-10	0.22842251	0.042787973
3x23	0.18038486	0.055668175	0.05145824	0.074760385	0.10024062	1.4818922e-10	0.09609845	1.474463e-10	1.4848828e-10	0.029669883	1.4722402e-10	1.482025e-10	0.41171947	1.4821608e-10
3x25	1.3386214e-10	0.020768447	0.014778298	0.031554967	0.033633105	0.021314623	0.0027337666	1.3365346e-10	1.336193e-10	0.0943687	0.7640412	0.015986422	1.3403792e-10	0.00082045374
3x27	0.010073555	0.085711494	1.4077665e-10	0.0671218	1.4017353e-10	0.008446231	0.037200768	1.4049233e-10	0.028671077	0.014998693	0.72083414	0.02694231	1.406733e-10	1.4028052e-10
4x14	1.443559e-10	1.443179e-10	1.4417621e-10	1.4425433e-10	1.4437986e-10	1.4404977e-10	0.029543675	0.03343985	0.05198308	1.4326966e-10	0.85902107	0.02601228	1.4438674e-10	1.4418859e-10
4x16	0.17713524	0.035702415	1.5248426e-10	0.013780935	0.062386755	1.5316257e-10	1.5253401e-10	1.52573e-10	0.034859538	1.5239268e-10	0.5144047	1.5251278e-10	0.16173038	1.5285496e-10
