	dist_type_central	dist_type_portal
9x49	818.1314564298332	230.3889754306831
9x51	912.6894816968147	241.12629470881032
10x44	584.731776116195	286.3516195169847
10x46	653.805169756251	278.0766081496246
10x48	736.7557329264563	195.92245915157343
10x50	830.7658394517678	172.125767972143
10x52	915.0136611002046	228.42942017174582
11x41	469.00031982931523	218.36414540853536
11x43	506.099841928448	212.41056941687245
11x45	568.8179497871002	270.73503652094985
11x47	650.796012587662	190.8398543281772
11x49	744.9448100362873	117.30801336652137
11x51	837.1461640597776	144.82023339298976
12x40	407.6502422420474	205.98718406735878
12x42	429.4069515040481	149.47484738242733
12x44	485.17536005036374	185.65971560896034
12x46	566.804807671918	199.01329101343956
12x48	658.6472500511941	108.00462953040459
12x50	758.4395163755644	60.15396911260303
13x37	396.48562395123463	201.33864507341843
13x39	356.0733211011461	225.14175534538228
13x41	358.4809199943561	121.90393759021883
13x43	403.1804186713438	103.49227024275778
13x45	480.43540668855786	195.43126668985187
13x47	573.967978200875	112.36120326874382
13x49	679.8547050657221	16.67393174989016
13x51	730.0652368110675	59.62591718372154
14x36	387.95174957718626	148.36495543085636
14x38	324.0859299630269	163.80992033451452
14x40	298.6241785254502	147.429305092305
14x42	324.8522433353354	45.481644649242554
14x44	394.54562473812837	108.13995561308502
14x46	489.56536846472306	151.81715976792592
14x48	596.0507109298673	30.25970918564789
14x50	655.7824181845683	0.4242640687117034
15x33	220.67118071918674	215.19379637898473
15x35	300.8631748818724	119.49916317698604
15x37	304.8918004801045	90.74034383889013
15x39	249.2931808132745	164.381537892794
15x41	249.76038516946596	72.76434566461764
15x43	308.02994984254383	21.317832910500258
15x45	403.37100788232163	142.18709505436848
15x47	509.17961467442905	94.38686349275505
15x49	580.1596762961037	29.398129192178395
16x32	140.57738082636197	253.87004549572208
16x34	217.93698630567525	132.76720227526047
16x36	310.8698923987331	36.385299229221616
16x38	221.7711432986716	77.5476627629746
16x40	183.91837863574142	126.69952643952507
16x42	224.6335015085683	7.8746428490441005
16x44	313.4230368048909	76.53757247260981
16x46	428.313728474818	173.8972397710785
16x48	505.5940664208789	89.46820664347742
16x50	549.8928077361987	97.08810431767658
17x33	129.2106032800715	179.68244210272715
17x35	238.93869506632882	59.47856756849459
17x37	226.5618679301525	8.141252974819375
17x39	138.80662808382	135.247476871105
17x41	142.40000000000003	94.82489124697157
17x43	231.28532162677365	63.841209261730185
17x45	344.0784212937509	158.6031525537876
17x47	436.18813601472476	169.87610190959754
17x49	470.9700839756173	144.9524749702469
18x32	48.08918797401347	203.1456866389241
18x34	169.11830178901403	104.3081971850726
18x36	240.08165277671637	0.4472135954995512
18x38	131.3677662137861	99.77820403274471
18x40	67.04655099257533	174.08974696977404
18x42	153.17326790272512	112.70958255623184
18x44	273.70862244364895	152.76128436223632
18x46	373.49447117728516	181.0334775669957
18x48	395.7557327443281	115.12949231191787
18x50	457.0841607406671	108.80225181493252
19x31	5.308483775994965	210.08707718467565
19x33	106.31730809233312	118.16755053736168
19x35	230.72273403373177	65.66109959481318
19x37	159.96177668430656	71.47146283657568
19x39	45.64832965180638	183.73396528677014
19x41	74.04924037422666	183.81700138996942
19x43	199.21548634581595	176.62335632639315
19x45	319.62029034465246	205.3000974183887
19x47	321.91652644746273	93.26869785731948
19x49	372.9764067605348	45.347546791419504
20x30	86.41903725453099	245.18941657420703
20x32	81.14296026150411	127.85843734380587
20x34	185.29651912542795	39.48670662387516
20x36	221.24339538164722	92.09581966625848
20x38	94.52618684787818	156.1467258702534
20x40	0.8246211251234439	264.0948314526431
20x42	124.12461480302804	226.75563940065538
20x44	251.12642234539976	251.03441995073118
20x46	257.64025306616975	124.30004022525496
20x48	292.46254461041656	11.676472069936041
21x29	171.54783589424855	300.50001663893465
21x31	120.00004166665943	175.0999999999999
21x33	166.73610886667606	49.21717180009414
21x35	269.93999333185167	19.43707796969501
21x37	159.56472041149917	127.44135906368888
21x39	40.18420087546838	206.75533850423304
21x41	53.054029064718705	292.02316688920416
21x43	178.89060903244763	286.753639907151
21x45	209.15805028733635	185.78344920901864
21x47	211.56287481502983	63.27756316420517
21x49	283.4798229151416	30.05677960128133
22x28	227.38359659394945	280.95284301818344
22x30	152.2194468522338	242.55217995309792
22x32	154.76931220367956	116.6102053852918
22x34	237.93967722933465	0.5385164807133829
22x36	234.37000661347432	53.610633273633375
22x38	118.29137753868602	120.85549222108202
22x40	15.708914666519933	232.6326933171693
22x42	118.58372569623565	339.20156249640115
22x44	183.91438225435226	253.32686395248334
22x46	147.63014597296845	139.59176193457841
22x48	200.47388857404852	77.5098703392028
23x27	249.6177077052027	238.4386713601634
23x29	133.58237159146387	225.34162953169547
23x31	83.90005959473459	188.86720202300882
23x33	152.55244999671416	67.45702335561516
23x35	266.34207328171044	7.93095202355953
23x37	197.2555956113789	37.12640569729346
23x39	91.67464207729435	152.49931147385547
23x41	94.15758068259869	275.41977053218267
23x43	185.20834214473138	340.81627015152895
23x45	101.21783439690847	227.8000219490768
23x47	115.27228634845414	145.83860942836787
23x49	217.8283039460208	139.98560640294426
24x28	161.32392878925307	162.70344188123363
24x30	47.621108764916556	196.07133905800717
24x32	63.86900656813159	157.25345783161626
24x34	185.4470274768515	81.7899749358073
24x36	269.38938360670414	0.20000000000027285
24x38	176.19500560458576	81.36633210364128
24x40	128.7188020453891	207.2532991293507
24x42	182.1370912252638	317.2729424328524
24x44	97.49358953285063	312.2924911040929
24x46	31.254119728445595	227.82541561467605
24x48	136.221290553276	193.03740570158936
25x27	230.33551614981116	137.63956553258933
25x29	96.4524753440779	113.61725221109674
25x31	0.5000000000001819	198.49647352031218
25x33	115.86565496297875	159.52570325812704
25x35	230.95101212161845	79.55105279001654
25x37	208.58017643103096	64.73244935888036
25x39	202.1728221101938	163.07130342276673
25x41	200.37345133525062	253.85610097060885
25x43	136.334918491192	276.1173844581322
25x45	13.223085872820613	280.2785221881973
25x47	59.42810782786225	256.4466806180184
25x49	185.21079882123533	256.5120659930055
26x26	308.39160170147295	149.47434562492626
26x28	184.8610559312048	51.92119027911441
26x30	77.969481208996	104.13856154182288
26x32	67.06206080937284	221.013393259323
26x34	138.10955796033818	178.4103416285053
26x36	156.29971209186516	112.30761327710617
26x38	167.06387999804156	139.35975028680284
26x40	237.0258424729254	202.88679109296362
26x42	214.64859654793892	201.01348213490556
26x44	93.40942136636956	222.4318322542887
26x46	12.343419299367538	222.29970760214698
26x48	125.09600313359333	268.6834754874219
27x27	266.8649471174509	64.8297771089795
27x29	163.5545474757582	23.062740513651004
27x31	80.89802222551536	143.34953784369188
27x33	57.30802736092049	265.36354308759115
