	dist_type_central	dist_type_portal
12x48	123.52700109692603	720.7811873238644
13x45	174.8282013863894	706.8508329202136
13x47	88.77049059231322	675.1647206423036
13x49	75.60806835252428	665.8995269558312
14x44	207.76440984923272	635.1066445881352
14x46	91.3526135367783	639.6424782642251
14x48	17.36490714055213	614.6357783272952
14x50	93.63097777979249	616.8743470107992
15x41	395.90020207117817	483.99810950044014
15x43	269.5125414521558	550.4265709429369
15x45	137.14725662586173	603.5933813421084
15x47	11.703845521878513	564.2880292900071
15x49	42.21480782853353	558.2208254803828
15x51	157.96471124906358	572.5487315504243
16x40	419.24718245922634	410.42465812862656
16x42	330.48154260109567	467.667242812665
16x44	210.07410597215437	541.3573034512418
16x46	90.15287017061634	528.2332250057733
16x48	65.90068284926966	500.8389960855683
16x50	132.44111899255486	505.2641388422495
17x41	338.17610796743145	383.74793810521
17x43	240.27511315157022	464.9278761270397
17x45	175.108252232726	502.2004579846577
17x47	105.64184776877022	454.87514770538945
17x49	147.14594795644234	442.11551657909496
17x51	218.1677565544463	462.64021658303767
18x40	351.9265832528141	302.66106455902116
18x42	244.22221438681606	378.0903198972435
18x44	159.2025439495234	435.88054556265746
18x46	139.50806428303704	414.1406765822454
18x48	178.81683365947404	378.2267309432267
18x50	229.60087107848702	390.6737257610243
18x52	307.7749827390136	427.20000000000016
19x39	393.6631300998354	226.75506609555597
19x41	273.74763925922684	293.16952433702943
19x43	159.09676300918224	357.2749361486192
19x45	81.03190729582997	397.3534572644359
19x47	128.37507546249006	340.5107340451986
19x49	242.09494005451657	325.1451368235421
19x51	312.470494607091	351.2754047752275
20x34	700.1835830694688	206.7434400410323
20x38	448.36815230343916	149.77650015940418
20x40	320.2846390322206	206.8309696346271
20x42	194.52776151490534	285.8867782881887
20x44	71.11075867968212	335.1076543440927
20x46	41.78241256796935	311.8832634175805
20x48	163.97621778782468	266.97602888648987
20x50	293.05924315742067	272.6828194074573
20x52	393.88745854621993	327.2282536701256
21x33	763.9694365614374	235.7789218738605
21x37	510.07868020531856	75.50801281983267
21x39	384.2007938565457	124.3006436025171
21x41	257.5020970788391	216.06140330933704
21x43	128.30904099088264	254.10708372652653
21x45	5.7008771254958255	306.0596347119298
21x47	100.8025793320787	227.90032909146925
21x49	231.02216343892204	211.1682741322661
21x51	356.2727606764236	245.89038208112157
22x32	830.4428216319288	286.7892606078544
22x36	575.2566470715481	37.23452698772979
22x38	450.41741751402105	44.3717252312774
22x40	326.44063778886357	130.62346649817547
22x42	199.72405964229722	176.77584676646285
22x44	85.64117000601982	251.0980087535543
22x46	66.11542936410532	223.11488072291368
22x48	174.75520020874941	158.60447660769194
22x50	301.90945662565827	170.3259228655463
22x52	427.62040409690496	249.60410653673176
23x31	880.8993415822263	349.9372086532095
23x33	766.4910501760602	223.61334933317352
23x35	642.7516238797066	95.29769147256381
23x37	523.2866136258405	0.2828427124746833
23x39	400.6886571890949	49.03060268852491
23x41	280.5078965020414	109.55400494733162
