	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
7x37	2.6909736e-10	0.0062203803	0.0024872047	2.6862507e-10	2.6929092e-10	0.058101323	2.6821548e-10	0.033733472	0.5938112	2.691872e-10	0.25529128	2.6869526e-10	2.6962138e-10	0.050355162
8x30	2.521719e-10	2.5216662e-10	0.05089428	2.5088281e-10	2.5206226e-10	0.11098639	2.5088953e-10	2.5234223e-10	0.38766643	0.0012751382	2.5171154e-10	2.5088231e-10	0.4202827	0.028895047
8x32	1.9839676e-10	1.9902363e-10	1.9819478e-10	1.9807007e-10	0.017956866	0.10211943	0.0070944624	0.0071574384	0.14145856	1.9860309e-10	0.72421324	1.9898264e-10	1.9825074e-10	1.9876907e-10
8x34	1.959746e-10	1.9660132e-10	1.96748e-10	1.9644467e-10	1.969087e-10	0.14969116	1.9678555e-10	1.9597834e-10	1.9609389e-10	1.9699434e-10	0.85030884	1.9677879e-10	1.9603517e-10	1.9675889e-10
8x36	0.05537923	2.587931e-10	0.06855751	2.5844188e-10	2.5868405e-10	0.16651013	0.032658797	2.5921698e-10	0.1986094	2.5894123e-10	2.5983327e-10	2.5906471e-10	0.4312947	0.04699017
8x38	2.2705808e-10	0.014177945	2.2818558e-10	2.2771038e-10	0.011424045	0.1024197	0.04774686	0.03423719	0.2570343	0.02059973	0.4842941	0.011871057	2.2676898e-10	0.016195057
8x40	0.08686707	2.7665387e-10	0.011150113	2.7479166e-10	2.7641972e-10	0.23751354	2.7662436e-10	0.03846603	0.26072958	2.7660535e-10	2.7578248e-10	2.7538458e-10	0.36527365	2.760967e-10
9x27	0.18635228	2.3587352e-10	0.017596228	0.0042388556	2.3617017e-10	0.045686193	2.345554e-10	0.0586771	0.352896	2.345129e-10	0.33455333	2.3581953e-10	2.3574306e-10	2.354079e-10
9x29	0.20264392	2.5489552e-10	2.5427735e-10	2.5372654e-10	2.5484348e-10	0.17592742	0.024590757	2.5303928e-10	0.17189786	0.03737128	2.5359542e-10	2.540747e-10	0.37736312	0.01020566
9x31	0.239654	2.5524868e-10	0.018948138	2.5434135e-10	2.5501412e-10	0.186403	0.06737646	2.5452287e-10	0.14112353	2.5522287e-10	2.545209e-10	0.03601588	0.310479	2.5439473e-10
