	dist_type_ambigious	dist_type_portal
34x24	175.32064909758932	1002.949614886012
34x26	151.6582012289481	884.8815796478079
34x28	207.91714696003328	758.8127173420329
34x30	304.0357873672113	645.508605674626
34x32	418.9925178329561	531.0777061786721
34x34	529.8816188546268	419.2079794087894
34x36	650.3414487790241	314.8920449932008
34x38	691.1519225177632	238.41178662138347
34x40	607.4716865830044	198.98907005159862
34x42	530.7994913335922	213.42469397893046
34x44	473.05184705273075	284.63880620885175
34x46	458.8967313023708	386.61429099297425
34x48	459.41375686846845	499.5696147685529
34x50	492.61888920340857	617.3130243239649
34x52	556.2256376687433	738.7642113692298
34x54	647.0028438886496	869.9842987088908
34x56	747.5175583222111	999.4941220437469
34x58	840.7604712401748	1113.5565409982562
35x21	330.9476242549568	1171.7664144359146
35x23	236.21117670423607	1050.1241450419086
35x25	166.36745475001982	925.7110402279966
35x27	165.46594815852583	802.483009165926
35x29	231.50831518543785	682.1285069545179
35x31	335.5122203437603	557.6219597540969
35x33	449.08302127780337	448.7776286759401
35x35	569.7165786599511	344.64732698803823
35x37	688.9651660280078	249.3290997858048
35x39	688.1009809613702	181.89326540584176
35x41	609.7332613528639	190.56508074670975
35x43	545.1213167726978	272.60823538550704
35x45	518.9109846592188	365.22268549475405
35x47	506.76934595533737	471.89317647111665
35x49	528.2625199652159	582.9789790378383
35x51	574.9560417979798	702.935025446876
35x53	643.1230364401513	819.5071933790455
35x55	727.8443308840154	942.4125264447625
35x57	822.4543087612832	1064.8357103328194
35x59	928.8728276787951	1193.1356712461497
36x20	379.59992096943313	1228.6101497220343
36x22	259.34696836477553	1102.678035511726
36x24	150.6403000528079	975.1628069199522
36x26	95.92851505157353	846.5283692824473
36x28	151.8867999531231	720.2935512692027
36x30	247.53232112190926	602.6339270236947
36x32	369.1167836877648	479.7059515995185
36x34	494.337627538103	363.08826750529937
36x36	623.9763617317566	254.84210798060826
36x38	745.0690169373576	163.55378320295725
36x40	692.7931870334753	118.19052415485761
36x42	628.7341250481004	181.16125413564555
36x44	585.971816728416	282.26081910176606
36x46	568.5330685193255	390.88777161737886
36x48	572.8902861805219	509.73765801635665
36x50	600.237294742671	625.9031953904694
36x52	653.8381756979323	748.3210273672661
36x54	725.0217238124667	876.8503293036962
36x56	812.8769710109891	1000.6806533555051
36x58	906.7164937288836	1123.7332423667108
37x21	291.862724581266	1145.9741052920872
37x23	169.86067820422693	1022.0463052132226
37x25	68.24639184601598	907.3932829815304
37x27	60.18479874519804	778.3760081091914
37x29	173.78843459793276	645.6085656185179
37x31	297.5988071212653	524.4250661438674
37x33	425.1638742884913	399.25094865259854
37x35	547.5787158025777	281.884462147171
37x37	676.1071290853249	175.6150619964013
37x39	781.1434823385524	74.74449812527988
37x41	709.7273067876141	95.38894065875779
37x43	652.5444429309014	200.78956646200513
37x45	628.9308070050313	307.10740792107254
37x47	628.3877306249703	428.16018030638946
37x49	641.054794849863	547.4954337709129
37x51	673.7348810919619	673.7645657052619
37x53	738.5641475186842	801.2221914051061
37x55	819.052043523487	931.824151865576
37x57	900.096133754612	1058.1339470974362
37x59	994.6338270941723	1180.845311630613
38x20	359.63203416825917	1213.1446739775104
38x22	233.1798018697159	1086.7520508377243
38x24	107.90681164782876	961.7491772806462
38x26	0.36055512754632324	828.533843605679
38x28	110.65260954898443	695.5070093104741
38x30	231.36278871071755	574.7952157072984
38x32	362.2275113792436	444.5903395261754
38x34	488.8151081953179	319.43639429470113
38x36	618.5430057805198	193.21244783915952
38x38	744.2851402520412	78.2826289798696
38x40	791.8161213312093	8.841379982785481
38x42	739.864987683564	112.63036890643654
38x44	699.6642051727388	231.3702660239643
38x46	688.939743373831	356.8694018825378
38x48	694.9367165433126	484.70304310990247
38x50	721.8664280876347	609.2956097002505
38x52	765.5509453981495	736.6466249159093
38x54	828.9047291456362	866.4081313099506
38x56	914.8624213508826	1000.7113719749566
38x58	997.6810562499419	1121.7790736147647
39x21	303.5539161335264	1149.3096101573326
39x23	177.70137872284508	1016.3014218232698
39x25	74.05092842091842	891.7001401816642
39x27	47.71268175233956	769.700786020126
39x29	177.07368522736533	629.7285843917201
39x31	300.093268834874	506.4011947063317
39x33	427.3331838273272	378.8000131995771
39x35	556.0153325224046	250.135263407621
39x37	682.1780192882209	123.75237371460783
39x39	807.8207041169471	0.3000000000001819
39x41	811.3661195785785	31.650908359792993
39x43	769.8189982067213	161.41155472889807
39x45	748.3001069089861	282.7554597174034
39x47	748.9076912410503	412.70174460498737
39x49	766.3197374464528	538.5000835654531
39x51	793.1173053212245	674.5258038059034
39x53	849.3565858931104	797.5001003134734
39x55	916.4099082834059	924.6000865238985
39x57	997.6909541536398	1056.8000000000002
40x22	258.44475231662165	1083.424704351899
40x24	157.07593704956872	956.338878222568
40x26	86.31089154909743	825.7048928037183
40x28	140.66762242961266	696.4965039395387
40x30	252.01414642833083	571.3852728238625
40x32	375.3076204928432	444.25061620666327
40x34	496.764934350242	319.08149429260214
40x36	627.2328833854298	189.7511264788695
40x38	749.3443334008741	72.18261563562224
40x40	879.8621539764057	0.6403124237433416
40x42	844.5955244967854	105.6569921964471
40x44	815.1176418161983	222.5735159447324
40x46	806.1632713042691	351.9324082831817
40x48	806.4472518398215	475.3579388208428
40x50	826.421538925505	604.7913359167773
40x52	868.1911828623927	732.0463988026991
40x54	923.9535756735834	862.3515582406054
40x56	994.4051186513474	988.4055544157975
40x58	1078.9106589518894	1117.089168329906
41x23	246.85544352920422	1027.5907794448137
41x25	164.50167172402843	896.2698254432088
41x27	150.2722862007497	765.2400669071112
41x29	229.90924296339202	634.0497299108328
41x31	333.28325790534427	514.5550796562014
41x33	455.68695394974856	383.5729396086225
41x35	573.3643169922595	268.34276587976035
41x37	697.5979142744052	151.07431945899987
41x39	817.9728235094367	52.78200450911287
41x41	922.4628014180302	56.66409798099687
41x43	885.2509983050006	178.50414561012326
41x45	867.1692626010222	304.51326736285256
41x47	862.0980222689296	425.4092147568033
41x49	873.1113216537743	550.1812246887387
41x51	900.6360252621479	682.6838580192154
41x53	945.6388792768623	806.5933857898912
41x55	1009.4887914187062	929.6126182448259
42x26	200.70137019960794	839.9281159718373
42x28	227.20310297176863	717.215204802575
42x30	309.4959935120327	590.4745295099527
42x32	416.20736418280757	465.4556584681295
42x34	529.5692211599916	346.19352969112526
42x36	652.0002837422699	234.2835248155531
42x38	772.7682770404076	136.76772280037414
42x40	896.3819275286623	62.40000000000009
42x42	955.1883217460316	137.56064117326613
42x44	926.0159879829293	253.67146075189473
42x46	916.7696439127991	375.57606420005027
42x48	919.3807535509978	501.39183280145323
42x50	943.1397033313785	623.8593591507628
42x52	975.27498686268	749.464675618538
42x54	1027.5211190043738	876.1459067986339
43x27	258.6819089151775	791.9478076237094
43x29	308.22493409846004	668.335103073301
43x31	395.54323404654554	546.261704680092
43x33	497.32923702513216	434.3739978405705
43x35	610.0305893969584	323.7710919770322
43x37	727.9752811737497	224.04466072638292
43x39	849.3866316348525	131.31888668428488
43x41	971.177893076238	134.56782676405277
43x43	1005.4960168991222	224.5618845663709
43x45	975.7872155342064	335.1353308739622
43x47	975.9279071734758	457.96231285991234
43x49	985.9201032538085	577.4819910611933
43x51	1011.9956768682366	696.9746408586186
43x53	1051.9483114678214	825.1855851867507
43x55	1106.333259013757	947.8593144554736
44x28	336.70856834954463	744.3465993742432
44x30	396.88891392932635	628.281314380748
44x32	480.36091639516223	516.0633778907394
44x34	583.532389846528	406.64880425251476
44x36	693.7000648695374	307.09181037598506
44x38	808.2189431088584	217.71233313710096
44x40	930.7184859021553	173.72420671858052
44x42	1051.7485345841944	219.40597074829148
44x44	1043.3172096730698	307.40104098717705
44x46	1031.4674982761212	416.2665011744282
44x48	1036.8963400456194	534.7493057499004
44x50	1048.8492980404767	653.8018430686782
44x52	1085.8535168244382	778.1137834532946
44x54	1135.3562832873213	907.5247048978889
45x29	413.6453795221216	711.2935399678532
45x31	476.73946763405286	600.4847375246102
45x33	568.238770236597	497.71085983731564
45x35	669.7933114028539	396.4833918337564
45x37	775.9095630290946	297.4220065832387
45x39	892.3643314252316	242.24801340774735
45x41	1009.4957206447187	242.14832231506384
45x43	1108.2899440128474	302.29654314927274
45x45	1090.1281576034996	392.80733190713266
45x47	1089.8705427710213	501.1450887717051
45x49	1099.776109033107	616.6098361200542
45x51	1124.139906773174	734.202240530496
45x53	1159.6966543023227	855.4371572476849
45x55	1209.5050557976188	977.0465086166577
46x32	560.6485976081633	578.7020390494578
46x34	650.0186228101469	473.9873521519323
46x36	750.2694049473166	383.1085746886905
46x38	856.1547173262554	314.4736872935478
46x40	970.475167121756	287.20210653823585
46x42	1088.2822473972462	315.78798267191894
46x44	1150.4258559333584	381.99011767321963
46x46	1142.759896041159	475.9447236812278
46x48	1145.5974031045987	583.7170633106423
46x50	1161.9480237945243	696.2848626819342
46x52	1189.6588586649539	811.4284934607613
46x54	1228.9990927580056	932.4240290769004
47x33	646.031554956877	564.3808731698831
47x35	733.9336482271409	469.5063364854622
47x37	835.810941541208	392.758870046241
47x39	944.2447246344566	353.98884163204946
47x41	1054.0113139810219	349.50658076780206
47x43	1170.782311106553	394.8711435392568
47x45	1199.4804750390895	464.893546954569
47x47	1200.856998147573	562.4915377141244
47x49	1209.6753324756191	668.190998143495
47x51	1229.2039090403186	777.5025723430118
47x53	1264.1600927097804	893.8399968674485
47x55	1309.4367720512512	1011.4187362314385
48x34	732.0699488436883	551.7813063161888
48x36	821.8271411921125	476.2472572099499
48x38	921.3783207781702	420.6002971943789
48x40	1027.0854394839798	402.5003105588864
48x42	1137.8170195598236	422.26220527061156
48x44	1251.2491558438714	474.33263644830555
48x46	1256.2919565132943	550.3995639533159
48x48	1261.7908899655283	649.3891360347816
48x50	1275.0735076849494	752.7899109313305
48x52	1302.396468054179	863.9631705113361
48x54	1339.3477703718331	977.337940530296
49x37	905.4201345231952	499.67791626206593
49x39	1006.9482658011781	464.33178870286287
49x41	1108.9145683956003	461.3969223997925
49x43	1218.016559821746	495.9809875388371
49x45	1316.1960340314051	557.2584678584974
49x47	1313.0653487165062	639.3506158595613
49x49	1324.4055723229196	739.1322750360724
49x51	1340.925669080878	838.0706712443769
49x53	1373.8007788613313	945.6285634433854
49x55	1414.3517030781277	1057.347218277894
50x38	993.025780128593	533.3846641964881
50x40	1092.4205463098908	519.8042419988511
50x42	1199.9892166182165	536.786475239457
50x44	1302.7579360725463	576.160602610071
50x46	1375.897743293447	642.112139738847
50x48	1379.0547378548833	727.3440520139011
50x50	1392.580231081858	820.7621458132683
50x52	1415.8972985354553	922.8687664018111
50x54	1450.916634407367	1030.432181174482
51x39	1075.6852374184564	580.472678082268
51x41	1177.835018158316	581.8298118866034
51x43	1280.960799556333	605.6140437605457
51x45	1386.9029706507952	656.8111220130185
51x47	1434.8263762560264	728.8806006473217
51x49	1442.310732817308	815.6649128165316
51x51	1457.3459335380878	904.4195763029461
51x53	1484.7132820851307	1002.7406095297032
52x42	1265.1211641578052	648.2446760290438
52x44	1367.657650876125	683.4146984079289
52x46	1472.9021691884361	738.8570903767524
52x48	1493.9456750497993	813.1733394547565
