	dist_type_ambigious	dist_type_central	dist_type_portal
24x14	366.23020083002433	39.176013069223934	794.8603399340038
24x16	317.9247867027672	143.70236602088372	833.3362886614265
24x18	317.5413358918804	270.96955548548254	892.414981945059
24x20	358.69269577174276	365.83391040197466	953.1414637922327
25x13	355.9642819160372	14.723111084278187	721.7388516631207
25x15	287.1719519730293	76.38016758295332	759.6600094779242
25x17	259.70030804756453	203.91333943614396	814.3208519987683
25x19	282.3658973743112	288.86761673818694	874.8038065760803
25x21	360.96294823707325	369.9043795361175	950.2970325114143
25x23	444.8450516752997	441.4500198210437	848.1776464868665
25x29	412.6192676063491	393.7875823334199	465.4501691910746
26x12	369.41609331484165	105.14109567623885	650.9419713000535
26x14	272.3828371979409	45.097782650591675	678.4942225251442
26x16	204.22051806809233	149.51260816399403	725.2464546621377
26x18	202.72436952670483	208.4480031086889	789.4220480832797
26x20	261.2316405032133	270.0384602237246	852.4267534515797
26x22	356.45023495573696	369.0503624168388	906.6739049956163
26x24	466.66872618593163	355.0263370512107	777.8872026200199
26x26	577.5046753057502	313.5500757454861	652.1150588661482
26x28	453.15971798031626	313.257609644203	524.1674636983869
26x30	331.1152367379064	340.224190791895	394.62247781899066
26x32	222.7203627870608	236.21888154844856	269.85581335224174
27x13	289.20044951555667	105.15940281306274	607.8424960464677
27x15	183.772604051855	131.20278198270069	645.1222907325398
27x17	135.4003323481885	139.73707453643036	703.2612956789245
27x19	175.95664238669687	184.41241823695043	769.2390655706454
27x21	267.75378615436995	281.2637374422805	840.3575965028222
27x23	383.4585375239416	348.8725411952048	841.2004814549263
27x25	504.8427576978798	270.75415047603605	709.9176078954514
27x27	497.1721331691869	252.69928769191233	579.8000776129645
27x29	373.88179950353265	278.8307730506084	456.2810537377153
27x31	249.06388738634925	256.57283566270235	324.90186210608283
27x33	133.16050465509647	145.50436419571736	201.62866859650697
27x35	76.20419935935271	101.76875748479966	71.22274917468417
27x37	130.8416218181354	138.85722883595204	0.3605551275467016
28x12	321.7420239881635	189.95612651346644	534.6721705867997
28x14	204.30276552215315	159.91253859532128	565.6136667372878
28x16	98.98934286073424	109.32195570881447	623.7968339130938
28x18	93.48802062296542	100.90000000000005	687.971372950939
28x20	186.31333822354193	201.3570460649439	758.6349978744717
28x22	301.3756791779988	320.2319471882842	842.7306212545026
28x24	420.4490218801799	265.9552217949479	784.5443135986646
28x26	550.0906198073187	198.91377528969682	652.5184211959076
28x28	428.36018722565683	203.69008321467174	521.5105463938384
28x30	307.31016904749504	268.21771007895785	401.27190282899204
28x32	176.18016346910346	180.21501047360073	272.2422634346109
28x34	50.28091089071466	60.89638741337605	146.4430606071861
