	dist_type_ambigious	dist_type_central	dist_type_portal
8x22	525.2262845669472	867.6106557667442	653.6605005658517
8x24	448.6142775258048	936.1340555711025	675.6592114372451
9x21	532.3367824976966	787.8473519661028	595.2080728619195
9x23	437.5616527987797	852.3103894708781	603.8046041560133
9x25	369.400121819146	931.993052549213	642.7379325977267
9x27	324.5714097082489	1021.4966470821136	684.2996419698026
10x18	667.0505603025904	653.0796658907701	573.2535651873434
10x20	558.2462986890283	705.8666517126303	544.2950762224474
10x22	446.76743390717274	767.9549075303836	538.1694342862663
10x24	355.95124666167413	844.8658414209915	564.374777962304
10x26	288.09625127724235	934.8760613043848	607.0374370662818
10x28	257.01184797592487	1028.9243363824182	654.2287749709575
11x17	703.3676776764765	579.4850213767394	546.9770470504224
11x19	585.6141818637932	626.1886057730529	499.3815875660614
11x21	468.51271060665994	685.9257685784958	479.03043744630673
11x23	357.60756423767083	759.6231763183638	489.93323014467995
11x25	273.7438583785944	847.0592069035079	532.7529446187978
11x27	209.94363529290402	944.5988196054451	574.8484408955111
11x29	196.21794005645862	1025.0915471312792	638.2025383841717
12x18	624.65216720988	544.2941576023022	464.2147455650238
12x20	504.21027359624463	603.4290347671382	427.63465715491293
12x22	381.5227647205339	677.0719459555239	424.01087250210924
12x24	276.15113615554776	761.9535747012412	456.57403561744496
12x26	191.9859369849779	859.8734790653798	499.01683338340393
12x28	140.15427214323498	963.6839834717603	553.9180625327178
12x30	155.04837954651444	936.0267090206347	627.2686824639023
13x17	678.0184363275085	467.7907651931577	449.8337470666245
13x19	546.5359000102371	525.8137407866021	388.50236807515086
13x21	425.57618589390074	590.8709588395761	364.0545151484871
13x23	303.77903153443606	676.5276786651083	381.7754575663552
13x25	190.0186306655217	773.7051634828347	421.40987174009086
13x27	107.56360908783216	878.3985029586516	472.99506339918605
13x29	76.19245369457525	938.9944036041961	541.1601334170875
13x31	160.40626546366562	852.5095717937718	630.0780665917517
13x33	273.2972191589223	747.3586622231657	725.7918227701384
13x35	370.1943408535578	656.1320370169404	830.8854614205259
14x18	594.818165492615	448.098928809253	360.37320932610953
14x20	472.0642541010704	511.8521856942685	315.56213334302316
14x22	342.261026118955	592.8473749625614	307.82951450437616
14x24	220.0771682842179	690.3398873019	349.79359628215036
14x26	100.85856433640112	797.3142730441992	391.6705886328458
14x28	22.90545786488438	908.7073566335863	459.8941834813742
14x30	82.98029886665896	852.3454288021961	545.9702647580729
14x32	188.09061645919516	759.4044245328042	641.2413586162392
14x34	283.92928697124586	659.1918082015278	745.6405568368717
14x36	370.15164459988574	566.3859461533274	862.5992348709801
15x17	662.5	359.78361552466504	353.9071205839182
15x19	531.1002353605202	427.2168770074516	280.0004642853293
15x21	401.9000497636196	510.8125390003655	249.20002006420447
15x23	274.4000182215736	607.1273095488293	273.711472174624
15x25	147.80084573506332	715.2340106566522	314.92997634394857
15x27	21.50209292138791	827.3864514240005	377.1540003765039
15x29	16.602710622064006	844.0800021324993	463.3066479125892
15x31	104.36934415813863	772.1969696910239	557.4803673673181
15x33	198.18400540911475	675.3544995037789	660.7950514342552
15x35	279.01663032873154	576.3246307420843	769.1811750166538
15x37	355.9283635789651	479.677391587304	889.9551674101343
15x39	430.1871453216612	414.88092267541026	947.8635872318334
16x16	724.1909830976908	287.6577480270606	365.69902925766684
16x18	603.9820692702723	339.40468470544124	272.12559600302205
16x20	470.9802649793301	423.6326356644397	202.48064104995314
16x22	343.5774439627839	521.2640981306886	197.62960304569762
16x24	219.04762039337461	630.6192670700763	238.46060471281208
16x26	102.70589077555387	742.8564464282449	290.3578826207409
16x28	9.196738552334581	840.6600858848954	374.8863561134229
16x30	18.762729012592878	756.480825930175	472.202753062707
16x32	113.39223959336915	687.780924422886	577.539955327768
16x34	196.72747647443674	589.7529143632947	688.5118009155692
16x36	272.8274546302114	483.08262233286723	807.1569983590556
16x38	340.5939664762135	400.9362168724594	904.6523365359755
16x40	432.4312893397054	331.4121603079765	876.0461289224443
17x15	798.9329446205105	208.95609586705046	395.86013944321274
17x17	667.1259326394079	260.9938888173438	277.7938264252824
17x19	540.9165739742127	338.84559905656147	181.49804406659592
17x21	421.3012461410482	433.77314347478904	130.7086072146741
17x23	297.91116125449213	547.5022009088183	170.26526363295588
17x25	187.60183901017604	661.5769418593729	207.82552778713196
17x27	92.99360193045544	784.595953341591	289.2241518269177
17x29	0.5385164807133829	753.3731412786096	387.1719127209513
17x31	27.563200104487226	674.3501538518394	492.7714784765857
17x33	111.87032671803557	609.2426199799221	603.2024287086388
17x35	187.69347351466428	506.72185664326736	720.7137018261828
17x37	258.6576308559252	400.2331445545205	840.123663516271
17x39	349.3524295035032	309.42869938000223	829.099583886037
17x41	451.6483809336639	256.88569442458237	812.2900097871449
18x16	753.5269139188061	175.8522391099983	322.9647194354206
18x18	630.6340063777087	243.79304748085	207.95444212615396
18x20	509.41873738605244	341.5849089172413	108.42163068318044
18x22	377.17180435446124	467.87623363449444	96.92146305127669
18x24	272.32517327636094	583.219512705122	127.09445306542682
18x26	167.82338931150213	708.6551276890615	206.68742100089204
18x28	51.57072813137291	758.6622041462192	304.3135553996899
18x30	0.22360679775028403	673.6918063922105	415.4535473431418
18x32	35.2239975017033	593.5069755276678	525.3360162791051
18x34	111.2769967243906	539.0665728831642	645.1923511635894
18x36	182.00662075869647	424.98612918541227	763.4498084353678
18x38	263.86000075797796	314.34073868972155	792.2363914893078
18x40	376.64446099737097	227.11065584864116	763.6735231759707
18x42	493.53040433189113	201.00512431278946	762.1245698703066
19x15	825.6687592491313	102.2081210080685	368.6224355624598
19x17	712.0816947513817	156.2752059669094	251.4429159869094
19x19	584.6765687112833	261.59642581656203	122.52465058101569
19x21	472.9583914045715	374.2897807848888	22.45083517377463
19x23	351.2259244418042	510.34659791165467	62.38950232210533
19x25	245.4559227234088	635.4195543103784	123.72150176909419
19x27	134.45036258783384	758.9946640128638	221.13728767442188
19x29	42.52023047914973	674.6633012103148	330.98424433800454
19x31	0.499999999999909	587.8301200176797	449.68794735905493
19x33	26.744158240632686	512.0521946051982	565.5724975633099
19x35	99.03822494370557	459.292466735521	683.6150744388251
19x37	181.86602211518263	340.40248236462634	765.2965764982879
19x39	293.977720244239	231.32941879492952	725.2740861219294
19x41	412.7760651975841	152.38398866022624	704.1635321429249
19x43	535.8269123513676	154.2539464649122	709.3032355769991
20x14	907.7716232621506	40.96486299256948	429.5566551690241
20x16	788.0101839443447	73.46870081878397	302.0722595671438
20x18	669.4592220591184	175.54728707673044	175.67484168201196
20x20	556.2963688538691	296.66420410962974	48.73448471052079
20x22	439.930733184214	432.8808727583144	0.22360679775008066
20x24	329.9542392514452	561.1331392815792	35.611795798583394
20x26	220.2253845495564	687.5859364472198	135.64814779421062
20x28	126.7511341172142	685.8032152155603	249.09887595089614
20x30	44.19468293810935	586.7745478461042	367.51921038226
20x32	0.14142135623718088	502.39548166758016	484.375907741085
20x34	17.551353224182026	433.7977063102107	605.607835154071
20x36	97.0734258177798	381.14596941329444	709.9093251958309
20x38	211.7442325070509	258.5714988160914	686.0087608770021
20x40	339.20336083240716	142.56409085039576	652.9628779647429
20x42	464.85750504859016	85.74672005388894	646.7646403445383
20x44	591.5927737895385	121.73253468157138	664.2377661650984
21x13	987.5711619928966	78.88219063895218	494.27219221801255
21x15	864.5048756369162	0.28284271247436177	361.91888593992974
21x17	749.932483627693	100.00964953443244	236.76006842371032
21x19	640.266483583203	225.18874305790695	111.51399015370217
21x21	524.0184920401188	368.79341100404713	0.4242640687118642
21x23	411.05884007037236	495.26030529409496	0.41231056256188736
21x25	306.8045143083784	620.9974315566853	50.90000000000008
21x27	211.80059017859216	664.6359078472965	166.04484334058694
21x29	129.03910260072345	602.2234552057897	286.0494537663024
21x31	49.84144861458186	503.52216435823345	405.19473096278045
21x33	20.200000000000045	417.8409266694683	526.5867829712402
21x35	16.14001239156925	355.8652834992475	643.6726652577379
21x37	142.7970938079627	305.35521937572935	660.7141666409158
21x39	267.18153005026414	182.02793741621053	614.1480033347009
21x41	392.3399673752346	62.67734838041551	590.4497014987812
21x43	524.5440782241279	44.24353060052957	595.5420136312802
21x45	652.5240302088498	108.2580712926292	624.3292480734824
22x14	940.6994259592168	22.104524423746405	427.16461698038614
22x16	824.3013344645271	56.09001693706298	298.8767137131965
22x18	714.9264647500469	173.05967178981945	174.5641715816851
22x20	610.7067381321415	300.35665466241977	49.597580586153505
22x22	499.61337051764326	426.6135487768762	0.5656854249492059
22x24	394.98053116577785	553.5648290850856	0.14142135623718088
22x26	295.331677948709	592.8131240112688	83.82839614355044
22x28	216.31222804085766	628.615128675726	201.04173696026416
22x30	130.44634912484133	514.7240522843282	329.7229897959802
22x32	81.06250674633742	417.40763050044956	451.38468073252136
22x34	53.875875862950096	334.9871788591318	576.9951559588693
22x36	91.11618956036303	282.9334904178011	603.6240220534632
22x38	212.54074903415616	239.86323186349304	580.6377269864573
22x40	335.03529664798043	116.03641669751751	541.6558409174592
22x42	464.97107436914854	0.31622776601655034	536.499487418208
22x44	593.8621052062509	29.654679226051435	557.8288267918753
22x46	718.8477724803772	126.72063762465845	600.3016908188747
23x13	1022.6603786203901	102.77572670626064	499.33961389018583
23x15	907.8319503079852	14.968299836654895	372.4597293668136
23x17	808.0821307268214	126.34290640950147	258.8635354776719
23x19	695.775430724598	250.37342111334442	129.6736287762472
23x21	584.700136822286	372.6181020830845	12.093386622447824
23x23	481.1036166981078	491.12329409222696	0.3000000000001819
23x25	384.6736019016642	516.134652973427	0.7615773105864148
23x27	300.55581844309717	563.5239125361053	122.73711745026449
23x29	214.59387223310915	533.60765549231	253.4433467266404
23x31	153.80731452047388	429.3179358004972	378.486049941078
23x33	131.05758276421872	331.46114402747105	504.5624738325275
23x35	102.65909604121794	253.97616029856027	533.1475311768779
23x37	176.80101809661642	214.55675239898636	561.5022706988813
23x39	288.9485248275201	190.36872117025948	505.91723631439953
23x41	413.22353514774545	73.06770832590827	479.88737220310344
23x43	537.5756411892191	0.41231056256188736	485.47046254123416
23x45	663.3152267210515	44.412723402196335	520.817328820768
23x47	788.2685075531052	153.7999999999999	578.7200013823609
24x14	992.4936725239108	82.15041083281322	449.84318378741716
24x16	886.6156156982573	101.18720274817375	329.3060126994343
24x18	780.1320208785177	208.7433112700861	211.10464229855287
24x20	670.6305242083752	329.9837874805369	96.3768644437035
24x22	564.4588381804292	433.3001038541299	0.4242640687118642
24x24	472.418469156319	446.25106162338716	0.6403124237433416
24x26	387.9601010413315	481.52013457383043	46.05475002646301
24x28	295.4516034818562	550.6309562674442	184.3449212753095
24x30	231.4598237275751	449.652588116648	307.55918129686836
24x32	194.90184709232517	343.4436343856147	436.62332736582016
24x34	165.40435302615245	244.09342473733244	465.04107345480764
24x36	179.91511887554117	171.80701382656036	494.04276130715624
24x38	262.40725980810834	167.82660694895782	480.3902267948422
24x40	371.22607667026864	159.63207697702873	433.60558114489226
24x42	489.26205657091407	64.08244689460574	417.4146140230359
24x44	612.748055892469	0.4242640687118642	446.2606637381339
24x46	734.2618742655787	68.5018247932128	496.9765588033303
24x48	862.2925547631733	156.19298959940534	527.8621505658458
25x13	1077.9579815558673	153.0777906817314	528.6393950511065
25x15	973.0390536869525	97.12878049270464	411.04865892008456
25x17	862.9721026777169	165.43291691800647	291.94391584686247
25x19	752.6626402313324	280.269602347454	177.06114762985138
25x21	642.6868599870392	379.5663314889769	63.43815886357359
25x23	556.9883751031075	378.802653105809	0.5
25x25	470.92220164269156	407.06058517129867	0.5656854249492059
25x27	387.1149700024529	461.41738155383786	109.37092849564732
25x29	312.8321275061117	482.2102653407535	241.78325004019615
25x31	262.2800030501756	365.83329536825903	371.5400382193016
25x33	236.57527343321402	258.5882054541544	406.8187065512106
25x35	217.8450137138789	160.0195300580524	420.89838441124937
25x37	263.4415494943803	96.9920099802041	462.90760417171816
25x39	355.37408459256017	148.39656330252376	392.4410019353225
25x41	455.4877495608418	146.4612235371535	364.5014266090049
25x43	567.955746515519	54.77526814174432	371.2103581528941
25x45	689.7257208485125	0.4123105625618322	416.541198442603
25x47	812.4026710935902	72.73032379963688	475.9164842700871
25x49	935.759819611849	130.49842910931926	468.5273097696654
26x14	1066.7354404912212	65.30620184944144	498.816699800638
26x16	959.3644979881212	68.62827405668895	386.660885014246
26x18	847.206615885405	192.9089163309981	270.3236023731557
26x20	746.1123909974958	295.9792222437243	166.34572432136636
26x22	653.1548438157678	308.600145819797	54.49999999999999
26x24	569.3949859280464	321.5559826841974	0.22360679775028403
26x26	483.3753200154099	368.06969448733486	65.39189552230481
26x28	409.12980825161117	440.9049784250569	179.74426277353072
26x30	352.7048199273723	409.1135416971674	304.0040953671513
26x32	322.56479969147273	288.85956795647235	348.0589748878773
26x34	294.20151257259045	174.36550691005348	335.85492403715017
26x36	296.76960760832674	73.60434769767295	370.8951334272262
26x38	347.65835240937355	45.86861672211184	382.47579008350294
26x40	432.6091654137718	160.99158363094662	316.73188977430095
26x42	533.6328419428474	155.23855835455308	294.49551779271627
26x44	645.5976223624125	64.84203883284349	320.81566358268736
26x46	764.7469712264315	0.3605551275464494	386.5627116005888
26x48	882.9281850750947	36.81548587211624	399.8677031219198
26x50	1004.5827890223884	108.31518822399747	407.69324252432716
26x52	1129.992446877412	227.20680007429365	452.72544660091717
27x15	1039.942844583297	0.5656854249493666	465.70239423906753
27x17	934.137275779101	119.94269465040388	356.8695139683412
27x19	831.0698466434694	211.34400866833215	250.47093643774306
27x21	739.2096454998406	249.31927322210782	135.31925214100167
27x23	653.7073504252494	255.58266764395438	18.70026737776755
27x25	567.8576053906471	288.4708997455377	21.722338732282015
27x27	491.42604733571045	356.4103814425164	145.2733974270582
27x29	429.24819160946976	450.5485656397098	260.12575804791027
27x31	387.34493671661727	332.6314777648081	322.2069210926418
27x33	363.2957197655927	207.00285022192296	279.24143675321517
27x35	347.4002302820193	93.30230436596908	291.6887382124994
27x37	372.09731254068475	0.6403124237433416	354.69396668113774
27x39	432.4210216906668	84.62824587571248	296.5945717642181
27x41	519.2579801986678	211.53498528612263	240.76098105797794
27x43	619.9925806007685	125.49183240354692	246.6446837051226
27x45	734.7039199568767	0.49999999999954525	301.4001493032145
27x47	844.4210857149416	11.660617479361745	352.0155820414771
27x49	962.8747374399227	24.424577785501313	342.0204087477822
27x51	1082.5304891780186	151.08626674850373	372.28088857742887
27x53	1203.2349105640183	277.6959668414365	436.6788865974631
28x16	1018.1687188280732	69.27582550933627	440.68303802166014
28x18	916.6205103531122	126.72000631313124	332.70431316711233
28x20	822.0825384351624	186.3644279362344	212.50905863044989
28x22	733.8317586477162	196.10010198875463	95.23891011556148
28x24	656.2362760469739	211.90151014091404	0.499999999999909
28x26	575.5005212856025	270.69586254688096	77.87843090355621
28x28	509.5981554126742	366.38133140213364	202.52031996814563
28x30	459.45155348523974	387.52539271639967	315.01607895470954
28x32	431.9030562522104	260.7992522995417	244.42841487846704
28x34	406.5907032877168	132.20968194500693	223.04977023077137
28x36	408.0876621511609	8.070935509592278	273.41971399297466
28x38	446.7096708153969	33.59360058106338	304.2478101811085
28x40	517.1843868486366	149.97496457742542	212.20624401746508
28x42	606.0327383896024	195.90119958795546	179.5251514412394
28x44	705.4753362095661	77.99775637798824	219.99829544794187
28x46	813.2911963128582	27.596557756358074	309.20926570851657
28x48	930.934423039561	44.214251096224665	283.6527807020406
28x50	1043.3071311938781	98.51177594582298	296.14991136247187
28x52	1163.176620294614	221.20002260397735	356.03321474266977
28x54	1282.1138560985917	345.31078755231516	439.9658395830296
29x15	1104.3841949249365	85.7755792752229	526.318962227279
