	dist_type_ambigious	dist_type_central	dist_type_portal
10x32	418.39168251770946	198.81750425955937	96.15196305848332
10x34	373.8525110254041	189.45632742138744	48.43655644242268
10x36	367.44464889286377	248.78981088460998	146.65186667751615
11x29	307.1755198579468	134.973330699068	277.4141308585416
11x31	396.8892162808157	132.26658686153502	147.71949769749403
11x33	338.325287260648	127.47548783981962	21.213203435596427
11x35	309.4689806749618	164.24813545364836	64.83401884813269
11x37	318.4790887954811	172.06838756726913	112.12194254471342
11x39	296.11188763708884	75.47085530189759	211.86658537862945
12x28	225.41783425452385	139.0748000178319	239.90664851145746
12x30	310.57657670854695	63.899999999999864	220.35428291730574
12x32	323.07800915568356	100.14589357532333	103.95094997160938
12x34	262.3407898135552	80.86216667886177	3.448187929913072
12x36	252.99881422647022	173.11094708307763	32.003124847427
12x38	243.45293179586045	92.14298671087204	128.35392475495266
12x40	250.07001019714465	18.681809334216293	250.63640996471398
12x42	275.4345657320443	142.31022450969607	275.7393696953698
13x27	145.14385967032828	137.9896372920806	158.42455617738037
13x29	223.72469689330254	58.78043892316531	231.3688397343084
13x31	330.4279800501163	37.11940193483716	188.12881225373226
13x33	238.31290355329045	15.16047492659764	87.19999999999978
13x35	194.80146303352024	90.86148799133763	5.797413216254429
13x37	213.8461362755942	147.28194050867165	51.289082658983446
13x39	181.89186347937604	22.339427029357623	178.33633953852498
13x41	218.9385758609022	84.08864370412957	228.19750217739025
13x43	201.75851902707825	209.448084259561	201.71688080078943
14x24	153.62307769342448	281.40513499223835	158.06217131242988
14x26	79.47691488728027	160.72268041567742	89.40346749427559
14x28	134.7941393384741	58.83077425973575	143.64630172754178
14x30	245.37410213793964	27.972307734614905	247.13771464509423
14x32	249.6984180967113	63.37586291325754	175.75352059062726
14x34	161.15235027761747	17.773013250431344	85.62172621478734
14x36	140.02360515284562	143.33530618797346	7.510659092250141
14x38	136.4845778833637	110.04744431380472	117.8339509649068
14x40	138.07338628425114	61.33074269891095	149.2697558114169
14x42	173.30207731011183	158.73314083706657	176.89999999999992
