	dist_type_ambigious	dist_type_portal
54x46	1338.1681247137824	470.1739359003222
54x48	1461.765182920978	600.8144888399415
55x19	498.2746431437185	533.8265823280066
55x21	434.88858343258465	464.48431620454113
55x23	403.34066246784516	423.12325627410297
55x25	410.2544819986736	418.0716924165041
55x27	451.11639296305793	452.28044397254246
55x29	513.4562104016275	385.10840032385676
55x31	596.9398127114662	260.1944273038914
55x33	686.3371911822935	140.3935183689046
55x35	777.7467518414976	66.07276292088896
55x37	867.6746394818742	38.35205340004641
55x39	969.1872729251043	30.619764858666322
55x41	1079.8891841295572	155.24061968441143
55x43	1192.7916205272404	282.77278864841304
55x45	1305.9054368521483	408.49285183464355
55x47	1423.8463962099283	537.4262367990607
55x49	1542.1143472518502	664.8285944512314
56x18	582.9427501907885	619.0769338297139
56x20	514.4931875156365	545.9384947043026
56x22	471.1934316180564	495.16790081749036
56x24	460.0749612834851	473.9086093330658
56x26	482.8665447098192	486.5084788572547
56x28	529.4490060430749	458.86888105427226
56x30	597.9992809360226	338.1726482138969
56x32	684.4197031062155	225.3160668927093
56x34	771.4612757617848	135.33550901371007
56x36	857.6783837779755	123.20393662541788
56x38	953.9899632595722	53.032537182374924
56x40	1056.498599147202	117.1216888539438
56x42	1161.4001205441648	228.30383264413263
56x44	1273.7071877005326	352.7321930303499
56x46	1387.9905799392159	478.5328097424463
56x48	1504.1152781618837	605.00129751927
57x19	594.2643267099247	626.9405793215177
57x21	541.0377528417038	567.840690687098
57x23	517.3912736024834	535.9788521947482
57x25	523.2014717104686	532.3523081569199
57x27	556.200197770551	537.9994981410298
57x29	609.852260797646	419.6734206499141
57x31	682.5327098388769	309.6457653513123
57x33	770.9270523207758	219.1536447335525
57x35	856.8103232337951	174.83915465364177
57x37	944.6977558986794	132.90616990945173
57x39	1040.0086393871932	116.21088589284605
57x41	1140.9926949809976	201.1689091286226
57x43	1245.6264769183422	309.57990890883116
57x45	1358.1434423506232	429.8648741174374
57x47	1470.5279188101126	553.0782584770444
58x18	672.7217849899021	706.1961483893834
58x20	617.2148086363455	645.8152367357096
58x22	578.59126332844	600.2834747017447
58x24	574.5223059203187	587.8719928691961
58x26	593.9703864672048	599.0612823409643
58x28	635.0059606019462	500.548469181557
58x30	695.1097826962302	390.56319591072605
58x32	773.3113861828235	297.5945227990596
58x34	861.7617594207813	241.95811621022355
58x36	944.7931466728576	212.65674219267052
58x38	1035.3990921379063	166.1513767622768
58x40	1129.4525975002232	200.1093950817907
58x42	1232.8411941527588	292.87541719987365
58x44	1338.0013303431354	400.51986217914344
58x46	1444.6477252257728	512.9090075247266
58x48	1558.5287036176144	635.0846557743312
59x19	694.0930917391416	724.2182129717537
59x21	652.2415273501067	676.8242090823879
59x23	633.9458730838152	651.3958627440004
59x25	639.9033833322028	649.6087591773991
59x27	665.6626923600274	581.7491039958722
59x29	715.6312458242721	478.1939773773816
59x31	780.3379332058645	383.92380754519525
59x33	858.6460155384173	315.63615128815616
59x35	947.1133247927627	290.9000687521409
59x37	1030.6608802123035	234.1692763792895
59x39	1119.626732442559	227.93424490409572
59x41	1217.4173072533515	286.5527874580883
59x43	1315.0636942749204	375.1209404978619
59x45	1422.9441099354538	484.8265050510339
59x47	1530.7624799425942	597.0393370624755
60x20	727.7033461514388	754.3734883994803
60x22	695.724262908805	716.314351384921
60x24	690.9855714846728	704.6039029128351
60x26	707.6276209985027	667.4396227375178
60x28	743.0988763280429	563.5533160225391
60x30	796.5531055742615	469.71038949548495
60x32	865.5920806014808	396.63919372649
60x34	945.5641755058198	354.1923347561327
60x36	1031.7322327038162	311.9910255119532
60x38	1114.4794704255435	277.9591516752055
60x40	1206.6137948821906	302.88785053217345
60x42	1303.1595029005468	371.2358953549617
60x44	1400.533459079076	460.88845722148494
60x46	1505.9678117410083	567.4718054670207
61x19	800.054979360794	828.2866472423665
61x21	759.8695677548883	782.9080150311406
61x23	747.8960890391124	764.8454484404022
61x25	749.7976060244529	756.1443314606016
61x27	776.0720069684256	647.5044092513965
61x29	816.692751284105	554.6956372642571
61x31	876.6098162808815	477.71557437454396
61x33	947.7030389315003	423.8547510645601
61x35	1029.9580185619222	393.46323843530837
61x37	1116.8498287594443	343.93420882488556
61x39	1200.6039521840669	341.12878799655766
61x41	1293.0872399030163	382.7275924205103
61x43	1385.5190110568676	453.2958526172505
61x45	1487.1429857280034	547.5628365767717
61x47	1591.1225125677786	651.973504062857
62x20	833.6299058934969	858.6976301353117
62x22	813.9416993863872	833.7164326076343
62x24	806.7190898943697	820.3877680706852
62x26	820.7152612203578	732.3345820047007
62x28	851.0234838122861	639.7621198539348
62x30	901.0806012782656	560.3037122846861
62x32	960.6679603276048	496.8109600240318
62x34	1033.9221875944052	467.5229299189506
62x36	1115.5560765824373	417.48911363052383
62x38	1208.0671007853832	399.73531242561035
62x40	1290.0410071001622	415.0838469514325
62x42	1381.6353932930353	468.2345138923444
62x44	1473.4181551752376	541.0917297464456
62x46	1576.8663640270852	637.4779447165212
63x21	875.9971232829478	897.8791455424276
63x23	865.4255889445379	881.8184903935731
63x25	869.7490500138534	818.4190919082963
63x27	888.8247577559937	725.7801664416024
63x29	927.1487313263179	643.3595961824154
63x31	980.8297150882001	579.8975168079268
63x33	1045.312991404967	535.3737479555757
63x35	1119.589183584765	499.32308178172593
63x37	1200.3641822380412	459.70900578518194
63x39	1289.5819477644689	457.47415227529564
63x41	1375.8217108332024	489.54732151243553
63x43	1463.4021798535084	546.0772289704088
63x45	1562.7574603885275	629.8762418126279
64x20	945.3201838530691	969.0668965556508
64x22	926.6645401654262	945.7303896988827
64x24	923.7659660325234	908.6903543011781
64x26	933.9020773078942	812.7130428386147
64x28	964.1216157726161	725.0806093118198
64x30	1007.7088666871998	659.0588441102967
64x32	1062.844791114865	609.7416256087494
64x34	1130.6096983486389	578.8288952704415
64x36	1201.413575751498	527.8486336062642
64x38	1285.6630118347498	510.8480987534355
64x40	1375.0021454528721	525.0075237556129
64x42	1458.094074468448	564.7437737593925
64x44	1550.1778607630806	630.5510288628515
64x46	1643.6066256863292	710.1537439174705
65x21	992.2306284327253	1013.2595027928438
65x23	976.0015829905198	991.842371549028
65x25	983.525825792084	897.2626427083658
65x27	1004.0943581158097	811.851267166591
65x29	1037.9626631049887	739.8946479060379
65x31	1081.817507715604	682.0965620790068
65x33	1142.9312359017931	650.5370166254953
65x35	1217.0920302097131	609.2973083807285
65x37	1288.124528141593	574.3443218140148
65x39	1372.265517310699	571.1089650845973
65x41	1461.0229601207507	598.2592163936968
65x43	1549.586177016303	650.6665198087269
65x45	1633.9378323547076	712.8809437767292
