	dist_type_ambigious	dist_type_portal
30x48	94.92381155431974	587.5356414720727
30x50	96.60129398719258	690.6900969320467
30x52	100.4554627683329	800.9944444251785
30x54	103.14814588735966	916.5764234366933
31x13	348.67648329074314	735.1835757142564
31x15	246.95920715778163	653.5408556471434
31x17	169.5108551096361	580.6717919789114
31x19	176.6615408061418	538.1929951234968
31x21	205.77572743158996	518.0201250916804
31x23	104.68242450382972	518.3045533274815
31x25	70.96062288339925	459.69012388782073
31x27	27.23692346796881	405.92049714198964
31x29	47.1365039009047	333.3782386419363
31x31	150.08191096864425	212.3793304443724
31x33	273.5956505502237	100.04289080189544
31x35	315.21564047489744	35.66090296108642
31x37	257.11262123824247	84.71894711338236
31x39	164.64810961562844	202.3857702507763
31x41	147.6185625184042	315.0965566298686
31x43	207.05651402455365	344.07731689258435
31x45	277.31254930132536	414.7833771982672
31x47	179.68319342665296	501.8538133759672
31x49	92.6674160641158	603.1101474855152
31x51	69.37326574408885	717.062514708446
31x53	29.84124662275333	830.016445620206
31x55	117.5398230388326	944.6516871312942
32x14	334.09251712661893	739.7971411136978
32x16	256.56556666863924	669.7483781242026
32x18	220.50444439965378	610.6016786744038
32x20	256.5159839074362	582.5319304553185
32x22	196.77055165852443	575.6000781792862
32x24	121.51366178335702	543.1940445181632
32x26	98.36427196904333	487.31809939709825
32x28	0.5000000000001819	406.8646580866909
32x30	84.55915089450693	290.48726305984593
32x32	212.04303808425345	179.57797749167335
32x34	245.7335955867652	100.3613471412179
32x36	285.4449158769514	107.77940434053293
32x38	247.9990322561766	176.88617809201517
32x40	203.61935075036487	261.56574699298807
32x42	224.35150991245888	269.5333003545201
32x44	296.29883563726673	327.23233336576016
32x46	232.45528602292492	411.6535679427548
32x48	99.35975040226265	521.2334985397622
32x50	25.78158257361244	638.8736103487139
32x52	4.440720662234777	746.6420293554336
32x54	48.119123017777696	865.2508595777299
32x56	168.67127793433028	977.1703024550022
33x13	419.50104886638854	823.7547754034572
33x15	331.9882076218973	745.1614388842193
33x17	282.8239912030095	686.2495245899992
33x19	287.00595812630826	648.317221736397
33x21	283.35320714613425	636.1467126378948
33x23	201.0226355413738	628.6704223995272
33x25	132.0655897650859	569.6607060347417
33x27	10.49237818609282	488.67974175322644
33x29	67.7081974357615	372.50771804084803
33x31	164.35236536174364	267.6686384319238
33x33	192.16997684341808	177.91486728207977
33x35	205.79749755524207	149.90133421687784
33x37	285.34065605868346	187.6344584557967
33x39	276.1933380804105	216.80304425906925
33x41	260.23620040263455	202.00960373209958
33x43	302.9247101178776	239.21492428358215
33x45	287.0509362465133	332.96492307749196
33x47	162.61196142965588	435.4283523152806
33x49	35.75276213105783	550.9401600900046
33x51	25.76703320136026	670.328531393376
33x53	20.90598000573051	776.9145770289035
33x55	116.76883145771401	903.8591483190288
33x57	237.46022824885864	1019.3620357851278
34x14	417.8920554401581	829.8387614470658
34x16	356.6947154080083	766.1980944899302
34x18	337.10023731822	722.6971495723506
34x20	360.0818379202152	696.1697565967659
34x22	280.4806053901056	685.6000072928825
34x24	190.11735849206391	642.4596563209241
34x26	67.40163202771855	576.5772975065875
34x28	26.037665025881587	466.21814636498243
34x30	117.18263523235818	356.5666417375582
34x32	157.21809692271407	266.39356223452546
34x34	141.225847492589	203.65348020596159
34x36	191.20251044377014	210.96824405582976
34x38	302.24576092974405	200.23511180609637
34x40	315.8718727585603	149.82403011533214
34x42	326.80399324365703	156.37662868856066
34x44	366.03226633727246	239.71153497485267
34x46	241.48146926834752	347.70864240050196
34x48	123.65904738433015	464.09606764117274
34x50	51.20244134804538	576.4764435777058
34x52	73.50891102444665	689.1707770937477
34x54	89.34170358796635	818.6505603735942
34x56	188.2267781161867	936.8040990516643
34x58	301.0488332480301	1053.144814353658
35x15	435.0792571474766	847.4410657974985
35x17	394.28549301236063	794.3737470485795
35x19	396.2092376510169	760.6290554534451
35x21	359.5681437502494	741.7059053290596
35x23	269.27385688179993	728.9784701896212
35x25	146.5091464721571	656.7973279482796
35x27	62.64982043070862	548.2307908171523
35x29	58.11161673882391	440.46289287521165
35x31	114.98021568948296	350.3969891423155
35x33	93.79472266604324	276.33467028225033
35x35	107.14630184938721	263.1568543663647
35x37	210.2770791122991	219.7863735539578
35x39	333.11609087523846	120.79457769287455
35x41	374.9219918863125	86.30005793740786
35x43	399.0790648480575	160.7137206339273
35x45	321.20252178337586	265.5030319977532
35x47	202.66339087264853	386.87394587901645
35x49	126.02543394093122	492.5896974156077
35x51	128.41222683218308	618.2369286931994
35x53	125.82686517592356	732.1624136760914
35x55	171.4184645830199	858.7813982615132
35x57	271.0378755819934	983.6672862304613
35x59	385.6346716777421	1111.818195569761
36x14	516.4559710178596	929.6824027591362
36x16	469.00026652444484	874.7798866000525
36x18	447.50010055864794	828.7920969700423
36x20	446.96385759924704	802.2123721309713
36x22	347.5556502202202	803.3020166786588
36x24	233.3612221428401	742.4442470650574
36x26	142.57506794667873	630.18429843975
36x28	28.546453369901986	529.9015946380987
36x30	34.5023187626571	438.20932212813557
36x32	60.78527782284103	360.0436779058898
36x34	22.387719848166455	325.09938480409375
36x36	135.24037858568718	255.14615419402264
36x38	255.0717938149964	140.90003548615582
36x40	386.54350337316527	36.34941540107599
36x42	441.4281595005017	66.31455345548225
36x44	402.71590482621866	185.1196910109781
36x46	298.79887884662463	293.2878620059142
36x48	207.62755115831808	414.6499728686837
36x50	169.7000294637573	534.468801708762
36x52	189.82544613407367	656.6348300235071
36x54	196.74402151018475	783.6255547134741
36x56	254.11975523363023	906.2217443871009
36x58	349.45101230358483	1032.6194894538844
37x15	537.9044989586909	947.303251340351
37x17	510.4242353180346	903.9814710490479
37x19	513.6581061367574	878.7518705527748
37x21	425.0325634583779	864.86986304299
37x23	319.3225485304787	826.6001996128477
37x25	217.76850093620047	716.4059742911137
37x27	98.79296533660671	613.0165169063554
37x29	0.499999999999909	517.6943596370351
37x31	92.00086956110795	439.0769408657212
37x33	0.5830951894843897	387.9586833671853
37x35	62.39390995922627	312.61094030759676
37x37	187.9703168056066	186.73896219053992
37x39	317.94755856901975	60.19509946831175
37x41	445.32049133180504	0.5830951894843897
37x43	485.17058855623145	103.34650453692178
37x45	377.5013245009878	217.07337469160052
37x47	290.80061898145954	337.6166465090251
37x49	233.73904252392256	457.78503688958637
37x51	230.02195547382019	584.1839607520909
37x53	244.00032786863216	711.6941477910301
37x55	272.72509968831275	838.3888000206111
37x57	342.7914818078189	967.3592920936877
37x59	433.3429357910434	1088.7734842472976
38x16	581.7516308528927	981.6264870102073
38x18	569.6000351123588	947.1390605396869
38x20	515.2856004198062	926.7579241635868
38x22	406.5418305660563	910.2517563839139
38x24	294.28707073196375	804.12827334947
38x26	181.2904023935081	698.0030157527976
38x28	73.2568085572941	605.1592848168161
38x30	56.17437138055046	528.6917438356685
38x32	66.18670561374093	468.06845653173434
38x34	61.30130504320463	369.031231740621
38x36	155.3705892374749	239.5537935412417
38x38	270.40599105789084	118.22859214251001
38x40	394.9625931654798	12.901550294441003
38x42	520.2474122953428	17.577542490348584
38x44	464.49223890179275	139.0993889274859
38x46	375.51810875109624	265.1581603496299
38x48	313.58509212014525	392.9885621745245
38x50	296.54916961610263	523.6600137493793
38x52	309.2495432494607	648.6896638609253
38x54	313.35507016801256	777.1002509329155
38x56	369.21235082266696	913.7231309319036
38x58	433.7155980593741	1027.0928000915987
39x17	627.1029421075938	1015.767936095642
39x19	567.8691750746821	987.9013108605537
39x21	448.6003343734821	979.8693076119896
39x23	319.7859440313158	889.2409403530631
39x25	211.33187170893072	783.8477913472742
39x27	122.52122265142437	691.7712410905791
39x29	89.61567943167124	606.4300206948864
39x31	141.50971698084916	546.3193205443134
39x33	89.04470787194485	444.989393132016
39x35	148.28165766540403	313.7203372432203
39x37	241.60120032814416	194.67393251280467
39x39	354.1621803637428	85.63790048804321
39x41	474.13632005995953	47.41782365313703
39x43	550.8711736876418	75.10559233505866
39x45	462.3360898740223	198.19954591269882
39x47	395.33688165917454	329.1298376021233
39x49	353.38541282854334	453.56063541714025
39x51	356.6731276673365	585.497156269781
39x53	365.7000136724091	707.6104154123228
39x55	391.4911237818812	839.7466879958505
39x57	447.8320332446086	969.5567698696144
40x16	696.3296704866166	1092.2966675770826
40x18	628.4718052546191	1056.8172074677814
40x20	501.7771716608875	1040.2115794394908
40x22	370.95796257797184	971.6885354886101
40x24	244.72850263097672	869.1417836003513
40x26	126.81975398178297	774.2121479284602
40x28	34.406104109590416	693.5596441547043
40x30	98.46471449204527	628.2150109636034
40x32	90.16041259887824	517.2037316184019
40x34	149.4100732882494	396.81755253516667
40x36	225.5534748125157	273.7019729559874
40x38	320.02101493495735	176.01207344952203
40x40	435.98974758588076	108.51110542244061
40x42	551.6385863951147	81.6647414739069
40x44	545.746323853858	157.32148613587444
40x46	468.9700310254379	272.7432675612728
40x48	419.9822020038469	398.2334114561463
40x50	403.62398343012313	529.3667159918539
40x52	422.51153830398533	652.6800134828708
40x54	426.4011374281267	776.3949574797613
40x56	461.2537045921694	905.6541171992762
41x17	680.017558596835	1124.8970975160353
41x19	554.2277690625036	1105.7502520913122
41x21	422.718298633972	1054.5229063420102
41x23	302.8855394369297	958.6728586958118
41x25	173.03063312604496	860.8415649816174
41x27	41.935784242100354	773.8337095267948
41x29	24.224987100100055	703.5339721719203
41x31	33.61547262794322	593.6404635804403
41x33	91.17335136979459	473.45726311885835
41x35	204.29512965315644	364.92259453204593
41x37	308.5981205386711	258.2049573497768
41x39	407.96063535591304	179.63485185230638
41x41	517.8546996986704	152.28621080058457
41x43	631.1007684989778	157.2850278952199
41x45	555.6479550938707	244.34862389626878
41x47	496.06927943584674	355.4241550598386
41x49	465.5560975865317	474.6351019467485
41x51	465.10670818641177	606.730788735828
41x53	479.00004175365166	728.3786377976775
41x55	493.8035338067157	847.3506535077437
42x18	621.8018092607963	1169.8158359331608
42x20	493.82589037028004	1141.8258229695105
42x22	366.4567914502336	1041.3751389388938
42x24	239.3658288060349	946.1469230515945
42x26	116.01120635524826	860.3870059455804
42x28	1.769180601295398	784.0976533570293
42x30	72.78598766246144	674.1489449669116
42x32	4.837354648979186	559.555716618104
42x34	132.40906313391085	445.75998025843484
42x36	258.196920973121	345.8624726679666
42x38	384.8090045723983	260.5808319888478
42x40	490.6400004076309	216.88524615565726
42x42	598.1743642116403	195.9744115949836
42x44	634.8051669606982	234.86719651752153
42x46	567.3796788747372	326.99250755942427
42x48	531.6380065420456	438.5637581925806
42x50	517.5000869565145	553.5033333232964
42x52	530.3984257141044	671.7509136577338
42x54	537.027755334862	797.5111347185067
42x56	570.538359797131	923.1994475734917
43x19	561.2471202598725	1216.2605518555638
43x21	440.77809609825204	1129.0567434810353
43x23	315.93108425731066	1035.2144946821409
43x25	187.80266238794374	946.3293507019637
43x27	64.93596846124625	869.7144818847161
43x29	61.44672489238127	754.8279936515337
43x31	40.67394743567453	638.9491137798067
43x33	62.56164959461995	534.3066160922958
43x35	189.73086201248347	432.8884382840457
43x37	314.1211231356467	347.5109782438536
43x39	445.12975636324296	286.99703831224474
43x41	572.4045160548616	259.0612475844275
43x43	681.838103951371	265.87102136186303
43x45	650.3485911417044	323.1886291316576
43x47	601.821651322051	412.6093794377441
43x49	577.5439810092389	520.6010468679449
43x51	576.4790542595631	637.0332016465078
43x53	591.9002111842841	753.0396138318356
43x55	604.6060700985396	878.0301247679378
44x20	503.5053624342047	1212.4964536030611
44x22	377.0453553619246	1120.481682134965
44x24	248.03050215648864	1030.9683457798303
44x26	117.57363650070542	949.3279517637731
44x28	0.4472135954999579	837.5379394391638
44x30	98.23991042341221	727.3228169114453
44x32	66.3808707384895	619.6202223943308
44x34	141.20233709114058	516.6252994192213
44x36	263.8285996627359	427.0500321976337
44x38	387.79459769316037	363.97314461372025
44x40	511.57463776070847	330.2072228162188
44x42	641.0787237149588	311.82195240232863
44x44	732.0083674385152	333.9692351100624
44x46	677.4674309514816	406.84999692761494
44x48	645.6125850694052	498.9280609466662
44x50	632.9001975035243	605.7790521303953
44x52	644.9890541706892	715.7449825182154
44x54	652.7758650562996	835.0242691083897
45x21	446.1965710311992	1206.9348698252115
45x23	320.1792154403529	1115.9486233693735
45x25	194.3562193499347	1033.247472776972
45x27	80.19008666911392	918.47942274174
45x29	66.36723589241903	810.085186878516
45x31	112.24134710524446	704.5660508426447
45x33	140.24721031093668	605.5892006963136
45x35	225.58692337988063	516.2017628795932
45x37	341.88484903546146	441.36679757317495
45x39	463.44451663602666	398.4003263050875
45x41	589.3836865743742	371.5746627529925
45x43	710.8259210242688	374.571341669381
45x45	754.2391464250578	418.15295048582414
45x47	711.1891028411503	488.88356487000067
45x49	693.0904197866251	585.6728865160145
45x51	692.7523727855431	689.6653173822795
45x53	710.0000281690135	801.8249434882906
46x20	521.2037029799384	1289.3353714220364
46x22	394.60912305723485	1196.8196021121978
46x24	276.3753968789551	1116.9628283877669
46x26	167.48588000186777	1004.6383030723049
46x28	67.59622770539775	893.4514256522287
46x30	31.817605189580156	788.5235316716934
46x32	137.08628669564308	690.0932183408268
46x34	217.67886897905376	597.200376758086
46x36	311.75535280087837	518.0965161048665
46x38	418.6389494540617	462.54683006156273
46x40	539.5879353729104	438.0688758631457
46x42	666.0210957619889	418.9707627030794
46x44	785.290073794391	436.76595563299117
46x46	784.2500239081925	496.9037130068565
46x48	753.1855083576687	575.5727669026743
46x50	742.8000000000002	668.3644514783833
46x52	752.5857359796292	769.5417402584477
47x21	475.2821898619807	1284.2231737513537
47x23	359.43306748266775	1200.153044407254
47x25	251.64453103534768	1086.1994153929563
47x27	132.41940945344848	977.2895681424213
47x29	30.62498979591682	875.9410311202462
47x31	71.92419620683994	775.9745421081803
47x33	197.8731159101712	682.5329076315663
47x35	306.1173957814225	603.7097481406109
47x37	397.90212364349145	539.9160119870498
47x39	503.31820948580855	506.957217129809
47x41	619.2906022216068	481.5033229376514
47x43	739.9703034581863	481.86663092602737
47x45	856.8226070780347	516.030018506676
47x51	800.5476375581907	750.5009793464633
48x22	442.6018639816148	1282.5945618160088
48x24	332.4424912672868	1170.3342300385818
48x26	213.69878333766894	1062.845035741335
48x28	105.77759687192743	954.3871855803596
48x30	65.1776802287412	862.175811537299
48x32	153.3092299895872	767.4345053488278
48x34	271.0948542484717	686.8309981356406
48x36	386.4767133993979	618.189978889985
48x38	480.91725899576534	575.3635459429108
48x40	592.3526736666258	551.7317192259297
48x42	701.2779477496781	534.6037411017626
48x44	823.9555570538985	553.5633297103413
49x23	412.4888604556493	1255.0092668980578
49x25	292.64179469105227	1143.8643363616159
49x27	196.41479068542677	1045.2591879529211
49x29	121.6217908106931	945.70812622077
49x31	143.76790323295387	855.6139374741392
49x33	236.86282950264695	773.6148912734294
49x35	347.6826426498744	701.8133797527657
49x37	471.0304661059624	649.3767011527285
49x39	568.0665189922747	621.1088229932017
49x41	672.8549397901454	596.983726746383
50x24	383.6445359965394	1235.495742606991
50x26	282.5917196239125	1131.5220192289676
50x28	203.72405356265605	1034.6765146653322
50x30	177.79260389566267	940.5543099683292
50x32	227.44256417830024	859.0542008511454
50x34	320.0646340975525	785.0030382106813
50x36	432.46022938531627	728.0650039659923
50x38	552.6707609418108	693.3831336281554
51x25	368.83473263780377	1218.1452540645555
