	dist_type_ambigious	dist_type_central	dist_type_portal
4x12	593.075796167741	971.5828837520759	436.66978370388756
5x9	763.2359595826182	880.3011586951367	398.0185045949498
5x11	638.1386996570573	939.9957446712193	387.3127934886737
5x13	514.4605912992752	892.8122422995777	379.6763095058737
5x15	393.96051832639256	849.2365335994442	406.0111944269518
6x8	819.4634403071317	800.705520150823	326.34143163257704
6x10	692.7608533974766	856.8819055155733	338.1360672865288
6x12	566.4130383386314	871.7537094845079	323.17755181942937
6x14	440.3004088119837	815.7786770932419	331.6942115865153
6x16	317.34413497022433	778.7061705161966	379.89274802238594
6x18	197.5799584978193	726.4873295522779	436.34005087775284
6x20	93.9911166015171	631.697182200459	513.7708925192242
6x22	32.71895475103075	552.4919275428375	608.4982580090102
6x24	130.6422978977329	492.488994800899	695.0329560531643
7x7	878.1922625484694	724.3719003384931	264.4848766943016
7x9	751.61099646027	775.9198992164074	284.5506808988514
7x11	623.6933220742386	842.4296765902776	272.37283271280916
7x13	496.21911490792036	790.1158206237867	264.95963843574367
7x15	368.31209591866497	739.3624280418906	299.19425128167154
7x17	242.33920442223126	709.7724212731853	354.3530584036209
7x19	116.98072490799481	640.1833253061187	428.9227086550677
7x21	10.383159442096531	547.2273841832113	523.4615649691962
7x23	58.29922812525056	469.4756649710397	622.1077077162764
7x25	184.8197229734967	417.1655906231959	611.5705437641677
7x27	313.6084341978065	397.7002011565999	503.74045896671845
7x29	440.81235236776223	413.8208912077786	408.1395962167845
8x8	814.6275836233388	696.1888393245039	214.23188371481953
8x10	687.0123725232319	759.2230238869209	224.20749318432692
8x12	559.7452366925511	773.6166557152192	208.54958642970257
8x14	432.37776307298674	710.9328589958407	221.9629023057682
8x16	305.4898525319621	667.4857676385318	275.4419176523429
8x18	177.54875386777573	645.3874495216032	344.51757574904644
8x20	55.14145446032411	553.9015977590243	438.1955955963045
8x22	44.052809218028514	461.3404924781693	536.4770731354696
8x24	135.50645741070804	388.8148659709399	641.0112323508848
8x26	256.4458032411528	346.00989870233474	527.572032996443
8x28	383.06490311695234	344.878703314658	417.589894513744
8x30	513.0631540073796	386.07071891040897	319.1494947512841
8x32	636.3305430356146	457.7664906914879	254.89401719145937
8x34	763.3225072012484	551.9205105810075	243.17946048134905
8x36	890.2771366265678	656.3415117147476	250.12033104088104
8x38	767.0405791090844	719.5426672546943	132.9580760991973
8x46	257.76875295504675	360.1357105314605	331.9059053406554
8x48	131.056094860178	335.7065683003537	460.07662405299413
8x50	31.055112300553528	356.6051317634113	586.8737683693146
8x52	71.27482023828618	416.65873325780666	693.163256383372
8x54	165.38077276394637	488.2560803512846	803.726570420563
8x56	283.7416078054117	574.0007839715901	916.895686542368
9x7	881.3202198973992	618.5311067359505	151.34837296779884
9x9	754.8830704155446	676.8859948322169	172.90705595781785
9x11	628.1359168205556	751.5923961829311	157.904179805349
9x13	502.20662082453674	691.0248114214133	150.99764898832018
9x15	376.8735729657892	632.9648410456933	198.2374586197067
9x17	253.36219133880243	597.037519759018	259.20030864179154
9x19	138.41607565597278	573.9207349451664	354.28266962977466
9x21	74.34204732182204	468.1238511334366	450.6692135036516
9x23	127.08552238551816	375.954691419059	557.0841318867377
9x25	219.08062442854225	310.20109606511704	563.2693139165315
9x27	334.20023937753274	283.40007057162126	445.1069534392827
9x29	457.5316819631183	305.66622319124497	331.88347352647736
9x31	581.9879809755525	373.05711358986315	236.68335387179212
9x33	707.1304971502786	465.9990772523054	184.16389439844062
9x35	832.9869686855853	572.4060534271106	208.8183181619851
9x37	830.1174675911834	683.7400163804956	172.19178261461803
9x39	702.2597881126328	636.3429971328355	49.68913362094365
9x41	573.4215290691482	523.9704667249863	14.451643505152033
9x43	446.5588986908668	423.597037288978	138.0871101877364
9x45	318.55928804541225	339.4501730740462	266.0233448402603
9x47	190.9190928115883	285.8623794765585	394.24522825267053
9x49	64.82044430578964	284.8425705543327	501.15595377087976
9x51	0.22360679774997896	334.4707012579727	610.2342582975822
9x53	85.2866343573248	404.6136552317532	721.3278103608651
9x55	208.9450166909949	492.6690775764196	836.1023980350735
9x57	332.0115208844419	556.5292894358752	952.9377996490645
10x6	948.5329303719507	537.5179252824969	88.01318083105501
10x8	824.1828073916611	591.5779745730904	101.30004935832949
10x10	698.4536706181735	665.6253676055321	106.51727559414934
10x12	574.8073155414777	675.8267899395522	89.00814569464958
10x14	452.6168026045873	604.4114244453026	114.72562922032716
10x16	334.05011600057856	551.8812191042562	171.78090697164222
10x18	224.3141769928954	526.6604693728207	269.61537419071635
10x20	146.90867911733474	485.76492257057834	364.79879385765514
10x22	150.29477702169174	377.68203558019525	474.44316835633754
10x24	216.5831249197408	285.90846437277776	590.583144019536
10x26	309.7011785576543	228.86244777158169	480.06501643006635
10x28	420.52354274166396	229.23274198944617	358.64306768708065
10x30	540.1450545918201	286.4064943397759	241.88278152857404
10x32	662.5061056322426	380.48329792515193	146.20102598819187
10x34	785.4560458739882	489.05562055864385	126.55512632841068
10x36	894.4936109330235	601.5516769156249	151.52036166799488
10x38	764.9753263994859	666.0856176198371	105.3083567434227
10x40	639.8224206762371	549.2146483843997	0.3605551275464494
10x42	513.2167280983736	436.3817250985654	103.40411016976073
10x44	387.8284285608776	333.0331665164896	216.02752139484477
10x46	263.3179446980399	250.32207253855978	315.9353414861971
10x48	142.03538291566622	218.20002291475572	417.3315827971808
10x50	32.491383473161015	248.42924546035232	525.4172532378433
10x52	11.901680553602592	318.5251167490563	639.2234742247816
10x54	140.20032096967566	406.7349628443565	757.0229388862667
10x56	267.70029884182077	471.96445840762203	876.7631664252327
11x3	1103.8785848090358	451.8656105525181	132.64588195643307
11x5	1025.0021512172548	464.61210703123095	20.05517389602991
11x7	898.1204484922944	510.3323818845908	31.028051824115366
11x9	774.7473007374726	579.9204945507616	60.999836065353435
11x11	651.256278280678	667.3316566745505	38.521941799447234
11x13	531.5711241216926	590.8582401896414	34.93222008404281
11x15	416.7810456342755	522.6266736399893	88.41289498710012
11x17	310.73945678011336	479.15614365256755	185.4664659716145
11x19	225.98409236050216	467.277444351854	280.77466053759207
11x21	193.36726713691766	402.2960352775053	390.95178730887017
11x23	230.6873425222981	292.40288986260015	509.6477705239179
11x25	300.5137268079447	202.89529319331191	529.5531134834353
11x27	394.50409376836666	163.80012210007655	404.792144192547
11x29	504.2353517951713	201.7485811598189	279.5000715563413
11x31	621.5417041518614	296.2429577222047	157.3394101933778
11x33	740.4883388683445	405.52260109641253	65.64891469019109
11x35	861.4018458303884	519.4230838151113	99.50045226027869
11x37	838.3363048323746	638.3895049262636	120.92460460964915
11x39	712.092690595824	589.6353110185988	33.60059523282279
11x41	586.6755150847869	469.19543902301524	33.02968361943542
11x43	463.02929712924197	352.3769714382594	153.64221425116216
11x45	342.6366150895143	247.3536941304898	230.58761892174516
11x47	227.94133017072588	171.2479196953935	330.07946013043613
11x49	114.03946685248927	168.5734261382855	441.5903078646541
11x51	17.300000000000182	238.04304232638248	559.512904230099
11x53	93.04069002323676	321.3685890064553	677.7097977748293
11x55	210.3188056261256	389.2210169042777	798.2211473019241
11x57	334.76566430863227	465.51525216688634	921.3378587684323
11x59	461.47724754314794	560.8495787642171	1046.1863361753487
12x4	1032.8123014371972	396.9738656385329	64.8170502260015
12x6	971.5454132463391	431.9693160399243	0.5385164807134672
12x8	851.8464943873398	495.8205824691023	0.22360679774982645
12x10	731.0633693463242	581.5539957733932	0.2236067977497756
12x12	613.2201725318565	590.8862665522018	0.42426406871218575
12x14	500.8461640064742	507.05806373629423	10.690182411914053
12x16	395.64936496852863	445.0577715308428	106.1113566023921
12x18	308.90485590226655	412.1194123066759	196.09999999999994
12x20	256.9676438775903	415.9427484642567	311.67317818509827
12x22	258.56923637586914	320.3804769332862	429.4259540363158
12x24	312.10011214352386	206.91031873736964	550.3014446646494
12x26	386.46139522596553	120.70298256464092	457.6514066404692
12x28	480.58619414211233	120.93093070013131	330.5154913162165
12x30	589.246196423872	210.8982693148525	202.62793489546272
12x32	702.0638147633022	321.1146212803149	79.33977564878772
12x34	819.8006403998475	438.9028252358374	31.583065082413995
12x36	911.8802662630659	559.953230189808	40.294168312548614
12x38	787.4890856386518	574.5083637337232	113.7095422556963
12x40	663.3049449536766	513.7182593601282	42.790770032800324
12x42	541.8581825533317	390.2964129991459	77.25859175522166
12x44	423.67804993886574	269.95757074029245	145.23735745323924
12x46	310.41469037402203	160.24506232642526	247.918696350235
12x48	196.4231401846533	103.6004343620237	359.66741581633454
12x50	97.54614292733474	154.49288009484437	478.79102957344554
12x52	98.75267084995743	236.13828575646116	600.495537035872
12x54	178.5831459012861	311.3055412291916	724.0176379067018
12x56	291.0387259455347	381.59499472608377	848.8502459209162
12x58	410.61205535152084	475.62575624118637	973.2256983865567
13x3	992.7680343363196	336.21000877427775	144.74035373730433
13x5	962.128707606212	352.11965295904736	34.18844834150858
13x7	930.3420553753335	412.44968177948687	0.5830951894845067
13x9	811.4612621684415	495.8380582407928	0.424264068712025
13x11	695.6650415250144	592.960411832021	0.5000000000001819
13x13	585.4842525636365	505.6089496834485	0.6403124237431996
13x15	482.66884092512134	422.90969485222246	39.01038323318541
13x17	392.7435932004493	368.71768332967156	113.01119413580234
13x19	329.82192164863767	352.2500532292364	229.60857997905913
13x21	307.3645718035833	365.9390386389513	351.66998734609143
13x23	334.887817037288	240.99180483991557	475.7962273915169
13x25	393.2645420070312	122.92599399638799	520.5205087217987
13x27	471.552213439827	49.00091835874099	392.4541884092967
13x29	567.1509940042423	125.93669044404817	264.38163703252906
13x31	672.686033748286	239.55563028240448	136.22077668256026
