	dist_type_ambigious	dist_type_central	dist_type_portal
9x37	904.6578358694517	648.5149188723418	365.1700973519053
9x39	873.2656239655835	746.5188879057248	466.2532037423444
9x41	857.9316989131477	854.1280934379807	578.8111954687816
10x36	866.4106243577577	555.3178999456079	271.9874445631638
10x38	830.8792571727855	657.3513063803862	378.109957552033
10x40	809.5878519345506	765.427259770646	491.4935299675876
10x42	777.1944544320937	880.5246277078229	611.8245009804691
11x33	904.996889497417	382.9835113944201	116.36481426960627
11x35	839.9124835362311	469.26301793344	185.94993949985573
11x37	793.3593006954665	572.3318792449011	294.8494191956295
11x39	758.0288253094336	684.1038663828763	413.4843406950257
11x41	741.4258762681538	800.300899662121	534.8666469317377
11x43	691.7661815960648	918.7242513398677	656.6640312975885
11x45	626.6808198756362	1036.662842972584	777.6333647677423
12x30	954.9053670390589	250.72028238656708	161.52603505317643
12x32	899.0262343224473	297.7669726480759	68.30790583819696
12x34	825.2312706144863	384.0891172631686	100.74348614178498
12x36	757.7630896263026	488.68159367833783	214.68791302725924
12x38	720.9595619727919	598.6552346718437	331.3778658872679
12x40	690.4898623441187	718.6976067860529	456.59418524549784
12x42	683.1318833139029	839.4125147982967	581.3637157580445
12x44	607.6311792526776	963.795958696653	708.8831003769242
12x46	549.346457165239	1085.5460975932808	832.9685048067547
13x29	917.1261472665578	187.56804098779716	200.91732130406285
13x31	883.4559977723848	217.20612330226788	78.47611101475404
13x33	811.0988349147099	296.34932090355795	13.591173606425608
13x35	739.352723671185	405.2207423121381	135.37817401634612
13x37	681.8650306328956	518.2398286507902	256.21303635841826
13x39	648.0034104848521	639.0277145789532	382.3035704777031
13x41	628.0790077689271	760.1105445920352	507.6682381240728
13x43	605.0938604877757	887.6768443527185	637.9305448087592
13x45	525.3357402652135	1010.2134625909517	763.374246356268
13x47	469.9046073406813	1138.2676047397645	893.1288484871601
14x26	950.6102092866454	241.89991732119282	252.46894858576158
14x28	890.541778918878	153.67192326511687	258.8317213944226
14x30	840.5022129655578	137.46770529837175	130.34327754050065
14x32	804.7449782384477	210.39885931249734	11.03086578650999
14x34	718.50626302072	320.1972048597551	64.44571358903553
14x36	652.6118371589654	446.48270963162736	195.96379767702
14x38	607.6341662546633	563.799148633625	317.2161408251481
14x40	574.3671473891939	687.7066380368885	444.95350318881646
14x42	564.3868354240733	815.3785010656095	574.9658250713691
14x44	510.830304504343	944.0177964424189	704.8388468295432
14x46	439.79381532713677	1068.9315225962796	830.6202501745311
14x48	390.53245703782403	1195.3558465996646	958.2368183283298
15x23	993.4707695750286	383.9411022539784	262.8580795790761
15x25	934.4857837334923	266.3994744739559	203.54871652751808
15x27	869.5541501252235	158.55604687302204	209.1277599937416
15x29	811.3466583403174	75.29807434456721	206.81682716839052
15x31	769.1463579839665	126.10360819580066	94.19830147088639
15x33	719.6387774432391	240.68770222011764	34.93665696657325
15x35	638.8721311811933	358.6602849494213	134.92516444310908
15x37	570.2690593044653	494.67585346365985	266.9385697122095
15x39	533.6744325897577	620.0498367066959	390.0943475622279
15x41	507.30729346225627	742.0209498390191	512.8688818791798
15x43	508.6644178630938	873.4297281407363	644.5125987907454
15x45	428.9368484987037	998.496279412197	768.4785097841059
15x47	359.6601173330174	1125.2204228505634	896.0599310314017
15x49	322.2520907612547	1249.7478185618088	1021.6730445695433
16x22	978.3722655513084	429.4234390435622	268.7878159441011
16x24	912.4555057645274	309.20907166511125	179.60025055661788
16x26	856.6412784824228	184.11322603224343	139.44131382054584
16x28	788.0546744991746	78.51987009668323	190.85117238309005
16x30	730.2578311801935	42.80770958600799	178.31012310017624
16x32	692.59426073279	168.20645053029327	96.59508269058018
16x34	631.9321878176486	293.8729147097432	120.44538181267063
16x36	550.1845599432974	423.6902760271944	224.72527672694073
16x38	497.6083801545146	543.8607358506404	335.3286447651022
16x40	459.73666375437136	672.2935370803443	460.9661592785312
16x42	448.2579837548908	803.5118045181415	590.0047626926414
16x44	431.58828760752965	929.0140203463026	713.2946445894574
16x46	341.8702092900168	1054.8288202357764	838.1929610775791
16x48	281.15819390513934	1176.2931309839398	966.0598997991793
16x50	263.92091618513297	1295.9315761258388	1096.8205185899835
17x21	975.1784349543419	493.6174429657039	302.860000660371
17x23	894.7613760103861	361.81862859725715	185.48293722065094
17x25	832.9800777929805	240.11374387985362	98.57692427743923
17x27	773.5157141260931	109.2646328873162	106.14499517169904
17x29	708.6285416210667	0.09999999999990905	213.42026614171388
17x31	655.7931686133973	95.19075585370685	177.1888258327822
17x33	625.3087317477664	223.45247816929657	148.66812032174212
17x35	547.1590353818531	350.4711257721527	205.07025625380203
17x37	469.9069695163074	479.4342082079667	306.09240434875227
17x39	417.53784259633267	609.1251513441226	422.7030281415076
17x41	394.2601298635204	731.3958230671	537.443624950562
17x43	398.7270369563619	864.8153849232798	666.0573924220048
17x45	345.8624726679665	976.0437746330849	785.7867713317655
17x47	257.39564875887055	1090.6749836683707	909.8635721909086
