	dist_type_ambigious	dist_type_central	dist_type_portal
17x33	690.0010579702032	1442.7306955908302	1164.5103090999237
17x35	617.5653649614749	1511.371357410216	1171.7278608960357
18x34	608.5800029577047	1439.1706014229167	1116.6170426784645
18x36	542.3031716669188	1430.9906114297182	1132.3647513058677
19x33	607.051669958991	1356.0307997977038	1057.8000425411221
19x35	528.3909253573529	1431.3413883487058	1066.9670894643375
19x37	457.4493305274366	1340.3328280692074	1086.9268098634793
19x39	417.942412301025	1258.9614211722296	1121.0080552788193
20x32	562.6141573049864	1274.210222059139	1004.55357746613
20x34	522.3743580996294	1348.0121549897092	1003.5109217143578
20x36	442.45195219368156	1345.3301936699404	1018.7593091599213
20x38	379.86509447434094	1256.7853794502862	1046.217897954341
20x40	351.18663129452966	1171.3600001707416	1085.9301312699633
20x42	375.02865223873226	1103.528019580835	1145.0259778712445
21x31	522.4086523020075	1190.9382015873032	953.0079747830024
21x33	498.0977614886457	1264.1829693521424	946.7027939115843
21x35	435.3741609236816	1347.7711452616875	954.27305316665
21x37	357.251200137942	1256.6751449758206	979.3934959963742
21x39	304.5673160403129	1168.2806383741877	1012.3286274723242
21x41	301.8764151105548	1092.2576481764727	1062.1327459409206
21x43	348.4125428281824	1023.2351147219292	1126.0057282269927
22x30	491.06516879127156	1108.2328275231698	904.9563525386183
22x32	448.28300213146593	1180.0306140096536	888.2524697404448
22x34	431.8217803677807	1262.150169353869	891.1866527276986
22x36	352.31443342559777	1267.1900646706474	909.754395427689
22x38	275.7710100790145	1172.6031084727686	938.3276879640715
22x40	237.38850014269846	1084.8587465656528	979.311646004478
22x42	269.4363932359547	1007.3316087565203	1045.7486170203622
22x44	344.43491402585767	941.1782031050229	1116.3212843979998
23x31	415.03210719172057	1097.7151042050937	840.1415654519182
23x33	383.3097050688905	1177.379348383519	831.3003849391624
23x35	364.39134182908333	1263.6769563460437	842.8262276412619
23x37	265.60018825294526	1180.3322667791472	866.988500500439
23x39	198.25813980767575	1085.6409581440817	910.5621834888595
23x41	191.0636019758864	1001.8515359073916	961.782771731746
23x43	256.4420012400464	922.8330834988523	1030.0449019338914
23x45	357.8039826497183	857.9505172211273	1108.0238670714632
23x47	466.84663434579886	812.8951838951929	1188.6011021364568
24x30	397.00328714004377	1012.5791870268714	797.0696393665988
24x32	339.9142391839447	1090.6201401037854	776.0776314261351
24x34	318.2254075337165	1178.8345134072044	777.6463270664885
24x36	276.21435516641765	1186.6256233538866	797.0461529924097
24x38	179.73216184089006	1092.4194478312804	834.4355277671244
24x40	127.52744802590547	999.9600242009676	882.8585673821149
24x42	168.24464330254315	913.3960039325768	943.908395979186
24x44	271.6321409553738	841.8185196347251	1022.8677431613534
24x46	387.14510199665466	780.3875511564747	1103.140122559233
24x48	499.9630086316386	738.2361478551426	1193.46085398726
25x29	393.1965539014804	928.1126709618827	758.5303751333888
25x31	313.1287434905969	1002.9731850852245	726.1229992225835
25x33	269.6439318805451	1090.9130350307491	716.4000628140677
25x35	261.5982606975816	1187.0877179046206	728.9138838024693
25x37	193.10815622339695	1100.9027931656815	756.6116308913049
25x39	91.19484634561299	1002.8619546079109	799.0670184659106
25x41	86.80005760366753	911.918444818395	864.2553152859402
25x43	186.95416550588016	830.4176419127907	936.4218387030495
25x45	308.6050064402717	758.5644666078155	1017.072096756174
25x47	432.40750456022386	703.9234688515506	1108.7972086905702
25x49	461.3745224868839	663.9922062795617	1199.6302972166052
26x16	269.3628779175037	782.608688937198	857.6225043689093
26x18	284.39840013614696	741.6508949633917	814.4463456852145
26x20	330.7815291094714	717.3635201207265	786.097716572183
26x22	319.2727047525359	712.335216032452	774.5795375556986
26x26	276.43335544033005	774.1567024834181	793.5300876463347
26x28	326.35338208757696	834.3647463789442	729.4969019810842
26x30	308.7164718637474	903.2513825065532	677.3901829817139
26x32	228.7088323611483	988.3286548512089	652.2779545561842
26x34	194.86213074889642	1082.6302462059703	650.5023059144372
26x36	207.46416558046832	1116.2665362716914	672.166184808489
26x38	118.4238151724555	1014.6591545933043	708.6506896913315
26x40	10.0448992030777	922.370045046997	765.4034883641438
26x42	96.01177011179412	829.7191452533804	836.9414913839557
26x44	226.17126254234864	742.3595085940502	917.3428148734799
26x46	356.11123262261754	670.4884861054663	1007.9755006943374
26x48	373.6001739828286	620.4690886740448	1099.4350776648887
26x50	419.20669126339095	586.9373475934207	1192.5941681896654
27x17	214.65695889022567	709.2542632934963	783.8244765251976
27x19	250.61853482932975	669.0825434877223	740.5108034323334
27x21	308.8561153676579	655.0881620056953	721.0545749109426
27x23	243.76648662193057	663.8334881579866	721.9094818604335
27x25	214.43120108790112	696.412765534923	745.2228794125954
27x27	241.47948153000507	749.5803759437678	706.445142951666
27x29	322.2932980997278	821.6208188696291	651.4279468981968
27x31	223.76606087608525	904.8487442661344	607.550368282334
27x33	149.17027183725295	996.4669437567914	590.1916383684201
27x35	130.60493865087963	1092.4181662715064	598.1137433632504
27x37	183.39664664327955	1031.6447692883435	635.5903790964742
27x39	58.28696252164774	925.5330194001722	684.7751236719979
27x41	33.420053859920976	832.7252247890656	753.5468797626332
27x43	159.9451468472867	741.1782848950712	835.4571503075427
27x45	278.089482001747	655.6823621236124	918.5899847048191
27x47	307.29952814802704	593.0094434323959	1019.596194579011
27x49	344.3809082977743	544.7940987198741	1113.0107861112579
27x51	402.84703052151195	525.8415445740283	1179.9179335869082
28x16	163.6589441491054	686.166342806174	761.5407080386445
28x18	172.93374453818996	631.6656394010994	705.4098666732694
28x20	232.37446073095012	601.3798217432969	670.760829208146
28x22	222.7703974948195	597.722385393085	659.8472929398132
28x24	175.14850841500166	627.4025820794809	679.8296845534179
28x26	164.98830261567002	669.5245626562178	705.8038962771457
28x28	239.2160738746459	739.3539950524377	626.4738861277457
