	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
19x31	0.12839645	1.8676155e-10	1.8611293e-10	1.8645617e-10	1.8596814e-10	0.015984707	1.8650062e-10	1.8700859e-10	0.019281397	1.865853e-10	0.38527974	1.861495e-10	0.4510577	1.8588162e-10
19x33	0.023394855	1.8526318e-10	0.028097605	1.8505482e-10	0.03461211	1.8529994e-10	1.8494226e-10	1.8466802e-10	0.06502937	1.8424688e-10	0.4525535	3.164081e-10	0.39631253	1.8478394e-10
19x35	2.0421878e-10	2.046797e-10	2.0314152e-10	0.0031454456	0.038234573	2.039362e-10	2.0425776e-10	0.046898432	0.15285712	2.0427762e-10	0.32279292	2.0457122e-10	0.4360715	2.0349908e-10
19x37	1.924882e-10	1.9215403e-10	1.9230509e-10	1.9217015e-10	0.14851739	1.9272037e-10	0.019575275	0.009236813	0.13203472	1.9122026e-10	0.24389182	1.9201407e-10	0.44674405	1.924636e-10
19x39	0.116438314	1.9047451e-10	0.003870899	1.8974206e-10	1.9018662e-10	1.908043e-10	0.027145319	0.013807937	0.0762846	1.8968668e-10	0.24352735	1.9000859e-10	0.51892555	1.896791e-10
19x41	0.23090272	1.9278068e-10	1.9325487e-10	1.9393243e-10	1.9370434e-10	0.06360591	0.003966998	1.9353852e-10	1.9386698e-10	1.9329172e-10	1.933972e-10	1.937827e-10	0.7015244	1.9254293e-10
19x43	1.7652753e-10	1.7621905e-10	1.755682e-10	1.7614143e-10	1.7590675e-10	1.7615218e-10	0.034582518	0.008384056	0.06120436	1.7625065e-10	0.50352246	1.7568176e-10	0.39230666	1.7591245e-10
19x45	1.940165e-10	1.9316905e-10	1.9270024e-10	1.9303795e-10	1.9346588e-10	1.9355853e-10	0.016175311	1.9357072e-10	0.1998882	1.928304e-10	0.18683004	1.9346515e-10	0.59204113	0.005065307
19x47	0.161195	1.9177272e-10	1.9076765e-10	1.9139597e-10	1.9115008e-10	1.9134197e-10	0.010529473	1.9034929e-10	0.13972591	0.01348753	1.9109614e-10	1.9067234e-10	0.67506206	1.9157785e-10
19x49	0.17771134	1.8941942e-10	1.8913783e-10	1.8897989e-10	1.8921936e-10	1.8985455e-10	1.8925475e-10	0.007148785	0.013244323	1.890877e-10	0.3051631	1.8925367e-10	0.49673244	1.8877779e-10
