	dist_type_central	dist_type_portal
13x35	1006.9138823156625	152.5150694193853
13x37	1037.8341281727055	79.11559643963992
13x39	1082.9367143097513	114.69301286477747
13x41	1139.1601123634905	198.28747212065645
14x26	998.3909042053617	424.9086461817409
14x28	974.9897486640562	449.13241922622313
14x30	950.7797982708718	453.5587115247594
14x36	965.2898393746824	74.51331424651553
14x38	1005.3420960051359	36.10055401236924
14x40	1057.5079038948122	111.2422887215109
14x42	1121.782290464598	224.4545994182343
15x23	922.6200034683834	384.6636333213733
15x25	930.3131623276109	367.07135546103274
15x27	943.5069273725549	376.6272454297482
15x29	906.8118715588143	425.74585188818907
15x31	885.6072447761477	390.22377170029
15x35	895.8797376880448	136.18173298941366
15x37	929.5395584911919	15.526454843266452
15x39	977.9339906149086	32.12179945146321
15x41	1039.347072926075	142.22636183211628
16x20	881.1054910735716	418.9121702696162
16x22	867.952400999041	350.9629188390135
16x24	867.3689358052892	318.72199610318694
16x26	885.3758914720911	310.01069207367675
16x28	868.3663100328108	344.4469311809876
16x30	837.9549295755708	415.20494216711825
16x32	824.8750635096202	336.22229313357536
16x34	829.1375885822569	213.80556774789554
16x36	854.1012204651155	101.83660834886437
16x38	898.650715684353	16.569514175135037
16x40	957.1149182830659	69.7008378715781
16x42	1027.7211538155668	198.55722097168876
17x19	838.6798228167886	424.68520718292035
17x21	814.4108056748754	333.60311809094327
17x23	808.6401424614043	274.4026967797511
17x25	817.8482316420328	253.84981780572548
17x27	837.2821139854832	266.2404522231736
17x29	796.0577810686858	330.38346023976425
17x31	770.9727133952276	412.710364299226
17x33	767.1406963523705	295.05546597207797
17x35	783.234618233898	187.0454148061373
17x37	821.5484823186029	96.75365006034643
17x39	875.7576331383016	56.06774473795111
17x41	943.8973355190702	148.49976430957747
18x18	804.542855788304	432.5804050116
18x20	771.1984050813379	335.5493704360058
18x22	757.8022253860172	250.22200702576092
18x24	757.7956125499803	207.97478308679626
18x26	779.615413906113	201.3435710421367
18x28	762.3230569778141	253.0288584331832
18x30	728.2316853859079	344.28335364928716
18x32	713.6180471372624	369.5024183953334
18x34	720.7755467550213	265.15691354366015
18x36	751.2181094728744	174.60861376232282
18x38	801.392680026465	100.16440285850058
18x40	868.4260643255703	137.5689979610234
18x42	946.554937655496	236.16995998644705
19x17	773.8207619339248	355.5712187452746
19x19	730.290259554377	359.0991272615401
19x21	704.9396819586767	250.4562141373218
19x23	697.6288093248443	167.68337902129701
19x25	709.8388315667155	143.11019111160454
19x27	734.1772257432124	167.61252578491852
19x29	688.2501928804668	258.73145923911176
19x31	661.0915488795781	370.4132233060803
19x33	655.7308109277769	351.32124387802116
19x35	676.1918417135776	260.95525823405046
19x37	721.576580828397	176.35464836516203
19x39	784.8647460550131	160.40981765465614
19x41	861.5165813842472	222.34320317922968
20x16	751.5296215053664	284.4137338456071
20x18	696.290749040945	330.0337061574167
20x20	659.4230362976408	278.7491718373347
20x22	642.6270613660772	164.60844449784463
20x24	644.6850223171001	94.6514553506705
20x26	670.0548156680914	90.26525355860909
20x28	657.2448724790479	173.27614492479913
20x30	616.4468781655074	289.72213170553636
20x32	599.0623406624725	411.98272779328977
20x34	607.7456237604675	345.7783440298137
20x36	643.2898873758238	258.45254728866564
20x38	701.7209775972213	213.23810728854272
20x40	776.6190917045501	236.73785840038371
20x42	863.3543522795261	308.9134144060438
21x15	739.3690447942759	224.69753981741755
21x17	671.7625952671077	249.74231599791017
21x19	622.8354598126217	327.51123644846155
21x21	590.4691023245836	201.2731497244477
21x23	583.5286268898897	80.08182315606959
21x25	598.7143352217316	36.56959392719564
21x27	622.709698334625	89.14150772788167
21x29	579.5046284543376	213.03824633149785
21x31	546.9117329149193	335.8072119535256
21x33	542.6062336538346	431.7097691736894
21x35	567.1331363974423	342.6060046175491
21x37	619.5192620088578	282.8979250542501
21x39	691.8733748309728	272.5620788004087
21x41	777.2659315832648	317.39648454259856
22x14	728.4800966395718	152.8788121356259
22x16	651.1448244438408	168.71212878747056
22x18	586.7996540557942	237.9405682097947
22x20	543.3900083733597	260.79559275417216
22x22	524.1266755279679	133.5989970022228
22x24	526.5193151252859	13.592247790560473
22x26	556.9362685263008	19.677581152164084
22x28	550.6707128584196	137.81362051698693
22x30	500.4886652063164	264.16287400011373
