	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_portal
29x47	327.0828641185598	166.6469321649821	166.58271218827045	1125.2232667342066
29x49	446.0386530335686	284.27958069478035	284.02513973238376	1179.5123907784944
29x51	527.2185315407643	231.729540628725	233.82681625510773	1245.0507539855553
29x53	591.1660511226943	104.82413844148665	107.08734752527937	1322.1381546570692
29x55	671.8464184618388	0.6403124237433416	15.492256130079912	1405.1943673385545
29x57	766.3679599252567	14.179210133149201	16.901183390520416	1495.7217154270372
29x59	862.4802374547492	139.603581615946	142.6140245557922	1587.8472092742427
30x24	946.6837750801476	432.90480477814043	408.58214596333016	517.2724330563154
30x26	827.0928605664541	303.49991762766587	295.4833328632937	493.3009223587567
30x28	715.2694946661711	178.48599384825678	180.23554033541765	499.14672191651243
30x30	605.1507746008429	52.92126226763689	53.9468256712108	537.6190658821541
30x32	502.149549437217	31.600158227451857	62.42891958059173	598.5854742641188
30x34	416.1426317982813	9.406912352095265	9.004998611882339	672.9730232334726
30x36	354.7257250327355	118.32472269141387	118.15388271233405	762.5734980970688
30x38	267.826847048611	199.60465926425647	199.3098592644125	856.5890613357145
30x40	180.99999999999994	85.84287972802377	86.68333173107709	963.9320515472034
30x42	152.02979971045158	60.63876647821919	74.0287781879452	986.4505360128301
30x44	207.5867288629022	31.04593371119645	32.736065737959535	1009.2801642755097
30x46	301.0080729814402	145.24413929656507	154.69020654197865	1049.6438729397698
30x48	414.27297763672726	255.78057002047714	255.70236604302318	1103.3732369420604
30x50	457.628189691151	293.1916779173648	294.70317270093955	1169.921604211154
30x52	514.8017579612564	168.30106951531803	169.40380751329027	1244.6950028018912
30x54	597.0875480195515	54.98672567083789	54.782661490657624	1330.444414472097
30x56	689.6581182006053	0.7211102550927726	5.6320511361313885	1418.8421758603033
30x58	787.904080456498	96.69353649546605	97.77136595138693	1512.968155646377
31x23	984.189397423077	492.9139580089003	487.2709410584629	591.5888521600118
31x25	864.3870429385205	367.8830792520905	370.56518994638435	558.8600540385759
31x27	746.1230997630349	240.7020564930844	243.65647949521062	548.9771215633674
31x29	629.2764257462691	115.64436864802369	119.66795728180543	572.0381280998675
31x31	519.5374288730311	25.813562326808235	27.07655812691145	618.4525365781923
31x33	417.6173487775618	50.75480272841211	55.435097185808345	679.8298684229758
31x35	333.0743160317226	60.74948559453021	62.706458997459215	757.483003109641
31x37	282.9368304056575	184.38722840804374	184.95742753401416	848.3659882385671
31x39	263.5474340607399	123.25603433503763	122.37503830438614	920.3552846591361
31x41	216.3835714651185	0.4999999999998181	6.7119296778201365	917.4205415184466
31x43	226.11601004794016	39.568295389111775	45.0849198735011	937.958341292405
31x45	292.07130978581284	85.28921385497738	102.51951033827699	974.7776413110836
31x47	374.3030857473657	209.24674429964296	224.23291462227436	1025.5656975542813
31x49	385.97778433479795	299.9334092761254	300.77075988200676	1088.9774331913402
31x51	431.9862266322851	226.8376071113426	229.56328103597016	1159.8572757024892
31x53	509.12408114329065	142.50870148871613	142.48835040100647	1242.5854216109249
31x55	602.5227132648196	78.12822793331523	78.10774609473799	1331.7705583170098
31x57	702.5804580259829	83.59724875855684	83.58050011814976	1426.8534963338036
31x59	810.7213146328397	184.33515671189824	184.40783605910048	1527.5117839152665
32x24	908.5158721783565	439.024019844017	442.46343351739233	627.8685292320359
32x26	785.0761300663776	314.22655839378064	318.1907132522884	607.8591366426932
32x28	667.4484549386565	196.06743737806116	201.00805953990982	610.9363632981754
32x30	549.4558853993648	100.51253653151932	104.19486551649271	645.3023864824926
32x32	434.2001842468515	95.97708059740113	104.23531071570726	699.7190864911435
32x34	331.08133441799436	85.70093348383112	94.5433762883474	763.6093569358618
32x36	251.49642144571317	145.7273138433565	148.04408127311314	842.3315558614676
32x38	220.40002268602387	195.774794087492	195.5596328489085	867.7756449682137
32x40	250.35193228733036	69.97206585488223	73.91542464195126	860.5195465531274
32x42	267.7988984294001	25.761405241174202	31.334485794408824	871.306289429842
32x44	303.92875809965744	86.97752583282667	100.74169940992674	899.985272101716
32x46	326.6525524161717	166.37875465335125	184.75792269886577	945.7322506925517
32x48	316.45393029633874	284.303869125976	301.04400010629695	1004.4502426700888
32x50	353.3434872754838	212.50416466507178	213.49758780838707	1077.6212785575458
32x52	423.87245723212516	154.3096238087563	161.55203496087532	1157.3465600242648
32x54	516.2114004940224	148.1546826799613	149.79255655739382	1245.5030349220349
32x56	616.5114191967575	113.8812100392336	115.03186515048792	1340.4669820625945
32x58	722.1998961506432	163.83677853278263	163.8447130669771	1437.7814472304194
32x60	840.7428917332576	271.16233145479487	271.03248882744674	1545.7378205892485
33x25	838.1313083282356	399.9893623585507	404.4708765782772	672.7939431950915
33x27	709.4895700431401	282.13977032669465	287.58242296774677	667.9126065586727
33x29	587.784594898505	183.13636995419557	187.15643189588752	681.8159062386271
33x31	468.24118785087677	139.13378453847938	141.0340738970551	721.440510367972
33x33	349.0057306119772	153.44380078712857	162.27445886522005	780.7080119993645
33x35	245.96888014543615	152.9224967099349	158.71701232067107	846.5489294777948
33x37	173.0738859562582	231.36458242349917	233.79001261816157	821.8781965717301
33x39	172.13032853044788	139.19716232739796	148.3477333834258	804.239671988394
33x41	241.62781296862323	12.165525060596364	27.1587923148288	805.3784203714422
33x43	336.85798194491434	77.243122671213	78.11081871290338	825.6648835938221
33x45	296.72183943889246	162.99585884310088	180.8630697516773	867.746074609387
33x47	259.9859226958258	250.18169397459945	268.8402499626872	923.7829182226742
33x49	274.3608025939563	231.7991587560228	231.79096186003426	991.7579593832356
33x51	337.3395025786335	128.63879663616248	129.87509384019694	1070.6537909146914
33x53	429.785865286424	90.40182520281331	98.47888098470659	1158.966561208735
33x55	532.1286404620596	169.33838903213865	169.58092463481836	1255.2145991821476
33x57	641.5678062371898	181.42450220408526	181.73841090974724	1354.6843359247941
33x59	758.886928336495	253.63274630851626	253.68281376553708	1460.9487225772166
34x24	888.7339815715386	477.98628641416076	482.7532392434049	735.1585475256343
34x26	765.7789824747084	368.03376203821296	373.5366782526182	718.2229806961068
34x28	644.7198771559631	272.0983645669339	276.3409488295212	722.1395433017085
34x30	518.5164413979559	205.23571813892463	208.0800326797363	750.7431651370531
34x32	395.6649087295965	201.89432879603143	207.1340628675063	798.6376650271386
34x34	278.37551975703576	194.30010293358075	203.58077021172718	834.9702569552999
34x36	167.69463318782732	227.8470759083821	216.27688272212532	786.314370973849
34x38	108.90114783600731	213.8295115272914	165.74637250932486	757.6024419179228
34x40	149.22308802594864	105.33437235774454	112.8792717907055	746.2000603055454
34x42	256.3433049642607	47.5656388583189	47.397151813162964	757.6662127876626
34x44	295.88190211636777	113.04379682229352	113.50991146151061	790.5231811907855
34x46	219.4835984760588	220.20683458966494	223.23406998036847	836.3181511841051
34x48	206.7742730612294	282.5519421274606	220.66445114698436	908.5805412840402
34x50	251.90007939657335	158.92718458463912	158.5889340401781	984.037016580169
34x52	339.50036818831285	53.688918782184466	55.682133579811754	1069.1569108414349
34x54	440.30849412656136	77.33026574375657	77.4103998181124	1162.9189868602198
34x56	556.1561381482724	186.20915659548024	190.859241327215	1267.3105578349769
34x58	669.4335291871779	254.19687252206748	254.20159322868184	1368.5921415819982
34x60	792.623252245353	331.0782686918612	331.1241761031656	1480.030546982055
35x25	820.7052150437449	454.01106814702223	459.64687532931197	781.6786104275852
35x27	693.5721159331592	356.6646604304946	360.91838412582985	776.5060720947392
35x29	568.3785446337679	280.6712846017565	283.8284164772798	789.2160477334457
35x31	442.04702238562794	254.1003148364838	256.113197629486	826.6763393251318
35x33	319.56235698217006	251.10097570499389	252.24373133935347	809.2651605005616
35x35	195.8085033904298	240.0316020860586	226.81086834629406	752.3930953962828
35x37	81.11923323108982	282.886072474415	132.0406376840097	713.0040182214962
35x39	65.96514231016263	173.39492495456682	106.21675950620964	693.6627422602426
35x41	174.83606607333638	57.07933075991649	100.91506329582273	695.055573317702
35x43	300.7510099733667	31.022088904520988	31.85231545743588	721.0969213635568
35x45	207.9783883003231	144.6976502919104	146.13353482346204	757.1198121829859
35x47	148.94552695532647	274.8198864711214	169.9240124290851	825.3320362133046
35x49	169.3068516038258	215.5490895364673	177.34770931703596	899.0661877748487
35x51	259.2416826052477	84.07288504625019	83.25412902673357	988.896480932155
35x53	357.3477857773851	0.1999999999998181	10.800000000000182	1078.9761999228713
35x55	472.7162891206521	106.06832703498246	113.05613649864387	1180.8358437987897
35x57	590.8400121860404	230.80970516856556	238.88181178147525	1285.1286783820524
35x59	714.8274337208945	336.5903444842115	336.36923164879425	1395.2804234274913
35x61	840.942358310009	421.180543235321	421.23063753720487	1508.9381200036
36x26	751.2903566531384	445.05303054804614	449.3143665631003	838.599069877853
36x28	626.0848664518255	361.41148293876887	364.9085638896408	835.7422210227265
36x30	501.12099337385575	300.4517432134485	300.34022374633736	862.2141555321392
36x32	369.5584527513881	215.0470878668202	214.63888277756172	792.2458267482383
36x34	243.67704036285406	178.9371398005456	190.08550707510554	725.2851163508045
36x36	113.0755499654984	203.07801456583118	137.35384960022017	672.0845780108331
36x38	1.0770329614267657	230.40217012866833	63.23100505290103	650.4298271143474
36x40	95.88753829356584	101.20879408430835	98.0837397329448	632.1000079101407
36x42	217.76634267030354	0.42426406871218575	12.624579200907794	642.8319998257708
36x44	228.81278373377637	80.80278460548269	81.51128756190782	680.6901571199631
36x46	123.32923416611301	208.04254372603705	151.47838129581368	739.1993641772156
36x48	90.46905548307656	285.12953196748987	102.8010213957039	813.7354914221206
36x50	169.2106675124238	164.64218778915662	164.88192745113065	898.9448537034962
36x52	272.32792732292467	66.121857203197	68.13882887164982	992.176042847236
36x54	392.7651970325274	54.40312491024802	69.16429714816788	1095.2158234795552
36x56	514.802272722256	170.66042306287676	182.1268239441958	1201.816034174948
36x58	634.6486902216061	292.3835836704928	302.9131228586838	1307.6077240518275
36x60	762.8306889474234	418.52247251491787	418.27533993770203	1422.452340150629
36x62	891.5144474432257	502.50394028305914	502.5614489791276	1540.545815612116
37x25	815.5492137204227	528.916174833026	533.2908399738366	876.234854362687
37x27	690.2586833934072	440.7065350094095	441.29927486910725	841.6940358586365
37x29	557.6445552500264	316.18198873433596	316.22942620825114	818.7673967617417
37x31	432.46101558406366	215.69406575054367	215.6147722211998	792.9351360609513
37x33	305.3398434531595	144.03062174412736	143.33603873415748	714.4407743123285
37x35	183.15381513907886	127.87306205765127	133.56316857577133	649.5608670478844
37x37	52.16972302015787	194.17280963100876	68.22374953049689	606.2025074181066
37x39	28.6764711915537	177.07043796184595	28.297349699221108	575.1072421731445
37x41	152.41696099844026	72.2947439306622	82.92846314746222	577.6155555384565
37x43	274.33215269085736	58.548526881553805	58.55365061206712	609.0245725748673
37x45	152.06541355614033	155.21820125230167	156.56018012253315	657.4029890409685
37x47	35.38036178446986	281.14795037488733	66.54599912842214	726.812334788011
37x49	82.3083227869455	248.69229984058606	84.78832466796365	812.0548380497465
37x51	192.21376121391523	147.9862493612161	149.83233963333828	908.2684239804883
37x53	315.1026658090978	88.37131887665844	92.23388748177132	1009.261655865316
37x55	439.89299835300864	139.53942095336382	154.292741242095	1115.9346979102318
37x57	567.1378315718326	248.98297130526853	261.87768137052115	1228.462095467337
37x59	691.3281782192886	368.1022276487882	379.9134769918018	1339.9665107755495
37x61	820.9327987113202	495.60857538989427	503.16504250593596	1457.4558175121472
38x26	751.7921055717463	481.2173833102872	482.5111086804115	796.9371179710478
38x28	623.5723935518632	354.3655316195409	355.4098057172872	766.9421946926637
38x30	497.642773483148	231.83599806759915	232.35905405212822	758.006682028595
38x32	369.75605471716085	119.01907410159077	118.91652534446152	696.6950121825186
38x34	250.26294172330003	61.06668486171486	76.11793481171186	620.9054195286105
38x36	132.65749130750206	108.1184998046126	108.39100516186762	562.3458099781664
38x38	59.89198610832685	214.20795970271533	61.315984865286325	527.9193593722432
38x40	116.32248277955591	155.78356781124236	116.14008782500589	515.6024825386316
38x42	236.1911302314295	100.38550692206547	107.23921857231177	529.99344335567
38x44	201.90022288249176	145.07136175000264	144.62952672258913	579.0082037415358
38x46	73.5097952656651	246.13388633018428	78.99170842563159	642.9406582259359
38x48	0.4472135954995512	330.8232156303424	13.152946437965518	726.340140705441
38x50	122.28282790318544	235.5009341807372	122.37275023468284	822.2548814084355
38x52	248.47736315407093	164.0542593168493	166.6061223364857	925.1322067683083
38x54	376.3727540617149	160.3659876657146	167.29808725744635	1034.4189915116601
38x56	515.3590301915744	240.94300155846017	255.57920494437758	1157.1207067544856
38x58	628.8644050985874	335.262345037435	348.8298152394662	1259.9654915909405
38x60	758.4361014614224	454.8429619110321	467.4769726949132	1377.6899215716144
38x62	884.013580212431	575.1561614031446	587.178005378267	1493.320933356256
39x27	699.2785567997921	413.1126964885005	414.8784159244729	724.6724087475661
39x29	567.3105410619478	278.81041946096633	280.44473608894856	705.2221281270179
39x31	446.81879996257993	154.07478703538743	155.45237212728532	700.742491932664
39x33	330.9927491652953	35.431624292431174	35.114099732158856	612.7061285804149
39x35	220.25560151787278	19.731446981911965	20.623530250662867	534.4785589712646
39x37	137.66339382711737	138.6153310424211	137.65322371815353	485.04619367643727
39x39	126.3395820794102	237.9203438127978	131.26191374500075	461.9795341787339
39x41	205.85832506848033	169.23903214093372	172.2964015874969	464.01772595451564
39x43	268.32644297571557	164.926286564635	175.416874900906	498.70400038499776
39x45	148.74844537002733	232.82031698286153	150.8406443900317	559.2342085387837
39x47	46.6798671806166	335.544944828558	48.676585747153716	637.8810312276106
39x49	70.49687936355788	321.71137685820213	71.57241088575985	734.1104889592573
39x51	191.7756241027521	240.6966763376677	191.53038923366722	842.7418881247095
39x53	312.0312804832237	210.4692851700695	214.4134324150426	944.7185400954088
39x55	443.01797931912444	242.13783264909287	251.4003381063759	1062.0584400116597
39x57	571.6994490114539	320.50126364805516	335.1516969970466	1181.0647145690195
39x59	701.9687172517023	426.6369416728939	440.47801307216264	1301.8161467734224
39x61	824.423738134705	535.3100970465628	548.3580034977155	1417.9248569652768
40x28	646.6483201864827	331.15079646589965	334.5011958125108	653.2722633022157
40x30	530.0836632079881	221.23311234984675	224.76630085491	644.1817212557339
40x32	415.08400354626997	96.36249270333329	102.09079292472933	614.8095070832914
40x34	304.85015991467014	0.14142135623782398	8.174350127074065	528.2011169999544
40x36	217.01034537551445	80.41946281839994	96.11394279707818	454.32817434097115
40x38	174.6878931122589	199.06446192125813	176.50342772875544	416.16326123289645
40x40	209.8119396030649	175.73289390435684	175.71639081201258	397.716293354949
40x42	290.5285183936343	198.32705312185706	197.98085766053222	421.1536774147886
40x44	232.7647095244463	243.1440108248609	234.03591604708848	473.96815293857054
40x46	127.27992771839557	317.8870554143409	127.30192457304014	557.295774252775
40x48	73.17793383254306	395.3957637608175	89.0898984172732	658.857958895542
40x50	157.62645717010858	321.8529167181806	158.6319639921289	757.7673125702902
40x52	268.7452325158535	270.5730954843814	268.58480969704925	867.3225466918291
40x54	388.26346724872286	270.55890301374313	275.78636659559527	979.3200294081604
40x56	512.0190719104127	317.46138347836927	328.1559537780783	1096.761655967239
40x58	632.5820263017282	403.4764181460922	417.9363827187103	1214.6904214654862
40x60	758.5202699994246	508.27256467371916	522.3121671950597	1339.5461918127348
40x62	882.0778310330668	619.5767103434407	632.942730426695	1461.672090449838
41x27	724.3218759639942	333.50589200192525	333.65038588318737	610.7495231271162
41x29	608.1376571139135	248.014939066178	252.67411818387725	589.1904700519179
41x31	493.9991194324135	172.90555225324601	176.98963246472934	593.5335963532307
41x33	387.54990646367077	66.87847187249423	73.26479372795652	526.4917188332591
41x35	302.112065300279	65.31538869209939	76.04538118781461	440.2268733278329
41x37	238.9691611903096	155.67613818437317	174.9247266683589	382.6291415979705
41x39	237.60681808399383	135.60014749254486	138.55035185808777	345.82365448303244
41x41	291.0514902899488	124.66743760902436	124.01197522820118	345.5965422280726
41x43	272.09235564418196	179.97569280322273	180.6688960502056	391.5830052492064
41x45	165.6587456188171	277.62496285456757	166.47167927308223	466.8678828105442
41x47	102.3271713671397	390.62443599959306	102.66377160420305	562.8605955296571
41x49	125.54317982272087	406.60557054718254	125.53441759135234	671.3338141342207
41x51	211.50330966677558	342.86856082178224	218.99235146461152	787.1127301727497
41x53	320.34022538544866	321.50001555209917	321.3855317216381	902.3541765847822
41x55	432.1174955958161	343.7727883355519	350.50125534725294	1014.5561246180521
41x57	556.2142213212461	406.99319404628875	418.4287992000551	1137.2182991844618
41x59	679.7503438763383	489.89073271496	504.38133391314193	1259.1013978230667
41x61	807.1626416032893	591.870027962221	606.0154535983388	1384.6904816600713
42x28	693.4107729189099	252.33014088689444	252.3103247986495	541.1122804002881
42x30	579.6136989409413	165.8506557116973	173.26292159605282	530.4724686541233
42x32	476.8714711533918	131.24023773218326	137.39941775713595	545.7143941660325
42x34	384.65299946835205	95.70020898618793	102.99577661244199	445.1252969670446
42x36	316.4623990302799	143.45190831773598	157.00525468913497	361.6366270166777
42x38	289.1998789764619	138.02670031555462	147.6664145972263	306.4195979372073
42x40	308.86121478748373	65.38386651154835	65.31653695657765	287.2076774739838
42x42	304.8193071312904	97.05570565402091	97.5715634803499	313.8206653488578
42x44	188.94787641040014	194.96589445336352	199.70803689386125	384.3499707298026
42x46	85.84287972802377	309.0724834080187	86.39560173990316	478.0261499123243
42x48	46.810789354592174	434.03484883128914	47.28900506460249	585.8355144577699
42x50	120.10870076726346	426.36897166656024	127.76580137110247	698.8056239041013
42x52	234.40428750344986	385.3120423760465	234.71976908645757	817.1178433983681
42x54	356.931604092437	384.3282060947392	356.8139150874026	938.1980441250133
42x56	481.45625969552015	418.8440401867982	427.1895715019273	1060.5979115574385
42x58	606.9981219081327	485.45125398952314	497.51655248845793	1183.7496019006726
42x60	731.3501486975988	574.1353847308143	588.6214742939643	1305.6541808610732
42x62	860.7320895609735	677.2288608734864	691.4646267163636	1432.9292829724707
43x27	773.8760882725347	262.21975516730197	263.40083523026226	504.00734121637515
43x29	664.78646947723	167.3721900436268	167.21737349928662	476.1353274017795
43x31	558.8044828023486	86.75626778509988	92.35069030602837	481.0322754244248
43x33	470.6132594817106	43.91856099646236	57.031920886464924	459.02226525518324
43x35	396.58252609009406	102.56753872449131	110.9130289911875	358.80983821517447
43x37	353.8576691270096	182.86784845893465	185.64280217665288	277.98929835517004
43x39	348.3534986188602	56.4354498520211	63.33214033964096	235.2198120907332
43x41	354.42624056353384	11.788129622632749	11.57410903698387	234.86413093531297
43x43	228.58626380428004	108.89481163030689	122.48052906482737	294.94080762078346
43x45	106.7462879916672	232.96645681299273	117.26794105807409	392.50168152506035
43x47	0.3162277660166941	359.5148119340845	7.218032973047744	501.5002492521814
43x49	37.4414209132082	489.1284698318023	44.57645118221075	619.156409964397
43x51	156.56643957119306	454.6443115227552	156.5083064888252	738.1042270573988
43x53	279.87404309796244	436.8089742667842	280.6761122717787	857.8885009137261
43x55	406.4701711073028	451.6248443121791	407.86885147066573	981.3770936801001
43x57	535.2903137550691	499.1237521897753	508.48040276887787	1107.3293638299315
43x59	663.5800629916483	572.9018240501596	585.2713046100928	1233.0070964921492
43x61	790.6189980009336	660.9114918050678	675.4146874328395	1358.1205395692978
44x28	748.1814753119727	182.66176392447315	183.1390728381029	429.5547927796871
44x30	648.1173504852344	80.74713617212686	80.45930648470689	415.01240945301845
