	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
24x48	816.3623031473219	499.9630086316386	738.2361478551426	361.86849821447566	1193.46085398726
25x29	373.52821847887185	393.1965539014804	928.1126709618827	375.95309547867777	758.5303751333888
25x31	254.51485221888336	313.1287434905969	1002.9731850852245	255.88866719727946	726.1229992225835
25x33	145.75338761071723	269.6439318805451	1090.9130350307491	145.21036464385034	716.4000628140677
25x35	85.47075523241824	261.5982606975816	1187.0877179046206	99.89018970849922	728.9138838024693
25x37	132.46720348825997	193.10815622339695	1100.9027931656815	149.62406223599223	756.6116308913049
25x39	245.94491253124144	91.19484634561299	1002.8619546079109	257.8070984282628	799.0670184659106
25x41	369.7475490114843	86.80005760366753	911.918444818395	211.9015101409143	864.2553152859402
25x43	490.94262393888766	186.95416550588016	830.4176419127907	160.88958947054343	936.4218387030495
25x45	617.0935504443393	308.6050064402717	758.5644666078155	186.95146428953163	1017.072096756174
25x47	745.5134136955552	432.40750456022386	703.9234688515506	277.54504138968144	1108.7972086905702
25x49	869.5040252925804	461.3745224868839	663.9922062795617	384.03756326692854	1199.6302972166052
26x16	1201.2332662726253	269.3628779175037	782.608688937198	977.3857784928118	857.6225043689093
26x18	1069.7511159143514	284.39840013614696	741.6508949633917	867.2149964109245	814.4463456852145
26x20	945.9661833279241	330.7815291094714	717.3635201207265	766.239401231756	786.097716572183
26x22	815.0088711173638	319.2727047525359	712.335216032452	666.3781659088178	774.5795375556986
26x26	562.3084562764461	276.43335544033005	774.1567024834181	518.061386324053	793.5300876463347
26x28	435.2060776230035	326.35338208757696	834.3647463789442	439.94355319745256	729.4969019810842
26x30	308.2522668205377	308.7164718637474	903.2513825065532	312.67660609645867	677.3901829817139
26x32	183.24117986959124	228.7088323611483	988.3286548512089	186.53667199775995	652.2779545561842
26x34	61.85668920981788	194.86213074889642	1082.6302462059703	62.411937960617756	650.5023059144372
26x36	33.421250724651344	207.46416558046832	1116.2665362716914	50.80334634647606	672.166184808489
26x38	154.870913989684	118.4238151724555	1014.6591545933043	163.78766742340554	708.6506896913315
26x40	281.83204218115475	10.0448992030777	922.370045046997	231.26629672306294	765.4034883641438
26x42	408.0356111909842	96.01177011179412	829.7191452533804	129.082376798694	836.9414913839557
26x44	538.3642261517754	226.17126254234864	742.3595085940502	94.63741332052535	917.3428148734799
26x46	668.2963489351113	356.11123262261754	670.4884861054663	178.47859815675383	1007.9755006943374
26x48	789.7482446957384	373.6001739828286	620.4690886740448	289.4434141589681	1099.4350776648887
26x50	918.9410481635915	419.20669126339095	586.9373475934207	413.2989837877661	1192.5941681896654
27x17	1138.5590937672055	214.65695889022567	709.2542632934963	897.8527774641008	783.8244765251976
27x19	1005.8703942357583	250.61853482932975	669.0825434877223	782.3741112792524	740.5108034323334
27x21	880.7699472620529	308.8561153676579	655.0881620056953	679.9556603191122	721.0545749109426
27x23	752.9909029994983	243.76648662193057	663.8334881579866	583.5046700755698	721.9094818604335
27x25	626.6092402765858	214.43120108790112	696.412765534923	501.57585667573727	745.2228794125954
27x27	494.5126287568395	241.47948153000507	749.5803759437678	436.4469498117726	706.445142951666
27x29	371.21903237845976	322.2932980997278	821.6208188696291	377.95445492810364	651.4279468981968
27x31	240.57026000734143	223.76606087608525	904.8487442661344	247.8193898790001	607.550368282334
27x33	113.13783628830772	149.17027183725295	996.4669437567914	121.87604358527527	590.1916383684201
27x35	0.499999999999909	130.60493865087963	1092.4181662715064	30.81314654494056	598.1137433632504
27x37	94.15375722720812	183.39664664327955	1031.6447692883435	96.36560589754023	635.5903790964742
27x39	223.91598871005206	58.28696252164774	925.5330194001722	228.10604989784943	684.7751236719979
27x41	350.5636889354061	33.420053859920976	832.7252247890656	146.42301731626736	753.5468797626332
27x43	477.69325932024657	159.9451468472867	741.1782848950712	42.85148772213133	835.4571503075427
27x45	603.1606419520425	278.089482001747	655.6823621236124	92.56111494574812	918.5899847048191
27x47	731.4828774482696	307.29952814802704	593.0094434323959	219.01689432552934	1019.596194579011
27x49	856.656763237179	344.3809082977743	544.7940987198741	342.49351818684113	1113.0107861112579
27x51	982.508284952346	402.84703052151195	525.8415445740283	467.8751222281434	1179.9179335869082
28x16	1198.790744875852	163.6589441491054	686.166342806174	927.7511789267637	761.5407080386445
28x18	1073.0079589639583	172.93374453818996	631.6656394010994	811.6141201334535	705.4098666732694
28x20	945.5723610596917	232.37446073095012	601.3798217432969	698.6778155917074	670.760829208146
28x22	820.110023106656	222.7703974948195	597.722385393085	593.5601485948999	659.8472929398132
28x24	690.5906167911637	175.14850841500166	627.4025820794809	500.2409419469779	679.8296845534179
28x26	568.545108148861	164.98830261567002	669.5245626562178	420.51247306114453	705.8038962771457
28x28	435.1929801823552	239.2160738746459	739.3539950524377	365.2181950560511	626.4738861277457
28x30	310.8295996201134	245.93665851190215	818.6006596625731	320.9598728813308	568.7760895115052
28x32	189.75800378376667	136.50531125197998	909.0648491719388	203.01945719560973	536.5814942764982
28x34	75.32715313882501	81.57560909977909	1010.0452366107174	103.14930925604892	533.8094978548056
28x36	59.00177963417708	115.26842585894896	1047.9198490342667	72.6251333905831	564.1748044710966
28x38	173.65909132550507	145.61277416490623	944.3499774977491	175.58610423379216	604.1462405742502
28x40	294.5448692474547	29.415642097360312	844.5973478528093	206.8353934896053	668.943106698918
28x42	420.33302273316593	82.21587437958708	747.566217802811	79.7235849670595	743.1839947146334
28x44	545.3117273633497	198.66524607993225	657.0070623669121	24.014162487998835	835.6897031793559
28x46	669.1073830111278	241.8340133231881	574.4918537281445	147.97124720701655	927.4218511551255
28x48	796.1804129718342	268.37632160829685	514.8656620906075	276.2101554975852	1033.624617547396
28x50	924.2161706007964	319.50732385971986	473.7266405850527	404.5154261582618	1096.7080422792567
28x52	1049.4374350098249	408.5546842223205	478.5119956699099	500.4253490781617	1178.596678257664
29x15	1273.1315878572805	141.6306464011231	674.1672196124637	972.4742875778259	749.4204694295452
29x17	1142.8408463123812	96.76052914282741	600.1648106978613	846.5120199973534	675.3578310791988
29x19	1015.9940157304078	149.91944503632587	557.4535316956918	729.8668645718889	629.9657451004774
29x21	892.9968924917936	226.37767116038617	551.6847378711865	626.4252948277231	618.2770010278562
29x23	767.6954409139083	140.86621312436824	549.027221547347	511.0850124979208	606.1264637020889
29x25	635.7471981849388	99.992499718729	591.5326702727417	411.03880595389046	636.6930971826223
29x27	512.751889318801	149.4647115542661	652.0101993067285	334.55238752697585	616.5790298088314
29x29	390.8900740617495	257.08685302831026	730.4175860423952	294.0861268404205	544.14432828065
29x31	269.07939348824164	166.45155451361805	824.1627994516617	285.0651153684014	491.9454441297326
29x33	159.05533628269106	53.56491388959747	926.4541003201401	184.3285110882197	478.53108571962184
29x35	81.94754419749243	30.463092423455848	1034.3056608179231	113.57904736349907	496.4773912274356
29x37	138.08711018773639	131.45436470501846	970.534517675698	151.63789104310328	528.2666466851753
29x39	252.60791753228963	85.124379586579	858.8027480160971	168.51397568154403	584.0468816798872
29x41	375.99481379402056	2.5495097567966423	756.7100501513111	125.01239938502076	664.7249807251118
29x43	494.7046492605462	120.18689612432796	665.0609671300818	14.95626958836979	745.1907742316727
29x45	620.3381094209835	202.36938997783244	570.5195614525412	106.92319673485265	846.6165424795338
29x47	743.2868692503591	188.69279265515152	489.8695438583621	223.24195394235412	946.365241331274
29x49	872.8194887833337	239.85216280033825	432.54301520195645	351.51992831132634	1016.313465422947
29x51	992.9796422888038	318.90652235412205	413.2860631572276	414.5189621718168	1089.6706704321266
30x14	1326.4102570471925	146.5577360633002	658.5304624692769	1000.8242453098345	732.7722497474913
30x16	1202.2039843554003	46.56629682506423	579.414894527229	879.1778090921084	654.8514488034671
30x18	1074.7421830374017	74.83154415084583	520.1334059642775	756.6274909094963	594.581836251327
30x20	950.9794740161325	145.94711370904162	491.2697426058312	641.0799950084231	561.0892620608593
30x22	823.0345071745169	136.21747318167354	486.2207317669618	520.3971560260488	546.6591259642519
30x24	700.6362394281357	59.251497871361856	519.5878559011941	414.9775174632958	568.038326171747
30x26	582.7809365447708	69.53862236196484	573.5946478132441	321.26191806686313	609.5096553788131
30x28	458.9490712486517	185.96841129611232	655.8561198921605	255.71712887485657	529.3063857540357
30x30	346.33112767985494	222.72460573542386	744.9934563471011	240.81372469192863	465.5741079570469
30x32	238.28155614734413	93.36434008763698	847.9790681378877	263.5801585855808	428.1187919257922
30x34	162.53359652699493	0.41231056256139104	954.5429115550545	195.14960927452552	420.48967882696
30x36	153.83010108558105	67.90360815155564	989.9145922755152	167.98243955842503	456.5699289265553
30x38	235.634971937529	121.00016528914331	873.252792723848	109.79999999999973	512.8694180783251
30x40	342.27318036913175	0.360555127546071	767.9562031782799	164.99372715348903	588.0060628939126
30x42	462.8933462472759	70.83819591152825	663.2886626499803	57.24727067729934	670.4519744172584
30x44	578.4110043904767	190.21169785268188	578.7506285093779	53.96378415196628	767.6872344907135
30x46	701.2119579699138	136.60603939797062	485.952271318902	179.92501215784318	874.7470548678627
30x48	825.0598099531938	164.61011512054787	406.44223451801844	306.3221996525882	937.5687121486085
30x50	954.0508267382826	244.7296058918905	363.08481102904847	342.8961650412556	1015.3020141810023
30x52	1076.6394057436316	352.0326831417788	368.5813478731663	415.1621490454062	1101.0079064202946
31x13	1402.9872700776723	203.26652454351634	669.5452785286442	977.6361695436599	741.4772282410294
31x15	1278.8215278137914	77.28195132112015	577.7882830241539	932.1120640781343	652.1209243690924
31x17	1151.391236721906	0.424264068712025	499.49792792362996	805.4751268661248	574.9676338716813
31x19	1031.6421278718701	54.48375904799509	448.23194888361076	687.0777830784517	521.7906476739496
31x21	901.4780363381017	170.65066656769915	427.2281006675472	559.8394859243136	493.2478585863296
31x23	780.5260021293334	61.22777147667548	444.0054504169964	443.3933242618792	497.8337473494538
31x25	658.720957614072	0.31622776601676605	494.73679871220406	331.20884650021037	533.9974719041279
31x27	539.6639324616756	102.34138947659454	569.7098910849277	233.55247804294427	525.173076232969
31x29	429.0903867485265	221.64060999735577	659.7318849350847	181.73321105400632	443.7688136856848
31x31	326.7418858977221	170.96274447960886	760.3132643851479	201.29346735550058	386.01328992665526
31x33	240.7966777179455	60.251473011039515	872.7974793730787	273.7550730123556	360.7999999999997
31x35	201.30419767108702	45.87134181599693	988.1039317804582	192.46968592482267	384.1928942601619
31x37	233.2557609149236	140.3219512407093	910.8261359886419	84.06098976338549	424.9720579049874
31x39	318.6716335038311	58.82524968072803	792.4717092742175	77.05329324564921	501.68855876928274
31x41	424.4358608788852	43.701258563112795	683.1690859516401	144.12008881484908	582.4232138230755
31x43	541.6332707653772	148.10941901175673	580.7643239731583	70.84772402836965	686.4004662003081
31x45	662.7501791776448	99.41629645083327	486.70340044014466	144.01111068247496	791.4333831725827
31x47	784.3578010066583	92.98795620939327	394.107041297158	257.3098521238547	859.3468217198457
31x49	902.372567180541	156.09372184684432	328.0720195322972	266.06813037265476	928.7234518412895
31x51	1026.1579215695801	265.8959947046967	301.20537843803504	325.7604641450525	1011.0446478766405
32x12	1477.029268498089	272.3950440077793	690.6674018657606	927.9244904624513	759.4855232326682
32x14	1351.306793441075	147.52101545203658	585.4574707013309	922.1437252402682	657.3489560347682
32x16	1225.4720111042927	40.83442175420143	490.51325160488767	856.1427743081172	565.1124224435346
32x18	1104.4183491775207	0.5385164807134672	420.93977003842247	733.8606747877965	496.28045498488046
32x20	977.7585233584006	100.23237999768348	375.94591366312227	604.2493938764025	446.9694956034469
32x22	857.4964722959505	129.34063553268933	372.9924932220485	480.38089054415957	432.64419561575056
32x24	740.1473501945405	30.187745858212068	410.7759730071855	359.31058988012006	454.3013317171764
32x26	623.5298549387992	25.893628559937454	482.9093910869823	243.46186559705788	510.4773060577717
32x28	513.1503191073742	141.99031657123663	574.1831153909004	149.10147551248446	439.50796352284675
32x30	411.8507011041744	251.34040662018512	676.5478549223255	124.19742348374221	359.02228343098704
32x32	325.7983732310523	148.77694713899737	785.0539981428029	195.8115931195086	313.155201138349
32x34	268.818340148138	87.38706998177722	900.584088244957	252.90096876050083	310.0040322318404
32x36	266.8505574286856	130.23678435833762	943.5100529406134	121.90004101721998	347.21408381573445
32x38	319.4841467115391	99.60080320961264	823.8761557418685	0.5656854249490451	415.66972466129863
32x40	402.0622464246055	0.22360679775018233	712.2953390272883	99.0588209095992	496.60109746153415
32x42	507.4541260054943	99.78321502136501	599.6382993105092	140.2486720079732	599.9494062002227
32x44	620.8174047173616	121.04400026436639	496.8555625128894	142.92952808989492	705.6822585271648
32x46	736.0222822714001	22.217110523197665	407.3111832493673	222.9246509473553	779.4204257010459
32x48	856.4091662283865	67.47933016857834	312.4974559896448	196.80208332230634	842.0196316001189
32x50	978.4899488497572	183.61203664248168	253.77584597435558	240.32681914426433	923.9743394705287
32x52	1101.1761348667164	248.81133414697956	252.09339539146976	330.256688047343	1014.1629454875582
33x13	1428.2988202753652	230.67362224580432	603.8827038423933	861.9433392050776	671.9088628675764
33x15	1303.6557904600431	126.14127001104754	498.9601386884526	867.2655994561296	570.6890747158209
33x17	1180.6454590604242	57.945664203631466	409.75712318396586	788.5998351508829	484.62284304394865
33x19	1059.006789402221	31.568655340384844	336.80169239479756	659.1674900964093	411.565037387774
33x21	940.5277082574441	154.06028040997472	313.2126593865579	535.6903676565408	380.19333239813653
33x23	822.8057851036295	112.75974458999126	333.7213807954171	408.6460081782275	383.8295976081049
33x25	710.0107393553989	13.440610105199905	396.5769156166302	285.2718878543764	427.864990388323
33x27	599.187216152014	58.703662577389224	487.39708657315515	161.98493757136796	454.5792780142974
33x29	496.0448770020714	172.5587436208318	593.3832825417311	69.95369897296348	354.9680549007192
33x31	408.55354606220226	232.63920563825866	704.3756100263552	112.2007130102122	279.9732130043873
33x33	345.3082825534307	160.69290587950655	819.8563349758301	226.95816795171783	245.52354265935477
33x35	316.12049917713375	150.81104070989005	942.1736411086865	192.24299727168219	273.00727096544483
33x37	337.58178268384125	171.80064027820163	865.6719124472041	75.88583530541148	332.45850868943
33x39	405.09626016540835	54.569038840719884	741.1956421890239	50.06575676048476	413.65901416504875
33x41	491.77330143064927	45.66158122535813	625.4718059193393	168.6208172201762	511.3568030250503
33x43	593.0308339369888	82.00713383602657	513.9310946031576	188.60320782001597	619.750248083855
33x45	701.7536462320667	48.300931668032796	411.94681695578095	213.98920533522207	696.0162210753424
33x47	818.3170351398046	0.4123105625619425	319.6566439165622	147.0291467702914	761.8754294502478
33x49	935.3110498652308	111.40000000000009	230.05816655793808	159.38996204278365	839.4825549110595
33x51	1057.8922298608684	179.14678339283648	185.93485418285584	243.92246718988378	927.3537458812574
34x12	1512.4623664739563	319.2272074870813	646.8758845404581	818.2999511181703	710.4739333712391
34x14	1386.514074937575	213.12315688352598	528.8505270868127	810.9174310618804	596.1554159780817
34x16	1258.4114192107443	144.29726262129864	411.9719650655852	819.1691522512305	483.56106129422756
34x18	1144.8628083748724	62.7012759040836	328.8863785564855	727.8402640689782	403.94040402019687
34x20	1026.101949125914	106.46130752531656	266.9663087357653	599.6554093810877	340.3865596641559
34x22	912.0106359028935	201.66705234122904	262.69449937141803	476.2457348890381	322.6595729247777
34x24	789.3207016162696	92.91808220147475	318.08987723597846	338.57697795331546	354.0513663298022
34x26	687.6963356016956	0.5	399.10430967354887	218.41760460182692	416.7064314358491
34x28	584.3922312967551	85.74310467903533	504.7889459962451	91.82526885340415	380.3996319661729
34x30	496.2481738001664	210.480046560238	618.0684832605524	23.67804890610695	273.7211171977785
34x32	422.61786521632075	239.2476959136705	736.3932780790437	148.97603834174134	205.9792708016995
34x34	377.24216360316905	196.78020733803515	851.1969513573225	269.30698097153004	201.10805553234286
34x36	374.08068648354464	219.08619308390936	908.0442500230922	172.68167244962615	241.50436849050996
34x38	413.97445573368435	144.3636034462981	792.2205816563968	82.29246624084142	324.6737593338888
34x40	475.908583658669	80.30056039655034	678.1883071831891	120.3917771278424	417.3906802984466
34x42	570.3920406176794	0.28284271247500486	553.4835860258185	236.27924157657222	526.9110740912552
34x44	668.6627027134084	117.00004273503494	439.474697792717	242.82547230469868	614.4897151295536
34x46	776.9024970998614	26.771066471098887	333.3543010072015	134.92846252737027	673.4813211960671
34x48	895.2074452326682	64.75314664168872	239.18772961838957	86.5284346327841	753.5791730136922
34x50	1005.4333394114203	141.09287721213965	156.4078003169916	154.60465710967432	839.4772182733726
34x52	1126.3675465850395	148.1001350438276	149.86076871549804	272.69442605231245	939.1161003837599
35x11	1587.5109385449916	400.72756331452933	685.835680028387	774.4537300575158	744.7099972472506
35x13	1461.5460923282576	296.574071692048	559.1892166342263	754.053433119961	621.2012395351442
35x15	1342.0848147565043	223.39035341751025	441.401234706021	754.7268711262369	507.41526386185876
35x17	1227.265615097237	144.74076827210774	341.740676537049	782.7477818556881	412.992360704166
35x19	1106.6972711631668	111.73920529518763	248.46498747308402	665.2727636090326	323.8549829784926
35x21	990.1027269935176	180.10277621402722	202.51767824069077	535.7800014931502	271.3267587246049
35x23	881.605739545745	186.7535274097922	227.33385141680932	409.6301746697866	271.04073494587465
35x25	768.9347761676538	74.74817723530117	317.17296543053607	279.7050053181029	335.8313415987257
35x27	671.099195350434	23.42925521650255	421.0944430884835	153.84709942017093	363.7924270789592
35x29	577.5194715332113	145.4246884129379	539.352148415115	35.22413945009852	291.6181407251611
35x31	505.92028028138986	269.781263248581	655.5931131425956	91.62275918133041	190.3221742204514
