	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
17x45	665.9746091256035	265.7197395753656	265.48103510420503	286.45100802755076	768.9482297268132
17x47	792.9767966340505	394.4829527368707	394.3034364547184	232.91200054956357	832.0453112661593
17x49	921.0388048285482	497.69054642418104	497.36433326084	186.20010741135445	902.0350769232869
17x51	1047.1032279579701	553.592060997988	553.2228935971468	224.04278609229985	989.6406266923364
17x53	1173.4593303561912	629.4038449199371	628.8969708942795	310.5662570209458	1084.9886635352466
18x22	799.7263344419764	161.4744871488991	161.20859158245872	389.91461885905227	1288.0439472316152
18x24	667.3933922357935	115.55924887260214	114.69585868722548	381.3543496539668	1171.282007033319
18x26	544.3692221277762	165.39664446414858	164.69623553682084	372.36547906593063	1069.7241934255765
18x28	424.0488297354445	271.41925134374674	270.9679132295925	402.3906186779211	975.2487938982543
18x30	309.81084551706704	387.93551010445015	309.7401491573218	464.46890100414697	889.2704650442406
18x32	195.0396882688237	330.2781857767781	194.7554363811186	392.6971861371048	804.0606196052632
18x34	107.72706252376871	271.28088764231074	107.25259903610716	277.54192476092686	736.7536358919444
18x36	134.71584910469895	211.6420563120666	134.5702790366432	163.09126279479224	690.514996216592
18x38	228.78120552178257	106.65570777037654	106.01528191727814	108.31084894875485	653.6635526017952
18x40	356.8978565360124	0.28284271247452253	9.374433316206234	157.73103689508937	642.689411769013
18x42	475.26263265693456	79.80707988643653	79.46426869983804	218.92366249448665	666.4603289018784
18x44	603.4422093291122	209.7152831817462	209.60081106713304	223.03026700427904	704.676166760307
18x46	729.4729398682315	337.8540661291503	337.7510473706932	227.6114452306822	756.9611416710901
18x48	858.8911048555575	431.3517474173485	430.8771634700544	143.62426675182704	826.0563721683891
18x50	974.6298682063875	478.474429828805	478.02696576657684	150.0832435683611	908.5354038230982
18x52	1102.3156898094123	548.2013133877008	547.7354105770413	228.8258726630362	1003.1306395480103
18x54	1227.0594851106446	635.0302197533596	634.3956021285143	336.7167652493711	1102.6684814575958
19x21	860.3051144797408	177.00759870694816	176.5624252212231	325.08043620002724	1321.504706764225
19x23	721.870244573081	78.27930761063212	77.70489045098749	356.1792385864172	1198.4022071074467
19x25	596.765699416446	87.70005701252418	87.10281281336437	418.30049007860373	1093.3420782170601
19x27	470.93797893140857	189.43120123147622	189.08141103767986	436.6936912757044	986.6406539363759
19x29	348.4611456102388	311.5406394035936	311.30430449963256	478.4296918043445	892.7524684928068
19x31	229.18780508569802	415.9527016380588	228.82274799503634	421.5073546214821	804.4571150782369
19x33	109.87925190862893	344.37515880214124	109.54291396525808	344.84641508938415	720.5585680567539
19x35	45.25803796012384	247.00827921347064	44.829566136647045	254.08166010162935	654.7259655764386
19x37	148.44679181444107	133.31485288594055	132.7119060220294	183.94849822708542	608.3721311828804
19x39	271.13319604946935	21.71658352503903	21.480456233516012	170.89122271199312	588.3284881764607
19x41	402.04931289581907	58.45040632878471	58.261908653939884	193.9037132187001	596.1865899196323
19x43	530.4781993635557	157.63096142573045	157.25050079411548	153.64218170801917	627.3083133515768
19x45	654.4966080889953	279.45090803216226	278.9448153309181	198.41877431331935	675.758988101527
19x47	778.1552158791973	365.9633041713335	365.7610422119884	145.82160333777705	744.5806470759228
19x49	905.8395553297507	404.8704731145507	404.4785532015265	85.30709231945485	829.2869828955477
19x51	1026.1869469058747	463.7062108706331	463.3228356124917	142.30267038956092	916.5888118453116
