	dist_type_4	dist_type_central	dist_type_parasite	dist_type_portal
36x18	564.5597931131829	808.2076218398339	119.80801308760617	564.867028600537
36x20	446.9538902392506	747.8364660806529	87.62978945541299	447.3300571166664
36x22	331.469485775086	664.4324043873837	20.08033864256292	331.8704867866378
36x24	227.58558829591993	594.5985200116123	134.41800474638825	228.26519664635686
36x26	151.11310333654063	548.4813305847337	259.346814131194	151.53207581235074
36x28	138.75114413942708	529.4992728984619	322.37475087233463	139.34374761717896
36x30	81.80739575368496	531.9673392230012	253.92016461872382	82.20735976784579
36x32	61.4297973299606	570.2694275515737	245.49219946874038	61.85159658408209
36x34	151.83099156628091	536.9760236733107	300.786385995111	152.21054496978869
36x36	273.47169871853333	405.7412599181894	395.76276985082876	273.89700619028355
36x38	265.66364071886034	285.6367798446129	334.2396894445656	265.90631808966054
36x40	217.22248962757047	164.7726008776945	285.05509993683665	217.34675060833084
36x42	232.3422475573481	63.67982412036003	254.73342929423276	232.71682362906216
36x44	301.4793193570663	44.53066359262994	205.90138416241862	301.96254734652103
36x46	292.60105946493115	52.72741222552084	114.72828770621449	292.71655231640074
36x48	337.3694117729115	177.42750632300536	107.32623164911723	337.8525122002208
36x50	407.5101103040268	301.4503109966883	178.28597813625174	408.2145146856002
37x9	1128.4868851696947	1103.1820565980938	514.4484911047946	1128.8810610511632
37x11	1011.5841289779115	1010.3980651208708	392.35857324646275	1011.8673084945476
37x13	888.7323162797671	921.3721994937766	267.2854840802246	888.994786261427
37x15	764.2770767202167	846.372760667544	148.05623931466022	764.5775631026587
37x17	647.6710430457733	780.5219920027876	60.274206755460185	648.0217434623625
37x19	529.7384354565938	730.7810958146084	107.98060010946422	530.1686618426252
37x21	411.66083126768314	657.7872300371905	79.92521504506566	411.98184426015655
37x23	312.91417353645085	580.8447985477702	104.24912469656543	313.58679819150564
37x25	230.9460759571379	514.5517369516887	214.04366376980198	231.3125374898648
37x27	189.743010411451	479.9379230692236	293.55444128815355	189.9184298587159
37x29	162.3789395211092	465.1459125908771	223.99223200816584	162.76031457330143
37x31	102.14509288262467	497.97311172391613	188.26582270821214	102.47546047713092
37x33	139.96413826405683	558.726910037453	225.2495504989966	140.34087073978134
37x35	232.69937687926884	487.7632622492186	303.75812746328285	232.97424750388186
37x37	218.00275227620378	364.4447831976743	330.37009549897175	218.84423684438178
37x39	179.0317569594842	247.2075443832569	248.964595876602	179.4083888785578
37x41	157.77579028482143	146.00000000000009	218.44770541253098	158.21125118018614
37x43	223.23962461892813	91.46436464547251	182.15633395520425	223.67952521408827
37x45	300.5152907923324	0.1999999999998181	125.48163212199607	300.56120840853714
37x47	364.2939609710819	114.55081841698038	36.754455512223096	364.56973269869803
37x49	413.38694947954065	235.8486167014767	93.12019115100627	413.92338663090817
38x14	839.8186709046184	828.1812603530701	187.6720543927624	840.1630794078017
38x16	718.8375129332079	756.924679211875	60.25255181318034	719.2330429005608
38x18	606.6163532250017	699.5434225264358	29.33939331342756	607.0553516772585
38x20	497.150248918775	658.0723136555738	150.8030835228512	497.4307690523375
38x22	399.17095335206955	576.5575860224196	131.8872624630599	399.84503248133524
38x24	315.9881326885554	492.8789912341565	194.173376135865	316.2633396396113
38x26	259.7110894821399	434.7519407662257	265.15552040264953	260.19271703873665
38x28	246.12446038539142	412.44520848229	217.92762560079396	246.46105168971445
38x30	179.27356191028275	420.6114715506461	140.47209687336482	179.66694186744536
38x32	169.07776317422727	471.5982294283979	138.98089796802986	169.35256124428733
38x34	231.4270943515476	541.083819754389	217.89561721154485	231.74058772688076
38x36	169.12060785131987	438.57881845798244	335.4200053664063	169.4620311456225
38x38	162.7505145921202	327.88615402300843	237.23517867297812	163.22662160321744
38x40	98.83238335687344	224.96097439333766	167.30582775265174	98.96686314115443
38x42	134.92071746029228	153.86552570345282	151.40013210033828	135.3587825004348
38x44	213.1944652189639	45.27118288713038	107.88178715612726	213.28075393715207
38x46	317.75218331271947	92.56052074183718	43.20474510976742	318.44756240235233
38x48	418.4071940108106	199.78333263813607	24.798790293076543	418.9307580018446
39x13	913.0713060873175	827.244588982001	248.71954084872368	913.4468840605894
39x15	809.1421630344078	749.0141787710028	137.8145130238467	809.5687988058829
39x17	687.1167659139165	674.5911724889376	26.341032629720743	687.506836329647
39x19	583.5493552391263	620.6820844844805	91.38079666976004	583.9171602205231
39x21	483.3595969875844	582.1206919531378	192.26674179379023	484.0377051428948
39x23	397.66169038518154	482.5955035016384	211.2733300726811	398.02314003082785
39x25	336.78700984450114	407.58911908931015	268.83952462389146	337.1475789620921
39x27	308.2118265089777	362.36325696736935	182.50953399754184	308.2527047732106
39x29	254.7586504910092	355.3893217304084	141.63745973435124	255.14970115600798
39x31	222.32653912657418	389.5685947301192	66.80187123127587	222.4029900878136
39x33	245.47488669923086	460.3717193746809	137.4726154548608	245.906730286099
39x35	144.42316296217822	522.1373861351053	254.75409712112588	145.04016685042762
39x37	95.40131026353848	412.74690792300333	251.53649834566735	96.40129667177683
39x39	88.73449160275835	312.049691555688	149.31379708519898	89.11571129716685
39x41	53.50037383046939	232.2978476008765	106.50863814733499	53.974901574713165
39x43	131.04247403036933	126.72620092151419	68.5779118958864	131.14545360019164
39x45	232.07261794533179	98.63315872464027	86.61235477690225	232.7799389981876
39x47	332.29963888033336	181.09017090941214	31.100643080167735	332.77868020653
39x49	454.8984172318038	287.9273693138605	49.873540078883885	455.45534358485713
40x18	672.5005055760182	596.3724758906967	86.63099907077175	672.9463054360281
40x20	566.8422179054769	549.6134095889579	171.98633666660885	567.5167838927763
40x22	481.08769470856373	494.6861328155457	248.56663090608154	481.54705896724175
40x24	411.8391554964149	401.64049845601954	286.5709161795735	412.28738763149204
40x26	372.0728020159499	328.381744315971	183.62235702658836	372.53452189025415
40x28	343.65523421010215	292.7642737767021	99.8865356291824	343.9926161998251
40x30	288.221650817561	311.09664093332793	59.94430748619911	288.6782291756689
40x32	252.9969367403485	373.2442229961501	53.16060571513441	253.3796558526353
40x34	169.95605314315804	466.6727547221927	179.60584623001554	170.28758028699556
40x36	60.26557889873773	493.6171998624036	292.4516028336996	60.50074379708056
40x38	59.42634096089024	396.9326013317628	173.58885332877793	60.105656971702594
40x40	13.354400023962235	317.61539635225506	62.39503185350556	13.767352686700573
40x42	41.7480538468561	215.95207801732315	79.65236970737274	41.94401029944559
40x44	145.95670590966324	151.67451994319978	1.0770329614267657	146.65728757889914
40x46	253.3500542727396	183.71894295363253	20.39240054530097	253.80789979825312
40x48	363.7947773127043	262.9023392820993	58.22233248505268	364.4368806803177
41x23	495.0222318239858	410.4271068046066	248.57878026895213	495.4057024298367
41x25	444.84390520720876	314.6084868531043	221.65400966370976	445.2362294333202
41x27	423.1000472701466	250.6368887454514	96.90536620848155	423.10926484774626
41x29	331.73619036818974	239.89018320890077	55.01363467359718	332.3252924470237
41x31	237.48162034144872	287.65069094302544	34.42847658552447	237.6340043007313
41x33	172.40185613849945	377.13498909541653	98.46928455107208	172.77094663165985
41x35	84.78284024494553	487.67112893834513	224.30543907805728	84.81821738282382
41x37	12.001666550941996	479.5773555955284	221.25650272929815	0.1999999999998181
41x39	75.08408619674371	403.57058862112314	99.92206963429014	75.59113704661438
41x41	7.424284477308391	303.3765317225444	0.5656854249487235	7.932212806020877
41x43	58.723078938352785	227.45065398894766	59.53990258641666	59.378447268348246
41x45	168.4867353829377	217.4198243031212	78.8326074667079	169.12060785132033
41x47	288.86496845412046	262.4575584737467	54.04229824868702	289.4863900082351
42x24	510.96389304920547	324.04521289474394	174.07038806184113	511.5366067057175
42x26	447.97201921548606	229.41214004494157	151.95502624131902	448.34287102618214
42x28	376.81576400145474	178.65643005500803	26.523951440160765	377.1847292773132
42x30	247.45490498270559	209.72822890588654	77.09299579079787	248.01518098697073
42x32	155.51880915181914	294.46103307568535	29.517791245281234	155.81687970178308
42x34	89.22118582489225	405.4888654451561	156.2268222809388	90.08673598260708
42x36	3.2202484376206355	520.5667776568155	279.5195342011002	3.710795063055718
42x38	8.102468759581603	487.26178795386755	169.6621643148522	0.4999999999998181
42x40	81.70691525201515	384.6520765575039	56.427121138686296	82.15850534180858
42x42	18.595160660774287	306.33214000493007	62.86000318167379	0.4242640687118642
42x44	95.57013131726887	268.25370454105587	96.58390135006991	96.47098009246105
42x46	213.33000257816536	283.6376032898319	115.02821393032227	213.18182380306263
42x48	297.76554535405893	348.0191374048275	131.1621896737016	298.0475129907984
43x25	424.5645533955937	235.26295926048363	109.20558593771649	425.09888261438647
43x27	372.27464324071275	144.45348732377488	107.69405740336829	372.6942580722166
43x29	281.4003909023579	128.9022109973291	72.95601414551132	281.68737990900456
43x31	159.74485907220918	212.2169173275304	66.82828742381515	160.2411307998042
43x33	73.68174807915459	324.6798423062325	116.60617479361889	74.33034373659252
43x35	13.464768843169729	441.83537658272695	206.5751679171528	14.300349646074821
43x37	65.963777939108	563.0637796910758	250.48117693750945	0.14142135623782398
43x39	51.16600433881891	472.1223993838883	143.82614505019566	51.53794718457494
43x41	63.07408342576232	389.9881280244312	91.71226744552797	63.09310580404189
43x43	51.564425721615684	337.02713540603844	148.0225996258681	51.69419696639093
43x45	137.19956268151856	321.6888558840674	163.75506099049323	137.4958908476902
43x47	209.66547164471305	359.47129231692486	166.04761365343384	209.96002000380923
43x49	321.8731582471581	433.3307397358285	104.02081522464587	322.3354308790768
44x26	344.0951031328402	150.0061332079457	95.44443409649422	344.56471090348174
44x28	302.726576302775	66.82050583466105	120.28374786312584	303.44188900018383
44x30	208.02031150827534	125.14251875361944	147.05730175683237	208.13517242407613
44x32	81.55764832313372	240.36524291169889	126.34496428429627	81.82572944984942
44x34	8.292767933567452	363.19852697939217	142.73041021450183	0.41231056256139104
44x36	40.42820797413599	489.12824494195786	179.84004003558252	0.20000000000027285
44x38	7.8568441501664035	543.6200235458585	231.58136798974132	8.563293758829275
44x40	125.90170769294596	472.0695287772768	156.68069440744785	126.4556839371011
44x42	94.30000000000018	410.6741895955967	160.04714930294776	94.34770797428008
44x44	70.3199118315714	380.46588546149593	171.06340929608515	70.7028287977219
44x46	123.66486970841797	395.24473431027536	130.41012230651407	124.04031602668542
44x48	240.13117248703898	444.5102698476159	133.8483470200507	240.4965280414669
44x50	365.48850871128644	522.3648629071448	16.063934760823543	365.94951837651064
45x25	333.6065047327462	189.22816915036714	9.49210198006742	334.2850579969135
45x27	263.9197794785376	65.48320395338013	135.99944852829375	264.3006810433902
45x29	241.80597593938796	46.95881173965137	179.35699038509796	241.80018610414646
45x31	144.8919942577917	164.64959763084772	178.7615450817093	145.119571388562
45x33	35.46505322144632	290.3920969999012	111.89356549864664	35.930070971263326
45x35	44.014770248178856	416.7033717166208	94.14085191881345	44.417338956762926
45x37	17.366634676873595	483.80533275275053	191.0125650317277	0.4472135954995512
45x39	93.9766460350656	501.0195704760444	239.4005221381106	94.68162440516117
45x41	162.28869338311918	488.42811139409264	205.1107505714904	162.6051044709239
45x43	54.813958076387486	446.9297148322094	183.53738038884575	54.86319349071803
45x45	41.085763957847846	439.67629001346006	87.94225378053463	41.50228909349447
45x47	161.81056825807144	467.7784304561296	105.08215833337259	162.28080601229462
45x49	287.500834781397	526.3167582359509	75.33876824052793	287.76019530157424
46x24	346.162808516455	200.4916207725401	54.02119954240176	346.7155750755941
46x26	249.41712050298352	124.67437587571862	85.21326187865395	250.0665911312421
46x28	193.4408953660003	12.140016474453455	178.26323232792575	193.96850259771526
46x30	190.67674215803004	96.61066193749026	250.1288068176078	190.9618286464598
46x32	117.98156635678292	225.91026979754622	135.42765596435584	118.6602292261395
46x34	87.07267079859243	352.79547899597594	33.04617980947239	87.61192841160415
46x36	3.5355339059327893	435.3597363101001	109.42623085896747	0.31622776601655034
46x38	63.19810123730003	438.8159067308293	231.46706029152404	63.86391782532625
46x40	173.4654144202819	478.09439444528107	263.96638043508506	174.13170302963255
46x42	96.51497293166486	512.968556541237	228.5177017213327	97.50046153736915
46x44	8.819297024139665	491.92050170733904	105.94800611620755	0.42426406871218575
46x46	89.95137575379268	502.3557006743329	20.74246851269154	90.17344398435716
46x48	220.48376357455456	542.8759434714344	131.50775642523922	220.57445454993214
46x50	348.29890898479744	606.0220540541411	76.1756522781395	348.3523072982296
47x23	355.8059161958943	124.40036173580823	138.97068036100256	356.482047233798
47x25	264.70816005556	173.301500282023	32.246085033690484	265.2233209957223
47x27	165.52123730808646	97.63032315833028	95.18865478616677	166.12007705271472
47x29	127.10062942409049	76.37257361121206	232.578094411318	127.10141619982043
47x31	171.59082143284905	174.17293130679076	197.5778580711918	171.95118493339874
47x33	143.22639421559148	296.68029931223975	71.21797525905917	144.0590156845451
47x35	55.30904085228718	387.0959700126053	40.394182749500054	55.73230660936233
47x37	62.457025225350264	372.597208792551	163.7824166386615	62.59456845445968
47x39	147.8715658941912	401.2094216241685	290.43174757591527	148.54023024083455
47x41	172.112637537166	463.5639761672602	292.2292935350592	172.44639746889433
47x43	62.61701046840209	550.1117068378024	165.07783012869993	63.19881327999741
47x45	42.217176599104974	549.2845255420913	43.950995438101415	42.92190582907539
47x47	160.22000499313464	573.2696137071981	66.03370351570506	160.43144953530805
47x49	283.98098527894444	624.677196638392	159.81051279562325	284.11722932620626
48x20	490.95564972816004	161.2837561566568	282.8954753968325	491.499389623222
48x22	371.8561549846929	71.4226854717742	157.23676414884648	372.3535953901881
48x24	269.6474179368308	91.48404232433084	57.67087653226687	270.3300390263721
48x26	179.28795274641277	181.93891832150697	27.777148881769868	179.74084121311978
48x28	83.76281991432707	121.49407392955436	153.7238107776411	84.18556883456918
48x30	89.5656742284674	160.50735185654298	208.55457319368446	90.19429028491743
48x32	168.27242792567066	260.5141262964449	148.80393139967774	168.3134278659906
48x34	82.52569296891723	354.0484288907378	68.93685516470879	83.07159562690482
48x36	14.946571513226734	316.67838574806433	124.47811052550588	0.4472135955001613
48x38	72.27682892877922	325.3446480272882	240.1889672736866	72.4178154876272
48x40	179.7992491641723	378.72598273685963	243.87285621815303	180.16373108925146
48x42	151.03827329521476	461.42882441390685	243.13815002997774	151.74570834129042
48x44	88.48197556564874	562.1023572268664	127.87595551940191	89.1305783667988
48x46	129.62287606745977	614.6562372578676	69.74159447560689	130.3230217574778
48x48	239.7040884090217	648.5962149134083	148.99479856693003	240.08508908301675
48x50	366.13549404557887	705.6642261019048	188.67591261207676	366.383678675784
49x19	532.9970450199512	202.89615570532618	333.0541247305012	533.7280674650715
49x21	409.958632059382	77.61365859177081	209.5912211902014	410.59576227720595
49x23	293.0292135606957	22.64332131115042	84.31678361986995	293.4929641405392
49x25	183.63948377187293	102.42978082569539	3.5014282800023167	184.327588819471
49x27	98.45780822260846	196.11919844829052	114.4602114273779	99.23477213154644
49x29	14.400347218035735	182.82989361699066	227.3028156446813	14.44195277654616
49x31	81.39686726158439	245.83541242058723	122.99288597313216	81.38826696766549
49x33	89.38735928530362	333.63527990906454	95.85040427666438	90.08717999804387
49x35	33.28978822401825	278.616600366884	131.26617995508224	33.9412728105471
49x37	2.7073972741364356	260.84158027431107	205.68016433287903	0.360555127546071
49x39	95.50774837676785	295.73794142787955	204.14389532876038	95.85786352720366
49x41	216.04707820287706	375.39624398760316	188.2326751656046	216.7946955070628
49x43	164.66453777301325	475.8773056156385	214.50270394566147	165.1139303632498
49x45	146.5650026438784	587.1467448602609	135.43596272777776	147.30139171100888
49x47	214.98097590252058	685.1102247084043	145.29975911886459	215.6794380556481
49x49	323.2450773020375	727.243961817491	235.13523768248805	323.7081710429939
50x20	462.28480398992133	143.75548685180678	279.9682839180181	463.1207617889744
50x22	335.2652830222657	32.54243383645414	155.21858780442489	336.04554750807205
50x24	211.14926000343914	41.131618008534616	43.35446920445449	211.7777372624421
50x26	101.6167309058896	157.92517215441003	74.44568489845479	102.27883456512387
50x28	47.42921040877658	239.31888767918034	197.16929274103535	47.99927082779488
50x30	3.4365680554880065	260.02809463594514	147.3771013421013	0.6403124237433416
50x32	76.85707514601377	330.4808769051546	38.652425538379916	77.3344037282244
50x34	4.617358552245956	249.92943003976114	97.16954255320984	4.280186911806195
50x36	11.56243918902907	201.76691998442158	211.7902027951247	11.759676866308642
50x38	17.681911661356427	212.44681687424716	190.06222665221995	18.46212338816996
50x40	142.7573115465548	283.49541442499566	124.51847252516357	143.71308221592113
50x42	249.72426794366606	388.3593825311811	159.43779351207817	249.73708174798534
50x44	205.50603397467458	500.5630130163435	220.06892102248347	206.3485643274508
50x46	225.16491733838137	620.1440477824486	187.22403691834043	225.64051054719786
50x48	308.4682965881585	752.5923797116208	233.42041470274205	309.1402432553874
51x21	392.1405997853321	112.77521890912028	235.09413008410056	393.1148051142312
51x23	265.58832805678776	9.130169768410596	130.39079722127622	266.55198367297874
51x25	139.1537638729185	117.1433736922411	94.16565191193693	140.09557451968266
51x27	13.72078714943107	237.86353230371415	161.70052566395717	14.431216164966582
51x29	7.200694410958148	296.8023753274225	225.68218804327464	0.22360679775018233
51x31	15.289538907370545	333.80349009559507	95.0997896948254	15.728000508646929
51x33	4.197618372362904	260.420467705593	15.556991997169956	4.518849411077766
51x35	31.12619475618583	178.1702556545282	140.4964056479738	31.598101208775354
51x37	35.175275407593105	142.92550507169773	230.8412874682513	35.66090296108642
51x39	87.1857786568431	192.02385268502428	116.64544568906214	87.56003654636079
51x41	200.83129736174095	291.2888772335806	72.62926407447613	201.49791562197365
51x43	279.2657694741695	406.9889064827201	161.84242336297393	279.5892880637597
51x45	260.46496885377906	528.0115529039117	252.41949211580322	261.39319042392844
52x22	312.330754169358	92.22201472533555	215.10206879525825	312.84005498017666
52x24	201.0246004846172	86.67808258146937	151.5054124445726	201.45145817293047
52x26	82.60750571225358	198.14338242797834	167.64009067046013	83.11076945859669
52x28	0.9486832980506575	318.2968740028719	248.03326389821206	1.140175425099098
52x30	24.00666574099823	363.8135786360925	174.6640203361874	0.5656854249490451
52x32	8.104936767180881	286.1095769106653	78.91698169595682	0.3000000000001819
52x34	50.51544318324876	173.8741211336521	101.95297935813377	50.909822235007205
52x36	109.34578181164578	101.2328997905321	211.6461669863174	109.79116540050043
52x38	98.03805383625289	105.8785152899305	156.0008333311072	98.74340484305785
52x40	172.47840444531056	209.30026278053262	31.202563997209868	172.95837649561852
52x42	283.9825698876608	329.4257124148025	82.1954986602067	284.79764746219405
52x44	317.77381893415986	451.82319550904	206.52990098288456	318.62485778733617
53x23	229.38014299411358	123.53643187335467	226.57724951989331	229.73082074462712
53x25	114.05318934602369	173.59472918265723	206.8519518883013	114.37626502032636
53x27	22.226560687609748	277.3272795813639	246.2657507653064	22.821481108814986
53x29	28.96981187374195	395.1319399896698	257.0627355335658	0.5
53x31	55.67692520245719	328.31557989227383	160.56001993024304	0.5656854249493666
53x33	58.312948819280464	206.68139732448086	123.29152444511352	58.68049079549372
53x35	130.53233315925996	87.94481224040427	188.03055602747145	131.0423214080094
53x37	151.56005410397592	25.99326835932685	220.45328303293627	152.03108234831487
53x39	176.03329230574576	128.28218894297055	95.69284194755639	176.47130078287555
53x41	259.60810850202705	253.72459478734052	35.227404105327366	260.13375405740845
53x43	365.46343182321317	379.25574484772176	145.7659768258702	366.23669941719436
53x45	372.7794253979156	507.4553182300882	271.59547124353907	373.7289124485824
54x22	268.26876448815256	192.20647751831902	306.49001615060826	268.5139288752073
54x24	146.5816154911656	190.39897583758204	267.0725931277865	147.01350278120688
54x26	30.737924458232172	259.5157413337391	277.06248392736285	31.38821434870082
54x28	44.03680279039341	360.5277243153432	331.6914831586727	0.1999999999998181
54x30	54.354852589258016	394.60062088141717	250.89170970759488	0.499999999999909
54x32	0.28284271247436177	251.20286622568602	182.31862219751457	0.8246211251236644
54x34	117.9122555123089	133.10184070853407	199.1464285394044	117.9003816787716
54x36	217.7349305922226	4.301162633521313	277.3382411424721	217.96444664210722
54x38	209.39403047842606	55.75894547066004	181.99631864408656	209.96823569292576
54x40	261.2441195510438	186.12170749270516	95.4666957634964	261.53602046372134
54x42	345.63853951780334	315.79550345120504	120.37358514225639	346.17827777028435
54x44	432.3516739877389	450.81434094314295	232.28510498953688	433.2677809392248
55x23	188.1956694507075	239.00002092050119	333.76909683192656	188.23020480252356
55x25	68.3593446428504	266.54080363051355	321.5618136533006	68.46897107449476
55x27	42.398702810345796	343.7633633766114	351.0413793272812	0.499999999999909
55x29	24.3846263042926	443.75918018673156	333.3322816650076	0.09999999999990905
55x31	12.46154083570717	332.17237994752037	263.6586619096743	12.809761902549106
55x33	63.00936438339963	206.1169085737508	240.786586005118	63.47109578382928
55x35	185.0170262435327	87.61563787361239	276.1892467131914	185.42518707014986
55x37	266.2888657079	32.05245700410518	264.385249210314	266.56849026094585
55x39	284.288937526595	142.31865654228233	175.39726337659906	284.922796560753
55x41	342.90472437690346	259.8808380777623	144.973273398927	343.1149224385324
56x24	123.74627267113942	302.500148760294	379.21648170932656	124.30100562746863
56x26	8.780091115700447	348.5846955906127	388.6060859019068	7.006425622241352
56x28	18.564751546950067	432.1528086221358	416.12432036592156	0.4999999999998181
56x30	47.6366455578058	402.1838509935474	338.9496275259793	47.90876746483903
56x32	41.93149174546501	285.06885133244566	302.4603279770754	42.45291509425472
56x34	147.11696027311092	173.74521576147075	308.37379914642594	147.62655587664472
56x36	263.3052411176051	99.17887879987346	350.996082599222	263.89249705135643
56x38	329.1091612216227	123.20730497823595	256.4836057138934	329.5852545245312
56x40	362.84874259117953	232.1749555830689	201.15320032254033	363.2866774325754
57x25	43.96589587396115	374.94372911144933	436.0743055948147	44.28995371413243
57x27	7.580237463298878	434.06895765534773	460.32799176239547	0.5099019513592606
57x29	60.8830025540792	483.5174660754251	422.9571373082619	61.01753846231438
57x31	98.22856000166185	367.5272098770376	369.2601386556642	98.73322642353021
57x33	124.06921455381313	260.5221103860479	355.7554918760923	124.74762522789808
57x35	231.01482636402392	174.79831234883216	381.73898150437816	231.41791201201372
58x28	69.62133293754174	517.3375397165764	505.7563939289349	70.12652850384107
58x30	151.36214850483591	445.74712562169145	443.5566480169134	152.02795795510772
58x32	151.35630148758284	342.63089469573515	415.21913491552885	152.16086881981212
58x34	215.95156864445332	257.33184800953	423.27943488905754	216.65751775555822
59x29	161.05061316244695	524.0985594332425	518.0610967829955	161.23430156142373
59x31	209.23178534821133	427.5693394059025	481.3139723714656	210.06080072207664
59x33	225.7473144912249	338.9682138490271	470.81721506334054	226.24334244348492
60x32	266.2405866880553	425.91507369427524	530.7519665531158	267.1296501700998
