	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
16x40	656.9605467606103	560.217243576097	630.4801027788268	329.84535770569823	731.5942591354856
17x39	576.358516897252	509.5546486884404	581.6187239076816	250.17262040439195	652.6321628605198
18x24	710.5725297251504	1105.8338573221565	457.9114761610587	142.15386030635952	765.0425609075613
18x36	433.6017642953034	516.3782431512775	521.1236801374505	163.8093098697383	521.8205534472553
18x38	495.3610400505877	464.57417061218536	538.4895170753093	171.37374361319172	573.437668801065
19x23	737.0323195084459	1144.2657208882908	442.18891890231697	81.22462680739119	778.9757634227138
19x25	628.493850407464	1026.178015745806	388.38501515892693	144.48640074415312	683.2098652683521
19x35	363.2927194426004	507.27290485497036	443.78823778915097	147.7633242722968	454.1563607393383
19x37	412.9420419380909	438.0553960402722	512.4323662689543	100.95707008426882	494.44042108225733
20x22	762.4748258139412	1182.7927375495674	430.3796695941851	50.839551532246944	739.456733014177
20x24	648.3119310949012	1060.3864201318308	356.24985614032175	62.78662277906031	688.6309316317412
20x26	545.3814995028707	946.5396874933452	321.5639594233159	178.87252444129047	599.6267005395939
20x36	332.0376635262934	419.13483510679464	430.26853243062067	58.87962296074928	416.346982695924
20x38	409.7117279258675	360.54971917892254	434.94608861329	84.50147927699263	479.7775526220459
21x21	800.9869724283908	1229.733601232397	441.92977948990927	105.0691676944288	679.0881606978579
21x23	684.046840501438	1108.5835466937076	348.32410195104194	2.91204395571237	698.8326552186867
21x25	567.3035254605774	984.0389677243478	280.7744468430129	113.84063422170487	605.9611291163815
21x27	459.5383988308266	865.2398164670878	260.51168879725884	238.65862649399455	512.5125754554709
21x35	256.43277871598235	417.12488537607044	350.1833376961274	87.6251676175286	344.30941026930986
21x37	324.5812687140156	332.63343187358663	406.2819218227658	2.0	396.05681410625925
21x39	420.195490218541	284.86005335954	358.2474703330088	126.00892825510421	476.2942892792228
22x20	808.6460845141091	1295.1584034395175	479.4426868771698	198.31109399123397	617.1746025234671
22x22	733.8088647597547	1166.8822776955692	365.1044371135469	90.81767449125729	625.0912333411821
22x24	611.4607509889739	1041.6065715998532	265.7447083198459	79.83263743607623	634.3195172781616
22x26	492.9665303040359	915.6183702831655	211.00947846009194	180.71247881648904	528.413663714329
22x34	176.47733565531865	431.76063970677086	261.0483671659334	164.33578429544795	268.3863819197986
22x36	241.42994843225227	333.2794923183842	352.7821140590889	54.0224027603364	316.6979949415531
22x38	327.6398632645302	255.86222855278936	329.9064715946017	72.75218209785913	383.9592165842617
22x40	446.99337802701297	219.48594488030415	289.9046049996445	127.44912710568065	487.8072160187875
23x21	725.3637570212614	1218.8247536048814	393.1398987637859	177.07224514304895	558.0610898459054
23x23	654.7177865309601	1091.1094262263523	277.9377268382253	119.52313583570356	585.0789519372576
23x25	532.0226404956841	966.4816035497003	179.93245955079902	164.3693706260387	549.9840815878218
23x27	410.4807547254802	839.9219308959612	143.76734677944066	264.0262297575756	441.1483310633736
23x31	181.09207602763829	585.0883181195807	157.34656017847988	300.0565613346921	252.43125796937255
23x33	118.46033091292607	465.6125535249234	180.7242374447877	201.10905002013172	211.50189124449906
23x35	155.36859399505445	349.6870029040254	266.41921852599177	140.30395575321435	235.32998109038317
23x37	251.62881393036062	244.49102233006425	314.1086754612167	99.89724720932004	305.04599653167065
23x39	368.4164220009747	171.20589943106506	245.56029809397108	111.9011170632355	404.54352052653155
23x41	491.8401772933968	171.65010923387135	237.30099030556102	69.85241584941775	518.2419898078502
23x43	616.597372683342	240.44733311060045	294.5744727568906	165.13606510995726	637.3475660893357
23x45	741.8302366444767	334.31915888862864	253.50128204803994	274.44434772827816	758.1438517853985
23x47	865.281439763965	443.20240297182517	210.71537675262343	365.2601401740958	878.4765050927658
23x49	991.8737923748166	561.0928800118572	193.94643590434978	472.7655021255256	1002.2961737929567
23x51	1119.1901536378887	683.8739649964754	240.6844407102379	525.6318103007083	1123.4753223814039
23x53	1248.3901954116752	805.213064971005	333.24357458171653	512.3138491198533	1153.0154725761488
24x20	706.3169968222484	1274.7095747659541	437.5642809919473	257.2456024891386	505.14403886416403
24x22	653.415556900813	1145.1684111954887	311.9369968439139	183.79469524444957	518.1601007410737
24x24	579.3980065550793	1019.6032806930349	194.61718834676424	181.60465302408997	557.5261877257424
24x26	453.496471871612	891.1956294776135	99.9612424892765	247.6995155425221	466.3915200772842
24x28	325.6323847531137	760.5295852233493	93.92576856220033	352.6559938523662	351.7514036930057
24x30	204.6943575187159	633.5529812099377	109.62563568800834	337.02252150264354	252.81728580142584
24x32	96.4216262049128	509.33439899539445	101.3337554815766	217.85437796840313	171.4780744001981
24x34	69.06265271476309	383.4147232436437	179.67818454114	112.43242414890796	156.3459305514535
24x36	171.64061290964938	263.26507554174344	294.52283442884385	92.35204383228364	221.04320844576998
24x38	294.34715898068424	154.2246737717408	224.6803284669128	146.6896383525431	323.5448191518451
24x40	413.1646766121231	106.31298133341927	176.88032677491276	29.347061181657974	433.5168393499844
24x42	536.3518341536644	148.66099017563394	203.48338998552168	76.04400042080893	551.0120597591308
24x44	668.5672142724321	247.44276105798693	252.84248060798632	187.42390455862346	679.6444070247323
24x46	796.3182906350953	364.2345672777367	171.28228162889474	282.0042907474992	805.0299497534239
24x48	923.5612811286536	486.04263187502386	139.63967917465277	393.73498701537807	930.4201416564454
24x50	1050.466015633062	609.4665290235389	160.83174437902505	493.2180552250698	1055.7264086874025
24x52	1178.1595180619643	728.7470411603739	246.24672586655845	459.3802890851977	1081.1800266375622
24x54	1304.0487184150757	771.590215075334	355.9037229364147	458.0325970932637	1115.5715396154567
25x19	688.4831225237115	1336.5543797391858	493.8066524460762	347.96782897273704	449.9608983011746
25x21	623.9544855195767	1199.9450820766756	357.932954615805	259.87766352651414	451.9657066636801
25x23	578.095701419756	1081.3391882291144	239.99549995781166	232.3743531459531	477.69366753181873
25x25	506.79305441175876	951.0117770038391	112.20071301021203	261.11032151180876	506.4266975584915
25x27	382.8715972751179	825.8350077345959	30.657136200238917	330.64824209422306	388.57928405925094
25x29	249.40012028866377	690.2866216290157	73.68866941396091	328.65729871706793	265.68932985726013
25x31	126.46837549363858	564.4254157991114	45.67110684010191	264.9427296605814	170.04308277610116
25x33	11.652038448271517	435.1029418425022	94.34177229626337	136.91446234784684	94.74898416341982
25x35	96.1730211649816	305.4607176053903	219.9710208186524	31.48412298286233	139.07641784285357
25x37	210.95840822304308	190.62699179287267	246.05903763121552	96.28836897569737	232.10482545608588
25x39	342.9372537360151	68.89673432028552	139.9412733970933	95.1018401504408	354.35146394504994
25x41	471.981186065716	73.69151918640286	129.0621555685475	29.048924248584633	480.5120602024469
25x43	600.1201213090593	164.36958356094965	211.0093836775986	104.5770529322758	605.4905118992369
25x45	720.681372036214	278.480232691658	170.1465250894063	189.10748266528208	724.3807286227319
25x47	856.478306788911	411.57974925887686	92.84013140878221	312.6270781618252	858.8963208676586
25x49	982.9239848533562	536.7257772829627	82.86470901415159	433.9969585146886	984.4407346305824
25x51	1106.384607629734	653.9652131421058	157.3063889357328	418.9387783435662	1012.3401108323228
25x53	1235.729197680463	696.7480534597852	274.2412259307488	399.531538179403	1043.1369277328838
25x55	1361.512577980828	739.5934694141099	393.52572978142103	409.414826307011	1078.4602449789236
26x18	679.9976029369514	1398.720107812853	556.2847652057351	437.13377815035057	405.68058864086646
26x20	603.3363987030783	1271.404817514862	428.9391681812234	353.16258295578245	383.8945297865027
26x22	542.4873915585504	1145.4041950333515	303.1352338478652	302.6991410625407	398.42536314848246
26x24	499.74434464033703	1011.4149544079323	170.03179114506779	301.94173278962285	450.08844686350267
26x26	440.00710221540743	886.0114276915394	48.53091798019073	345.00905785210915	430.6695368841404
26x28	309.2007923663843	755.2048265205935	17.667201249773875	314.103693069661	303.2186175022897
26x30	187.71065499859066	633.7126241444143	47.513050838690454	247.97840631796947	187.76818154309302
26x32	63.008729553927786	508.93192079098367	13.375350462698199	211.59135143006213	85.44530414247453
26x34	10.70186899564772	378.4118523513763	138.49090222826945	84.85593673986502	34.33846240005505
26x36	139.60057306472672	249.4821035665681	266.30756654665333	31.3292195881101	144.95902869431794
26x38	270.1000740466396	118.99684869776978	161.28003596229718	153.65431982212579	271.7650639799019
26x40	399.5002002502627	0.6403124237433416	60.722401138295	93.45378537009609	399.56202271987763
26x42	522.300038292168	73.42431477378607	114.77687049227299	41.27868699462197	521.0980042180167
26x44	652.8001225490083	203.17873904520638	175.19132398609256	102.4128898137341	650.6200119885648
26x46	782.9001021841805	333.0326860835135	84.1758278842566	225.91451923238589	779.8181647025158
26x48	910.4000878734581	460.4594661856786	19.233304448274154	351.72790620023324	906.7615563090444
26x50	1035.4000434614634	572.963916839446	62.728382730626784	385.75309460845517	936.173514899882
26x52	1159.7000172458395	608.3458966739234	183.8753110126536	341.27222271963456	958.1044462896515
26x54	1291.9	655.44382673117	315.4270280112344	335.50232488017133	997.0758296137762
26x56	1414.7000035343185	686.4457006930701	437.7361077178809	370.2541019354141	1042.316506633182
27x19	600.421726788763	1337.4625415315375	499.0365217095837	434.73169886724367	339.01629754334823
27x21	520.5660380777832	1209.539168443916	373.451469403991	376.17682012585516	328.95592409926286
27x23	465.326304865736	1082.25892003716	250.04433606862597	351.03129490118124	368.7760431481415
27x25	439.835662492254	949.8724177488258	129.69969159562402	368.377537317356	445.9845400907974
27x27	380.9239425397146	824.834680405716	53.52803004034423	329.6595971604646	354.65116664125014
27x29	255.94550201165885	698.2550393659899	54.78777235843759	234.0130338250414	234.88656836864897
27x31	137.03678338314847	571.485677860784	51.87754813018827	170.7831373408977	106.88629472481463
27x33	48.701642682767734	449.22494365295415	98.76461917103725	168.35572458339493	3.471310991542009
27x35	89.23250528815183	316.1408546834778	218.74057693989954	77.14428041015087	74.02188865464079
27x37	208.13265000955562	196.89184848540555	219.51810859243446	118.09487711158391	196.75466957609962
27x39	340.13673721019927	75.63200380791162	86.22992520001367	181.22085972646724	330.2620171924107
27x41	462.2251507652954	22.840534144367247	38.15088465553588	78.66441380954927	453.0358595078319
27x43	588.1238815079696	140.49234854610438	100.29406762117088	26.610148440022186	579.7879784886889
27x45	716.2264586009093	268.0856952543347	147.56537534259184	153.6057941615485	708.6442972323986
27x47	844.054577619244	394.91838397319543	23.480417372780945	281.7256289370922	836.8568157098324
27x49	974.8089556420787	513.4671362414541	14.916433890176299	380.0953827659578	879.1384987588702
27x51	1101.8466862499522	534.6646799630587	125.00447991972165	306.6550505046344	890.4196314098201
27x53	1228.3482608771833	574.4207952363844	250.4608751881222	272.69442605231234	918.8350504851239
27x55	1357.750669305672	619.9752253114634	379.4855464968332	293.9035215848901	965.7395508106727
27x57	1484.6796455801502	645.4606494589738	506.32721633346966	359.4677315142489	1017.9545422070674
28x18	597.8748531256352	1397.4188849446682	566.2479492236594	517.3868378689199	300.21448999007356
28x20	510.7803539683176	1272.7797806376402	445.32389336302174	450.63463027157604	270.4321911311594
28x22	436.56606601979473	1150.1508292393655	331.23757335181654	417.9125865536957	287.256557801558
28x24	388.11137576731755	1024.3714365404767	222.76633497905365	415.2435911606584	353.0326330525269
28x26	377.8377694196279	894.8234350976732	111.4709827713022	359.2294252980953	399.98872484108824
28x28	334.2227401000717	768.3030912341821	8.357032966310216	243.13296773576374	276.1996379432818
28x30	221.32844372109054	642.8336332209134	54.88970759623355	141.44002262443226	151.6630475758677
28x32	126.14804794367612	516.2516150095802	101.96827938138445	117.04499134948044	33.426486503968334
28x34	91.28526715741184	393.7577935736637	185.18315258143784	155.571205561955	7.4027022093287975
28x36	172.82838308564968	271.3246210722499	285.7310798635668	135.26215287359608	137.53490466059893
28x38	285.8255761823987	161.22735499908165	165.36462741469194	202.47434405375935	262.39790395504343
28x40	410.9281445703132	68.35451704167023	67.9907346628935	156.12411729133947	392.00655606762524
28x42	537.1953182967998	110.4337357875756	36.97580289865216	68.43690524855758	520.7974750322817
28x44	662.1255847647031	220.36762466387853	68.89912916721059	115.52008483376403	647.702624666598
28x46	788.5338863993101	343.3585443818167	112.89592552435197	230.95906563718174	775.1930662744604
28x48	916.5624583191264	447.33381271708043	70.7809296350365	356.1571844003714	813.0647821668332
28x50	1044.4420998791652	462.95453340473927	101.70004916419677	291.9378358486612	824.6519872042992
28x52	1168.6944938691208	502.37677095980433	202.02876032882074	232.04917582271185	849.7256145368335
28x54	1294.2800817442878	547.9712857440616	322.10298042706813	219.24262815428915	886.2485712259285
28x56	1420.8951685469272	574.3712040135715	445.9971748789449	273.24984903929953	940.3327496157942
28x58	1553.9135915487711	611.9033011841004	577.7776821581122	368.4071796260221	968.1352436514228
29x19	514.1458158927287	1344.5150501203027	527.598066713668	535.0565577581498	222.29152030610578
29x21	430.58815589841754	1220.5796000261514	411.84603919425996	481.9752690750844	219.3762977169594
29x23	357.54754928540615	1095.7556525065247	304.36170915540606	429.22727080184444	268.7583487075331
29x25	321.1761666126548	967.0730737643354	174.52888013162735	385.60929708709017	363.1224724524771
29x27	329.3922433816559	845.8021340715569	53.61203223158025	284.88989101054466	329.7245062169326
29x29	303.58124118594674	720.8202064315345	0.4123105625618322	163.36942798455289	204.5746074174408
29x31	216.53581689872954	593.9368316580477	105.98282879787645	57.15732673944752	73.6027173411416
29x33	151.37007630307943	472.30382170801875	180.55940850589909	104.38055374445943	0.31622776601712554
29x35	164.91652433883058	356.47701188155196	267.46113736391703	145.4312896181558	77.16385164051893
29x37	260.94478343128486	245.65785149268063	246.74233524063098	125.40566175416477	210.0042380524739
29x39	366.8363259002577	149.16128854364348	148.96204214497084	208.3911946316349	331.88957500952034
29x41	486.36200509497064	125.71237011527585	34.205262752973965	150.1072949593059	458.0657158094242
29x43	611.0998936344207	193.98577267418383	0.2828427124746833	125.70711992564335	587.8903639285137
29x45	735.4333144480199	300.8686756709646	98.35934119340163	199.81481426560967	715.4040536647805
29x47	862.8455076084018	406.4415948202151	122.74921588344263	312.10281959636353	768.1174194092983
29x49	986.0662503097856	394.887389011095	120.43940385106553	303.06014254599654	760.3991386107691
29x51	1109.8055009775362	424.3065519173606	184.12400712563286	209.65268898824047	775.8862352175089
29x53	1235.748073031069	466.63786815902523	284.17617774894524	157.9977847945974	808.2161220861655
29x55	1365.3427774738475	498.36061240832413	403.9377427277626	183.8697908847453	853.864919059215
29x57	1495.3950147034732	529.5253062885661	528.1238964485515	278.5653424243582	896.5484091782213
29x59	1616.602069156167	586.9589849384707	554.4251527483217	389.47869004606684	925.3757344992357
30x18	522.4242145995912	1410.4018788983515	603.5917991490608	569.5639209079169	195.12114185807715
30x20	426.47974160562404	1287.0179369379432	492.3212061246193	477.1469060991592	152.52662062735135
30x22	332.4412730092335	1157.8049922158739	362.4941378836351	395.871696386594	189.4001055965913
30x24	276.2626648680563	1037.0407224405415	239.42652317569153	350.2888236869683	280.8911888970532
30x26	263.3719992709928	910.768033035855	109.78437958106795	315.33031887213093	378.0317579251775
30x28	283.7953664174238	792.0691952096105	0.1000000000003638	210.14854270253696	256.15466031286644
30x30	222.7923921501807	669.5524251318938	54.569680226294224	78.90405566255777	124.91296970290963
30x32	224.970420277867	545.7377483737039	177.17869510751007	26.527155897306326	0.29999999999972715
30x34	202.9311459584264	429.5710069359895	267.43045825036506	143.83966768593385	26.518861212352565
30x36	251.61275802311812	325.20851772362903	325.36468769674406	65.706772862468	150.8077584211107
30x38	348.42161241805917	229.44371858911268	194.05056042176187	129.45895102309484	282.31050281560584
30x40	453.2753026583295	175.248680451523	71.8616726774431	225.41007075993738	407.37660708489403
30x42	571.2290696384424	198.35737949468924	0.22360679775038572	172.843426256251	536.970623032583
30x44	692.1805833740211	280.55616193553857	49.91552864590353	201.70810593528492	663.2207475644893
30x46	811.2647410062887	374.19764830901835	167.74885990670728	283.9561233712001	725.3505910937135
30x48	940.4482176069029	336.83237670984056	177.5568922908937	329.7699956029958	702.5520977123332
30x50	1065.734535426154	355.22908101674307	195.699003574367	214.2738901499665	713.7333535712056
30x52	1188.2816374917188	396.61095547147943	271.5997974962429	125.41790143356701	741.0414630774716
30x54	1318.1488876450946	447.79268640744874	375.0939748916265	117.47208178967436	789.6447872303088
30x56	1445.0798074846941	462.8369583341415	482.03449046722767	201.81786343136227	841.0255941408678
30x58	1570.4258180506333	508.66083985304004	485.0614909472818	315.54025099818904	855.3902325839358
31x19	438.9881547376874	1360.1960152860322	561.4873106313265	485.84853606859804	118.40270267185605
31x21	339.7128787667608	1233.8055114157983	432.96840531382867	391.03253061606	109.03595737186893
31x23	248.26455647151874	1108.6066434944362	305.2190852486129	315.2108659294598	198.95700540569052
31x25	207.74159429444995	991.5748937926978	187.28526370219308	275.53360956514865	309.51699468688304
31x27	227.73723893996763	869.1521443337756	71.33617595582221	261.05870987193646	319.4035848264701
