	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
30x24	91.36378275881505	322.70757784718944	282.63782620166023	115.20842330315982
30x26	95.47356702250104	222.8952265078819	174.40642763384608	61.481720860756674
30x28	171.02786322701922	137.3263630917236	114.41822407291565	113.99179795055464
30x30	282.8006930684577	136.74162497206171	85.52749265587046	225.76348686180424
30x32	404.0280965477524	24.532076960583655	150.92416241278258	251.82895544396794
30x34	528.4155277809314	110.2706216541833	263.8142717898334	173.42701634981765
30x36	654.2660208202777	236.0036991235519	386.5645948609366	170.72324387733514
30x38	780.2924131375366	359.64406014836396	407.3483153273128	246.57868926571894
30x40	905.9497778574704	483.04554650674504	406.6017707782395	352.0596540360738
30x42	1035.270531793502	611.0812990102056	442.4079045405948	467.95584620773803
31x11	683.3943251154489	345.2129250187483	192.27439663148073	521.8441181042476
31x13	555.8403457828515	285.2162162290217	191.5665158632898	400.5302110952429
31x15	428.44325178487753	274.38808283159847	225.5101328100361	284.54837901488725
31x17	301.4859154255799	316.8387558364669	190.0899713293677	184.63650018346823
31x19	175.1900636451736	352.22873023079734	214.01878048433016	124.59421495398549
31x21	54.730123332585165	361.2377975793784	292.13508245330627	149.3356836124575
31x23	7.951503002577521	353.09198008451	314.63214457521656	198.60500094408502
31x25	53.00989341622894	237.33952220395108	201.54674098084504	127.84196806995773
31x27	84.29778170272323	136.39192058182888	87.0413464969375	125.15093287706692
31x29	204.36077607995108	68.00857887060978	52.282758152186176	199.46580358547686
31x31	330.58375580176346	56.255662826065674	66.8148157222631	253.3030982834593
31x33	456.216378487226	43.48176629347053	187.04412313676133	164.1339209304402
31x35	583.1523300133509	159.40614793664648	313.4653409868467	101.8866036336472
31x37	709.7302465021484	284.45903536361806	368.7826769250417	160.15487129650472
31x39	837.8366828923168	412.068813670727	345.86267101264355	270.3582571330127
31x41	967.0811351691232	541.056967425797	365.6345744045547	385.308035213386
32x12	619.7226260190926	361.73787913349673	240.04044075946913	447.00023847868357
32x14	490.5888388457284	329.8383373715073	241.84732539352154	320.9510380104728
32x16	364.31384986025427	344.73993270290055	153.1704318724728	201.35615510830513
32x18	236.5761661706436	308.99249570175635	136.93488379518192	100.93900336341734
32x20	108.93999265650783	294.8529837054393	207.5883474571732	68.56181152799292
32x22	12.86772707202045	330.88568781378245	314.1148490600214	163.85108605071866
32x24	57.59896179619885	275.7041900298214	230.66495269112704	204.87020378766658
32x26	6.310911186191906	153.51491002505242	127.18910173438593	174.80957525261618
32x28	133.2801215485642	52.71158127015318	2.504156544627003	203.71625070180372
32x30	261.4404046814494	65.079990780577	0.6365532185133174	197.50717759109372
32x32	389.00172955913706	8.73301780600486	120.71944996561241	175.32845062909794
32x34	517.6810048668966	93.43416291699727	249.02060717940577	78.21651232316597
32x36	643.223047472648	218.04762965921026	346.027583871575	73.17901885103426
32x38	771.1409969648874	345.6216387901664	294.9118464897601	186.1584196323123
32x40	898.4601177570433	472.7825115208895	292.4674737470818	300.94933660003306
32x42	1029.0201990242956	603.2779541803269	340.26073825817747	425.52665016424095
33x11	685.7916292869139	442.099218275717	267.8264340949188	501.27497324322894
33x13	561.009962478386	396.9028823276547	224.3971880394225	375.7751162597119
33x15	434.6434147666337	363.8349873225495	156.9290858955086	248.04946684078953
