dist_central_px	dist_central_um	dist_portal_px	dist_portal_um
24x28_5	161.323928789253	451.707000609909	162.703441881234	455.569637267454
24x30_5	47.6211087649166	133.339104541766	196.071339058007	548.99974936242
24x32_5	63.8690065681316	178.833218390768	157.253457831616	440.309681928525
24x34_5	185.447027476852	519.251676935184	81.7899749358073	229.01192982026
24x36_5	269.389383606704	754.290274098772	0.200000000000273	0.560000000000764
24x38_5	176.195005604586	493.34601569284	81.3663321036413	227.825729890196
24x40_5	128.718802045389	360.41264572709	207.253299129351	580.309237562182
24x42_5	182.137091225264	509.983855430739	317.272942432852	888.364238811987
24x44_5	97.4935895328506	272.982050691982	337.468813373917	944.912677446969
24x46_5	31.2541197284456	87.5115352396477	338.053871446549	946.550840050338
24x48_5	136.221290553276	381.419613549173	374.239281743646	1047.86998888221
25x27_5	230.335516149811	644.939445219471	137.639565532589	385.39078349125
25x29_5	96.4524753440779	270.066930963418	113.617252211097	318.128306191071
25x31_5	0.500000000000182	1.40000000000051	174.779432428418	489.38241079957
25x33_5	115.865654962979	324.423833896341	159.525703258127	446.671969122756
25x35_5	230.951012121618	646.662833940532	79.5510527900165	222.742947812046
25x37_5	208.580176431031	584.024494006887	64.7324493588804	181.250858204865
25x39_5	202.172822110194	566.083901908543	163.071303422767	456.599649583747
25x41_5	200.373451335251	561.045663738702	253.856100970609	710.797082717705
25x43_5	136.334918491192	381.737771775338	276.117384458132	773.12867648277
25x45_5	13.2230858728206	37.0246404438977	280.278522188197	784.779862126952
25x47_5	59.4281078278622	166.398701918014	297.069857104352	831.795599892185
25x49_5	185.210798821235	518.590236699459	358.893075998967	1004.90061279711
26x26_5	308.391601701473	863.496484764124	149.474345624926	418.528167749794
26x28_5	184.861055931205	517.610956607373	51.9211902791144	145.37933278152
26x30_5	77.969481208996	218.314547385189	104.138561541823	291.587972317104
26x32_5	67.0620608093728	187.773770266244	107.453804027591	300.870651277256
26x34_5	176.238049240225	493.466537872631	138.109557960338	386.706762288947
26x36_5	156.299712091865	437.639193857222	112.307613277106	314.461317175897
26x38_5	167.063879998042	467.778863994516	139.359750286803	390.207300803048
26x40_5	237.025842472925	663.672358924191	202.886791092964	568.083015060298
26x42_5	214.648596547939	601.016070334229	201.013482134906	562.837749977735
26x44_5	93.4094213663696	261.546379825835	222.431832254289	622.809130312008
26x46_5	12.3434192993675	34.5615740382291	222.299707602147	622.439181286011
26x48_5	125.096003133593	350.268808774061	268.683475487422	752.313731364781
27x27_5	266.864947117451	747.221851928863	64.8297771089795	181.523375905143
27x29_5	163.554547475758	457.952732932123	23.062740513651	64.5756734382228
27x31_5	105.098477629317	294.275737362087	80.8980222255154	226.514462231443
27x33_5	152.86271618678	428.015605322984	57.3080273609205	160.462476610577
27x35_5	135.000185185058	378.000518518162	145.3143145048	406.88008061344
27x37_5	93.8959530544314	262.908668552408	170.170061996816	476.476173591084
27x39_5	150.777750347987	422.177700974364	178.623990549981	500.147173539948
27x41_5	260.853407108284	730.389539903195	136.900328706691	383.320920378735
27x43_5	171.238926649287	479.468994618003	162.317497516442	454.488993046037
27x45_5	66.3596262798399	185.806953583552	162.748886324915	455.696881709761
27x47_5	98.3183604419846	275.291409237557	186.613236400851	522.517061922384
27x49_5	207.652257392016	581.426320697644	271.169799203377	759.275437769457
28x26_5	351.64989691453	984.619711360685	127.692012279547	357.537634382731
28x28_5	248.689947525026	696.331853070072	6.15548535860514	17.2353590040944
28x30_5	177.432184228229	496.81011583904	75.0105325937633	210.029491262537
28x32_5	170.967891722393	478.710096822701	0.141421356237181	0.395979797464106
28x34_5	160.866186627271	450.425322556358	62.5837838421425	175.234594757999
28x36_5	50.6422748304218	141.798369525181	165.478820397052	463.340697111747
28x38_5	64.1089697312318	179.505115247449	168.908140715597	472.942794003672
28x40_5	178.928840604303	501.000753692048	96.5221736182932	270.262086131221
28x42_5	253.818931524029	710.693008267282	88.4773982438451	247.736715082766
28x44_5	151.314011248133	423.679231494771	108.760884512769	304.530476635754
28x46_5	116.096726913381	325.070835357466	107.060029889777	299.768083691376
28x48_5	183.665483964734	514.263355101256	185.566187652816	519.585325427884
29x25_5	437.749757281486	1225.69932038816	160.055771529801	448.156160283443
29x27_5	335.89906221959	940.517374214852	93.638560433189	262.187969212929
29x29_5	257.705723646177	721.576026209297	47.7895386041758	133.810708091692
29x31_5	221.268637633082	619.552185372629	56.554487001475	158.35256360413
29x33_5	214.714554699955	601.200753159874	0.583095189484624	1.63266653055695
29x35_5	84.4891709037317	236.569678530449	76.8662474692239	215.225492913827
29x37_5	0.499999999999909	1.39999999999975	191.857890116618	537.202092326529
29x39_5	108.45759540023	303.681267120645	85.0191154976334	238.053523393374
29x41_5	237.685948259463	665.520655126496	20.6060670677351	57.6969877896582
29x43_5	239.151270119981	669.623556335946	64.074409868527	179.408347631875
29x45_5	174.911206044667	489.751376925068	50.9934309494859	142.781606658561
29x47_5	190.791011318668	534.21483169227	100.943598113006	282.642074716417
29x49_5	269.927860733197	755.798010052951	211.621005573643	592.538815606201
30x24_5	523.416516743597	1465.56624688207	178.010814278234	498.430279979055
30x26_5	425.047538517752	1190.13310784971	70.8619079618944	198.413342293304
30x28_5	341.515329084948	956.242921437854	85.965807156101	240.704260037083
30x30_5	290.133831188299	812.374727327236	136.73126928395	382.84755399506
30x32_5	284.485096270437	796.558269557224	61.2402645324136	171.472740690758
30x34_5	161.390489186941	451.893369723434	0.538516480713383	1.50784614599747
30x36_5	55.9151142357772	156.562319860176	118.191793285321	330.937021198898
30x38_5	71.5545246647622	200.352669061334	118.900168208459	332.920470983686
30x40_5	191.350176378283	535.780493859193	0.299999999999727	0.839999999999236
30x42_5	282.962223627112	792.294226155914	0.141421356237824	0.395979797465907
30x44_5	253.705045278962	710.374126781093	9.62548700066634	26.9513636018657
30x46_5	233.84663777784	654.770585777951	18.8321533553657	52.7300293950239
30x48_5	277.116239148846	775.925469616768	123.870940902215	346.838634526201
31x25_5	510.361332782961	1429.01173179229	104.008124682642	291.222749111397
31x27_5	424.18317977025	1187.7129033567	3.89486841882976	10.9056315727233
31x29_5	364.385304313991	1020.27885207918	117.151397772285	328.023913762397
31x31_5	337.878868827277	946.060832716375	140.169647213653	392.475012198229
31x33_5	244.159476572178	683.646534402098	52.6502611579467	147.420731242251
31x35_5	140.564469194744	393.580513745282	64.3457069275026	180.167979397007
31x37_5	84.2499258159914	235.899792284776	187.193082137135	524.140629983977
31x39_5	154.816827250787	433.487116302204	76.5679436840248	214.390242315269
31x41_5	210.316000342342	588.884800958557	45.157723591873	126.441626057244
31x43_5	264.449806201479	740.459457364143	66.4386935452529	186.028341926708
31x45_5	292.280293553979	818.384821951141	0.412310562561832	1.15446957517313
31x47_5	303.469553662307	849.714750254461	41.3832091554052	115.872985635134
31x49_5	361.403942977937	1011.93104033822	142.166135208073	398.065178582603
32x24_5	551.634924565151	1544.57778878242	161.545318718928	452.326892412998
32x26_5	508.980402373215	1425.145126645	33.8178946713129	94.690105079676
32x28_5	442.696848870647	1239.55117683781	45.3001103751417	126.840309050397
32x30_5	402.528061133631	1127.07857117417	173.8	486.64
32x32_5	326.461330022409	914.091724062744	136.840052616184	383.152147325315
32x34_5	227.517142211307	637.047998191659	69.9002861224474	195.720801142853
32x36_5	152.97712247261	428.335942923309	144.966202957793	405.905368281821
32x38_5	156.476611670882	438.13451267847	164.255684833128	459.91591753276
32x40_5	145.985649979715	408.759819943202	101.696656778874	284.750638980847
32x42_5	180.812444262003	506.274843933609	100.500447760197	281.40125372855
32x44_5	272.697928118275	763.55419873117	79.607537331587	222.901104528444
32x46_5	347.123493875019	971.945782850052	0.565685424949367	1.58391918985823
32x48_5	380.751953376473	1066.10546945413	66.301206625521	185.643378551459
33x25_5	500.35412459577	1400.99154886816	119.19081340439	333.734277532291
33x27_5	521.662668781273	1460.65547258756	44.5010112244655	124.602831428503
33x29_5	473.511024158889	1325.83086764489	123.944705413342	347.045175157357
33x31_5	413.002106532158	1156.40589829004	137.5497728097	385.139363867159
33x33_5	312.753721001046	875.710418802928	128.307793995533	359.261823187491
33x35_5	231.4621783359	648.09409934052	140.124016499671	392.347246199078
33x37_5	198.92905770651	557.001361578228	229.095547752461	641.46753370689
33x39_5	111.400942545384	311.922639127074	172.017353775717	481.648590572007
33x41_5	100.119378743578	280.334260482018	156.17326915961	437.285153646908
33x43_5	189.88928353122	531.689993887415	159.180212338092	445.704594546657
33x45_5	307.109915176961	859.907762495491	34.9585468805553	97.8839312655548
33x47_5	414.722196174741	1161.22214928927	50.9165984724041	142.566475722731
33x49_5	458.577823275396	1284.01790517111	139.0554565632	389.355278376961
34x24_5	445.305659070261	1246.85584539673	202.980122179488	568.344342102567
34x26_5	465.783833983104	1304.19473515269	116.016291959362	324.845617486215
34x28_5	518.677018962668	1452.29565309547	107.421832045446	300.781129727249
34x30_5	497.62195490151	1393.34147372423	153.588443575681	430.047642011906
34x32_5	398.149745698776	1114.81928795657	67.9501287710328	190.260360558892
34x34_5	313.226643183494	877.034600913784	121.564509623492	340.380626945777
34x36_5	257.862948094526	722.016254664672	212.759253617792	595.725910129819
34x38_5	136.406744701279	381.938885163581	249.575639836904	698.811791543331
34x40_5	40.193158621835	112.540844141138	209.617962016617	586.930293646529
34x42_5	103.494395983551	289.784308753942	207.935302438042	582.218846826518
34x44_5	226.971914562133	635.521360773971	119.65721875424	335.040212511872
34x46_5	353.398089977861	989.514651938009	45.9979347362467	128.794217261491
34x48_5	476.718806006225	1334.81265681743	117.798217303999	329.835008451197
35x23_5	390.537386174486	1093.50468128856	291.245686663339	815.48792265735
35x25_5	393.98436517202	1103.15622248166	200.356881588829	560.999268448721
35x27_5	438.251217910458	1227.10341014928	150.273517294299	420.765848424038
35x29_5	506.120973681194	1417.13872630734	189.494696495707	530.585150187979
35x31_5	484.172748097205	1355.68369467218	72.6653287338604	203.462920454809
35x33_5	398.556006102028	1115.95681708568	35.461105453722	99.2910952704215
35x35_5	314.951583580714	881.864434026	147.545586175934	413.127641292616
35x37_5	187.934164004313	526.215659212075	273.212463112502	764.994896715005
35x39_5	61.1739323568461	171.287010599169	277.5	777
35x41_5	31.8698917475415	89.2356968931161	263.568378224703	737.991459029168
35x43_5	160.980557832305	450.745561930454	202.167109095421	566.067905467179
35x45_5	287.912000444581	806.153601244826	119.04839352129	333.335501859613
35x47_5	417.967295371301	1170.30842703964	107.201958937325	300.165485024511
35x49_5	541.679840865433	1516.70355442321	190.211592706649	532.592459578617
36x24_5	328.499878234376	919.799659056252	287.024685349536	803.669118978701
36x26_5	355.893073829767	996.500606723347	222.123569213175	621.94599379689
36x28_5	421.235729728616	1179.46004324013	215.953559822477	604.669967502935
36x30_5	503.654266337534	1410.2319457451	128.193681591567	358.942308456387
36x32_5	483.620522724171	1354.13746362768	0.0999999999999091	0.279999999999745
36x34_5	380.637793709453	1065.78582238647	83.7718926609638	234.561299450699
36x36_5	254.908003012852	713.742408435985	209.476227768212	586.533437750995
36x38_5	129.88814418568	363.686803719903	307.191031770135	860.134888956377
36x40_5	18.9504617357993	53.061292860238	322.869199522036	904.0337586617
36x42_5	104.36268490222	292.215517726216	248.049128198427	694.537558955596
36x44_5	232.608275863092	651.303172416657	128.227181205858	359.036107376402
36x46_5	357.561882755979	1001.17327171674	43.2539015581251	121.11092436275
36x48_5	483.847341627502	1354.772556557	108.158448583548	302.843656033935
37x23_5	276.136669060811	773.182673370271	371.317465250424	1039.68890270119
37x25_5	283.108530426054	792.703885192951	297.146159322311	832.00924610247
37x27_5	337.581471647956	945.228120614277	265.661156362763	743.851237815735
37x29_5	418.692118387724	1172.33793148563	187.649913402591	525.419757527255
37x31_5	520.818826464636	1458.29271410098	68.9568705786448	193.079237620205
37x33_5	451.193716711569	1263.34240679239	19.6918764976833	55.1372541935133
37x35_5	333.594619261163	934.064933931255	142.901259616562	400.123526926373
37x37_5	211.846005390708	593.168815093983	229.923748229712	643.786495043193
37x39_5	106.633203084218	298.57296863581	289.896257305954	811.709520456671
37x41_5	81.5991421523538	228.477598026591	301.278641791946	843.580197017449
37x43_5	182.624478096448	511.348538670055	173.544518784086	485.92465259544
37x45_5	304.583715914032	852.834404559291	47.8271889201111	133.916128976311
37x47_5	432.123130600527	1209.94476568148	35.6005617933204	99.6815730212972
37x49_5	553.731776223832	1550.44897342673	133.682758798583	374.311724636031
38x24_5	211.446163360795	592.049257410225	381.382590058854	1067.87125216479
38x26_5	249.572935231367	698.804218647827	338.126381697732	946.753868753648
38x28_5	333.194237645251	932.943865406703	244.115136769517	683.522382954647
38x30_5	437.441481800709	1224.83614904199	114.551516794846	320.74424702557
38x32_5	517.300038662283	1448.44010825439	7.5584389922786	21.1636291783801
38x34_5	407.949825346206	1142.25951096938	71.3992997164541	199.918039206071
38x36_5	294.751166240271	825.303265472759	152.598328955464	427.275321075299
38x38_5	189.787670832433	531.405478330813	206.985410113853	579.559148318789
38x40_5	133.107249990374	372.700299973048	304.428546624656	852.399930549036
38x42_5	170.258068824946	476.722592709849	234.210183382363	655.788513470616
38x44_5	270.511552433533	757.432346813892	109.144399764715	305.604319341203
38x46_5	388.004394305013	1086.41230405404	3.76961536499419	10.5549230219837
38x48_5	508.529379682237	1423.88226311026	48.9523237446395	137.066506484991
38x50_5	550.172636542385	1540.48338231868	142.528348057501	399.079374561002
39x23_5	157.10868849303	439.904327780485	466.05572628174	1304.95603358887
39x25_5	169.452087623611	474.465845346111	409.230998337125	1145.84679534395
39x27_5	249.018714156185	697.252399637319	305.039538420841	854.110707578356
39x29_5	355.211767823083	994.592949904633	173.588594095349	486.048063466978
39x31_5	467.383621878217	1308.67414125901	53.2752287653463	149.17064054297
39x33_5	455.130541713034	1274.3655167965	0.0999999999999091	0.279999999999745
39x35_5	376.788587937586	1055.00804622524	68.5320363041988	191.889701651757
39x37_5	276.415647169258	773.963812073923	121.551676253353	340.34469350939
39x39_5	203.183488502388	568.913767806686	221.985427449641	621.559196858996
39x41_5	192.237561366139	538.26517182519	308.382360066201	863.470608185362
39x43_5	256.044937462157	716.92582489404	189.710331821965	531.188929101501
39x45_5	355.16425777378	994.459921766585	75.9924338339019	212.778814734925
39x47_5	466.673547568319	1306.68593319129	0.447213595499755	1.25219806739931
39x49_5	481.500332294797	1348.20093042543	62.0416795388391	173.716702708749
40x22_5	147.453925007102	412.870990019885	547.52886681891	1533.08082709295
40x24_5	97.8540239336125	273.991267014115	482.591763294816	1351.25693722549
40x28_5	271.698086117661	760.754641129451	237.616182108879	665.325309904861
40x30_5	388.859357608892	1088.8062013049	114.649029651367	321.017283023827
40x32_5	403.484076513559	1129.75541423797	4	11.2
40x34_5	405.239694501908	1134.67114460534	0.640312423743058	1.79287478648056
40x36_5	359.935341415649	1007.81895596382	45.0871378554903	126.243985995373
40x38_5	281.111970574005	787.113517607213	138.944377360151	389.044256608422
40x40_5	246.169717877728	689.275210057638	260.507447110443	729.420851909239
40x42_5	268.39452304397	751.504664523117	275.6628738151	771.85604668228
40x44_5	340.386089610019	953.081050908054	157.694292858048	441.544020002536
40x46_5	437.46005531934	1224.88815489415	34.030868340376	95.2864313530528
40x48_5	423.70426006827	1186.37192819115	15.469324484282	43.3141085559896
40x50_5	437.670161194478	1225.47645134454	132.030185942458	369.684520638883
41x23_5	63.3034754180209	177.249731170459	564.122265116349	1579.54234232578
41x25_5	76.0846896556724	213.037131035883	438.965009995102	1229.10202798629
41x29_5	315.626361383203	883.753811872967	191.482636288516	536.151381607844
41x31_5	361.554657002229	1012.35303960624	76.5621969381757	214.374151426892
41x33_5	341.800307197053	957.040860151749	0.499999999999909	1.39999999999975
41x35_5	370.406830390586	1037.13912509364	21.1191855903582	59.1337196530031
41x37_5	361.731944953719	1012.84944587041	66.8011975940553	187.043353263355
41x39_5	309.192820097751	865.739896273702	186.626900526157	522.555321473239
41x41_5	304.411317135221	852.351687978619	277.38898680373	776.689163050444
41x43_5	346.937588047188	971.425246532125	190.710487388607	533.989364688099
41x45_5	407.832919220604	1141.93217381769	122.196931221696	342.151407420749
41x47_5	365.837245233451	1024.34428665366	59.8071066011392	167.45989848319
41x49_5	368.978725673988	1033.14043188717	102.522680417555	287.063505169154
42x22_5	104.263608224538	291.938103028707	638.286221063873	1787.20141897885
42x24_5	0.640312423743342	1.79287478648136	509.806247509777	1427.45749302738
42x26_5	119.600041806013	334.880117056835	381.660542891193	1068.64952009534
42x28_5	248.5	695.8	252.784987687165	707.797965524061
42x30_5	329.53040830855	922.685143263941	126.808871929373	355.064841402243
42x32_5	286.628138883816	802.558788874684	8.78009111570017	24.5842551239605
42x34_5	294.323665375382	824.10626305107	45.9697726772713	128.71536349636
42x36_5	348.346221452164	975.369420066059	18.002499826413	50.4069995139564
42x38_5	388.611901516153	1088.11332424523	125.838030817396	352.34648628871
42x40_5	348.088753050138	974.648508540386	210.700213573693	589.960598006341
42x42_5	341.817846228075	957.08996943861	207.649801348328	581.419443775317
42x44_5	375.246865409959	1050.69122314789	101.391370441473	283.895837236124
42x46_5	325.152641078002	910.427395018405	76.3009829556603	213.642752275849
42x48_5	300.970197860186	842.716554008522	131.073490836248	367.005774341496
42x50_5	329.571069725484	922.798995231355	191.145206583895	535.206578434907
43x21_5	179.006256873887	501.217519246884	698.237237620567	1955.06426533759
43x23_5	64.4049687524185	180.333912506772	570.407924208631	1597.14218778417
43x25_5	59.2692162931146	165.953805620721	440.320610464693	1232.89770930114
43x27_5	185.748243598695	520.095082076345	313.101596929814	876.68447140348
43x29_5	247.985503608578	694.359410104017	185.962926412766	520.696193955746
43x31_5	251.179378134432	703.302258776409	59.26786650454	165.950026212712
43x33_5	224.907469862608	629.740915615302	0.412310562561501	1.1544695751722
43x35_5	263.91985525913	738.975594725564	78.6694985365992	220.274595902478
43x37_5	347.807791747108	973.861816891903	97.218619615792	272.212134924218
43x39_5	316.504060005555	886.211368015553	163.048520385804	456.53585708025
43x41_5	279.77083479162	783.358337416535	164.455221869054	460.474621233352
43x43_5	296.947419588048	831.452774846533	129.332787799537	362.131805838703
43x45_5	307.220344378428	860.216964259599	18.4048906543885	51.5336938322879
43x47_5	249.991619859546	699.97653560673	86.126708981593	241.15478514846
43x49_5	255.343396233386	714.96150945348	205.217567474133	574.609188927571
44x22_5	145.552086896753	407.545843310909	634.488305644793	1776.56725580542
44x24_5	67.6849318534044	189.517809189532	507.174772637599	1420.08936338528
44x26_5	139.256059114137	389.916965519584	378.359683370203	1059.40711343657
44x28_5	168.948897599244	473.056913277884	250.132624821313	700.371349499677
44x30_5	238.211040886017	666.990914480849	127.21202773323	356.193677653043
44x32_5	175.861223696413	492.411426349957	31.2084924339518	87.3837788150649
44x34_5	185.179615508835	518.502923424739	67.0678015145869	187.789844240843
44x36_5	262.206350037523	734.177780105064	133.400037481254	373.520104947512
44x38_5	303.821674671179	850.700689079302	147.961515266639	414.29224274659
44x40_5	237.440202998565	664.832568395983	95.7008359420124	267.962340637635
44x42_5	228.102981129138	638.688347161587	135.953558246925	380.66996309139
44x44_5	272.51249512637	763.034986353837	52.7509241625205	147.702587655057
44x46_5	222.083407754834	621.833541713536	29.8502931308892	83.5808207664899
44x48_5	187.716062179026	525.604974101273	149.138593261436	417.588061132021
44x50_5	230.228603783283	644.640090593193	274.978562800812	769.939975842274
45x21_5	231.163600075791	647.258080212214	704.18151779211	1971.70824981791
45x23_5	142.394662821329	398.705055899721	576.587061942947	1614.44377344025
45x25_5	137.954376516296	386.272254245629	450.086669431566	1260.24267440839
45x27_5	101.317816794481	283.689887024546	326.060270502249	912.968757406298
45x29_5	157.68049974553	441.505399287483	206.748978232058	578.897139049763
45x31_5	154.386042115212	432.280917922593	108.477877929097	303.738058201471
45x33_5	108.990137168461	305.172384071691	108.824859292351	304.709606018583
45x35_5	173.461523111034	485.692264710897	151.627504101334	424.557011483736
45x37_5	283.221273918468	793.019566971711	176.044000181773	492.923200508963
45x39_5	219.429897689444	614.403713530443	62.9402891636189	176.232809658133
45x41_5	165.718586766844	464.012042947163	53.0721207414965	148.60193807619
45x43_5	190.982329025489	534.750521271368	85.2129684965849	238.596311790438
45x45_5	217.525033042176	609.070092518094	3.33766385365591	9.34545879023654
45x47_5	140.03831618525	392.107285318699	116.552691946604	326.347537450492
45x49_5	146.688377181016	410.727456106844	226.849906325747	635.179737712091
46x22_5	200.33115084779	560.927222373812	651.006582147984	1822.81843001436
46x24_5	180.983590416369	506.754053165833	527.652025486494	1477.42567136218
46x26_5	80.5583639357205	225.563419020017	406.990970415807	1139.57471716426
46x28_5	72.7478522019722	203.693986165522	290.381214957166	813.067401880066
46x30_5	155.097711137205	434.273591184175	190.132848292977	532.371975220334
46x32_5	72.7962911143139	203.829615120079	144.704181003868	405.171706810829
46x34_5	90.1583606771995	252.443409896159	166.667723329984	466.669625323955
46x36_5	201.423980697433	563.987145952813	233.10002145002	652.680060060057
46x38_5	234.660009375266	657.048026250744	107.609107421259	301.305500779524
46x40_5	137.187791001969	384.125814805514	0.538516480713383	1.50784614599747
46x42_5	118.383191374451	331.472935848464	80.3005603965503	224.841569110341
46x44_5	182.617907117566	511.330139929185	39.3153913881066	110.083095886698
46x46_5	135.04665860361	378.130644090108	72.8889566395351	204.089078590698
46x48_5	76.3448099087291	213.765467744441	191.322058320519	535.701763297453
46x50_5	153.037773115006	428.505764722017	306.269750383547	857.555301073931
47x21_5	163.905124996139	458.934349989189	727.532466629497	2037.09090656259
47x23_5	146.637239472107	410.584270521899	606.202672379461	1697.36748266249
47x25_5	113.899780509007	318.91938542522	487.350756642482	1364.58211859895
47x27_5	0.499999999999909	1.39999999999975	374.789074013638	1049.40940723819
47x29_5	113.300397174944	317.241112089843	278.666431419358	780.266007974204
47x31_5	66.4904504421496	186.173261238019	210.520735320776	589.458058898172
47x33_5	5.96657355607057	16.7064059569976	205.681793068808	575.909020592662
47x35_5	122.651131262618	343.423167535331	243.955118823115	683.074332704722
47x37_5	249.07806005347	697.418568149716	177.908066146535	498.142585210299
47x39_5	151.134278044393	423.175978524301	64.8426557136583	181.559435998243
47x41_5	57.5462422752345	161.129478370657	40.4446535403631	113.245029913017
47x43_5	96.5213447896371	270.259765410984	124.783692844858	349.394339965604
47x45_5	166.680682743982	466.705911683149	69.7427415578142	195.27967636188
47x47_5	48.3182160266703	135.291004874677	159.236459392942	445.862086300238
47x49_5	70.348916125268	196.976965150751	269.017044069702	753.247723395166
48x20_5	164.903365641821	461.729423797097	806.481568295271	2258.14839122676
48x22_5	86.4801133209248	242.144317298589	687.487752618183	1924.96570733091
48x24_5	128.481788592781	359.749008059786	568.472312430429	1591.7224748052
48x26_5	48.0133314819956	134.437328149588	446.187270100795	1249.32435628223
48x28_5	48.7763262249221	136.573713429782	330.080793140104	924.22622079229
48x30_5	111.35640978408	311.797947395424	227.082914372702	635.832160243565
48x32_5	0.223606797750182	0.62609903370051	157.1968511135	440.1511831178
48x34_5	62.2028938233588	174.168102705405	163.729655224703	458.443034629167
48x36_5	185.267374353932	518.748648191011	203.059104696145	568.565493149205
48x38_5	200.081208512944	560.227383836242	150.837959413405	422.346286357534
48x40_5	73.0150669382694	204.442187427154	56.6127194188726	158.515614372843
48x42_5	11.0018180315798	30.8050904884235	119.053097397758	333.348672713722
48x44_5	131.60125379342	368.483510621575	130.837647487258	366.345412964322
48x46_5	102.836666612643	287.942666515401	148.529391030867	415.882294886427
48x48_5	7.61051903617609	21.3094533012931	242.812932110298	679.876209908834
48x50_5	121.919850721693	341.375582020742	353.298811206605	989.236671378493
49x21_5	79.1964645675547	221.750100789153	744.05945998959	2083.36648797085
49x23_5	42.6268694604703	119.355234489317	618.666347880665	1732.26577406586
49x25_5	122.195990114242	342.148772319878	491.494720215792	1376.18521660422
49x27_5	0.299999999999727	0.839999999999236	367.729370597454	1029.64223767287
49x29_5	102.986795270074	288.363026756206	248.051768790307	694.544952612859
49x31_5	70.0127131312592	196.035596767526	140.997092168597	394.791858072072
49x33_5	71.9117514735947	201.352904126065	89.8448662974127	251.565625632756
49x35_5	146.589085541864	410.449439517221	144.975722105461	405.932021895291
49x37_5	261.303597372865	731.650072644021	141.10481919481	395.093493745467
49x39_5	144.489203748931	404.569770497005	136.487105618077	382.163895730615
49x41_5	34.86617271798	97.6252836103439	119.792528982404	335.419081150731
49x43_5	75.4193609095175	211.174210546649	203.855046540428	570.794130313199
49x45_5	183.903371366596	514.929439826468	181.565552900323	508.383548120906
49x47_5	88.1015890889601	246.684449449088	233.54547737004	653.927336636113
49x49_5	81.1769671766572	227.29550809464	329.139028375549	921.589279451537
50x20_5	115.842392931085	324.358700207039	805.346049844413	2254.96893956436
50x22_5	0.538516480713383	1.50784614599747	676.829587119239	1895.12284393387
50x24_5	84.6170786543711	236.927820232239	550.418068380754	1541.17059146611
50x26_5	84.8648926235108	237.62169934583	423.586413852002	1186.04195878561
50x28_5	61.9948384948298	173.585547785523	295.663592618367	827.858059331429
50x30_5	156.267495020558	437.548986057561	170.949495465766	478.658587304144
50x32_5	105.80231566464	296.246483860991	59.0790148868442	165.421241683164
50x34_5	147.142515949674	411.999044659087	67.0978390114019	187.873949231925
50x36_5	228.167745310331	638.869686868927	94.813079266523	265.476621946264
50x38_5	228.483544265227	639.753923942635	116.645317094172	326.606887863683
50x40_5	121.246855629332	339.491195762128	168.167178724031	470.868100427286
50x42_5	72.5813336884907	203.227734327774	197.891005353958	554.094814991081
50x44_5	156.59195381628	438.457470685585	213.269407088781	597.154339848586
50x46_5	170.880074906351	478.464209737782	250.46516723888	701.302468268864
50x48_5	113.2823905115	317.1906934322	310.397970354189	869.114316991729
50x50_5	164.715906942833	461.204539439933	366.353012816873	1025.78843588724
51x21_5	42.5672409253876	119.188274591085	734.337776503429	2056.1457742096
51x23_5	57.6608185859342	161.450292040616	607.943229257469	1702.24104192091
51x25_5	163.882518896922	458.871052911382	479.568222466835	1342.79102290714
51x27_5	102.107590315314	285.901252882879	351.019600592332	982.854881658528
51x29_5	148.634450919025	416.17646257327	224.537302023517	628.704445665847
51x31_5	172.055717719581	481.756009614826	100.538400623841	281.507521746755
51x33_5	175.012285283063	490.034398792576	0.316227766016694	0.885437744846743
51x35_5	230.136155351566	644.381234984385	68.8451160214	192.76632485992
51x37_5	236.106522569792	661.098263195419	33.6999999999998	94.3599999999993
51x39_5	153.114140431248	428.719593207495	146.69676206379	410.750933778611
51x41_5	119.090931644689	333.454608605128	215.740237322572	604.072664503203
51x43_5	152.296323002232	426.429704406248	153.663821376406	430.258699853936
51x45_5	241.808043704092	677.062522371458	182.458570640022	510.883997792062
51x47_5	187.863274750549	526.017169301536	227.860066707617	638.008186781329
51x49_5	182.244368911635	510.284232952578	299.971015266475	839.91884274613
52x22_5	70.7132236572482	197.997026240295	669.767989680008	1875.35037110402
52x24_5	142.950515913725	400.261444558429	543.101693976367	1520.68474313383
52x26_5	178.902347664865	500.926573461621	415.11233419401	1162.31453574323
52x28_5	165.918925984952	464.572992757866	285.378853456243	799.060789677481
52x30_5	233.879990593467	654.863973661707	159.336279610138	446.141582908385
52x32_5	223.00988767317	624.427685484877	35.020137064266	98.0563837799447
52x34_5	250.668406465594	701.871538103663	18.7042775856222	52.3719772397423
52x36_5	263.921844491887	738.981164577285	4.68401537145207	13.1152430400658
52x38_5	150.909575574249	422.546811607896	82.8812403382095	232.067472946987
52x40_5	73.0791351891905	204.621578529733	207.98932664923	582.370114617844
52x42_5	97.5823754578664	273.230651282026	130.014306905047	364.040059334133
52x44_5	208.080104767371	582.624293348638	101.755245565032	284.91468758209
52x46_5	266.663552065144	746.657945782404	155.497427631456	435.392797368078
52x48_5	230.021846788517	644.061171007848	216.240722344335	605.474022564139
52x50_5	259.669501482173	727.074604150083	253.650645573789	710.221807606609
53x21_5	131.972800227926	369.523840638193	740.322105572973	2072.90189560432
