	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
20x46	875.0896925458555	41.78241256796935	344.2754275285996	415.04526259192505
20x48	971.8668633099909	163.97621778782468	372.96755891095916	491.8861656928356
20x50	1075.2297986942142	272.6828194074573	352.8392268441817	452.7210178465319
20x52	1166.7233305287077	327.2282536701256	383.53973718507973	453.7203213434461
21x33	560.2996519720496	763.9694365614374	465.00118279419473	235.7789218738605
21x37	537.3589675440431	510.07868020531856	211.0001421800465	75.50801281983267
21x39	572.4930130578012	384.2007938565457	85.83385113112413	124.3006436025171
21x41	626.5075657962958	257.5020970788391	18.626057016985815	216.06140330933704
21x43	703.2726427211568	128.30904099088264	147.1713627034825	254.10708372652653
21x45	791.6734806724297	5.7008771254958255	277.92463007081625	331.6282557322279
21x47	885.1207601225949	100.8025793320787	340.75586568685793	429.6039571512349
21x49	995.727291983101	211.1682741322661	305.6989368643598	417.9311426539063
21x51	1083.5239175948077	245.89038208112157	309.375952523786	393.85870562931547
22x32	530.4021870241484	830.4428216319288	530.728254382598	286.7892606078544
22x36	479.61714940147834	575.2566470715481	276.1738763894945	37.23452698772979
22x38	499.2925495138093	450.41741751402105	153.10862157305183	44.3717252312774
22x40	544.4372231947407	326.44063778886357	46.57778440415575	130.62346649817547
22x42	619.7464804256657	199.72405964229722	97.90045965162822	176.77584676646285
22x44	711.1371246109994	85.64117000601982	221.63260139248467	251.0980087535543
22x46	812.0013854667983	66.11542936410532	335.04962319035667	357.29154761902777
22x48	910.5276382405973	158.60447660769194	268.12717131987915	391.53924452090337
22x50	1003.3445669360054	170.3259228655463	245.3840255599373	345.9140355637509
22x52	1089.3991050115658	249.60410653673176	288.170106013792	345.93093241281565
23x31	506.77692331044415	880.8993415822263	601.3681484747923	349.9372086532095
23x33	453.33644239129916	766.4910501760602	476.3915721336806	223.61334933317352
23x35	424.71290302979975	642.7516238797066	350.2200022842782	95.29769147256381
23x37	425.7161965441295	523.2866136258405	233.19365342993348	0.2828427124746833
23x39	468.7927047213937	400.6886571890949	127.17940084777894	49.03060268852491
23x41	536.5317138809224	280.5078965020414	96.51569820500727	109.55400494733162
23x43	623.6648619250567	173.0914787041811	181.65202999140976	163.65408641399708
23x45	722.135181250713	109.29236020875373	296.3194559930212	270.09113276818266
23x47	827.5150753913795	138.32859429633478	250.49590815021307	371.70364539509166
23x49	920.0386622311045	99.36770098980863	194.11733565037406	311.26956163428497
23x51	1002.1988674908791	162.05792174404837	206.42860751359075	284.4422085415595
23x53	1092.4323777699012	270.8329743587367	281.7965578214185	305.3275290569128
24x30	501.08083180261445	886.2984824538514	645.5176217579192	419.697510118895
24x32	427.1000819480134	802.1352005740675	531.2135916935857	297.8323018075774
24x34	379.7098497537297	684.9209954439998	421.18068569201955	175.54022331078386
24x36	364.9749717446387	564.3896969293467	314.2669724931336	64.94097319874382
24x38	389.5792858969791	442.69269250801926	212.85116866016935	0.14142135623750243
24x40	452.8041077552192	326.39417886966027	150.98463497985477	37.82274448000843
24x42	533.0132174721375	218.7740615338115	179.54188926264544	73.04580754567657
24x44	636.0403289100466	152.72491610735935	264.39534791671383	188.55370587713222
24x46	741.2446087493659	151.27779083527068	263.9893369058679	309.50697891970094
24x48	838.6078761852883	54.25283402735737	167.3940560473996	295.5191533555819
24x50	916.228279415125	75.82255601072839	132.7398207020034	235.77077851167212
24x52	1006.3387998084938	192.9377619855689	195.66752413213587	230.21159831772138
25x29	510.68622460371876	806.385032103151	660.9599231420917	387.015787791661
25x31	418.8734653806562	845.3582554160098	569.2751355891102	377.1442429628217
25x33	348.83119126591856	720.7586281134621	447.95044368769186	244.75620523288077
25x35	310.3598556514679	601.0451230980914	334.182345434345	118.2871083423716
25x37	313.84661858939944	489.62894113808244	239.81513713692033	3.3615472627943084
25x39	363.92100791243143	361.520815444975	173.44883971938205	5.069516742254747
25x41	451.7253147655111	240.62659869598792	194.45194779173602	0.40000000000009095
25x43	548.0208937622729	132.70908032233498	262.74569454131887	115.81234821900496
25x45	658.8181691483624	91.66776969033316	297.4938318688302	235.32313953370598
25x47	753.9630760189788	65.21748231877682	177.27583027587227	268.0203723600127
25x49	826.5356919093091	0.22360679774997896	81.97469121625251	208.76984935569564
25x51	920.0683941968664	124.06470086209067	109.40863768459985	166.95283765183515
25x53	1015.8574014102572	248.21333566108044	216.43996858251515	198.393195447828
26x28	539.0219012248018	719.5352736315295	686.4843843817571	304.9452573823703
26x30	434.1201331428893	779.2206940270515	584.0247340652619	358.2254736894068
26x32	337.4579233030392	776.733834720749	487.83690922274405	329.6950864056058
26x34	268.4240302208428	653.0928417920377	377.33467903175784	207.20294399452885
26x36	245.9013013385656	530.184731956702	258.181428456812	94.28281921962221
26x38	279.3313444638823	415.5037905964275	159.88495864214363	69.2011560597075
26x40	354.75705771696795	297.1770011289564	116.41808278785554	35.52421709200635
26x42	457.8329171215194	173.588536487868	182.01148315422301	43.76048445801329
26x44	564.4929051812785	56.183983482839565	285.4376289139187	141.39038156819572
26x46	663.9386492741629	69.22954571568417	230.93100701291687	267.4111628186081
26x48	739.433330328029	0.22360679775038572	106.33273249568973	190.45957576346706
26x50	823.7069928075156	77.85505763918	14.615402833996882	130.6338776887525
26x52	920.9645650077966	186.8055941346514	128.3414586172373	113.12528453002872
27x27	573.9705306023994	642.1982326353757	703.0975536865421	237.86712677459246
27x29	458.8991283495753	696.0762961055347	605.2158375323633	274.9618337151539
27x31	347.34007830942835	770.7673643843517	497.10454634814977	354.8153463422911
27x33	254.14251907148488	705.4853790122089	404.290514358178	289.8144578864209
27x35	193.69403707910038	578.1911275694221	300.88432993427864	181.8751769758589
27x37	200.96330510817128	454.4337685515895	178.91240873678896	118.46370752259976
27x39	270.33181462787525	334.03067224433136	75.41810127548932	114.29037579778999
27x41	369.036204185985	216.1567024174822	92.04955187289073	33.270407271327464
27x43	485.9875409925649	97.94738383438315	207.72166473432657	69.50460416404081
27x45	576.9068295660918	0.29999999999972715	284.8134301608684	194.0352802971666
27x47	652.3992719186618	49.56823579672766	169.18454421134336	183.15733673538722
27x49	741.5340922708816	70.30796540933352	45.764724406468034	117.51344603916604
27x51	840.2814111950831	164.73448333606422	70.71668827087436	54.81103903412165
27x53	943.0998091400506	268.7754639099336	193.12495954692133	108.98738459106173
28x26	620.1694365252127	569.5339586012407	710.5455157834716	188.09128103131175
28x28	495.8288515203608	616.4424141799459	618.7400504250553	196.6322710035156
28x30	379.94833859355117	687.0225178260173	524.8557325589574	269.7227094628854
28x32	264.0653138903327	761.8505693375834	413.48989104934583	362.5036413610212
28x34	171.94862604859594	635.6146080763089	321.2829438361143	266.983014440994
28x36	134.32918521304268	502.94962968472277	225.78912728472977	187.540209021959
28x38	185.35762730462423	377.9254556126114	100.25891481559121	184.66956977260784
28x40	285.55554626026804	256.9668655683058	7.441102068914288	118.05409776877714
28x42	400.68431464183874	136.3191842698597	127.84021276578048	59.74378628778069
28x44	498.24967636718014	18.284966502566995	256.7947429368444	143.09416480066554
28x46	564.8649573128076	70.74475245557137	201.6294125369605	213.61746183306226
28x48	659.5061940573419	92.59168429184145	126.68709484394982	97.1741735236268
28x50	754.7840088396149	154.85638507985428	71.47377141301594	36.89579921888087
28x52	858.8669803875334	250.19010771811122	152.65284144096384	30.50065573065602
28x54	970.7996961268583	350.6363500836733	267.29019809936955	157.104583001261
29x25	670.1239586822722	495.7151601474376	722.0619917984878	130.40061349548898
29x27	543.9833269503764	536.4138887090826	621.6068371567353	123.42714450233383
29x29	418.9586256421984	605.1810720767794	535.6447796814599	187.11421645615283
29x31	295.6264027450862	684.0509995607051	437.29025829533384	277.36000072108436
29x33	179.39278134863707	696.1014078422769	327.9231159890986	353.8377735629707
29x35	93.73601228983424	570.0533659228756	240.8473375397783	267.20074850194584
29x37	99.08632599910051	436.90330738047714	168.3024063999083	234.37427333220703
29x39	205.16997831066823	310.4186205755057	51.781463864977745	202.320340055072
29x41	325.46671104738203	183.7078659176028	77.34713957219128	125.17579638252766
29x43	415.09056843055333	61.313783116033264	193.03932241903493	134.2422437237999
29x45	483.03168633123823	8.509406559801906	197.2769880143143	230.37406538063283
29x47	571.1784047038191	129.2685963411068	125.21808974744786	137.61311710734546
29x49	668.4872474475486	167.93153366774254	138.07027196322917	14.484474446799554
29x51	773.7370354325816	245.66033460858105	153.0	1.0
29x53	889.6111341479489	337.89135827955147	239.6438398957923	112.21929424123134
30x24	721.0197778147281	424.92601709003407	737.2259626464601	85.14763649097947
30x26	596.7930964748166	456.9229694379568	631.4708227622237	72.31320764562982
30x28	467.73882669712174	519.6192933292604	529.7554247008709	100.95944730435082
30x30	341.2091587281912	600.885588111414	443.57444696465535	195.64787246479312
30x32	214.5567523989862	693.8221674175595	349.46044125193873	306.8110167513547
30x34	90.26566346069798	628.8401148145688	235.31954869921015	355.7359835608427
30x36	16.665233271694497	499.2303376198204	146.44975247503803	300.4708471715686
30x38	134.39538682559046	370.2708738207742	131.15761510488065	286.1672937286857
30x40	260.8910883874726	245.17781302556713	94.61374107390535	203.87927800539217
30x42	340.05412804434525	119.67125803633887	170.1382085247168	178.94974154773186
30x44	395.3931840586025	3.920459156782597	226.20293985711103	225.64212815872887
30x46	486.60957656010015	75.28133898915482	106.65026957302983	156.65401367344506
30x48	584.5001283147849	197.61882501421806	63.09675110494971	57.07013229352066
30x50	694.6947315188161	258.37176703347455	162.45544004433958	13.067899601695874
30x52	808.1876638504204	338.20659366724385	197.53911005165529	88.72485559300758
30x54	930.0959359119896	431.850263401564	257.9303200478763	205.3330221859117
31x23	783.9480212361021	367.8267255108035	770.5832206841776	54.115616969595756
31x25	661.0764025436092	381.01077412587654	658.0334413994473	11.410959644131237
31x27	532.1113605252194	436.03038884921773	546.6173250090048	15.572411502397436
31x29	403.14587930425364	514.297968107983	441.8044816431808	110.82328275231696
31x31	275.70564013091945	609.3619613989699	356.844223716736	229.07466031842094
31x33	149.2181289254092	661.1590202061827	268.80857501203343	353.2673916454785
31x35	34.38168116890148	570.7637865176798	148.6986886290524	377.9593893528775
31x37	75.40722777028755	445.6900829051505	68.46495453880017	352.8136193516346
31x39	199.3680014445651	316.80688123839707	54.14240482283713	284.78483105671194
31x41	269.43023215667506	194.00734522177234	96.00338535697588	236.47336002180066
31x43	313.719524416317	86.88348519713034	212.77955728875864	249.62760264041322
31x45	400.59686718695144	61.03646451097918	145.3377101787418	166.8443885780997
31x47	499.6092172888727	159.75972583852302	21.488834309938614	71.22338099248014
31x49	613.6218786842594	277.30021637207574	86.59105034586426	4.026164427839568
31x51	729.3289655566961	339.4530011651099	140.28378380981883	94.80052742469329
31x53	848.4138730596053	422.4946153503028	172.72434686517107	173.02976622535246
31x55	967.4455695283328	512.7408019652818	264.7559819909647	280.4277625343114
32x22	852.9796539191308	322.0526199241358	813.5018684674301	92.05916575767999
32x24	725.9183562908433	313.58804186384407	691.7819454134373	0.5099019513592606
32x26	602.3277264081406	351.97853627742705	575.469451839105	0.2999999999999545
32x28	476.67810941976364	429.6966604478091	465.4817074816151	26.631184727683237
32x30	349.9584261023016	522.9180624151358	358.23749105865505	153.71174320786284
32x32	229.36662791260648	587.0591537485807	276.9192120456794	279.4609990678484
32x34	119.14919219197417	632.2279098552989	195.96155235147512	400.37273883220365
32x36	77.9757013434317	517.8441947149742	69.0985528068424	417.19469076199937
32x38	158.9065448620668	395.3516030067412	41.41605968703461	370.8302711484055
32x40	205.96956085790927	276.07364959372677	16.107762104029586	310.35956566537453
32x42	233.71384212322573	171.40291712803463	142.60000000000036	292.7978141994916
32x44	313.51562959444294	109.5639082910063	215.5927874489311	215.6943439221343
32x46	415.69542937107195	141.70211713309035	93.24210422336049	90.17477474327279
32x48	529.4363040064407	240.00749988281646	39.849717690342786	0.4472135955001613
32x50	650.6357660012246	358.5455340678506	110.80839318390979	86.84065868013691
32x52	770.9574437023099	423.18007987144233	90.04099066536294	176.83376374437134
32x54	891.5128546465274	509.63238711840177	180.52027586949907	260.0241719533018
33x21	922.6449858965256	291.58218395505565	859.3048178615082	166.6252381843758
33x23	797.9818168354465	252.89242772372577	736.0077309376578	66.79056819641549
33x25	678.5879014541889	271.3948046665593	618.573795112596	46.57402709665564
33x27	546.7542958221728	345.8940011043843	491.59969487378635	37.85049537324481
33x29	427.3772338344664	437.7096069313533	378.5901477851741	98.05967570821353
33x31	311.401621704191	515.7991566491745	273.2924623914824	219.8680740807998
33x33	204.2657582660394	553.7455191692297	194.5304603397623	316.88751947654845
33x35	136.66971134819886	592.7981190928324	132.64316793563088	405.5305290603903
33x37	155.67674842441977	473.9852845817052	26.50000000000022	456.01715976484934
33x39	166.42346589348475	357.35664258552697	54.77380760911213	385.77424745568516
33x41	157.13360557181906	255.5072797397364	97.02355384132282	351.1176013816454
33x43	227.2185071687603	182.66923659992693	216.23887254608076	279.4502639111294
33x45	331.5768387568711	168.0630833943018	177.09263112845764	154.8450838741739
33x47	449.0261907728768	227.78129861777538	92.79935344602386	32.501076905234996
33x49	568.9840068051124	325.56228282772605	126.46896852588034	35.2164734179905
33x51	693.0089754108528	439.0747544553206	27.011849251763405	155.5051124561505
33x53	818.7289233928407	508.51750215700565	100.84864897458966	260.90352623144076
33x55	942.5655733157247	593.9342219471786	223.77546782433538	344.3449723750881
34x22	877.885972094326	220.89133074885456	794.999232704032	150.23108866010398
34x24	754.0305630410479	207.03161594307284	670.6888175599768	96.0712756238825
34x26	632.9340091984312	259.86200183943794	548.4168669907955	86.3519542338215
34x28	512.1106521055777	350.2041119118962	424.65929873252514	87.63743492366724
34x30	394.73379637421465	457.5943290732524	305.19267684530035	171.46827694941138
34x32	292.3398706984734	479.7226281925835	195.19426221075238	234.30279554456848
34x34	211.13107303284391	534.316881634859	130.76746537269858	316.44798940742214
34x36	182.37996052198298	563.3752301974235	111.67654185190376	416.254789762232
34x38	165.0907932018012	443.9720374077626	86.75350137026196	465.18100778084215
34x40	99.58277963583834	343.3498652977747	99.95664059981237	374.4186560522856
34x42	137.55991421922303	263.4432196887975	170.53014396287855	297.6385895679521
34x44	246.41509694010247	216.90550938138946	262.9893533966725	236.61149591682965
34x46	363.42495786613256	233.73596214532358	172.15951905137277	119.46924290376977
34x48	489.03035693093733	301.72286953427994	138.15531115378835	33.24590200310435
34x50	611.1865181759165	397.2711416652362	83.44435271484828	107.29287021978699
34x52	736.7983984781728	507.10440739555827	22.35799633240895	219.70862522896118
34x54	866.5380834100715	581.3813292495729	152.12116880960397	332.70384728764435
35x21	947.5801654741408	210.37055402313285	846.0745652718795	228.89073812629485
35x23	832.9868006157119	147.47409942088134	725.5486269024289	167.93334987428787
35x25	711.7583859709698	176.25095744420784	599.5419918571174	145.49914089093463
35x27	591.1837700749232	267.3717449544736	472.3071564141282	141.8592612415559
35x29	481.51673906521665	371.36662477934124	349.2531603292946	119.62177895349986
35x31	375.78084038439204	410.9319165019919	224.40552577866688	158.69228084566691
35x33	292.9524534800825	453.3404239641553	112.71175626348811	230.11288534108664
35x35	243.68998748409842	523.3486505189442	75.20910849092672	335.2545450847758
35x37	200.7973107389635	531.0016572478844	132.2859024990947	450.6827709154193
35x39	87.30206183132181	430.2265101083383	159.7737462789181	392.7399266690359
35x41	55.775621914954684	343.5350346034596	171.99918604458605	292.0378742560626
35x43	168.72892460986057	279.33644588560253	255.00049019560763	224.82315272231153
35x45	289.08865422219543	277.66535613936463	256.5701658416272	181.91660177125084
35x47	417.7447186979152	310.78328462129394	196.98286727530402	104.90781667730958
35x49	540.4644761684159	386.71675681304566	159.49811911116691	113.46034549568449
35x51	672.8092300199219	485.4378024010904	56.47884559726763	195.38029583353597
35x53	798.1030071362968	590.6144342970297	109.60935179080316	304.65096421971174
35x55	922.3570349924155	664.2006473950473	129.31550564414152	415.0524063296104
36x20	1033.0533626100832	234.2909515965137	912.9341980668704	323.0811817484888
36x22	912.853882064375	130.1783776208629	787.5978732830605	244.34444949701637
36x24	791.0005120099481	96.9464285056442	657.0799114263044	209.4483468543021
36x26	675.886159053431	178.70338553032516	529.295475136525	162.2051170586179
36x28	563.5742098428566	291.51344737421624	401.95558212319924	69.08176315063172
36x30	465.6676282500211	341.2962642631765	276.69972894818653	86.50052022964948
36x32	376.92537723002965	373.2521131889273	147.51521955378024	144.2551212262495
36x34	318.3358760805952	437.9015071908294	24.90642487391524	251.8641101864259
36x36	251.006454100288	527.4057640944019	92.80215514738865	374.8725650137656
36x38	130.48110974390087	514.2035783617222	188.6009543984337	424.549549522785
36x40	4.304648650005896	427.24879168933876	210.1840384044423	309.33368714060197
36x42	89.00089887186533	364.667190736979	256.7764786735735	203.95332799442104
36x44	221.70110509422392	330.19233788808623	336.3548423911866	148.81995833892682
36x46	344.8001305104163	339.4624132359873	272.0421474698362	137.14929821183898
36x48	474.9000000000001	392.71670450847904	241.58603022525944	149.1167663275998
36x50	600.70187281213	471.78166560391065	143.98451305609208	197.7400819257443
36x52	726.7001100866852	567.9209892229733	117.66923982077941	279.07427326788877
36x54	858.7000524047967	675.4872167554324	95.94884053494303	388.31711267983064
37x19	1110.0676105535194	231.5074512839703	974.682768904837	408.5781443004509
37x21	985.006395918321	148.7286119077293	842.1781284265223	323.7570076461668
37x23	872.6539119261427	36.79198282234841	718.9139378256621	279.9490132149069
37x25	760.5374218274864	92.0541688355286	594.929214276791	196.23957297140643
37x27	649.2494897957177	211.16652196785375	466.59586367647944	80.79170749526196
37x29	548.6412762452348	282.26733782001753	335.0182830831774	12.53993620398444
37x31	459.6438838927374	299.63861566894184	211.99080168724316	59.67997989275775
37x33	391.13635729755447	357.31029931979276	86.27774915932844	172.00421506463147
37x35	327.596947482726	437.20608412967	33.519546536312276	291.8235083059623
37x37	201.06217943710845	489.9387716847892	150.2664300500947	419.3149174546501
37x39	84.86000235682273	513.9887352851226	266.04589829576423	343.7476109007883
37x41	46.763447263862304	443.38879101754503	283.30834791795354	222.01355814454192
37x43	161.62626642968684	394.25226695606995	338.31708499571863	120.13263503311617
37x45	288.05140166296746	383.3557225345671	345.44320806754894	76.51150240323341
37x47	416.025492007401	416.4783427742672	312.6522189270372	120.94879081660972
37x49	535.8707773334912	473.1979395559538	231.41454146185356	216.10203608480884
37x51	666.5194520792325	558.3319621873713	173.2171469572226	284.0453836977467
37x53	795.4255339125092	657.2246039216733	128.8975562219856	368.5785940610227
37x55	920.5269414851477	754.9413553382809	16.3049072367797	468.5569869290185
38x18	1183.2820542879876	241.83552261816266	1002.0137823403425	490.73212652118076
38x20	1072.0297803699298	144.17922873978736	914.2188195393921	412.92620406072575
38x22	957.8886417533096	86.76203086604175	789.3016216884391	356.3686995234011
38x24	841.9557292399642	14.901342221424306	660.3722056537509	236.1699599864469
38x26	733.6645146114128	144.90279500409932	532.2698751573303	108.09079516776613
38x28	630.8258475997955	242.70074165523246	403.57310366276903	15.00833101980342
38x30	542.4041666506629	229.74089753459197	283.0153352735501	0.2828427124746833
38x32	474.9044746051568	270.9890403687942	166.38828083732346	103.10121240800217
38x34	397.22830966586446	355.1700015485542	83.69784943473779	228.8001966782373
38x36	281.56945857106024	415.6048122916768	128.97658702260662	355.04106804706413
38x38	165.2947065093131	444.9372315282236	236.11171084891168	389.3218976631033
38x40	100.0624804809475	491.8988717206007	336.1257205273051	262.0543836687339
38x42	136.62448536042166	470.9051390673075	361.8099639313437	137.3246154190863
38x44	246.034164294311	451.64411874837924	431.36945881691724	29.567042462850335
38x46	365.37439702310866	453.7623276562303	380.2775959743093	37.23774966348
38x48	491.33672771328656	501.9360317809435	298.881548443526	142.87260059227611
38x50	616.847477096243	567.720010216304	195.0907737439162	268.13356746218847
38x52	741.0258025197234	650.4226625818015	138.29837309238295	373.2420662251244
38x54	867.7667082805148	748.1496240726185	67.57410746728381	459.8728737379497
39x19	1153.165261356758	166.97640551886343	920.3875922675182	497.3591458895676
39x21	1037.6512564440907	60.081028619689754	829.8002952518152	424.95026767846605
39x23	927.866046366608	49.80361432667341	731.7531004375725	294.4530522850799
39x25	822.9054684470144	99.66047360914963	610.0759051134539	170.2915441236
39x27	719.0742937972402	206.69987905173042	485.4334557897713	43.14904402185505
39x29	625.6611383169006	170.99432739129094	359.0251523222293	47.63465125305314
39x31	551.6137779279995	194.00144329359995	247.19255652223856	64.77159871425155
39x33	476.84648473067324	267.8140586302367	164.08220500712477	174.85928628471527
39x35	361.48804959500393	365.41648840740606	146.6608673095861	299.06021132875566
39x37	254.63801758574837	367.446213751074	216.51956031730748	427.8844703889127
39x39	172.67709749703363	414.29672941021374	321.68211016467825	322.4998914728498
39x41	151.7018127775671	488.0342610923952	393.7763832430788	194.54418521251128
39x43	225.40978239641717	514.6752082624539	444.45626331507617	70.59440487744054
39x45	326.8049571227466	504.9331440893936	456.60297852729803	0.28284271247500486
39x47	445.35362353976666	531.9231617442506	340.27319906216513	71.79310551856653
39x49	562.7529653409213	576.677119365768	222.0731861346613	196.03596608785858
39x51	693.0410449605423	653.0322273823859	108.53612301902054	330.3093852738674
39x53	812.9822199777803	739.153901430548	81.12515023098554	452.19563244241976
39x55	937.2885628236378	832.3599281560835	82.98704718207543	544.4083485766914
40x18	1235.913945224343	218.49961098363534	939.4085799054636	580.8645969587062
40x20	1123.6918839254827	94.62372852514304	838.4280827834906	495.6680845081716
40x22	1009.4430345492509	15.337535656030331	742.3848328192055	365.33387469546267
40x24	908.2755804269981	100.02464696263644	659.7248896320342	244.5152960450532
40x26	803.4937274179558	178.48969157909337	561.8241450845629	119.65270577801417
40x28	711.7495135228406	141.49830387676027	442.6196674346951	58.2938247158308
40x30	637.3275845277689	115.30156113427054	337.68928025627355	99.10020181614199
40x32	556.5526480037624	183.77227756111645	245.24283883530623	148.98875796515674
40x34	444.766050862698	291.590191878945	200.01359953763162	256.198438714993
40x36	338.89756564484225	306.45874110555206	221.01303129001272	376.84766152916495
40x38	253.416061053754	336.6964508277448	296.25478899082833	396.3141430733954
40x40	209.43383203293615	398.0599577953049	402.23665919455954	272.2901577361913
40x42	230.36201943896933	485.482708239954	468.5230623992805	152.63636526070678
40x44	309.9578197110054	567.7552729829995	522.36716014696	61.12977997670217
40x46	412.094079064478	571.6221916615907	393.99788070495987	62.50223995986087
40x48	522.4592328593689	600.4388811527784	268.92684878977764	147.06274171250874
40x50	646.7134837004718	663.5740576604848	138.6294701713886	273.2451829401576
40x52	767.1933589389317	737.8387696509317	23.9635139326431	397.00182619227377
40x54	886.3708027682321	821.8716444798423	95.50287953773973	519.1934129012042
41x19	1206.597882477837	155.42795758807353	854.1554015517315	567.3288728770993
41x21	1090.6819197181185	30.617805277322013	747.3874831705435	436.4083523490355
41x23	993.5020130830135	62.890778338322576	657.6207493685092	323.1873295783732
41x25	890.4664844900115	180.49975069234864	575.0577014526455	205.18372255127835
41x27	798.2310254556636	95.7484725726734	514.5934026005385	119.95570015634951
41x29	718.8779312233754	61.67398154813721	420.06651854200425	138.9527977408158
41x31	638.3608070676021	98.79939271068392	328.7475018916497	118.56103913174813
41x33	524.7594687092363	215.38453983515157	264.99905660209436	193.14372886531936
41x35	423.78915748282185	255.06714802184933	257.0335581203357	302.07490792848057
41x37	338.427318637252	259.16490889007315	301.7320831466222	421.0701248010835
41x39	277.39733235919925	315.73260838880736	380.88118882402193	352.563299281136
41x41	266.555153767471	396.64826988151617	482.86359357483184	239.7487226243341
41x43	311.6822099510979	496.97082409332637	545.7123784559045	147.64416683364107
41x45	391.8879942024256	609.5757541110048	460.88783885019103	99.43138337567302
41x47	494.511172775702	637.8445735443707	330.2412754335834	137.98007102476808
41x49	601.7460012330786	676.6279997162402	206.27711942917946	227.59624337848834
41x51	727.2759173793675	746.8302752299215	74.38454140478349	352.0969468768513
41x53	848.5973426779041	824.1407950101732	40.524683835904426	475.30584890152585
41x55	962.210995572177	903.2413852343127	156.81836627130127	591.6831922574783
42x18	1289.681766948731	231.90053902481569	879.5770915616207	642.67088000002
42x20	1179.8750527068532	120.3708436457931	767.5352369761273	519.257103947553
42x22	1077.0429007240145	74.6338395099703	663.7394142282044	402.37645308839825
42x24	979.7587968474692	110.41784276103179	571.7031572415877	293.9756792661598
42x26	886.473158082071	109.86109411434047	493.1915043874942	202.6017275345897
42x28	807.7563308325102	23.17951681981319	435.3507666238799	151.34427640317273
42x30	725.2250685132168	10.08959860450364	411.8956178451037	57.24508712544644
42x32	616.0537395390114	137.6081756292117	348.65858658578884	100.78000793808258
42x34	514.1970925627642	225.0352194657534	315.033410926524	217.76007439381561
