	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
27x45	376.0260629264943	144.40637105058747	117.66562794631241	183.94401322141474
27x47	252.8652012436665	27.658814146669346	226.14908799285493	251.72447238995267
27x49	134.16482400390944	69.56004600343512	346.53051813657055	239.3056622815261
27x51	50.40039682383472	105.10375825820883	399.94399607945104	282.5275207833743
27x53	137.29519292386036	197.12171366949917	324.69611947172996	315.21606875284755
27x55	258.93051191391106	305.8980385684091	197.1279026419142	313.24624498946474
27x57	383.64838068210344	423.6287053541109	70.63200407747169	338.3924940065897
27x59	510.5732954238794	547.0885577308302	32.091899289384585	291.23751475385154
28x38	827.3985073711458	210.13969163392233	300.5293496482496	376.3945934787054
28x40	702.3574161351186	83.61064525525441	220.18796515704483	260.0506489128607
28x42	575.8481049721356	20.97236276626955	93.21502024888451	152.593708913572
28x44	451.85221035201295	141.37050611778983	32.637708252878255	110.93250200008981
28x46	331.37763955946065	74.50328851802422	147.55317685499043	165.04284292267891
28x48	216.2169512318585	21.070595625183813	273.73229623119045	187.29113700332948
28x50	124.95395151814952	38.2686555812976	399.0204130116653	201.87790864777628
28x52	127.48666596942641	109.29249745522345	395.6486446330882	278.39764726017364
28x54	219.71729563236497	224.00600438381102	269.5056400151953	250.82442066114666
28x56	336.1346307657098	347.42868332939923	148.1859979890139	274.9790719309378
28x58	459.5353849269936	474.1938105880337	57.09264400953978	257.6465990460573
28x60	583.8966089985456	600.0205413150456	115.57703058999263	223.76516708370835
29x35	1029.3849522894725	396.3566323401184	386.50715387945894	552.9294530046303
29x37	899.6822994813225	263.01946696014727	284.54778157631085	420.7743338180217
29x39	775.4416096650992	135.5532736602108	223.8523843965033	296.3577061592965
29x41	653.4637709927	9.170605214488011	153.88989570468866	176.39189323775594
29x43	533.4863634620849	65.18358689118027	32.31253626690399	67.65279003854866
29x45	414.2941225747718	153.1588064722366	81.42002210758746	78.46030843681385
29x47	301.44565015936115	57.121624626755995	207.99778844978167	158.04834703343113
29x49	207.86526886423314	63.945054539033386	334.55279105097935	128.18568562831027
29x51	165.90509335159072	25.544079548889705	463.6456621170958	194.45642185332946
29x53	211.248337271563	149.26573618885212	347.2276774682572	202.9627059338734
29x55	305.1131265612809	276.5690148950171	231.21768963468145	199.73287160605284
29x57	418.4580504662328	404.9967160360689	136.49446875240022	243.28242846535363
29x59	537.3027545062471	532.8617550547237	119.75746323298632	181.11281014881274
29x61	656.4999314546803	657.2096773481048	197.8609612834225	176.0845251576639
30x36	959.8518062701137	324.9878305413909	286.79381095135204	471.47925723195897
30x38	847.294641786433	200.24137934003542	193.86595884785956	344.426784672737
30x40	725.8884831707968	84.8957596114201	150.80746002767873	215.8798045209417
30x42	607.9388867312241	54.966262379754525	112.99951327328816	90.04826483614215
30x44	492.26484741447865	151.85282348379326	78.66307901423664	0.28284271247436177
30x46	384.7168439255033	139.6662092275725	170.61257280751636	115.52164299385643
30x48	293.3740615664584	122.57707779189413	289.27692614517326	70.73570526968659
30x50	236.44881052777603	20.655265672462498	414.23766125257134	109.50543365513862
30x52	240.90047737603203	92.0252139361817	425.8939304568687	173.6756747503804
30x54	304.43858165482266	221.07792743736326	311.97636128399216	130.70061208731943
30x56	399.46185049388646	347.3876365099945	221.18130571999075	173.6334357201976
30x58	508.5558474740018	474.7528304286348	176.61837390260408	150.0861419318917
30x60	622.5645348074372	600.6349973153418	206.01067933483492	105.2017110127015
31x35	918.0221457023789	400.32669159075533	319.7728256121833	536.665873705418
31x37	892.0293829241276	280.61364899092104	202.67417201014993	410.1497531390208
31x39	805.7324680065955	170.0553145303019	109.7561387804799	282.46523679914986
31x41	688.8195264363516	104.12079523322895	113.96464364003441	157.15578258530584
31x43	577.5297827818059	137.83486496529144	132.25902615700784	48.23121395942688
31x45	468.93459032150724	222.22162361030476	160.68929646992694	71.31374341597865
31x47	378.5581329201632	175.24114813593295	250.35786386690557	63.05442093937577
31x49	309.48332749923713	104.77084518128116	349.0454554925477	26.655768606438805
31x51	288.03753227661156	79.92258754569961	459.8130272186729	134.03887495797633
31x53	318.46915078230126	173.88329419469858	398.68007223838	89.10779988306277
31x55	389.18690882402547	292.2475833946282	306.15037154966853	89.68193798084405
31x57	484.6627074574649	417.582015896279	244.24401732693468	167.82473000127231
31x59	592.4282403802174	544.305814776951	238.0109661339162	66.51330693928799
31x61	705.5185894078202	669.9885670666331	290.57474081550885	75.66161510303623
32x34	884.6042787597172	481.04337642254245	371.46026705423	609.0986209145443
32x36	847.4507773316391	363.1952918197039	244.25155066037922	482.39985489218355
32x38	828.7600436797128	257.3060628900923	121.41832645857038	358.60899319453785
32x40	771.9892486297979	178.6622511892204	36.419774848287766	237.67582965038739
32x42	661.4814358695184	155.99516018133374	128.81572109024606	133.32475389064084
32x44	557.1501951897709	164.55619101085205	133.27843036290602	89.56081732543535
32x46	463.875037052006	224.17861182548177	165.3718537115673	126.77637792585794
32x48	391.08262554094654	193.33809764244623	261.74265987798003	18.022763384120733
32x50	348.59133666802484	128.94851685847374	378.9698141013344	65.62103321344476
32x52	352.01022712415624	161.21786501501643	484.4535065411333	82.53120621922332
32x54	398.7292439739027	256.657768244018	391.7920494343906	14.000357138301865
32x56	474.27288558381696	370.27256177038055	320.9379535050349	102.18889372138277
32x58	570.0739338015729	492.5946508032747	291.1966517664652	86.98212460040274
32x60	675.378656754861	615.8765541892305	311.3896754871622	0.3605551275467016
32x62	786.5200887453547	714.8832422151185	374.46768885980043	107.46092313022454
33x35	811.7582152340682	418.6760083883478	305.20026212308517	559.2253570788791
33x37	779.3528148406214	342.83029329392707	176.0102553830316	437.12882540505154
33x39	768.3001041259852	256.19299365907705	46.67815334822054	320.0291392982833
33x41	745.7754755957047	146.72920636328652	56.20907400055654	218.07214402577853
33x43	642.0398196373804	91.98440085144848	106.8490992006948	154.6464677902475
33x45	549.6058314828913	138.47804880196696	81.93393680276783	163.1323695653322
33x47	469.7421952518211	241.57510219391418	179.8263884973506	100.82028565720283
33x49	419.1368869474507	202.40980707465738	297.17525132487077	58.53998633412917
33x51	403.09175134204867	190.1740255660589	423.02382911604434	82.40242714871911
33x53	425.70950189066747	246.7658404236699	477.6959074557788	0.42426406871218575
33x55	480.7917740560879	341.69654666092276	400.1418873349803	31.9707678981912
33x57	559.9964732031805	451.98921447308925	355.3050098155108	95.65902989263452
33x59	652.622555540337	567.9579209765458	349.28498393145975	6.324555320336557
33x61	760.7298140601569	635.1061722263453	389.9718579590075	58.91222284042645
34x34	791.034796959021	391.71092657724	379.6601770004326	642.0420936356118
34x36	745.8056851486182	343.4453668343772	255.04101630914187	524.3599145625072
34x38	720.954256523949	282.6433087833497	126.80709759315508	404.5729106106832
34x40	718.9901390144373	189.63232846748429	47.90010438401997	306.33057307425236
34x42	731.6117549629722	71.6195504035036	123.65176909369315	228.43677462265143
34x44	631.894690593298	61.061444463752935	32.9620994476986	195.70002554930878
34x46	553.8499796876408	153.45944089563218	92.34717104492171	189.79778713146268
34x48	487.6179344527845	267.54672489118605	218.24584761227416	109.25772283916592
34x50	453.6373110757098	234.03078857278624	342.10584619383513	123.75140403243948
34x52	453.99246689785537	249.97991919352276	470.48885215273697	13.731715115017142
34x54	489.5501302216151	318.9277817939356	479.81926805829727	0.3605551275467016
34x56	552.3432628357119	416.04216132502756	419.2830547494141	101.87776990099486
34x58	632.4408747068773	521.2767595049677	396.4303974217922	37.500133333096294
34x60	729.375164095954	560.3817716521477	409.5167029560578	6.334824385884602
34x62	830.8143053655255	621.3221467161784	406.00001231527074	129.91077707411372
35x35	712.9798664759053	326.09276287584163	331.2067179270373	605.2700967336815
35x37	674.293259643013	258.82349197860674	215.60890519642263	494.23759468498537
35x39	660.15217942532	215.71671237991725	122.51897812175868	393.0634808780891
35x41	673.3373597239349	120.9975206357551	115.84213395824528	306.7093086295231
35x43	702.9483195797538	0.5830951894843897	78.10467335569624	252.0181342681517
35x45	623.7317131587904	76.54443154142596	31.819019469493853	266.53526971115883
35x47	564.7918023484407	187.96856120106912	154.45963874099954	185.72931917174523
35x49	521.7924970713932	221.14567596948407	279.03084058935167	160.58085190955993
35x51	503.7150980465051	288.03003315626637	410.09669591451245	61.865175987788106
35x53	524.6054993993108	330.7689979426733	534.49315243509	0.36055512754632324
35x55	568.8314776803412	405.47163895888	497.17486863275803	72.19729911845776
35x57	633.6859237824367	456.40382338451093	459.89417260930816	111.5941306700312
35x59	721.3197973160035	482.7919324098113	392.2979097573677	36.734860827285296
35x61	819.241753086353	538.5285971979577	350.0552099312333	95.57013131726933
36x36	630.4887072739682	254.1999409913383	297.9490057039965	576.6886595035489
36x38	611.1795562680411	180.67553791257922	202.91734770590728	476.15065893055333
36x40	608.0362242498384	167.83995352716215	159.20003140703236	390.23332763873464
36x42	630.2507437520403	82.37718130647589	163.68567438844488	333.304665433894
36x44	612.3628009603455	1.4142135623731593	70.5761999543757	312.80025575437134
36x46	548.9158860882055	105.14870422406561	113.01084018801048	271.861821519683
36x48	505.73892474279614	151.99953947298619	227.87597503905508	221.79959422866435
36x50	493.10259581551577	197.04154384291667	347.3363931407135	148.83537885865684
36x52	509.44512952819565	291.7580161709359	474.03284696316155	65.1792911897636
36x54	554.7184961762138	406.83413081992035	573.0720809810925	62.3811670298016
36x56	627.1518635864838	397.1295254699652	473.2249570764414	153.9761669869726
36x58	712.4407905222722	410.1373916140784	382.85960873406293	108.40516592856638
36x60	802.146919211188	457.7882479924531	318.02496757330215	97.33591320781882
36x62	899.0218796002686	533.2953590647493	293.5001533219361	175.37941726439837
37x31	752.6318754876116	341.16614720689955	608.442224044321	883.0567025961581
37x37	564.9879379243414	176.76190200379668	288.7184961168924	562.630047189092
37x39	545.9630939907931	102.20812100806823	228.0607375240204	477.3000104755919
37x41	557.5578893711394	149.40950438308792	226.33426607564348	411.13404140255795
37x43	601.9279441926584	54.11330705103855	148.05623931466036	371.1038264421428
37x45	535.6634951161034	40.2514596008644	121.79072214253463	352.69332287413675
37x47	468.0133545103171	105.27725300367564	202.05964465968992	294.344865761236
37x49	438.3693077759891	113.31394441991671	305.63319518664866	233.08807348296483
37x51	440.3200767623479	208.33379466615614	426.1996832471844	142.01256986619168
37x53	476.35352418135824	326.41060031806575	550.8973407087751	101.22391021888086
37x55	541.2412863039921	345.2149040815009	491.89463302622016	143.9302956295167
37x57	630.6823289105223	343.3287054704281	385.1869675884684	186.87857020000976
37x59	723.8823385053677	376.44128360210414	295.4414324362781	151.22975897620177
37x61	829.6007835097556	445.63242700683287	240.3328109102042	181.10069022507912
38x32	661.1474948905122	249.58567667236028	567.7381526725151	852.2974891433155
38x36	522.0463772501441	156.66786524364213	332.16504933541665	647.3901605677984
38x38	492.64108639048754	85.01199915306064	234.37969195303577	558.3212695214111
38x40	485.0960523442752	63.46479338972124	167.76346443728423	493.8681807932154
38x42	518.5743244704657	138.2661563796433	185.29201277982804	446.77592817876854
38x44	519.8678678279699	65.80121579423913	185.5262784621091	429.80786405090373
38x46	444.8924589156348	113.10039787728407	206.87121597747736	371.33071513140425
38x48	388.07356261410024	33.203764846776075	292.4894698959265	315.075054550499
38x50	368.5889309244103	130.28353694922478	401.07106602197103	228.04253989113545
38x52	394.30001268069975	254.56727990847554	515.5526161314675	176.14000113546044
38x54	455.0561393938116	306.8779724906953	522.2174738554809	171.3040863493922
38x56	546.0475528742895	276.70585465436017	398.1571674602879	238.64938717708907
38x58	642.4673143436949	300.39349194015506	295.6184195884959	216.95679293352399
38x60	741.6534837779701	353.79159119459	201.38393679735245	223.1508234356306
38x62	858.0970865816994	449.8177519840677	172.5074201302657	267.7626000770087
39x31	666.0097446734541	276.74425016610525	608.7000739280387	936.0740248505989
39x33	573.8604882721929	162.8983118390118	490.6292490261867	833.6641170159601
39x35	495.4422771625364	87.45084333498409	366.0634507841499	735.8559981409406
39x37	444.7832393424911	123.91581819929183	248.5251093954087	647.6387341720692
39x39	426.3001055594518	0.42426406871154265	143.18442652746802	571.4411430759952
39x41	449.39247879776536	98.96362968282868	114.9652121295829	514.1879033971919
39x43	496.80245571051677	136.70654702683413	185.88189798901894	490.94101478690914
39x45	433.9433257926659	138.19699707301908	246.51168329310485	456.3785818813147
39x47	356.5785467467159	27.67417568781373	295.31247857142796	403.6313416968506
39x49	320.39740947766717	53.44249245684581	374.0258012490585	311.0512819455981
39x51	323.93568806168906	181.92121921315297	484.13420659978186	250.75272680471505
39x53	368.2379936942952	292.8610933531455	567.1363328160169	225.10002221234933
39x55	452.21185300697255	227.43385851715183	443.28451360271987	249.26162961835936
39x57	556.2657817985934	221.60780672169471	316.9309388494594	295.75128063966173
39x59	670.2556228783164	281.6000710227181	203.61188570415004	268.60007446015385
39x61	780.6418448943151	368.4628746563213	126.88928244733657	288.3984916742806
40x32	580.9863681705449	201.22067488208054	543.5008371658685	918.487212758022
40x34	489.90596036382306	79.38545206774329	416.74770545259145	819.832208442679
40x36	420.0751956495407	61.946509183326874	290.32114976349885	727.090207608382
40x38	377.5081456074819	67.56626377120445	167.94106108989504	635.830480552796
40x40	378.11301220666803	45.891720386144115	65.21847897643701	553.9112293499741
40x42	416.4457707793416	163.2368830871261	98.99737370253824	488.34647536354737
40x44	444.3332308076896	179.10002791736278	212.91505348377814	446.3070915860509
40x46	348.68680789499314	92.29674967191431	315.94760641600084	427.88443533271897
40x48	286.3667054669588	14.10283659410407	369.8200778757153	393.60880325521157
40x50	255.0484267742105	114.70876165315394	463.9923490748532	330.0571162692908
40x52	289.41820951695496	241.0952094090634	566.4077153429324	286.74954228385445
40x54	367.9159822568189	211.00845954605674	494.85004799433926	282.5954175141561
40x56	468.36235971734556	163.00092024280087	369.72273395072654	325.0330752400441
40x58	580.7120629020892	194.71954190578796	244.2083127168276	330.82276221566167
40x60	697.5465862578641	279.72743876852684	120.05098916710341	333.84673130045786
40x62	816.3144737170844	389.0325436258517	55.78996325505147	369.13049183181846
41x31	598.3809656063598	259.71403504624067	494.3000910378226	976.8173729003797
41x33	493.48459955706807	130.74421593324865	472.77822496388285	860.0506089760065
41x35	403.60488104085124	4.701063709417089	345.79025434502904	749.0204937116204
41x37	342.3902013784854	76.71277598940117	219.2397089945155	647.1372729181958
41x39	315.6099016190714	82.65597377080506	93.10537041438586	551.6183553871281
41x41	334.78484135336805	131.30990061682346	9.974467404327795	469.8121858785698
41x43	399.4702992714228	239.42706613914848	138.7130851794455	412.4576584329594
41x45	355.28132514952136	171.34649106415918	270.9686697756773	375.7297166847466
41x47	265.9459343550864	81.78043775867178	390.9673132117314	378.6774881082846
41x49	208.43620127031636	90.36287954685858	456.0592615000822	407.6472126729191
41x51	210.8956376978908	199.56044197185008	554.5644867821959	359.6036290139464
41x53	285.4264528735908	217.55886559733636	546.9660501347406	337.5000148148145
41x55	385.59233654210504	130.85660090343123	426.61534196510064	348.9602412883168
41x57	498.4566580957668	113.22561547635772	296.44297934004084	381.34215607509213
41x59	620.2995486053494	198.08212943120347	166.36505041624548	340.1433962316479
41x61	737.4252029867166	306.7763517613443	42.929360582239994	336.7713319152922
42x30	626.7439429304442	330.4799086177556	438.0837477012811	1010.5979269719485
42x32	515.5539254045107	207.6633092291462	439.3340983807196	897.5794393812727
42x34	410.73409890097975	88.68652659789974	416.5800043208986	781.2198794193602
42x36	322.16295566064025	5.45618914628201	290.4110362916668	668.8612486906379
42x38	264.5490691724316	88.16807812354773	165.68768813644533	561.7834191216398
42x40	262.6237613012194	111.2503483140612	51.80965161048683	465.8667620682976
42x42	315.25248611232234	175.728000045525	91.82009583963665	382.618517586381
42x44	383.99553382819414	262.6472348988279	205.2597622526151	335.4992846490134
42x46	271.9199330685409	168.526110736586	332.2734566588192	310.4220514074343
42x48	176.4652940382329	137.13132391981054	464.5912181692633	338.92329515688357
42x50	139.5517466748446	176.91153156309522	543.5186197362516	403.5729054334546
42x52	195.34290363358474	268.2443848433736	620.9092123652217	397.746967304592
42x54	297.4241752110947	142.70788345427866	492.32056629801684	397.7797631856102
42x56	412.8773788911183	42.929360582239994	365.891691624721	369.41295321090166
42x58	536.793712705356	108.14661344674668	237.6899030249284	301.99518208077416
42x60	662.0689465607036	229.52230828396597	112.2492316232055	275.5000725952717
42x62	783.229481059032	351.13817792999987	30.91957308890287	297.43910301101977
43x31	547.015365414903	262.0481062705853	378.6003301636172	930.9232030624223
43x33	428.00862140849415	140.56948459747548	394.8429814495882	811.2699797231495
43x35	321.03264631498126	27.014070407844706	360.8916180794451	694.7803681740006
43x37	234.56922219251157	21.603703386225607	242.54467629696566	580.5305504450214
43x39	196.80040650364495	61.057350089894605	136.91018954044284	472.0677917418213
43x41	228.85115249873655	85.64490644515887	99.67773071253211	377.447810961992
43x43	310.3769482419725	197.82327972207952	173.46022598855376	301.78013519779563
43x45	297.12630311031006	246.4845634111798	288.81142636675605	262.3677571653956
43x47	184.9562110338548	194.09533739891867	409.8070277581881	265.63169991550313
43x49	95.30173135887907	202.96901241322547	534.6920796121824	322.025495885031
43x51	112.03722595637595	265.54159749463	632.1578442129784	415.5328386541793
43x53	214.66634575545388	199.36057784827955	563.7827950549748	450.00159999715555
43x55	337.90048830979805	69.00101448529581	435.7328768867459	378.86348464849436
43x57	461.1919340144623	29.802684442848616	313.3946393925715	287.3917187394235
43x59	587.9280993454898	158.30050536874498	193.67253290025408	229.04944880963984
43x61	715.7415245743395	287.7000695168492	98.26459179175409	226.99544048284287
44x30	590.4740468471072	315.9256241585982	328.3452451307918	971.7683880431589
44x32	467.60997636919586	188.14220685428347	327.247444604232	850.8163667913306
44x34	348.79290417094194	61.70486204506075	376.6577889809264	732.4907439688229
44x36	238.56173205273265	0.31622776601712554	325.92468455150777	617.0994247283005
44x38	155.73060071803462	70.75605981115643	222.6073224312262	499.4993693689709
44x40	155.43876607847855	6.435060217278402	154.0857228947576	388.33388984223353
44x42	232.48509629651537	131.75553119319162	176.33071201580336	289.56298105938833
44x44	339.17224237841145	259.5372998241293	263.36744293856844	223.4815652352557
44x46	220.05931018704896	269.5576005235245	369.1803082505895	195.79504590259666
44x48	98.9311376665605	245.94749439667032	489.6275829648491	243.95772174702705
44x50	33.572161086233166	272.0670689370547	608.7740878191187	332.5716313818723
44x52	134.55887187398676	271.4879186998936	638.8886366183077	434.63052124764533
44x54	263.15138228783843	143.5083621256962	512.8370598932958	393.8429255426583
44x56	392.8181513117746	32.200931663540466	389.6389354261196	294.09607273814413
44x58	522.2149940398114	115.26014055171058	276.8792155435291	195.97270218068599
44x60	648.4949498646846	233.00836894841336	182.7230144234712	159.10028284072902
44x62	775.5544339374254	357.1854980258859	144.95958057334482	198.36098406692778
45x29	638.4609776642577	378.8239960720545	286.30756189803964	1013.6336715007052
45x31	514.5467908752323	253.79716310471252	260.2003074556214	892.4596349415474
45x33	391.13973206515317	128.96235884939423	289.549805732969	772.2004208753059
45x35	265.9898494303868	14.785127662620786	359.55583711017675	649.6018780761026
45x37	147.88083040069782	78.0201256087173	308.4463324469917	529.6352896097463
45x39	83.11353680357962	20.22523176628646	232.83869953253054	416.74195853069557
45x41	142.09338478620322	77.43339073035636	213.0449013705798	303.8070604841169
45x43	252.15790687583058	196.36397327412183	258.15772310740584	205.82665036384373
45x45	277.10405987642974	323.1195753896691	346.0032658805406	148.8323217584137
45x47	152.01450588677383	311.3066173405253	450.72986366558865	153.75438205137405
45x49	26.601691675530624	309.76418450169496	561.7154528762763	240.14047971968404
45x51	73.27462043572805	342.537837326039	690.6858692632999	355.4599414842691
45x53	201.851950696544	221.24242359909178	589.6120843402041	365.7417258120817
45x55	326.3472077404681	120.58399562130953	475.1644978320664	314.6148438964693
45x57	452.40186781223633	103.09146424413655	364.5790037838164	209.86340795860497
45x59	579.3988091116518	193.679580751302	269.7639338384582	117.83793956107652
45x61	706.9779770261594	307.04765102504905	210.08060357872154	114.13614677217753
46x30	572.4648198797896	329.2539597332128	213.33628383376293	942.3237076504018
46x32	446.251162463472	210.4122144743505	211.55164854001944	818.7068461909917
46x34	314.5045786630138	89.8728546336432	275.9187017945685	690.2488898940726
46x36	187.78524968697596	28.90155705148117	314.4463388242894	568.3119741831943
46x38	70.84101919086129	108.12053458987342	314.93213554669217	454.540482245531
46x40	57.20707998141498	83.17842268280896	269.1963038379243	340.1662093741821
46x42	169.65733111186213	160.16182441518336	278.03023216909344	222.12341164316732
46x44	272.31211871674043	269.2587788726677	336.12064798223884	127.11683602103994
46x46	223.55350589959417	376.9026001502247	427.5413079457942	83.97719928647264
46x48	103.12885144323087	366.4133731183948	537.9951300894834	156.92150904194116
46x50	46.89605527120599	350.24682725186807	647.9247178492269	273.09456237721054
46x52	145.69560734627552	308.0168988870575	674.31477071172	366.9986512236793
46x54	267.49962616796336	207.04939024300447	560.2339243566028	287.44469033189654
46x56	390.9772883429422	145.90215899704842	450.2737389633109	250.51794346912553
46x58	517.439320113963	183.41442146134574	355.13272166895587	129.64200708103797
46x60	642.8660358115056	274.464460358714	284.22586089235466	47.30264263230939
46x62	773.4482012391011	388.8101336127963	261.611008942667	92.40086579680914
47x29	635.3264751291258	409.0879245345674	192.1252976575439	996.9180156863448
47x31	505.37837310276717	289.46312373081304	149.90030019983246	868.681817468283
47x33	375.9830049350636	169.00301772453676	193.9680901591802	740.9167429610428
47x35	251.23713897431634	73.5669762869185	248.4522086840845	618.6321200843033
47x37	119.82871108377981	112.6868226546479	291.09847131168493	490.79580275303886
47x39	0.4242640687118642	129.42712235076567	339.36968043713057	369.57675792722654
47x41	84.28712831743665	166.71988483681267	323.8785574872163	256.2867924806111
47x43	194.01662299916467	245.819547636066	354.4475278514441	139.95159877614813
47x45	298.2081487820208	355.5222918467987	422.8712570038314	47.1476404499734
47x47	189.72783137958422	422.1384251640684	514.0938143957777	71.6550765821936
47x49	107.58438548413997	335.12505128682915	587.7012846676446	195.5934559232492
47x51	128.96235884939472	274.37946351722434	643.3780303989247	327.69633809366866
47x53	225.09562412450416	266.6084019681298	643.9776704203339	284.1310261129535
47x55	344.20610104993796	218.118866675948	534.3602155849552	210.30796466135078
47x57	465.75183306134215	210.35629298882426	440.1360812294305	171.23016673471972
47x59	588.8331257665455	267.57176607407627	364.01352996832406	55.41525060847384
47x61	717.0497960392988	363.2445594912607	321.87732135085264	35.55573090234538
48x28	698.228515602163	486.6455178053119	204.39437369947328	1052.240970500579
48x30	570.747387203831	368.28383076100414	109.73686709579395	924.8858199799582
48x32	446.6846874474208	255.710011536506	108.13237258101749	800.624887197494
48x34	316.20328904045255	154.06401267005893	194.50223649099735	670.0851587671524
48x36	193.48191129922182	125.78811549586086	208.4889685331097	545.3953153447504
48x38	72.4205771863217	195.9386128357554	287.99156237640034	417.7639764268813
48x40	0.3000000000001819	192.1725526707705	385.3814863223195	295.59446882511173
48x42	118.64316246627989	248.9823286902108	391.96760070189504	173.77284022539268
48x44	249.75005505504924	334.07707194598095	436.2550744690543	61.278789152527914
48x46	273.7847329563867	412.2160598521119	493.8680795516144	7.879086241437244
48x48	187.38116234029525	338.2887819600286	513.7638562608308	129.07246026941633
48x50	158.55475394954297	250.40728823259087	560.3907654485391	257.4432170401854
48x52	211.57828338466152	208.0239649655776	631.0498950162338	300.2155392380611
48x54	308.7005021051958	225.07776433935007	620.4039006969573	199.4041122946064
48x56	420.2083411832758	261.87869329137885	526.5896409919206	138.2441680505906
