"x_cord"	"y_cord"	"cluster"
"23x39"	"23"	"39"	"0"
"23x41"	"23"	"41"	"1"
"23x43"	"23"	"43"	"3"
"23x45"	"23"	"45"	"1"
"23x47"	"23"	"47"	"0"
"24x14"	"24"	"14"	"1"
"24x16"	"24"	"16"	"0"
"24x18"	"24"	"18"	"0"
"24x20"	"24"	"20"	"1"
"24x22"	"24"	"22"	"6"
"24x24"	"24"	"24"	"6"
"24x26"	"24"	"26"	"0"
"24x28"	"24"	"28"	"4"
"24x30"	"24"	"30"	"3"
"24x32"	"24"	"32"	"1"
"24x34"	"24"	"34"	"0"
"24x36"	"24"	"36"	"0"
"24x38"	"24"	"38"	"0"
"24x40"	"24"	"40"	"4"
"24x42"	"24"	"42"	"0"
"24x44"	"24"	"44"	"3"
"24x46"	"24"	"46"	"1"
"24x48"	"24"	"48"	"1"
"25x13"	"25"	"13"	"4"
"25x15"	"25"	"15"	"1"
"25x17"	"25"	"17"	"0"
"25x19"	"25"	"19"	"1"
"25x21"	"25"	"21"	"0"
"25x23"	"25"	"23"	"7"
"25x25"	"25"	"25"	"6"
"25x27"	"25"	"27"	"4"
"25x29"	"25"	"29"	"0"
"25x31"	"25"	"31"	"1"
"25x33"	"25"	"33"	"0"
"25x35"	"25"	"35"	"1"
"25x37"	"25"	"37"	"4"
"25x39"	"25"	"39"	"1"
"25x41"	"25"	"41"	"1"
"25x43"	"25"	"43"	"1"
"25x45"	"25"	"45"	"3"
"25x47"	"25"	"47"	"1"
"25x49"	"25"	"49"	"1"
"26x14"	"26"	"14"	"1"
"26x16"	"26"	"16"	"4"
"26x18"	"26"	"18"	"1"
"26x20"	"26"	"20"	"1"
"26x22"	"26"	"22"	"0"
"26x24"	"26"	"24"	"7"
"26x26"	"26"	"26"	"0"
"26x28"	"26"	"28"	"4"
"26x30"	"26"	"30"	"0"
"26x32"	"26"	"32"	"1"
"26x34"	"26"	"34"	"3"
"26x36"	"26"	"36"	"1"
"26x38"	"26"	"38"	"0"
"26x40"	"26"	"40"	"3"
"26x42"	"26"	"42"	"4"
"26x44"	"26"	"44"	"0"
"26x46"	"26"	"46"	"3"
"26x48"	"26"	"48"	"3"
"26x50"	"26"	"50"	"5"
"26x52"	"26"	"52"	"5"
"27x15"	"27"	"15"	"3"
"27x17"	"27"	"17"	"4"
"27x19"	"27"	"19"	"4"
"27x21"	"27"	"21"	"1"
"27x23"	"27"	"23"	"0"
"27x25"	"27"	"25"	"6"
"27x27"	"27"	"27"	"1"
"27x29"	"27"	"29"	"4"
"27x31"	"27"	"31"	"0"
"27x33"	"27"	"33"	"3"
"27x35"	"27"	"35"	"1"
"27x37"	"27"	"37"	"0"
"27x39"	"27"	"39"	"4"
"27x41"	"27"	"41"	"1"
"27x43"	"27"	"43"	"6"
"27x45"	"27"	"45"	"3"
"27x47"	"27"	"47"	"3"
"27x49"	"27"	"49"	"1"
"27x51"	"27"	"51"	"1"
"27x53"	"27"	"53"	"5"
"28x16"	"28"	"16"	"4"
"28x18"	"28"	"18"	"1"
"28x20"	"28"	"20"	"0"
"28x22"	"28"	"22"	"4"
"28x24"	"28"	"24"	"6"
"28x26"	"28"	"26"	"0"
"28x28"	"28"	"28"	"3"
"28x30"	"28"	"30"	"7"
"28x32"	"28"	"32"	"0"
"28x34"	"28"	"34"	"3"
"28x36"	"28"	"36"	"0"
"28x38"	"28"	"38"	"0"
"28x40"	"28"	"40"	"3"
"28x42"	"28"	"42"	"4"
"28x44"	"28"	"44"	"4"
"28x46"	"28"	"46"	"3"
"28x48"	"28"	"48"	"1"
"28x50"	"28"	"50"	"1"
"28x52"	"28"	"52"	"5"
"28x54"	"28"	"54"	"5"
"29x15"	"29"	"15"	"4"
"29x17"	"29"	"17"	"0"
"29x19"	"29"	"19"	"0"
"29x21"	"29"	"21"	"0"
"29x23"	"29"	"23"	"1"
"29x25"	"29"	"25"	"6"
"29x27"	"29"	"27"	"0"
"29x29"	"29"	"29"	"0"
"29x31"	"29"	"31"	"0"
"29x33"	"29"	"33"	"4"
"29x35"	"29"	"35"	"4"
"29x37"	"29"	"37"	"0"
"29x39"	"29"	"39"	"4"
"29x41"	"29"	"41"	"3"
"29x43"	"29"	"43"	"0"
"29x45"	"29"	"45"	"1"
"29x47"	"29"	"47"	"0"
"29x49"	"29"	"49"	"1"
"29x51"	"29"	"51"	"4"
"29x53"	"29"	"53"	"0"
"29x55"	"29"	"55"	"5"
"30x16"	"30"	"16"	"0"
"30x18"	"30"	"18"	"0"
"30x20"	"30"	"20"	"4"
"30x22"	"30"	"22"	"3"
"30x24"	"30"	"24"	"0"
"30x26"	"30"	"26"	"0"
"30x28"	"30"	"28"	"0"
"30x30"	"30"	"30"	"1"
"30x32"	"30"	"32"	"0"
"30x34"	"30"	"34"	"4"
"30x36"	"30"	"36"	"0"
"30x38"	"30"	"38"	"1"
"30x40"	"30"	"40"	"1"
"30x42"	"30"	"42"	"1"
"30x44"	"30"	"44"	"1"
"30x46"	"30"	"46"	"3"
"30x48"	"30"	"48"	"0"
"30x50"	"30"	"50"	"1"
"30x52"	"30"	"52"	"0"
"30x54"	"30"	"54"	"0"
"31x15"	"31"	"15"	"0"
"31x17"	"31"	"17"	"0"
"31x19"	"31"	"19"	"1"
"31x21"	"31"	"21"	"1"
"31x23"	"31"	"23"	"1"
"31x25"	"31"	"25"	"6"
"31x27"	"31"	"27"	"3"
"31x29"	"31"	"29"	"1"
"31x31"	"31"	"31"	"1"
"31x33"	"31"	"33"	"0"
"31x35"	"31"	"35"	"1"
"31x37"	"31"	"37"	"4"
"31x39"	"31"	"39"	"4"
"31x41"	"31"	"41"	"0"
"31x43"	"31"	"43"	"1"
"31x45"	"31"	"45"	"3"
"31x47"	"31"	"47"	"1"
"31x49"	"31"	"49"	"1"
"31x51"	"31"	"51"	"1"
"31x53"	"31"	"53"	"0"
"31x55"	"31"	"55"	"7"
"32x16"	"32"	"16"	"0"
"32x18"	"32"	"18"	"1"
"32x20"	"32"	"20"	"7"
"32x22"	"32"	"22"	"7"
"32x24"	"32"	"24"	"4"
"32x26"	"32"	"26"	"0"
"32x28"	"32"	"28"	"1"
"32x30"	"32"	"30"	"3"
"32x32"	"32"	"32"	"0"
"32x34"	"32"	"34"	"5"
"32x36"	"32"	"36"	"1"
"32x38"	"32"	"38"	"1"
"32x40"	"32"	"40"	"0"
"32x42"	"32"	"42"	"6"
"32x44"	"32"	"44"	"4"
"32x46"	"32"	"46"	"3"
"32x48"	"32"	"48"	"0"
"32x50"	"32"	"50"	"3"
"32x52"	"32"	"52"	"1"
"32x54"	"32"	"54"	"0"
"32x56"	"32"	"56"	"0"
"32x58"	"32"	"58"	"1"
"33x15"	"33"	"15"	"0"
"33x17"	"33"	"17"	"1"
"33x19"	"33"	"19"	"3"
"33x21"	"33"	"21"	"1"
"33x23"	"33"	"23"	"3"
"33x25"	"33"	"25"	"0"
"33x27"	"33"	"27"	"0"
"33x29"	"33"	"29"	"1"
"33x31"	"33"	"31"	"4"
"33x33"	"33"	"33"	"4"
"33x35"	"33"	"35"	"0"
"33x37"	"33"	"37"	"1"
"33x39"	"33"	"39"	"4"
"33x41"	"33"	"41"	"1"
"33x43"	"33"	"43"	"0"
"33x45"	"33"	"45"	"1"
"33x47"	"33"	"47"	"1"
"33x49"	"33"	"49"	"0"
"33x51"	"33"	"51"	"3"
"33x53"	"33"	"53"	"1"
"33x55"	"33"	"55"	"0"
"33x57"	"33"	"57"	"0"
"33x59"	"33"	"59"	"5"
"34x16"	"34"	"16"	"4"
"34x18"	"34"	"18"	"1"
"34x20"	"34"	"20"	"3"
"34x22"	"34"	"22"	"4"
"34x24"	"34"	"24"	"1"
"34x26"	"34"	"26"	"6"
"34x28"	"34"	"28"	"1"
"34x30"	"34"	"30"	"3"
"34x32"	"34"	"32"	"0"
"34x34"	"34"	"34"	"0"
"34x36"	"34"	"36"	"4"
"34x38"	"34"	"38"	"3"
"34x40"	"34"	"40"	"3"
"34x42"	"34"	"42"	"1"
"34x44"	"34"	"44"	"4"
"34x46"	"34"	"46"	"3"
"34x48"	"34"	"48"	"0"
"34x50"	"34"	"50"	"4"
"34x52"	"34"	"52"	"3"
"34x54"	"34"	"54"	"1"
"34x56"	"34"	"56"	"7"
"34x58"	"34"	"58"	"7"
"35x17"	"35"	"17"	"1"
"35x19"	"35"	"19"	"1"
"35x21"	"35"	"21"	"1"
"35x23"	"35"	"23"	"1"
"35x25"	"35"	"25"	"0"
"35x27"	"35"	"27"	"7"
"35x29"	"35"	"29"	"3"
"35x31"	"35"	"31"	"0"
"35x33"	"35"	"33"	"1"
"35x35"	"35"	"35"	"6"
"35x37"	"35"	"37"	"1"
"35x39"	"35"	"39"	"3"
"35x41"	"35"	"41"	"1"
"35x43"	"35"	"43"	"0"
"35x45"	"35"	"45"	"1"
"35x47"	"35"	"47"	"1"
"35x49"	"35"	"49"	"4"
"35x51"	"35"	"51"	"1"
"35x53"	"35"	"53"	"1"
"35x55"	"35"	"55"	"1"
"35x57"	"35"	"57"	"0"
"35x59"	"35"	"59"	"0"
"36x16"	"36"	"16"	"4"
"36x18"	"36"	"18"	"0"
"36x20"	"36"	"20"	"3"
"36x22"	"36"	"22"	"0"
"36x24"	"36"	"24"	"1"
"36x26"	"36"	"26"	"6"
"36x28"	"36"	"28"	"3"
"36x30"	"36"	"30"	"3"
"36x32"	"36"	"32"	"1"
"36x34"	"36"	"34"	"4"
"36x36"	"36"	"36"	"0"
"36x38"	"36"	"38"	"4"
"36x40"	"36"	"40"	"4"
"36x42"	"36"	"42"	"3"
"36x44"	"36"	"44"	"1"
"36x46"	"36"	"46"	"4"
"36x48"	"36"	"48"	"3"
"36x50"	"36"	"50"	"7"
"36x52"	"36"	"52"	"1"
"36x54"	"36"	"54"	"1"
"36x56"	"36"	"56"	"1"
"36x58"	"36"	"58"	"1"
"36x60"	"36"	"60"	"1"
"37x17"	"37"	"17"	"0"
"37x19"	"37"	"19"	"1"
"37x21"	"37"	"21"	"1"
"37x23"	"37"	"23"	"0"
"37x25"	"37"	"25"	"0"
"37x27"	"37"	"27"	"0"
"37x29"	"37"	"29"	"1"
"37x31"	"37"	"31"	"1"
"37x33"	"37"	"33"	"1"
"37x35"	"37"	"35"	"4"
"37x37"	"37"	"37"	"4"
"37x39"	"37"	"39"	"0"
"37x41"	"37"	"41"	"0"
"37x43"	"37"	"43"	"1"
"37x45"	"37"	"45"	"3"
"37x47"	"37"	"47"	"0"
"37x49"	"37"	"49"	"1"
"37x51"	"37"	"51"	"6"
"37x53"	"37"	"53"	"0"
"37x55"	"37"	"55"	"1"
"37x57"	"37"	"57"	"1"
"37x59"	"37"	"59"	"3"
"38x18"	"38"	"18"	"1"
"38x20"	"38"	"20"	"1"
"38x22"	"38"	"22"	"0"
"38x24"	"38"	"24"	"0"
"38x26"	"38"	"26"	"4"
"38x28"	"38"	"28"	"0"
"38x30"	"38"	"30"	"0"
"38x32"	"38"	"32"	"4"
"38x34"	"38"	"34"	"1"
"38x36"	"38"	"36"	"6"
"38x38"	"38"	"38"	"1"
"38x40"	"38"	"40"	"0"
"38x42"	"38"	"42"	"9"
"38x44"	"38"	"44"	"0"
"38x46"	"38"	"46"	"1"
"38x48"	"38"	"48"	"1"
"38x50"	"38"	"50"	"4"
"38x52"	"38"	"52"	"1"
"38x54"	"38"	"54"	"6"
"38x56"	"38"	"56"	"1"
"38x58"	"38"	"58"	"0"
"38x60"	"38"	"60"	"0"
"39x19"	"39"	"19"	"3"
"39x21"	"39"	"21"	"0"
"39x23"	"39"	"23"	"0"
"39x25"	"39"	"25"	"4"
"39x27"	"39"	"27"	"0"
"39x29"	"39"	"29"	"1"
"39x31"	"39"	"31"	"1"
"39x33"	"39"	"33"	"3"
"39x35"	"39"	"35"	"0"
"39x37"	"39"	"37"	"4"
"39x39"	"39"	"39"	"1"
"39x41"	"39"	"41"	"0"
"39x43"	"39"	"43"	"3"
"39x45"	"39"	"45"	"0"
"39x47"	"39"	"47"	"1"
"39x49"	"39"	"49"	"0"
"39x51"	"39"	"51"	"1"
"39x53"	"39"	"53"	"1"
"39x55"	"39"	"55"	"4"
"39x57"	"39"	"57"	"1"
"39x59"	"39"	"59"	"6"
"40x18"	"40"	"18"	"1"
"40x20"	"40"	"20"	"4"
"40x22"	"40"	"22"	"0"
"40x24"	"40"	"24"	"3"
"40x26"	"40"	"26"	"0"
"40x28"	"40"	"28"	"4"
"40x30"	"40"	"30"	"3"
"40x32"	"40"	"32"	"3"
"40x34"	"40"	"34"	"3"
"40x36"	"40"	"36"	"6"
"40x38"	"40"	"38"	"1"
"40x40"	"40"	"40"	"6"
"40x42"	"40"	"42"	"1"
"40x44"	"40"	"44"	"1"
"40x46"	"40"	"46"	"0"
"40x48"	"40"	"48"	"1"
"40x50"	"40"	"50"	"0"
"40x52"	"40"	"52"	"0"
"40x54"	"40"	"54"	"1"
"40x56"	"40"	"56"	"1"
"40x58"	"40"	"58"	"1"
"40x60"	"40"	"60"	"0"
"41x19"	"41"	"19"	"0"
"41x21"	"41"	"21"	"0"
"41x23"	"41"	"23"	"1"
"41x25"	"41"	"25"	"1"
"41x27"	"41"	"27"	"0"
"41x29"	"41"	"29"	"1"
"41x31"	"41"	"31"	"3"
"41x33"	"41"	"33"	"1"
"41x35"	"41"	"35"	"0"
"41x37"	"41"	"37"	"0"
"41x39"	"41"	"39"	"1"
"41x41"	"41"	"41"	"0"
"41x43"	"41"	"43"	"1"
"41x45"	"41"	"45"	"1"
"41x47"	"41"	"47"	"0"
"41x49"	"41"	"49"	"1"
"41x51"	"41"	"51"	"0"
"41x53"	"41"	"53"	"1"
"41x55"	"41"	"55"	"4"
"41x57"	"41"	"57"	"1"
"41x59"	"41"	"59"	"1"
"41x61"	"41"	"61"	"5"
"42x20"	"42"	"20"	"0"
"42x22"	"42"	"22"	"3"
"42x24"	"42"	"24"	"0"
"42x26"	"42"	"26"	"6"
"42x28"	"42"	"28"	"0"
"42x30"	"42"	"30"	"1"
"42x32"	"42"	"32"	"0"
"42x34"	"42"	"34"	"4"
"42x36"	"42"	"36"	"5"
"42x38"	"42"	"38"	"5"
"42x40"	"42"	"40"	"4"
"42x42"	"42"	"42"	"4"
"42x44"	"42"	"44"	"0"
"42x46"	"42"	"46"	"5"
"42x48"	"42"	"48"	"5"
"42x50"	"42"	"50"	"0"
"42x52"	"42"	"52"	"0"
"42x54"	"42"	"54"	"3"
"42x56"	"42"	"56"	"0"
"42x58"	"42"	"58"	"1"
"42x60"	"42"	"60"	"1"
"43x19"	"43"	"19"	"5"
"43x21"	"43"	"21"	"10"
"43x23"	"43"	"23"	"7"
"43x25"	"43"	"25"	"1"
"43x27"	"43"	"27"	"1"
"43x29"	"43"	"29"	"0"
"43x31"	"43"	"31"	"1"
"43x33"	"43"	"33"	"1"
"43x39"	"43"	"39"	"5"
"43x41"	"43"	"41"	"1"
"43x43"	"43"	"43"	"5"
"43x51"	"43"	"51"	"5"
"43x53"	"43"	"53"	"4"
"43x55"	"43"	"55"	"0"
"43x57"	"43"	"57"	"5"
"43x59"	"43"	"59"	"1"
"43x61"	"43"	"61"	"5"
"44x20"	"44"	"20"	"1"
"44x22"	"44"	"22"	"6"
"44x24"	"44"	"24"	"6"
"44x26"	"44"	"26"	"4"
"44x28"	"44"	"28"	"4"
"44x30"	"44"	"30"	"3"
"44x32"	"44"	"32"	"0"
"44x38"	"44"	"38"	"5"
"44x40"	"44"	"40"	"5"
"44x42"	"44"	"42"	"5"
"44x44"	"44"	"44"	"5"
"44x54"	"44"	"54"	"1"
"44x56"	"44"	"56"	"5"
"44x58"	"44"	"58"	"5"
"44x60"	"44"	"60"	"5"
"45x21"	"45"	"21"	"4"
"45x23"	"45"	"23"	"0"
"45x25"	"45"	"25"	"0"
"45x27"	"45"	"27"	"1"
"45x29"	"45"	"29"	"1"
"45x31"	"45"	"31"	"1"
"45x39"	"45"	"39"	"5"
"45x41"	"45"	"41"	"1"
"45x43"	"45"	"43"	"5"
"45x45"	"45"	"45"	"5"
"46x22"	"46"	"22"	"0"
"46x24"	"46"	"24"	"3"
"46x26"	"46"	"26"	"4"
"46x28"	"46"	"28"	"1"
"46x30"	"46"	"30"	"4"
"46x38"	"46"	"38"	"5"
"46x40"	"46"	"40"	"5"
"46x42"	"46"	"42"	"5"
"46x44"	"46"	"44"	"0"
"46x46"	"46"	"46"	"5"
"47x21"	"47"	"21"	"0"
"47x23"	"47"	"23"	"1"
"47x25"	"47"	"25"	"0"
"47x27"	"47"	"27"	"1"
"47x29"	"47"	"29"	"3"
"47x39"	"47"	"39"	"5"
"47x41"	"47"	"41"	"5"
"47x43"	"47"	"43"	"1"
"47x45"	"47"	"45"	"5"
"48x24"	"48"	"24"	"9"
"48x26"	"48"	"26"	"0"
"48x28"	"48"	"28"	"1"
"48x38"	"48"	"38"	"1"
"48x40"	"48"	"40"	"5"
"48x42"	"48"	"42"	"1"
"48x44"	"48"	"44"	"0"
"49x35"	"49"	"35"	"5"
"49x37"	"49"	"37"	"9"
"49x39"	"49"	"39"	"1"
"49x41"	"49"	"41"	"4"
"49x43"	"49"	"43"	"1"
"49x45"	"49"	"45"	"5"
"50x36"	"50"	"36"	"5"
"50x38"	"50"	"38"	"4"
"50x40"	"50"	"40"	"1"
"50x42"	"50"	"42"	"1"
"50x44"	"50"	"44"	"1"
"50x46"	"50"	"46"	"0"
"51x35"	"51"	"35"	"1"
"51x37"	"51"	"37"	"4"
"51x39"	"51"	"39"	"7"
"51x41"	"51"	"41"	"4"
"51x43"	"51"	"43"	"0"
"51x45"	"51"	"45"	"1"
"52x36"	"52"	"36"	"1"
"52x38"	"52"	"38"	"4"
"52x40"	"52"	"40"	"0"
"52x42"	"52"	"42"	"0"
"52x44"	"52"	"44"	"1"
"53x37"	"53"	"37"	"3"
"53x39"	"53"	"39"	"0"
"53x41"	"53"	"41"	"1"
"53x43"	"53"	"43"	"0"
"54x36"	"54"	"36"	"1"
"54x38"	"54"	"38"	"3"
"54x40"	"54"	"40"	"1"
"54x42"	"54"	"42"	"0"
"54x44"	"54"	"44"	"5"
"55x37"	"55"	"37"	"1"
"55x39"	"55"	"39"	"0"
"55x41"	"55"	"41"	"3"
"55x43"	"55"	"43"	"5"
"56x38"	"56"	"38"	"1"
"56x40"	"56"	"40"	"4"
