"x_cord"	"y_cord"	"cluster"
"12x18"	"12"	"18"	"0"
"13x17"	"13"	"17"	"0"
"13x19"	"13"	"19"	"1"
"13x21"	"13"	"21"	"3"
"14x18"	"14"	"18"	"0"
"14x20"	"14"	"20"	"3"
"14x22"	"14"	"22"	"1"
"14x24"	"14"	"24"	"6"
"15x17"	"15"	"17"	"4"
"15x19"	"15"	"19"	"0"
"15x21"	"15"	"21"	"1"
"15x23"	"15"	"23"	"6"
"15x25"	"15"	"25"	"4"
"15x27"	"15"	"27"	"0"
"15x33"	"15"	"33"	"1"
"15x35"	"15"	"35"	"4"
"16x16"	"16"	"16"	"1"
"16x18"	"16"	"18"	"4"
"16x20"	"16"	"20"	"4"
"16x22"	"16"	"22"	"0"
"16x24"	"16"	"24"	"6"
"16x26"	"16"	"26"	"1"
"16x28"	"16"	"28"	"1"
"16x30"	"16"	"30"	"1"
"16x32"	"16"	"32"	"1"
"16x34"	"16"	"34"	"1"
"16x36"	"16"	"36"	"1"
"16x38"	"16"	"38"	"1"
"17x17"	"17"	"17"	"4"
"17x19"	"17"	"19"	"4"
"17x21"	"17"	"21"	"0"
"17x23"	"17"	"23"	"6"
"17x25"	"17"	"25"	"4"
"17x27"	"17"	"27"	"0"
"17x29"	"17"	"29"	"3"
"17x31"	"17"	"31"	"1"
"17x33"	"17"	"33"	"0"
"17x35"	"17"	"35"	"7"
"17x37"	"17"	"37"	"3"
"17x39"	"17"	"39"	"1"
"18x16"	"18"	"16"	"1"
"18x18"	"18"	"18"	"4"
"18x20"	"18"	"20"	"1"
"18x22"	"18"	"22"	"0"
"18x24"	"18"	"24"	"0"
"18x26"	"18"	"26"	"1"
"18x28"	"18"	"28"	"1"
"18x30"	"18"	"30"	"3"
"18x32"	"18"	"32"	"1"
"18x34"	"18"	"34"	"0"
"18x36"	"18"	"36"	"1"
"18x38"	"18"	"38"	"1"
"18x40"	"18"	"40"	"0"
"19x15"	"19"	"15"	"1"
"19x17"	"19"	"17"	"0"
"19x19"	"19"	"19"	"3"
"19x21"	"19"	"21"	"0"
"19x23"	"19"	"23"	"0"
"19x25"	"19"	"25"	"3"
"19x27"	"19"	"27"	"0"
"19x29"	"19"	"29"	"1"
"19x31"	"19"	"31"	"1"
"19x33"	"19"	"33"	"4"
"19x35"	"19"	"35"	"0"
"19x37"	"19"	"37"	"4"
"19x39"	"19"	"39"	"7"
"20x16"	"20"	"16"	"0"
"20x18"	"20"	"18"	"4"
"20x20"	"20"	"20"	"1"
"20x22"	"20"	"22"	"1"
"20x24"	"20"	"24"	"1"
"20x26"	"20"	"26"	"1"
"20x28"	"20"	"28"	"3"
"20x30"	"20"	"30"	"1"
"20x32"	"20"	"32"	"1"
"20x34"	"20"	"34"	"0"
"20x36"	"20"	"36"	"0"
"20x38"	"20"	"38"	"0"
"20x40"	"20"	"40"	"0"
"21x15"	"21"	"15"	"0"
"21x17"	"21"	"17"	"0"
"21x19"	"21"	"19"	"1"
"21x21"	"21"	"21"	"3"
"21x23"	"21"	"23"	"0"
"21x25"	"21"	"25"	"3"
"21x27"	"21"	"27"	"1"
"21x29"	"21"	"29"	"3"
"21x31"	"21"	"31"	"1"
"21x33"	"21"	"33"	"0"
"21x35"	"21"	"35"	"0"
"21x37"	"21"	"37"	"6"
"21x39"	"21"	"39"	"0"
"22x14"	"22"	"14"	"1"
"22x16"	"22"	"16"	"1"
"22x18"	"22"	"18"	"0"
"22x20"	"22"	"20"	"3"
"22x22"	"22"	"22"	"1"
"22x24"	"22"	"24"	"1"
"22x26"	"22"	"26"	"3"
"22x28"	"22"	"28"	"1"
"22x30"	"22"	"30"	"2"
"22x32"	"22"	"32"	"0"
"22x34"	"22"	"34"	"0"
"22x36"	"22"	"36"	"0"
"22x38"	"22"	"38"	"0"
"22x40"	"22"	"40"	"7"
"23x15"	"23"	"15"	"0"
"23x17"	"23"	"17"	"4"
"23x19"	"23"	"19"	"1"
"23x21"	"23"	"21"	"3"
"23x23"	"23"	"23"	"0"
"23x25"	"23"	"25"	"1"
"23x27"	"23"	"27"	"4"
"23x29"	"23"	"29"	"1"
"23x31"	"23"	"31"	"4"
"23x33"	"23"	"33"	"0"
"23x35"	"23"	"35"	"0"
"23x37"	"23"	"37"	"0"
"23x39"	"23"	"39"	"1"
"24x14"	"24"	"14"	"0"
"24x16"	"24"	"16"	"0"
"24x18"	"24"	"18"	"0"
"24x20"	"24"	"20"	"0"
"24x22"	"24"	"22"	"1"
"24x24"	"24"	"24"	"3"
"24x26"	"24"	"26"	"1"
"24x28"	"24"	"28"	"0"
"24x30"	"24"	"30"	"0"
"24x32"	"24"	"32"	"0"
"24x34"	"24"	"34"	"0"
"24x36"	"24"	"36"	"1"
"24x38"	"24"	"38"	"1"
"24x40"	"24"	"40"	"1"
"24x42"	"24"	"42"	"8"
"25x15"	"25"	"15"	"6"
"25x17"	"25"	"17"	"7"
"25x19"	"25"	"19"	"1"
"25x21"	"25"	"21"	"3"
"25x23"	"25"	"23"	"1"
"25x25"	"25"	"25"	"3"
"25x27"	"25"	"27"	"6"
"25x29"	"25"	"29"	"0"
"25x31"	"25"	"31"	"0"
"25x33"	"25"	"33"	"0"
"25x35"	"25"	"35"	"1"
"25x37"	"25"	"37"	"4"
"25x39"	"25"	"39"	"0"
"25x41"	"25"	"41"	"1"
"25x43"	"25"	"43"	"5"
"26x14"	"26"	"14"	"0"
"26x16"	"26"	"16"	"0"
"26x18"	"26"	"18"	"1"
"26x20"	"26"	"20"	"7"
"26x22"	"26"	"22"	"1"
"26x24"	"26"	"24"	"3"
"26x26"	"26"	"26"	"1"
"26x28"	"26"	"28"	"4"
"26x30"	"26"	"30"	"6"
"26x32"	"26"	"32"	"4"
"26x34"	"26"	"34"	"4"
"26x36"	"26"	"36"	"4"
"26x38"	"26"	"38"	"6"
"26x40"	"26"	"40"	"0"
"26x42"	"26"	"42"	"1"
"26x44"	"26"	"44"	"4"
"27x13"	"27"	"13"	"5"
"27x15"	"27"	"15"	"0"
"27x17"	"27"	"17"	"4"
"27x19"	"27"	"19"	"0"
"27x21"	"27"	"21"	"0"
"27x23"	"27"	"23"	"1"
"27x25"	"27"	"25"	"1"
"27x27"	"27"	"27"	"1"
"27x29"	"27"	"29"	"0"
"27x31"	"27"	"31"	"1"
"27x33"	"27"	"33"	"1"
"27x35"	"27"	"35"	"1"
"27x37"	"27"	"37"	"0"
"27x39"	"27"	"39"	"4"
"27x41"	"27"	"41"	"1"
"27x43"	"27"	"43"	"0"
"27x45"	"27"	"45"	"1"
"28x14"	"28"	"14"	"1"
"28x16"	"28"	"16"	"4"
"28x18"	"28"	"18"	"6"
"28x20"	"28"	"20"	"0"
"28x22"	"28"	"22"	"0"
"28x24"	"28"	"24"	"1"
"28x26"	"28"	"26"	"4"
"28x28"	"28"	"28"	"3"
"28x30"	"28"	"30"	"3"
"28x32"	"28"	"32"	"3"
"28x34"	"28"	"34"	"3"
"28x36"	"28"	"36"	"0"
"28x38"	"28"	"38"	"1"
"28x40"	"28"	"40"	"1"
"28x42"	"28"	"42"	"1"
"28x44"	"28"	"44"	"3"
"29x13"	"29"	"13"	"3"
"29x15"	"29"	"15"	"3"
"29x17"	"29"	"17"	"0"
"29x19"	"29"	"19"	"0"
"29x21"	"29"	"21"	"0"
"29x23"	"29"	"23"	"0"
"29x25"	"29"	"25"	"4"
"29x27"	"29"	"27"	"1"
"29x29"	"29"	"29"	"1"
"29x31"	"29"	"31"	"3"
"29x33"	"29"	"33"	"3"
"29x35"	"29"	"35"	"1"
"29x37"	"29"	"37"	"0"
"29x39"	"29"	"39"	"4"
"29x41"	"29"	"41"	"3"
"29x43"	"29"	"43"	"1"
"29x45"	"29"	"45"	"1"
"30x12"	"30"	"12"	"4"
"30x14"	"30"	"14"	"1"
"30x16"	"30"	"16"	"1"
"30x18"	"30"	"18"	"1"
"30x20"	"30"	"20"	"4"
"30x22"	"30"	"22"	"0"
"30x24"	"30"	"24"	"3"
"30x26"	"30"	"26"	"0"
"30x28"	"30"	"28"	"0"
"30x30"	"30"	"30"	"4"
"30x32"	"30"	"32"	"4"
"30x34"	"30"	"34"	"3"
"30x36"	"30"	"36"	"2"
"30x38"	"30"	"38"	"6"
"30x40"	"30"	"40"	"1"
"30x42"	"30"	"42"	"0"
"30x44"	"30"	"44"	"1"
"30x46"	"30"	"46"	"1"
"31x13"	"31"	"13"	"0"
"31x15"	"31"	"15"	"1"
"31x17"	"31"	"17"	"1"
"31x19"	"31"	"19"	"1"
"31x21"	"31"	"21"	"0"
"31x23"	"31"	"23"	"1"
"31x25"	"31"	"25"	"1"
"31x27"	"31"	"27"	"6"
"31x29"	"31"	"29"	"6"
"31x31"	"31"	"31"	"0"
"31x33"	"31"	"33"	"1"
"31x35"	"31"	"35"	"1"
"31x37"	"31"	"37"	"0"
"31x39"	"31"	"39"	"2"
"31x41"	"31"	"41"	"4"
"31x43"	"31"	"43"	"4"
"31x45"	"31"	"45"	"3"
"31x47"	"31"	"47"	"4"
"32x12"	"32"	"12"	"4"
"32x14"	"32"	"14"	"1"
"32x16"	"32"	"16"	"0"
"32x18"	"32"	"18"	"1"
"32x20"	"32"	"20"	"0"
"32x22"	"32"	"22"	"1"
"32x24"	"32"	"24"	"3"
"32x26"	"32"	"26"	"3"
"32x28"	"32"	"28"	"0"
"32x30"	"32"	"30"	"0"
"32x32"	"32"	"32"	"0"
"32x34"	"32"	"34"	"1"
"32x36"	"32"	"36"	"4"
"32x38"	"32"	"38"	"4"
"32x40"	"32"	"40"	"1"
"32x42"	"32"	"42"	"0"
"32x44"	"32"	"44"	"3"
"32x46"	"32"	"46"	"0"
"32x48"	"32"	"48"	"5"
"33x13"	"33"	"13"	"1"
"33x15"	"33"	"15"	"1"
"33x17"	"33"	"17"	"1"
"33x19"	"33"	"19"	"1"
"33x21"	"33"	"21"	"1"
"33x23"	"33"	"23"	"1"
"33x25"	"33"	"25"	"3"
"33x27"	"33"	"27"	"0"
"33x29"	"33"	"29"	"0"
"33x31"	"33"	"31"	"0"
"33x33"	"33"	"33"	"1"
"33x35"	"33"	"35"	"3"
"33x37"	"33"	"37"	"1"
"33x39"	"33"	"39"	"4"
"33x41"	"33"	"41"	"0"
"33x43"	"33"	"43"	"1"
