"x_cord"	"y_cord"	"cluster"
"14x14"	"14"	"14"	"8"
"15x13"	"15"	"13"	"5"
"15x15"	"15"	"15"	"2"
"16x12"	"16"	"12"	"4"
"16x14"	"16"	"14"	"5"
"17x13"	"17"	"13"	"0"
"17x15"	"17"	"15"	"4"
"18x12"	"18"	"12"	"0"
"18x14"	"18"	"14"	"4"
"18x34"	"18"	"34"	"1"
"19x11"	"19"	"11"	"1"
"19x13"	"19"	"13"	"0"
"19x33"	"19"	"33"	"5"
"19x37"	"19"	"37"	"2"
"20x12"	"20"	"12"	"5"
"20x14"	"20"	"14"	"5"
"20x32"	"20"	"32"	"2"
"20x34"	"20"	"34"	"2"
"20x36"	"20"	"36"	"4"
"20x38"	"20"	"38"	"1"
"21x11"	"21"	"11"	"0"
"21x13"	"21"	"13"	"2"
"21x31"	"21"	"31"	"5"
"21x33"	"21"	"33"	"2"
"21x35"	"21"	"35"	"0"
"21x37"	"21"	"37"	"8"
"21x39"	"21"	"39"	"4"
"22x30"	"22"	"30"	"1"
"22x32"	"22"	"32"	"0"
"22x34"	"22"	"34"	"2"
"22x36"	"22"	"36"	"1"
"22x38"	"22"	"38"	"2"
"23x25"	"23"	"25"	"7"
"23x27"	"23"	"27"	"2"
"23x29"	"23"	"29"	"3"
"23x31"	"23"	"31"	"1"
"23x33"	"23"	"33"	"2"
"23x35"	"23"	"35"	"3"
"23x37"	"23"	"37"	"1"
"23x39"	"23"	"39"	"4"
"24x24"	"24"	"24"	"5"
"24x26"	"24"	"26"	"1"
"24x28"	"24"	"28"	"5"
"24x30"	"24"	"30"	"2"
"24x32"	"24"	"32"	"0"
"24x34"	"24"	"34"	"5"
"24x36"	"24"	"36"	"1"
"24x38"	"24"	"38"	"0"
"24x40"	"24"	"40"	"4"
"25x23"	"25"	"23"	"5"
"25x25"	"25"	"25"	"2"
"25x27"	"25"	"27"	"0"
"25x29"	"25"	"29"	"1"
"25x31"	"25"	"31"	"2"
"25x33"	"25"	"33"	"2"
"25x35"	"25"	"35"	"2"
"25x37"	"25"	"37"	"0"
"25x39"	"25"	"39"	"3"
"26x20"	"26"	"20"	"2"
"26x22"	"26"	"22"	"5"
"26x24"	"26"	"24"	"2"
"26x26"	"26"	"26"	"3"
"26x28"	"26"	"28"	"5"
"26x30"	"26"	"30"	"1"
"26x32"	"26"	"32"	"6"
"26x34"	"26"	"34"	"3"
"26x36"	"26"	"36"	"2"
"26x38"	"26"	"38"	"7"
"26x40"	"26"	"40"	"0"
"27x19"	"27"	"19"	"2"
"27x21"	"27"	"21"	"5"
"27x23"	"27"	"23"	"3"
"27x25"	"27"	"25"	"5"
"27x27"	"27"	"27"	"3"
"27x29"	"27"	"29"	"3"
"27x31"	"27"	"31"	"2"
"27x33"	"27"	"33"	"0"
"27x35"	"27"	"35"	"3"
"27x37"	"27"	"37"	"2"
"27x39"	"27"	"39"	"0"
"27x41"	"27"	"41"	"2"
"28x20"	"28"	"20"	"0"
"28x22"	"28"	"22"	"3"
"28x24"	"28"	"24"	"5"
"28x26"	"28"	"26"	"1"
"28x28"	"28"	"28"	"1"
"28x30"	"28"	"30"	"1"
"28x32"	"28"	"32"	"3"
"28x34"	"28"	"34"	"5"
"28x36"	"28"	"36"	"1"
"28x38"	"28"	"38"	"1"
"28x40"	"28"	"40"	"1"
"28x42"	"28"	"42"	"4"
"29x19"	"29"	"19"	"0"
"29x21"	"29"	"21"	"5"
"29x23"	"29"	"23"	"3"
"29x25"	"29"	"25"	"6"
"29x27"	"29"	"27"	"2"
"29x29"	"29"	"29"	"3"
"29x31"	"29"	"31"	"2"
"29x33"	"29"	"33"	"3"
"29x35"	"29"	"35"	"3"
"29x37"	"29"	"37"	"3"
"29x39"	"29"	"39"	"3"
"29x41"	"29"	"41"	"1"
"30x18"	"30"	"18"	"5"
"30x20"	"30"	"20"	"5"
"30x22"	"30"	"22"	"1"
"30x24"	"30"	"24"	"4"
"30x26"	"30"	"26"	"7"
"30x28"	"30"	"28"	"2"
"30x30"	"30"	"30"	"2"
"30x32"	"30"	"32"	"1"
"30x34"	"30"	"34"	"1"
"30x36"	"30"	"36"	"1"
"30x38"	"30"	"38"	"2"
"30x40"	"30"	"40"	"2"
"30x42"	"30"	"42"	"5"
"31x17"	"31"	"17"	"5"
"31x19"	"31"	"19"	"3"
"31x21"	"31"	"21"	"0"
"31x23"	"31"	"23"	"0"
"31x25"	"31"	"25"	"3"
"31x27"	"31"	"27"	"4"
"31x29"	"31"	"29"	"2"
"31x31"	"31"	"31"	"7"
"31x33"	"31"	"33"	"2"
"31x35"	"31"	"35"	"1"
"31x37"	"31"	"37"	"2"
"31x39"	"31"	"39"	"4"
"31x41"	"31"	"41"	"2"
"32x18"	"32"	"18"	"2"
"32x20"	"32"	"20"	"7"
"32x22"	"32"	"22"	"0"
"32x24"	"32"	"24"	"1"
"32x26"	"32"	"26"	"3"
"32x28"	"32"	"28"	"2"
"32x30"	"32"	"30"	"6"
"32x32"	"32"	"32"	"2"
"32x34"	"32"	"34"	"2"
"32x36"	"32"	"36"	"1"
"32x38"	"32"	"38"	"0"
"32x40"	"32"	"40"	"1"
"32x42"	"32"	"42"	"1"
"33x17"	"33"	"17"	"7"
"33x19"	"33"	"19"	"2"
"33x21"	"33"	"21"	"1"
"33x23"	"33"	"23"	"0"
"33x25"	"33"	"25"	"1"
"33x27"	"33"	"27"	"3"
"33x29"	"33"	"29"	"2"
"33x31"	"33"	"31"	"6"
"33x33"	"33"	"33"	"2"
"33x35"	"33"	"35"	"2"
"33x37"	"33"	"37"	"2"
"33x39"	"33"	"39"	"2"
"33x41"	"33"	"41"	"3"
"34x18"	"34"	"18"	"6"
"34x20"	"34"	"20"	"2"
"34x22"	"34"	"22"	"0"
"34x24"	"34"	"24"	"1"
"34x26"	"34"	"26"	"3"
"34x28"	"34"	"28"	"3"
"34x30"	"34"	"30"	"1"
"34x32"	"34"	"32"	"0"
"34x34"	"34"	"34"	"1"
"34x36"	"34"	"36"	"1"
"34x38"	"34"	"38"	"3"
"34x40"	"34"	"40"	"1"
"34x42"	"34"	"42"	"1"
"35x13"	"35"	"13"	"1"
"35x19"	"35"	"19"	"0"
"35x21"	"35"	"21"	"3"
"35x23"	"35"	"23"	"3"
"35x25"	"35"	"25"	"1"
"35x27"	"35"	"27"	"3"
"35x29"	"35"	"29"	"3"
"35x31"	"35"	"31"	"1"
"35x33"	"35"	"33"	"2"
"35x35"	"35"	"35"	"3"
"35x37"	"35"	"37"	"1"
"35x39"	"35"	"39"	"1"
"35x41"	"35"	"41"	"2"
"35x43"	"35"	"43"	"1"
"36x12"	"36"	"12"	"8"
"36x14"	"36"	"14"	"2"
"36x20"	"36"	"20"	"7"
"36x22"	"36"	"22"	"2"
"36x24"	"36"	"24"	"1"
"36x26"	"36"	"26"	"0"
"36x28"	"36"	"28"	"1"
"36x30"	"36"	"30"	"1"
"36x32"	"36"	"32"	"3"
"36x34"	"36"	"34"	"2"
"36x36"	"36"	"36"	"9"
"36x38"	"36"	"38"	"2"
"36x40"	"36"	"40"	"1"
"36x42"	"36"	"42"	"2"
"37x13"	"37"	"13"	"5"
"37x15"	"37"	"15"	"1"
"37x19"	"37"	"19"	"6"
"37x21"	"37"	"21"	"3"
"37x23"	"37"	"23"	"5"
"37x25"	"37"	"25"	"0"
"37x27"	"37"	"27"	"0"
"37x29"	"37"	"29"	"0"
"37x31"	"37"	"31"	"1"
"37x33"	"37"	"33"	"0"
"37x35"	"37"	"35"	"1"
"37x37"	"37"	"37"	"4"
"37x39"	"37"	"39"	"0"
"37x41"	"37"	"41"	"2"
"38x14"	"38"	"14"	"1"
"38x16"	"38"	"16"	"0"
"38x18"	"38"	"18"	"2"
"38x20"	"38"	"20"	"1"
"38x22"	"38"	"22"	"5"
"38x24"	"38"	"24"	"1"
"38x26"	"38"	"26"	"5"
"38x28"	"38"	"28"	"0"
"38x30"	"38"	"30"	"6"
"38x32"	"38"	"32"	"0"
"38x34"	"38"	"34"	"7"
"38x36"	"38"	"36"	"1"
"38x38"	"38"	"38"	"0"
"38x40"	"38"	"40"	"2"
"38x42"	"38"	"42"	"2"
"38x46"	"38"	"46"	"0"
"39x15"	"39"	"15"	"2"
"39x17"	"39"	"17"	"2"
"39x19"	"39"	"19"	"1"
"39x21"	"39"	"21"	"1"
"39x23"	"39"	"23"	"1"
"39x25"	"39"	"25"	"3"
"39x27"	"39"	"27"	"1"
"39x29"	"39"	"29"	"1"
"39x31"	"39"	"31"	"2"
"39x33"	"39"	"33"	"1"
"39x35"	"39"	"35"	"2"
"39x37"	"39"	"37"	"3"
"39x39"	"39"	"39"	"1"
"39x41"	"39"	"41"	"1"
"39x45"	"39"	"45"	"0"
"39x47"	"39"	"47"	"1"
"40x16"	"40"	"16"	"1"
"40x18"	"40"	"18"	"4"
"40x20"	"40"	"20"	"7"
"40x22"	"40"	"22"	"1"
"40x24"	"40"	"24"	"1"
"40x26"	"40"	"26"	"3"
"40x28"	"40"	"28"	"3"
"40x30"	"40"	"30"	"3"
"40x32"	"40"	"32"	"1"
"40x34"	"40"	"34"	"2"
"40x36"	"40"	"36"	"1"
"40x38"	"40"	"38"	"2"
"40x40"	"40"	"40"	"1"
"40x44"	"40"	"44"	"1"
"40x46"	"40"	"46"	"1"
"40x48"	"40"	"48"	"1"
"41x15"	"41"	"15"	"1"
"41x17"	"41"	"17"	"1"
"41x19"	"41"	"19"	"0"
"41x21"	"41"	"21"	"0"
"41x23"	"41"	"23"	"1"
"41x25"	"41"	"25"	"2"
"41x27"	"41"	"27"	"1"
"41x29"	"41"	"29"	"3"
"41x31"	"41"	"31"	"1"
"41x33"	"41"	"33"	"0"
"41x35"	"41"	"35"	"1"
"41x37"	"41"	"37"	"1"
"41x39"	"41"	"39"	"0"
"41x43"	"41"	"43"	"2"
"41x45"	"41"	"45"	"1"
"41x47"	"41"	"47"	"2"
"42x16"	"42"	"16"	"1"
"42x18"	"42"	"18"	"10"
"42x20"	"42"	"20"	"7"
"42x22"	"42"	"22"	"0"
"42x24"	"42"	"24"	"6"
"42x26"	"42"	"26"	"3"
"42x28"	"42"	"28"	"2"
"42x30"	"42"	"30"	"1"
"42x32"	"42"	"32"	"8"
"42x34"	"42"	"34"	"10"
"42x36"	"42"	"36"	"1"
"42x38"	"42"	"38"	"2"
"42x42"	"42"	"42"	"2"
"42x44"	"42"	"44"	"2"
"42x46"	"42"	"46"	"0"
"42x48"	"42"	"48"	"6"
"43x17"	"43"	"17"	"0"
"43x19"	"43"	"19"	"1"
"43x21"	"43"	"21"	"0"
"43x23"	"43"	"23"	"6"
"43x25"	"43"	"25"	"2"
"43x27"	"43"	"27"	"0"
"43x29"	"43"	"29"	"1"
"43x31"	"43"	"31"	"2"
"43x33"	"43"	"33"	"3"
"43x35"	"43"	"35"	"2"
"43x37"	"43"	"37"	"2"
"43x41"	"43"	"41"	"0"
"43x43"	"43"	"43"	"7"
"43x45"	"43"	"45"	"0"
"43x47"	"43"	"47"	"1"
"43x49"	"43"	"49"	"0"
"44x18"	"44"	"18"	"0"
"44x20"	"44"	"20"	"1"
"44x22"	"44"	"22"	"2"
"44x24"	"44"	"24"	"4"
"44x26"	"44"	"26"	"0"
"44x28"	"44"	"28"	"0"
"44x30"	"44"	"30"	"3"
"44x32"	"44"	"32"	"3"
"44x34"	"44"	"34"	"1"
