"x_cord"	"y_cord"	"cluster"
"6x42"	"6"	"42"	"8"
"7x41"	"7"	"41"	"3"
"7x43"	"7"	"43"	"8"
"8x34"	"8"	"34"	"5"
"8x36"	"8"	"36"	"5"
"8x38"	"8"	"38"	"0"
"8x40"	"8"	"40"	"2"
"8x42"	"8"	"42"	"4"
"8x44"	"8"	"44"	"5"
"9x33"	"9"	"33"	"5"
"9x35"	"9"	"35"	"6"
"9x37"	"9"	"37"	"5"
"9x39"	"9"	"39"	"5"
"9x41"	"9"	"41"	"0"
"9x43"	"9"	"43"	"0"
"9x45"	"9"	"45"	"5"
"10x32"	"10"	"32"	"1"
"10x34"	"10"	"34"	"6"
"10x36"	"10"	"36"	"0"
"10x38"	"10"	"38"	"1"
"10x40"	"10"	"40"	"4"
"10x42"	"10"	"42"	"6"
"10x44"	"10"	"44"	"0"
"10x46"	"10"	"46"	"0"
"11x31"	"11"	"31"	"1"
"11x33"	"11"	"33"	"1"
"11x35"	"11"	"35"	"1"
"11x37"	"11"	"37"	"4"
"11x39"	"11"	"39"	"1"
"11x41"	"11"	"41"	"4"
"11x43"	"11"	"43"	"0"
"11x45"	"11"	"45"	"0"
"11x47"	"11"	"47"	"4"
"12x30"	"12"	"30"	"0"
"12x32"	"12"	"32"	"1"
"12x34"	"12"	"34"	"3"
"12x36"	"12"	"36"	"4"
"12x38"	"12"	"38"	"7"
"12x40"	"12"	"40"	"4"
"12x42"	"12"	"42"	"0"
"12x44"	"12"	"44"	"1"
"12x46"	"12"	"46"	"0"
"12x48"	"12"	"48"	"5"
"13x31"	"13"	"31"	"0"
"13x33"	"13"	"33"	"1"
"13x35"	"13"	"35"	"1"
"13x37"	"13"	"37"	"1"
"13x39"	"13"	"39"	"0"
"13x41"	"13"	"41"	"0"
"13x43"	"13"	"43"	"4"
"13x45"	"13"	"45"	"0"
"13x47"	"13"	"47"	"0"
"13x49"	"13"	"49"	"8"
"14x30"	"14"	"30"	"4"
"14x32"	"14"	"32"	"0"
"14x34"	"14"	"34"	"1"
"14x36"	"14"	"36"	"1"
"14x38"	"14"	"38"	"4"
"14x40"	"14"	"40"	"6"
"14x42"	"14"	"42"	"1"
"14x44"	"14"	"44"	"1"
"14x46"	"14"	"46"	"0"
"14x48"	"14"	"48"	"1"
"15x29"	"15"	"29"	"5"
"15x31"	"15"	"31"	"4"
"15x33"	"15"	"33"	"0"
"15x35"	"15"	"35"	"4"
"15x37"	"15"	"37"	"1"
"15x39"	"15"	"39"	"1"
"15x41"	"15"	"41"	"0"
"15x43"	"15"	"43"	"3"
"15x45"	"15"	"45"	"1"
"15x47"	"15"	"47"	"6"
"15x49"	"15"	"49"	"4"
"16x30"	"16"	"30"	"4"
"16x32"	"16"	"32"	"4"
"16x34"	"16"	"34"	"0"
"16x36"	"16"	"36"	"1"
"16x38"	"16"	"38"	"1"
"16x40"	"16"	"40"	"0"
"16x42"	"16"	"42"	"3"
"16x44"	"16"	"44"	"0"
"16x46"	"16"	"46"	"8"
"16x48"	"16"	"48"	"5"
"17x29"	"17"	"29"	"1"
"17x31"	"17"	"31"	"3"
"17x33"	"17"	"33"	"4"
"17x35"	"17"	"35"	"0"
"17x37"	"17"	"37"	"0"
"17x39"	"17"	"39"	"1"
"17x41"	"17"	"41"	"1"
"17x43"	"17"	"43"	"1"
"17x45"	"17"	"45"	"8"
"17x47"	"17"	"47"	"8"
"17x49"	"17"	"49"	"0"
"18x28"	"18"	"28"	"5"
"18x30"	"18"	"30"	"4"
"18x32"	"18"	"32"	"3"
"18x34"	"18"	"34"	"1"
"18x36"	"18"	"36"	"4"
"18x38"	"18"	"38"	"1"
"18x40"	"18"	"40"	"1"
"18x42"	"18"	"42"	"3"
"18x44"	"18"	"44"	"8"
"18x46"	"18"	"46"	"8"
"18x48"	"18"	"48"	"0"
"19x29"	"19"	"29"	"0"
"19x31"	"19"	"31"	"0"
"19x33"	"19"	"33"	"3"
"19x35"	"19"	"35"	"1"
"19x37"	"19"	"37"	"4"
"19x39"	"19"	"39"	"3"
"19x41"	"19"	"41"	"1"
"19x43"	"19"	"43"	"5"
"19x45"	"19"	"45"	"8"
"19x47"	"19"	"47"	"1"
"19x49"	"19"	"49"	"4"
"20x28"	"20"	"28"	"0"
"20x30"	"20"	"30"	"7"
"20x32"	"20"	"32"	"4"
"20x34"	"20"	"34"	"1"
"20x36"	"20"	"36"	"0"
"20x38"	"20"	"38"	"4"
"20x40"	"20"	"40"	"1"
"20x42"	"20"	"42"	"5"
"20x44"	"20"	"44"	"8"
"20x46"	"20"	"46"	"0"
"20x48"	"20"	"48"	"0"
"21x29"	"21"	"29"	"8"
"21x31"	"21"	"31"	"7"
"21x33"	"21"	"33"	"1"
"21x35"	"21"	"35"	"0"
"21x37"	"21"	"37"	"0"
"21x39"	"21"	"39"	"0"
"21x41"	"21"	"41"	"0"
"21x43"	"21"	"43"	"8"
"21x45"	"21"	"45"	"0"
"21x47"	"21"	"47"	"5"
"21x49"	"21"	"49"	"4"
"22x30"	"22"	"30"	"0"
"22x32"	"22"	"32"	"7"
"22x34"	"22"	"34"	"4"
"22x36"	"22"	"36"	"0"
"22x38"	"22"	"38"	"0"
