"x_cord"	"y_cord"	"cluster"
"39x11"	"39"	"11"	"9"
"39x13"	"39"	"13"	"0"
"39x15"	"39"	"15"	"3"
"39x17"	"39"	"17"	"1"
"39x19"	"39"	"19"	"1"
"39x21"	"39"	"21"	"3"
"39x23"	"39"	"23"	"8"
"39x25"	"39"	"25"	"3"
"39x27"	"39"	"27"	"1"
"39x29"	"39"	"29"	"2"
"39x31"	"39"	"31"	"8"
"39x33"	"39"	"33"	"8"
"39x35"	"39"	"35"	"2"
"39x37"	"39"	"37"	"3"
"39x39"	"39"	"39"	"1"
"39x41"	"39"	"41"	"3"
"39x43"	"39"	"43"	"8"
"39x45"	"39"	"45"	"0"
"39x47"	"39"	"47"	"3"
"39x49"	"39"	"49"	"1"
"39x51"	"39"	"51"	"0"
"39x53"	"39"	"53"	"0"
"40x12"	"40"	"12"	"7"
"40x14"	"40"	"14"	"0"
"40x16"	"40"	"16"	"0"
"40x18"	"40"	"18"	"1"
"40x20"	"40"	"20"	"0"
"40x22"	"40"	"22"	"8"
"40x24"	"40"	"24"	"0"
"40x26"	"40"	"26"	"8"
"40x28"	"40"	"28"	"2"
"40x30"	"40"	"30"	"2"
"40x32"	"40"	"32"	"0"
"40x34"	"40"	"34"	"3"
"40x36"	"40"	"36"	"8"
"40x38"	"40"	"38"	"3"
"40x40"	"40"	"40"	"10"
"40x42"	"40"	"42"	"3"
"40x44"	"40"	"44"	"9"
"40x46"	"40"	"46"	"2"
"40x48"	"40"	"48"	"1"
"40x50"	"40"	"50"	"0"
"40x52"	"40"	"52"	"0"
"40x54"	"40"	"54"	"5"
"41x11"	"41"	"11"	"5"
"41x13"	"41"	"13"	"4"
"41x15"	"41"	"15"	"1"
"41x17"	"41"	"17"	"0"
"41x19"	"41"	"19"	"1"
"41x21"	"41"	"21"	"3"
"41x23"	"41"	"23"	"0"
"41x25"	"41"	"25"	"3"
"41x27"	"41"	"27"	"0"
"41x29"	"41"	"29"	"2"
"41x31"	"41"	"31"	"2"
"41x33"	"41"	"33"	"1"
"41x35"	"41"	"35"	"2"
"41x37"	"41"	"37"	"0"
"41x39"	"41"	"39"	"2"
"41x41"	"41"	"41"	"2"
"41x43"	"41"	"43"	"3"
"41x45"	"41"	"45"	"1"
"41x47"	"41"	"47"	"2"
"41x49"	"41"	"49"	"5"
"41x51"	"41"	"51"	"0"
"41x53"	"41"	"53"	"5"
"42x12"	"42"	"12"	"1"
"42x14"	"42"	"14"	"1"
"42x16"	"42"	"16"	"1"
"42x18"	"42"	"18"	"2"
"42x20"	"42"	"20"	"0"
"42x22"	"42"	"22"	"3"
"42x24"	"42"	"24"	"8"
"42x26"	"42"	"26"	"8"
"42x28"	"42"	"28"	"1"
"42x30"	"42"	"30"	"7"
"42x32"	"42"	"32"	"3"
"42x34"	"42"	"34"	"2"
"42x36"	"42"	"36"	"8"
"42x38"	"42"	"38"	"9"
"42x40"	"42"	"40"	"3"
"42x42"	"42"	"42"	"2"
"42x44"	"42"	"44"	"0"
"42x46"	"42"	"46"	"8"
"42x48"	"42"	"48"	"0"
"42x50"	"42"	"50"	"0"
"42x52"	"42"	"52"	"0"
"43x13"	"43"	"13"	"1"
"43x15"	"43"	"15"	"4"
"43x17"	"43"	"17"	"1"
"43x19"	"43"	"19"	"3"
"43x21"	"43"	"21"	"2"
"43x23"	"43"	"23"	"8"
"43x25"	"43"	"25"	"8"
"43x27"	"43"	"27"	"8"
"43x29"	"43"	"29"	"1"
"43x31"	"43"	"31"	"2"
"43x33"	"43"	"33"	"4"
"43x35"	"43"	"35"	"2"
"43x37"	"43"	"37"	"8"
"43x39"	"43"	"39"	"9"
"43x41"	"43"	"41"	"3"
"43x43"	"43"	"43"	"0"
"43x45"	"43"	"45"	"8"
"43x47"	"43"	"47"	"0"
"43x49"	"43"	"49"	"0"
"43x51"	"43"	"51"	"5"
"44x12"	"44"	"12"	"2"
"44x14"	"44"	"14"	"4"
"44x16"	"44"	"16"	"2"
"44x18"	"44"	"18"	"0"
"44x20"	"44"	"20"	"1"
"44x22"	"44"	"22"	"4"
"44x24"	"44"	"24"	"3"
"44x26"	"44"	"26"	"4"
"44x28"	"44"	"28"	"2"
"44x30"	"44"	"30"	"1"
"44x32"	"44"	"32"	"3"
"44x34"	"44"	"34"	"2"
"44x36"	"44"	"36"	"8"
"44x38"	"44"	"38"	"6"
"44x40"	"44"	"40"	"8"
"44x42"	"44"	"42"	"11"
"44x44"	"44"	"44"	"3"
"44x46"	"44"	"46"	"0"
"44x48"	"44"	"48"	"0"
"44x50"	"44"	"50"	"5"
"45x13"	"45"	"13"	"1"
"45x15"	"45"	"15"	"4"
"45x17"	"45"	"17"	"4"
"45x19"	"45"	"19"	"2"
"45x21"	"45"	"21"	"1"
"45x23"	"45"	"23"	"1"
"45x25"	"45"	"25"	"4"
"45x27"	"45"	"27"	"8"
"45x29"	"45"	"29"	"8"
"45x31"	"45"	"31"	"8"
"45x33"	"45"	"33"	"8"
"45x35"	"45"	"35"	"6"
"45x37"	"45"	"37"	"3"
"45x39"	"45"	"39"	"2"
"45x41"	"45"	"41"	"8"
"45x43"	"45"	"43"	"8"
"45x45"	"45"	"45"	"3"
"45x47"	"45"	"47"	"2"
"45x49"	"45"	"49"	"0"
"46x14"	"46"	"14"	"2"
"46x16"	"46"	"16"	"6"
"46x18"	"46"	"18"	"1"
"46x20"	"46"	"20"	"1"
"46x22"	"46"	"22"	"0"
"46x24"	"46"	"24"	"8"
"46x26"	"46"	"26"	"1"
"46x28"	"46"	"28"	"0"
"46x30"	"46"	"30"	"10"
"46x32"	"46"	"32"	"1"
"46x34"	"46"	"34"	"8"
"46x36"	"46"	"36"	"2"
"46x38"	"46"	"38"	"8"
"46x40"	"46"	"40"	"3"
"46x42"	"46"	"42"	"8"
"46x44"	"46"	"44"	"2"
"46x46"	"46"	"46"	"3"
"46x48"	"46"	"48"	"5"
"47x15"	"47"	"15"	"6"
"47x17"	"47"	"17"	"0"
"47x19"	"47"	"19"	"1"
"47x21"	"47"	"21"	"0"
"47x23"	"47"	"23"	"5"
"47x25"	"47"	"25"	"0"
"47x27"	"47"	"27"	"3"
"47x29"	"47"	"29"	"0"
"47x31"	"47"	"31"	"6"
"47x33"	"47"	"33"	"9"
"47x35"	"47"	"35"	"3"
"47x37"	"47"	"37"	"3"
"47x39"	"47"	"39"	"0"
"47x41"	"47"	"41"	"3"
"47x43"	"47"	"43"	"3"
"47x45"	"47"	"45"	"3"
"47x47"	"47"	"47"	"1"
"48x14"	"48"	"14"	"5"
"48x16"	"48"	"16"	"1"
"48x18"	"48"	"18"	"0"
"48x20"	"48"	"20"	"3"
"48x22"	"48"	"22"	"0"
"48x24"	"48"	"24"	"5"
"48x26"	"48"	"26"	"4"
"48x28"	"48"	"28"	"5"
"48x30"	"48"	"30"	"3"
"48x32"	"48"	"32"	"1"
"48x34"	"48"	"34"	"3"
"48x36"	"48"	"36"	"2"
"48x38"	"48"	"38"	"2"
"48x40"	"48"	"40"	"2"
"48x42"	"48"	"42"	"3"
"48x44"	"48"	"44"	"3"
"48x46"	"48"	"46"	"3"
"48x48"	"48"	"48"	"1"
"49x15"	"49"	"15"	"1"
"49x17"	"49"	"17"	"0"
"49x19"	"49"	"19"	"4"
"49x21"	"49"	"21"	"1"
"49x23"	"49"	"23"	"1"
"49x25"	"49"	"25"	"1"
"49x27"	"49"	"27"	"1"
"49x29"	"49"	"29"	"6"
"49x31"	"49"	"31"	"0"
"49x33"	"49"	"33"	"3"
"49x35"	"49"	"35"	"1"
"49x37"	"49"	"37"	"8"
"49x39"	"49"	"39"	"0"
"49x41"	"49"	"41"	"8"
"49x43"	"49"	"43"	"8"
"49x45"	"49"	"45"	"3"
"49x47"	"49"	"47"	"1"
"50x16"	"50"	"16"	"6"
"50x18"	"50"	"18"	"0"
"50x20"	"50"	"20"	"0"
"50x22"	"50"	"22"	"8"
"50x24"	"50"	"24"	"3"
"50x26"	"50"	"26"	"1"
"50x28"	"50"	"28"	"1"
"50x30"	"50"	"30"	"0"
"50x32"	"50"	"32"	"4"
"50x34"	"50"	"34"	"3"
"50x36"	"50"	"36"	"8"
"50x38"	"50"	"38"	"3"
"50x40"	"50"	"40"	"6"
"50x42"	"50"	"42"	"2"
"50x44"	"50"	"44"	"8"
"50x46"	"50"	"46"	"3"
"51x17"	"51"	"17"	"4"
"51x19"	"51"	"19"	"6"
"51x21"	"51"	"21"	"6"
"51x23"	"51"	"23"	"6"
"51x25"	"51"	"25"	"0"
"51x27"	"51"	"27"	"4"
"51x29"	"51"	"29"	"3"
"51x31"	"51"	"31"	"1"
"51x33"	"51"	"33"	"8"
"51x35"	"51"	"35"	"8"
"51x37"	"51"	"37"	"8"
"51x39"	"51"	"39"	"3"
"51x41"	"51"	"41"	"8"
"51x43"	"51"	"43"	"1"
"51x45"	"51"	"45"	"4"
"51x47"	"51"	"47"	"1"
"52x18"	"52"	"18"	"5"
"52x20"	"52"	"20"	"0"
"52x22"	"52"	"22"	"1"
"52x24"	"52"	"24"	"0"
"52x26"	"52"	"26"	"4"
"52x28"	"52"	"28"	"0"
"52x30"	"52"	"30"	"0"
"52x32"	"52"	"32"	"3"
"52x34"	"52"	"34"	"8"
"52x36"	"52"	"36"	"4"
"52x38"	"52"	"38"	"3"
"52x40"	"52"	"40"	"8"
"52x42"	"52"	"42"	"1"
"52x44"	"52"	"44"	"4"
"52x46"	"52"	"46"	"4"
"53x19"	"53"	"19"	"5"
"53x21"	"53"	"21"	"8"
"53x23"	"53"	"23"	"1"
"53x25"	"53"	"25"	"10"
"53x27"	"53"	"27"	"3"
"53x29"	"53"	"29"	"0"
"53x31"	"53"	"31"	"4"
"53x33"	"53"	"33"	"3"
"53x35"	"53"	"35"	"8"
"53x37"	"53"	"37"	"8"
"53x39"	"53"	"39"	"8"
"53x41"	"53"	"41"	"0"
"53x43"	"53"	"43"	"1"
"53x45"	"53"	"45"	"7"
"54x20"	"54"	"20"	"5"
"54x22"	"54"	"22"	"0"
"54x24"	"54"	"24"	"3"
"54x26"	"54"	"26"	"4"
"54x28"	"54"	"28"	"1"
"54x30"	"54"	"30"	"6"
"54x32"	"54"	"32"	"3"
"54x34"	"54"	"34"	"3"
"54x36"	"54"	"36"	"8"
"54x38"	"54"	"38"	"3"
"54x40"	"54"	"40"	"0"
"54x42"	"54"	"42"	"6"
"54x44"	"54"	"44"	"7"
"55x21"	"55"	"21"	"5"
"55x23"	"55"	"23"	"4"
"55x25"	"55"	"25"	"3"
"55x27"	"55"	"27"	"4"
"55x29"	"55"	"29"	"0"
"55x31"	"55"	"31"	"1"
"55x33"	"55"	"33"	"1"
"55x35"	"55"	"35"	"3"
"55x37"	"55"	"37"	"8"
"55x39"	"55"	"39"	"1"
"55x41"	"55"	"41"	"0"
"55x43"	"55"	"43"	"0"
"56x22"	"56"	"22"	"7"
"56x24"	"56"	"24"	"4"
"56x26"	"56"	"26"	"1"
"56x28"	"56"	"28"	"6"
"56x30"	"56"	"30"	"6"
"56x32"	"56"	"32"	"1"
"56x34"	"56"	"34"	"8"
"56x36"	"56"	"36"	"8"
"56x38"	"56"	"38"	"3"
"56x40"	"56"	"40"	"8"
"56x42"	"56"	"42"	"0"
"56x44"	"56"	"44"	"5"
"57x23"	"57"	"23"	"5"
"57x25"	"57"	"25"	"1"
"57x27"	"57"	"27"	"0"
"57x29"	"57"	"29"	"6"
"57x31"	"57"	"31"	"0"
"57x33"	"57"	"33"	"1"
"57x35"	"57"	"35"	"8"
"57x37"	"57"	"37"	"3"
"57x39"	"57"	"39"	"11"
"57x41"	"57"	"41"	"1"
"57x43"	"57"	"43"	"5"
"58x24"	"58"	"24"	"5"
"58x26"	"58"	"26"	"1"
"58x28"	"58"	"28"	"4"
"58x30"	"58"	"30"	"0"
"58x32"	"58"	"32"	"1"
"58x34"	"58"	"34"	"1"
"58x36"	"58"	"36"	"8"
"58x38"	"58"	"38"	"11"
"58x40"	"58"	"40"	"1"
"58x42"	"58"	"42"	"5"
"59x25"	"59"	"25"	"1"
"59x27"	"59"	"27"	"1"
"59x29"	"59"	"29"	"4"
"59x31"	"59"	"31"	"8"
"59x33"	"59"	"33"	"3"
"59x35"	"59"	"35"	"6"
"59x37"	"59"	"37"	"8"
"59x39"	"59"	"39"	"8"
"59x41"	"59"	"41"	"1"
"60x26"	"60"	"26"	"4"
"60x28"	"60"	"28"	"1"
"60x30"	"60"	"30"	"4"
"60x32"	"60"	"32"	"1"
"60x34"	"60"	"34"	"3"
"60x36"	"60"	"36"	"8"
"60x38"	"60"	"38"	"2"
"60x40"	"60"	"40"	"5"
"61x29"	"61"	"29"	"0"
"61x31"	"61"	"31"	"4"
"61x33"	"61"	"33"	"1"
"61x35"	"61"	"35"	"1"
"61x37"	"61"	"37"	"3"
"61x39"	"61"	"39"	"5"
"62x30"	"62"	"30"	"1"
"62x32"	"62"	"32"	"4"
"62x34"	"62"	"34"	"1"
"62x36"	"62"	"36"	"3"
"62x38"	"62"	"38"	"5"
"63x33"	"63"	"33"	"1"
"63x35"	"63"	"35"	"1"
