"x_cord"	"y_cord"	"cluster"
"11x31"	"11"	"31"	"5"
"11x33"	"11"	"33"	"5"
"12x30"	"12"	"30"	"0"
"12x32"	"12"	"32"	"1"
"12x34"	"12"	"34"	"0"
"12x36"	"12"	"36"	"1"
"12x38"	"12"	"38"	"5"
"12x40"	"12"	"40"	"0"
"13x29"	"13"	"29"	"1"
"13x31"	"13"	"31"	"0"
"13x33"	"13"	"33"	"1"
"13x35"	"13"	"35"	"4"
"13x37"	"13"	"37"	"7"
"13x39"	"13"	"39"	"5"
"13x41"	"13"	"41"	"1"
"13x43"	"13"	"43"	"4"
"14x28"	"14"	"28"	"4"
"14x30"	"14"	"30"	"1"
"14x32"	"14"	"32"	"6"
"14x34"	"14"	"34"	"0"
"14x36"	"14"	"36"	"4"
"14x38"	"14"	"38"	"1"
"14x40"	"14"	"40"	"5"
"14x42"	"14"	"42"	"5"
"14x44"	"14"	"44"	"1"
"14x46"	"14"	"46"	"0"
"15x27"	"15"	"27"	"1"
"15x29"	"15"	"29"	"3"
"15x31"	"15"	"31"	"4"
"15x33"	"15"	"33"	"0"
"15x35"	"15"	"35"	"6"
"15x37"	"15"	"37"	"3"
"15x39"	"15"	"39"	"5"
"15x41"	"15"	"41"	"4"
"15x43"	"15"	"43"	"0"
"15x45"	"15"	"45"	"1"
"15x47"	"15"	"47"	"0"
"15x49"	"15"	"49"	"0"
"16x26"	"16"	"26"	"3"
"16x28"	"16"	"28"	"4"
"16x30"	"16"	"30"	"3"
"16x32"	"16"	"32"	"0"
"16x34"	"16"	"34"	"6"
"16x36"	"16"	"36"	"5"
"16x38"	"16"	"38"	"3"
"16x40"	"16"	"40"	"4"
"16x42"	"16"	"42"	"1"
"16x44"	"16"	"44"	"0"
"16x46"	"16"	"46"	"0"
"16x48"	"16"	"48"	"0"
"16x50"	"16"	"50"	"0"
"16x52"	"16"	"52"	"0"
"17x25"	"17"	"25"	"1"
"17x27"	"17"	"27"	"3"
"17x29"	"17"	"29"	"7"
"17x31"	"17"	"31"	"3"
"17x33"	"17"	"33"	"4"
"17x35"	"17"	"35"	"7"
"17x37"	"17"	"37"	"1"
"17x39"	"17"	"39"	"1"
"17x41"	"17"	"41"	"5"
"17x43"	"17"	"43"	"0"
"17x45"	"17"	"45"	"1"
