"x_cord"	"y_cord"	"cluster"
"18x32"	"18"	"32"	"2"
"18x34"	"18"	"34"	"0"
"18x36"	"18"	"36"	"7"
"18x38"	"18"	"38"	"0"
"18x40"	"18"	"40"	"2"
"18x42"	"18"	"42"	"2"
"18x44"	"18"	"44"	"9"
"18x46"	"18"	"46"	"2"
"18x48"	"18"	"48"	"6"
"18x50"	"18"	"50"	"5"
"19x31"	"19"	"31"	"3"
"19x33"	"19"	"33"	"2"
"19x35"	"19"	"35"	"2"
"19x37"	"19"	"37"	"2"
"19x39"	"19"	"39"	"1"
"19x41"	"19"	"41"	"2"
"19x43"	"19"	"43"	"0"
"19x45"	"19"	"45"	"3"
"19x47"	"19"	"47"	"9"
"19x49"	"19"	"49"	"0"
"20x30"	"20"	"30"	"2"
"20x32"	"20"	"32"	"1"
"20x34"	"20"	"34"	"0"
"20x36"	"20"	"36"	"2"
"20x38"	"20"	"38"	"3"
"20x40"	"20"	"40"	"3"
"20x42"	"20"	"42"	"0"
"20x44"	"20"	"44"	"2"
"20x46"	"20"	"46"	"2"
"20x48"	"20"	"48"	"6"
"21x29"	"21"	"29"	"4"
"21x31"	"21"	"31"	"1"
"21x33"	"21"	"33"	"2"
"21x35"	"21"	"35"	"0"
"21x37"	"21"	"37"	"2"
"21x39"	"21"	"39"	"1"
"21x41"	"21"	"41"	"1"
"21x43"	"21"	"43"	"1"
"21x45"	"21"	"45"	"1"
"21x47"	"21"	"47"	"2"
"21x49"	"21"	"49"	"0"
"22x28"	"22"	"28"	"0"
"22x30"	"22"	"30"	"1"
"22x32"	"22"	"32"	"2"
"22x34"	"22"	"34"	"6"
"22x36"	"22"	"36"	"2"
"22x38"	"22"	"38"	"2"
"22x40"	"22"	"40"	"3"
"22x42"	"22"	"42"	"2"
"22x44"	"22"	"44"	"2"
"22x46"	"22"	"46"	"2"
"22x48"	"22"	"48"	"2"
"23x27"	"23"	"27"	"5"
"23x29"	"23"	"29"	"7"
"23x31"	"23"	"31"	"1"
"23x33"	"23"	"33"	"2"
"23x35"	"23"	"35"	"0"
"23x37"	"23"	"37"	"0"
"23x39"	"23"	"39"	"2"
"23x41"	"23"	"41"	"2"
"23x43"	"23"	"43"	"0"
"23x45"	"23"	"45"	"1"
"23x47"	"23"	"47"	"2"
"23x49"	"23"	"49"	"1"
"24x28"	"24"	"28"	"2"
"24x30"	"24"	"30"	"2"
"24x32"	"24"	"32"	"3"
"24x34"	"24"	"34"	"0"
"24x36"	"24"	"36"	"6"
"24x38"	"24"	"38"	"2"
"24x40"	"24"	"40"	"2"
"24x42"	"24"	"42"	"7"
"24x44"	"24"	"44"	"0"
"24x46"	"24"	"46"	"3"
"24x48"	"24"	"48"	"3"
"25x27"	"25"	"27"	"2"
"25x29"	"25"	"29"	"2"
"25x31"	"25"	"31"	"3"
"25x33"	"25"	"33"	"1"
"25x35"	"25"	"35"	"2"
"25x37"	"25"	"37"	"2"
"25x39"	"25"	"39"	"9"
"25x41"	"25"	"41"	"1"
"25x43"	"25"	"43"	"1"
"25x45"	"25"	"45"	"3"
"25x47"	"25"	"47"	"1"
"25x49"	"25"	"49"	"2"
"26x26"	"26"	"26"	"3"
"26x28"	"26"	"28"	"0"
"26x30"	"26"	"30"	"2"
"26x32"	"26"	"32"	"3"
"26x34"	"26"	"34"	"0"
"26x36"	"26"	"36"	"2"
"26x38"	"26"	"38"	"9"
"26x40"	"26"	"40"	"2"
"26x42"	"26"	"42"	"2"
"26x44"	"26"	"44"	"3"
"26x46"	"26"	"46"	"3"
"26x48"	"26"	"48"	"0"
"27x27"	"27"	"27"	"2"
"27x29"	"27"	"29"	"0"
"27x31"	"27"	"31"	"2"
"27x33"	"27"	"33"	"1"
"27x35"	"27"	"35"	"0"
"27x37"	"27"	"37"	"2"
"27x39"	"27"	"39"	"2"
"27x41"	"27"	"41"	"2"
"27x43"	"27"	"43"	"3"
"27x45"	"27"	"45"	"3"
"27x47"	"27"	"47"	"0"
"27x49"	"27"	"49"	"0"
"28x26"	"28"	"26"	"3"
"28x28"	"28"	"28"	"0"
"28x30"	"28"	"30"	"0"
"28x32"	"28"	"32"	"3"
"28x34"	"28"	"34"	"2"
"28x36"	"28"	"36"	"2"
"28x38"	"28"	"38"	"2"
"28x40"	"28"	"40"	"6"
"28x42"	"28"	"42"	"2"
"28x44"	"28"	"44"	"2"
"28x46"	"28"	"46"	"0"
"28x48"	"28"	"48"	"0"
"29x25"	"29"	"25"	"1"
"29x27"	"29"	"27"	"2"
"29x29"	"29"	"29"	"2"
"29x31"	"29"	"31"	"2"
"29x33"	"29"	"33"	"3"
"29x35"	"29"	"35"	"2"
"29x37"	"29"	"37"	"3"
"29x39"	"29"	"39"	"0"
"29x41"	"29"	"41"	"6"
"29x43"	"29"	"43"	"0"
"29x45"	"29"	"45"	"0"
"29x47"	"29"	"47"	"2"
"29x49"	"29"	"49"	"1"
"30x24"	"30"	"24"	"1"
"30x26"	"30"	"26"	"2"
"30x28"	"30"	"28"	"2"
"30x30"	"30"	"30"	"2"
"30x32"	"30"	"32"	"2"
"30x34"	"30"	"34"	"2"
"30x36"	"30"	"36"	"1"
"30x38"	"30"	"38"	"2"
"30x40"	"30"	"40"	"6"
"30x42"	"30"	"42"	"6"
"30x44"	"30"	"44"	"0"
"30x46"	"30"	"46"	"0"
"30x48"	"30"	"48"	"3"
"31x25"	"31"	"25"	"1"
"31x27"	"31"	"27"	"6"
"31x29"	"31"	"29"	"2"
"31x31"	"31"	"31"	"2"
"31x33"	"31"	"33"	"2"
"31x35"	"31"	"35"	"2"
"31x37"	"31"	"37"	"2"
"31x39"	"31"	"39"	"0"
"31x41"	"31"	"41"	"0"
"31x43"	"31"	"43"	"0"
"31x45"	"31"	"45"	"6"
"31x47"	"31"	"47"	"2"
"31x49"	"31"	"49"	"2"
"32x24"	"32"	"24"	"1"
"32x26"	"32"	"26"	"2"
"32x28"	"32"	"28"	"0"
"32x30"	"32"	"30"	"0"
"32x32"	"32"	"32"	"0"
"32x34"	"32"	"34"	"9"
"32x36"	"32"	"36"	"0"
"32x38"	"32"	"38"	"0"
"32x40"	"32"	"40"	"6"
"32x42"	"32"	"42"	"2"
"32x44"	"32"	"44"	"10"
"32x46"	"32"	"46"	"6"
"32x48"	"32"	"48"	"6"
"33x25"	"33"	"25"	"2"
"33x27"	"33"	"27"	"2"
"33x29"	"33"	"29"	"2"
"33x31"	"33"	"31"	"2"
"33x33"	"33"	"33"	"9"
"33x35"	"33"	"35"	"2"
"33x37"	"33"	"37"	"2"
"33x39"	"33"	"39"	"0"
"33x41"	"33"	"41"	"2"
"33x43"	"33"	"43"	"2"
"33x45"	"33"	"45"	"0"
"33x47"	"33"	"47"	"2"
"33x49"	"33"	"49"	"5"
"34x24"	"34"	"24"	"1"
"34x26"	"34"	"26"	"0"
"34x28"	"34"	"28"	"2"
"34x30"	"34"	"30"	"1"
"34x32"	"34"	"32"	"0"
"34x34"	"34"	"34"	"2"
"34x36"	"34"	"36"	"0"
"34x38"	"34"	"38"	"3"
"34x40"	"34"	"40"	"2"
"34x42"	"34"	"42"	"1"
"34x44"	"34"	"44"	"7"
"34x46"	"34"	"46"	"2"
"34x48"	"34"	"48"	"2"
"35x23"	"35"	"23"	"2"
"35x25"	"35"	"25"	"1"
"35x27"	"35"	"27"	"1"
"35x29"	"35"	"29"	"3"
"35x31"	"35"	"31"	"1"
"35x33"	"35"	"33"	"0"
"35x35"	"35"	"35"	"0"
"35x37"	"35"	"37"	"1"
"35x39"	"35"	"39"	"2"
"35x41"	"35"	"41"	"1"
"35x43"	"35"	"43"	"0"
"35x45"	"35"	"45"	"1"
"35x47"	"35"	"47"	"3"
"35x49"	"35"	"49"	"1"
"36x24"	"36"	"24"	"2"
"36x26"	"36"	"26"	"0"
"36x28"	"36"	"28"	"3"
"36x30"	"36"	"30"	"2"
"36x32"	"36"	"32"	"6"
"36x34"	"36"	"34"	"2"
"36x36"	"36"	"36"	"2"
"36x38"	"36"	"38"	"2"
"36x40"	"36"	"40"	"1"
"36x42"	"36"	"42"	"0"
"36x44"	"36"	"44"	"1"
"36x46"	"36"	"46"	"1"
"36x48"	"36"	"48"	"2"
"37x23"	"37"	"23"	"6"
"37x25"	"37"	"25"	"0"
"37x27"	"37"	"27"	"2"
"37x29"	"37"	"29"	"9"
"37x31"	"37"	"31"	"0"
"37x33"	"37"	"33"	"2"
"37x35"	"37"	"35"	"3"
"37x37"	"37"	"37"	"3"
"37x39"	"37"	"39"	"0"
"37x41"	"37"	"41"	"0"
"37x43"	"37"	"43"	"2"
"37x45"	"37"	"45"	"3"
"37x47"	"37"	"47"	"3"
"37x49"	"37"	"49"	"2"
"38x24"	"38"	"24"	"2"
"38x26"	"38"	"26"	"0"
"38x28"	"38"	"28"	"2"
"38x30"	"38"	"30"	"2"
"38x32"	"38"	"32"	"2"
"38x34"	"38"	"34"	"2"
"38x36"	"38"	"36"	"3"
"38x38"	"38"	"38"	"0"
"38x40"	"38"	"40"	"0"
"38x42"	"38"	"42"	"3"
"38x44"	"38"	"44"	"2"
"38x46"	"38"	"46"	"3"
"38x48"	"38"	"48"	"1"
"38x50"	"38"	"50"	"5"
"39x23"	"39"	"23"	"2"
"39x25"	"39"	"25"	"1"
"39x27"	"39"	"27"	"0"
"39x29"	"39"	"29"	"2"
"39x31"	"39"	"31"	"0"
"39x33"	"39"	"33"	"6"
"39x35"	"39"	"35"	"2"
"39x37"	"39"	"37"	"1"
"39x39"	"39"	"39"	"2"
"39x41"	"39"	"41"	"2"
"39x43"	"39"	"43"	"9"
"39x45"	"39"	"45"	"1"
"39x47"	"39"	"47"	"9"
"39x49"	"39"	"49"	"3"
"40x22"	"40"	"22"	"5"
"40x24"	"40"	"24"	"3"
"40x28"	"40"	"28"	"3"
"40x30"	"40"	"30"	"6"
"40x32"	"40"	"32"	"6"
"40x34"	"40"	"34"	"0"
"40x36"	"40"	"36"	"2"
"40x38"	"40"	"38"	"9"
"40x40"	"40"	"40"	"2"
"40x42"	"40"	"42"	"2"
"40x44"	"40"	"44"	"2"
"40x46"	"40"	"46"	"1"
"40x48"	"40"	"48"	"3"
"40x50"	"40"	"50"	"5"
"41x23"	"41"	"23"	"1"
"41x25"	"41"	"25"	"2"
"41x29"	"41"	"29"	"7"
"41x31"	"41"	"31"	"2"
"41x33"	"41"	"33"	"6"
"41x35"	"41"	"35"	"0"
"41x37"	"41"	"37"	"2"
"41x39"	"41"	"39"	"1"
"41x41"	"41"	"41"	"2"
"41x43"	"41"	"43"	"2"
"41x45"	"41"	"45"	"2"
"41x47"	"41"	"47"	"2"
"41x49"	"41"	"49"	"0"
"42x22"	"42"	"22"	"2"
"42x24"	"42"	"24"	"6"
"42x26"	"42"	"26"	"1"
"42x28"	"42"	"28"	"1"
"42x30"	"42"	"30"	"1"
"42x32"	"42"	"32"	"6"
"42x34"	"42"	"34"	"0"
"42x36"	"42"	"36"	"0"
"42x38"	"42"	"38"	"2"
"42x40"	"42"	"40"	"2"
"42x42"	"42"	"42"	"1"
"42x44"	"42"	"44"	"1"
"42x46"	"42"	"46"	"0"
"42x48"	"42"	"48"	"1"
"42x50"	"42"	"50"	"0"
"43x21"	"43"	"21"	"5"
"43x23"	"43"	"23"	"0"
"43x25"	"43"	"25"	"2"
"43x27"	"43"	"27"	"1"
"43x29"	"43"	"29"	"2"
"43x31"	"43"	"31"	"2"
"43x33"	"43"	"33"	"6"
"43x35"	"43"	"35"	"2"
"43x37"	"43"	"37"	"3"
"43x39"	"43"	"39"	"2"
"43x41"	"43"	"41"	"2"
"43x43"	"43"	"43"	"1"
"43x45"	"43"	"45"	"2"
"43x47"	"43"	"47"	"2"
"43x49"	"43"	"49"	"0"
"44x22"	"44"	"22"	"7"
"44x24"	"44"	"24"	"2"
"44x26"	"44"	"26"	"11"
"44x28"	"44"	"28"	"0"
"44x30"	"44"	"30"	"1"
"44x32"	"44"	"32"	"9"
"44x34"	"44"	"34"	"2"
"44x36"	"44"	"36"	"3"
"44x38"	"44"	"38"	"1"
"44x40"	"44"	"40"	"0"
"44x42"	"44"	"42"	"2"
"44x44"	"44"	"44"	"0"
"44x46"	"44"	"46"	"2"
"44x48"	"44"	"48"	"2"
"44x50"	"44"	"50"	"2"
"45x21"	"45"	"21"	"2"
"45x23"	"45"	"23"	"2"
"45x25"	"45"	"25"	"2"
"45x27"	"45"	"27"	"1"
"45x29"	"45"	"29"	"2"
"45x31"	"45"	"31"	"2"
"45x33"	"45"	"33"	"2"
"45x35"	"45"	"35"	"1"
"45x37"	"45"	"37"	"3"
"45x39"	"45"	"39"	"2"
"45x41"	"45"	"41"	"0"
"45x43"	"45"	"43"	"0"
"45x45"	"45"	"45"	"6"
"45x47"	"45"	"47"	"3"
"45x49"	"45"	"49"	"2"
"46x22"	"46"	"22"	"2"
"46x24"	"46"	"24"	"3"
"46x26"	"46"	"26"	"1"
"46x28"	"46"	"28"	"1"
"46x30"	"46"	"30"	"2"
"46x32"	"46"	"32"	"2"
"46x34"	"46"	"34"	"2"
"46x36"	"46"	"36"	"2"
"46x38"	"46"	"38"	"2"
"46x40"	"46"	"40"	"6"
"46x42"	"46"	"42"	"2"
"46x44"	"46"	"44"	"2"
"46x46"	"46"	"46"	"1"
"46x48"	"46"	"48"	"1"
"46x50"	"46"	"50"	"2"
"47x21"	"47"	"21"	"2"
"47x23"	"47"	"23"	"2"
"47x25"	"47"	"25"	"1"
"47x27"	"47"	"27"	"3"
"47x29"	"47"	"29"	"0"
"47x31"	"47"	"31"	"1"
"47x33"	"47"	"33"	"3"
"47x35"	"47"	"35"	"0"
"47x37"	"47"	"37"	"0"
"47x39"	"47"	"39"	"2"
"47x41"	"47"	"41"	"0"
"47x43"	"47"	"43"	"1"
"47x45"	"47"	"45"	"0"
"47x47"	"47"	"47"	"3"
"47x49"	"47"	"49"	"3"
"48x20"	"48"	"20"	"2"
"48x22"	"48"	"22"	"2"
"48x24"	"48"	"24"	"1"
"48x26"	"48"	"26"	"1"
"48x28"	"48"	"28"	"2"
"48x30"	"48"	"30"	"0"
"48x32"	"48"	"32"	"3"
"48x34"	"48"	"34"	"2"
"48x36"	"48"	"36"	"2"
"48x38"	"48"	"38"	"2"
"48x40"	"48"	"40"	"2"
"48x42"	"48"	"42"	"2"
"48x44"	"48"	"44"	"2"
"48x46"	"48"	"46"	"2"
"48x48"	"48"	"48"	"3"
"48x50"	"48"	"50"	"2"
"49x21"	"49"	"21"	"3"
"49x23"	"49"	"23"	"3"
"49x25"	"49"	"25"	"2"
"49x27"	"49"	"27"	"3"
"49x29"	"49"	"29"	"0"
"49x31"	"49"	"31"	"9"
"49x33"	"49"	"33"	"2"
"49x35"	"49"	"35"	"2"
"49x37"	"49"	"37"	"2"
"49x39"	"49"	"39"	"0"
"49x41"	"49"	"41"	"0"
"49x43"	"49"	"43"	"0"
"49x45"	"49"	"45"	"2"
"49x47"	"49"	"47"	"2"
"49x49"	"49"	"49"	"2"
"50x20"	"50"	"20"	"1"
"50x22"	"50"	"22"	"3"
"50x24"	"50"	"24"	"2"
"50x26"	"50"	"26"	"7"
"50x28"	"50"	"28"	"1"
"50x30"	"50"	"30"	"2"
"50x32"	"50"	"32"	"2"
"50x34"	"50"	"34"	"0"
"50x36"	"50"	"36"	"1"
"50x38"	"50"	"38"	"2"
"50x40"	"50"	"40"	"0"
"50x42"	"50"	"42"	"2"
"50x44"	"50"	"44"	"0"
"50x46"	"50"	"46"	"2"
"50x48"	"50"	"48"	"0"
"50x50"	"50"	"50"	"0"
"51x21"	"51"	"21"	"3"
"51x23"	"51"	"23"	"1"
"51x25"	"51"	"25"	"0"
"51x27"	"51"	"27"	"3"
"51x29"	"51"	"29"	"1"
"51x31"	"51"	"31"	"2"
"51x33"	"51"	"33"	"6"
"51x35"	"51"	"35"	"0"
"51x37"	"51"	"37"	"0"
"51x39"	"51"	"39"	"2"
"51x41"	"51"	"41"	"2"
"51x43"	"51"	"43"	"0"
"51x45"	"51"	"45"	"3"
"51x47"	"51"	"47"	"2"
"51x49"	"51"	"49"	"2"
"52x22"	"52"	"22"	"3"
"52x24"	"52"	"24"	"0"
"52x26"	"52"	"26"	"1"
"52x28"	"52"	"28"	"2"
"52x30"	"52"	"30"	"2"
"52x32"	"52"	"32"	"0"
"52x34"	"52"	"34"	"0"
"52x36"	"52"	"36"	"6"
"52x38"	"52"	"38"	"2"
"52x40"	"52"	"40"	"2"
"52x42"	"52"	"42"	"2"
"52x44"	"52"	"44"	"2"
"52x46"	"52"	"46"	"9"
"52x48"	"52"	"48"	"3"
"52x50"	"52"	"50"	"2"
"53x21"	"53"	"21"	"3"
"53x23"	"53"	"23"	"2"
"53x25"	"53"	"25"	"1"
"53x27"	"53"	"27"	"1"
"53x29"	"53"	"29"	"0"
"53x31"	"53"	"31"	"3"
"53x33"	"53"	"33"	"0"
"53x35"	"53"	"35"	"0"
"53x37"	"53"	"37"	"0"
"53x39"	"53"	"39"	"1"
"53x41"	"53"	"41"	"3"
"53x43"	"53"	"43"	"0"
"53x45"	"53"	"45"	"2"
"53x47"	"53"	"47"	"1"
"53x49"	"53"	"49"	"2"
"54x22"	"54"	"22"	"5"
"54x24"	"54"	"24"	"1"
"54x26"	"54"	"26"	"2"
"54x28"	"54"	"28"	"0"
"54x30"	"54"	"30"	"3"
"54x32"	"54"	"32"	"2"
"54x34"	"54"	"34"	"0"
"54x36"	"54"	"36"	"6"
"54x38"	"54"	"38"	"0"
"54x40"	"54"	"40"	"3"
"54x42"	"54"	"42"	"2"
"54x44"	"54"	"44"	"6"
"54x46"	"54"	"46"	"2"
"54x48"	"54"	"48"	"2"
"54x50"	"54"	"50"	"0"
"55x23"	"55"	"23"	"2"
"55x25"	"55"	"25"	"2"
"55x27"	"55"	"27"	"0"
"55x29"	"55"	"29"	"2"
"55x31"	"55"	"31"	"1"
"55x33"	"55"	"33"	"2"
"55x35"	"55"	"35"	"2"
"55x37"	"55"	"37"	"0"
"55x39"	"55"	"39"	"2"
"55x41"	"55"	"41"	"1"
"55x43"	"55"	"43"	"0"
"55x45"	"55"	"45"	"6"
"55x47"	"55"	"47"	"6"
"55x49"	"55"	"49"	"0"
"56x24"	"56"	"24"	"2"
"56x26"	"56"	"26"	"0"
"56x28"	"56"	"28"	"2"
"56x30"	"56"	"30"	"1"
"56x32"	"56"	"32"	"0"
"56x34"	"56"	"34"	"0"
"56x36"	"56"	"36"	"2"
"56x38"	"56"	"38"	"9"
"56x40"	"56"	"40"	"2"
"56x42"	"56"	"42"	"1"
"56x44"	"56"	"44"	"2"
"56x46"	"56"	"46"	"2"
"56x48"	"56"	"48"	"2"
"56x50"	"56"	"50"	"9"
"57x25"	"57"	"25"	"4"
"57x27"	"57"	"27"	"0"
"57x29"	"57"	"29"	"3"
"57x31"	"57"	"31"	"2"
"57x33"	"57"	"33"	"0"
"57x35"	"57"	"35"	"1"
"57x37"	"57"	"37"	"2"
"57x39"	"57"	"39"	"1"
"57x41"	"57"	"41"	"1"
"57x43"	"57"	"43"	"1"
"57x45"	"57"	"45"	"0"
"57x47"	"57"	"47"	"2"
"57x49"	"57"	"49"	"9"
"57x51"	"57"	"51"	"2"
"58x24"	"58"	"24"	"5"
"58x26"	"58"	"26"	"0"
"58x28"	"58"	"28"	"3"
"58x30"	"58"	"30"	"2"
"58x32"	"58"	"32"	"2"
"58x34"	"58"	"34"	"0"
"58x36"	"58"	"36"	"0"
"58x38"	"58"	"38"	"2"
"58x40"	"58"	"40"	"3"
"58x42"	"58"	"42"	"2"
"58x44"	"58"	"44"	"6"
"58x46"	"58"	"46"	"2"
"58x48"	"58"	"48"	"2"
"58x50"	"58"	"50"	"5"
"59x25"	"59"	"25"	"2"
"59x27"	"59"	"27"	"1"
"59x29"	"59"	"29"	"2"
"59x31"	"59"	"31"	"2"
"59x33"	"59"	"33"	"2"
"59x35"	"59"	"35"	"0"
"59x37"	"59"	"37"	"0"
"59x39"	"59"	"39"	"1"
"59x41"	"59"	"41"	"3"
"59x43"	"59"	"43"	"7"
"59x45"	"59"	"45"	"7"
"59x47"	"59"	"47"	"2"
"59x49"	"59"	"49"	"1"
"60x26"	"60"	"26"	"0"
"60x28"	"60"	"28"	"2"
"60x30"	"60"	"30"	"0"
"60x32"	"60"	"32"	"1"
"60x34"	"60"	"34"	"1"
"60x36"	"60"	"36"	"2"
"60x38"	"60"	"38"	"1"
"60x40"	"60"	"40"	"3"
"60x42"	"60"	"42"	"2"
"60x44"	"60"	"44"	"2"
"60x46"	"60"	"46"	"0"
"60x48"	"60"	"48"	"1"
"60x50"	"60"	"50"	"2"
"61x27"	"61"	"27"	"5"
"61x29"	"61"	"29"	"0"
"61x31"	"61"	"31"	"0"
"61x33"	"61"	"33"	"3"
"61x35"	"61"	"35"	"1"
"61x37"	"61"	"37"	"3"
"61x39"	"61"	"39"	"1"
"61x41"	"61"	"41"	"2"
"61x43"	"61"	"43"	"0"
"61x45"	"61"	"45"	"1"
"61x47"	"61"	"47"	"1"
"62x30"	"62"	"30"	"0"
"62x32"	"62"	"32"	"3"
"62x34"	"62"	"34"	"2"
"62x36"	"62"	"36"	"1"
"62x38"	"62"	"38"	"0"
"62x40"	"62"	"40"	"1"
"62x42"	"62"	"42"	"6"
"62x44"	"62"	"44"	"1"
"62x46"	"62"	"46"	"1"
"62x48"	"62"	"48"	"2"
"63x31"	"63"	"31"	"1"
"63x33"	"63"	"33"	"2"
"63x35"	"63"	"35"	"2"
"63x37"	"63"	"37"	"3"
"63x39"	"63"	"39"	"2"
"63x41"	"63"	"41"	"2"
"63x43"	"63"	"43"	"0"
"63x45"	"63"	"45"	"1"
"63x47"	"63"	"47"	"2"
"64x32"	"64"	"32"	"4"
"64x34"	"64"	"34"	"6"
"64x36"	"64"	"36"	"3"
"64x38"	"64"	"38"	"2"
"64x40"	"64"	"40"	"1"
"64x42"	"64"	"42"	"2"
"64x44"	"64"	"44"	"1"
"64x46"	"64"	"46"	"7"
"65x33"	"65"	"33"	"0"
"65x35"	"65"	"35"	"2"
"65x37"	"65"	"37"	"2"
"65x39"	"65"	"39"	"1"
"65x41"	"65"	"41"	"2"
"65x43"	"65"	"43"	"2"
"65x45"	"65"	"45"	"5"
