"x_cord"	"y_cord"	"cluster"
"24x18"	"24"	"18"	"8"
"24x20"	"24"	"20"	"4"
"24x22"	"24"	"22"	"1"
"24x26"	"24"	"26"	"0"
"24x28"	"24"	"28"	"1"
"24x30"	"24"	"30"	"1"
"24x32"	"24"	"32"	"1"
"24x34"	"24"	"34"	"1"
"24x36"	"24"	"36"	"0"
"24x38"	"24"	"38"	"1"
"24x40"	"24"	"40"	"0"
"24x42"	"24"	"42"	"0"
"24x44"	"24"	"44"	"0"
"24x46"	"24"	"46"	"1"
"24x48"	"24"	"48"	"1"
"24x50"	"24"	"50"	"3"
"24x52"	"24"	"52"	"8"
"24x54"	"24"	"54"	"0"
"24x56"	"24"	"56"	"1"
"25x19"	"25"	"19"	"1"
"25x21"	"25"	"21"	"8"
"25x23"	"25"	"23"	"4"
"25x25"	"25"	"25"	"0"
"25x27"	"25"	"27"	"0"
"25x29"	"25"	"29"	"0"
"25x31"	"25"	"31"	"0"
"25x33"	"25"	"33"	"0"
"25x35"	"25"	"35"	"0"
"25x37"	"25"	"37"	"0"
"25x39"	"25"	"39"	"0"
"25x41"	"25"	"41"	"1"
"25x43"	"25"	"43"	"0"
"25x45"	"25"	"45"	"0"
"25x47"	"25"	"47"	"3"
"25x49"	"25"	"49"	"3"
"25x51"	"25"	"51"	"3"
"25x53"	"25"	"53"	"0"
"25x55"	"25"	"55"	"3"
"25x57"	"25"	"57"	"1"
"26x18"	"26"	"18"	"8"
"26x20"	"26"	"20"	"1"
"26x22"	"26"	"22"	"1"
"26x24"	"26"	"24"	"0"
"26x26"	"26"	"26"	"1"
"26x28"	"26"	"28"	"1"
"26x30"	"26"	"30"	"0"
"26x32"	"26"	"32"	"4"
"26x34"	"26"	"34"	"1"
"26x36"	"26"	"36"	"0"
"26x38"	"26"	"38"	"0"
"26x40"	"26"	"40"	"0"
"26x42"	"26"	"42"	"3"
"26x44"	"26"	"44"	"7"
"26x46"	"26"	"46"	"1"
"26x48"	"26"	"48"	"3"
"26x50"	"26"	"50"	"3"
"26x52"	"26"	"52"	"1"
"26x54"	"26"	"54"	"1"
"26x56"	"26"	"56"	"1"
"27x17"	"27"	"17"	"8"
"27x19"	"27"	"19"	"1"
"27x21"	"27"	"21"	"3"
"27x23"	"27"	"23"	"0"
"27x25"	"27"	"25"	"1"
"27x27"	"27"	"27"	"1"
"27x29"	"27"	"29"	"1"
"27x31"	"27"	"31"	"5"
"27x33"	"27"	"33"	"4"
"27x35"	"27"	"35"	"1"
"27x37"	"27"	"37"	"0"
"27x39"	"27"	"39"	"0"
"27x41"	"27"	"41"	"1"
"27x43"	"27"	"43"	"1"
"27x45"	"27"	"45"	"0"
"27x47"	"27"	"47"	"1"
"27x49"	"27"	"49"	"1"
"27x51"	"27"	"51"	"1"
"27x53"	"27"	"53"	"1"
"27x55"	"27"	"55"	"0"
"27x57"	"27"	"57"	"1"
"28x18"	"28"	"18"	"5"
"28x20"	"28"	"20"	"3"
"28x22"	"28"	"22"	"1"
"28x24"	"28"	"24"	"0"
"28x26"	"28"	"26"	"4"
"28x28"	"28"	"28"	"1"
"28x30"	"28"	"30"	"3"
"28x32"	"28"	"32"	"1"
"28x34"	"28"	"34"	"3"
"28x36"	"28"	"36"	"4"
"28x38"	"28"	"38"	"4"
"28x40"	"28"	"40"	"4"
"28x42"	"28"	"42"	"1"
"28x44"	"28"	"44"	"1"
"28x46"	"28"	"46"	"1"
"28x48"	"28"	"48"	"0"
"28x50"	"28"	"50"	"4"
"28x52"	"28"	"52"	"0"
"28x54"	"28"	"54"	"1"
"28x56"	"28"	"56"	"0"
"28x58"	"28"	"58"	"1"
"29x17"	"29"	"17"	"5"
"29x19"	"29"	"19"	"1"
"29x21"	"29"	"21"	"3"
"29x23"	"29"	"23"	"8"
"29x25"	"29"	"25"	"0"
"29x27"	"29"	"27"	"1"
"29x29"	"29"	"29"	"1"
"29x31"	"29"	"31"	"4"
"29x33"	"29"	"33"	"3"
"29x35"	"29"	"35"	"3"
"29x37"	"29"	"37"	"0"
"29x39"	"29"	"39"	"1"
"29x41"	"29"	"41"	"0"
"29x43"	"29"	"43"	"0"
"29x45"	"29"	"45"	"3"
"29x47"	"29"	"47"	"0"
"29x49"	"29"	"49"	"4"
"29x51"	"29"	"51"	"0"
"29x53"	"29"	"53"	"3"
"29x55"	"29"	"55"	"0"
"29x57"	"29"	"57"	"0"
"30x18"	"30"	"18"	"8"
"30x20"	"30"	"20"	"4"
"30x22"	"30"	"22"	"3"
"30x24"	"30"	"24"	"0"
"30x26"	"30"	"26"	"4"
"30x28"	"30"	"28"	"1"
"30x30"	"30"	"30"	"1"
"30x32"	"30"	"32"	"1"
"30x34"	"30"	"34"	"1"
"30x36"	"30"	"36"	"0"
"30x38"	"30"	"38"	"4"
"30x40"	"30"	"40"	"1"
"30x42"	"30"	"42"	"0"
"30x44"	"30"	"44"	"1"
"30x46"	"30"	"46"	"1"
"30x48"	"30"	"48"	"0"
"30x50"	"30"	"50"	"1"
"30x52"	"30"	"52"	"1"
"30x54"	"30"	"54"	"4"
"30x56"	"30"	"56"	"6"
"30x58"	"30"	"58"	"7"
"31x17"	"31"	"17"	"1"
"31x19"	"31"	"19"	"0"
"31x21"	"31"	"21"	"1"
"31x23"	"31"	"23"	"1"
"31x25"	"31"	"25"	"0"
"31x27"	"31"	"27"	"3"
"31x29"	"31"	"29"	"1"
"31x31"	"31"	"31"	"0"
"31x33"	"31"	"33"	"0"
"31x35"	"31"	"35"	"1"
"31x37"	"31"	"37"	"0"
"31x39"	"31"	"39"	"1"
"31x41"	"31"	"41"	"1"
"31x43"	"31"	"43"	"0"
"31x45"	"31"	"45"	"3"
"31x47"	"31"	"47"	"4"
"31x49"	"31"	"49"	"7"
"31x51"	"31"	"51"	"0"
"31x53"	"31"	"53"	"4"
"31x55"	"31"	"55"	"0"
"31x57"	"31"	"57"	"4"
"32x18"	"32"	"18"	"1"
"32x20"	"32"	"20"	"0"
"32x22"	"32"	"22"	"3"
"32x24"	"32"	"24"	"4"
"32x26"	"32"	"26"	"4"
"32x28"	"32"	"28"	"3"
"32x30"	"32"	"30"	"1"
"32x32"	"32"	"32"	"0"
"32x34"	"32"	"34"	"4"
"32x36"	"32"	"36"	"1"
"32x38"	"32"	"38"	"1"
"32x40"	"32"	"40"	"1"
"32x42"	"32"	"42"	"1"
"32x44"	"32"	"44"	"1"
"32x46"	"32"	"46"	"1"
"32x48"	"32"	"48"	"4"
"32x50"	"32"	"50"	"6"
"32x52"	"32"	"52"	"0"
"32x54"	"32"	"54"	"0"
"32x56"	"32"	"56"	"4"
"32x58"	"32"	"58"	"1"
"33x17"	"33"	"17"	"1"
"33x19"	"33"	"19"	"0"
"33x21"	"33"	"21"	"1"
"33x23"	"33"	"23"	"3"
"33x25"	"33"	"25"	"6"
"33x27"	"33"	"27"	"3"
"33x29"	"33"	"29"	"1"
"33x31"	"33"	"31"	"0"
"33x33"	"33"	"33"	"0"
"33x35"	"33"	"35"	"1"
"33x37"	"33"	"37"	"0"
"33x39"	"33"	"39"	"1"
"33x41"	"33"	"41"	"0"
"33x43"	"33"	"43"	"1"
"33x45"	"33"	"45"	"4"
"33x47"	"33"	"47"	"1"
"33x49"	"33"	"49"	"0"
"33x51"	"33"	"51"	"0"
"33x53"	"33"	"53"	"1"
"33x55"	"33"	"55"	"1"
"33x57"	"33"	"57"	"0"
"34x18"	"34"	"18"	"4"
"34x20"	"34"	"20"	"0"
"34x22"	"34"	"22"	"1"
"34x24"	"34"	"24"	"1"
"34x26"	"34"	"26"	"1"
"34x28"	"34"	"28"	"3"
"34x30"	"34"	"30"	"1"
"34x32"	"34"	"32"	"6"
"34x34"	"34"	"34"	"1"
"34x36"	"34"	"36"	"1"
"34x38"	"34"	"38"	"4"
"34x40"	"34"	"40"	"4"
"34x42"	"34"	"42"	"4"
"34x44"	"34"	"44"	"1"
"34x46"	"34"	"46"	"0"
"34x48"	"34"	"48"	"0"
"34x50"	"34"	"50"	"0"
"34x52"	"34"	"52"	"1"
"34x54"	"34"	"54"	"3"
"34x56"	"34"	"56"	"0"
"34x58"	"34"	"58"	"0"
"35x17"	"35"	"17"	"1"
"35x19"	"35"	"19"	"0"
"35x21"	"35"	"21"	"1"
"35x23"	"35"	"23"	"3"
"35x25"	"35"	"25"	"5"
"35x27"	"35"	"27"	"3"
"35x29"	"35"	"29"	"1"
"35x31"	"35"	"31"	"4"
"35x33"	"35"	"33"	"0"
"35x35"	"35"	"35"	"1"
"35x37"	"35"	"37"	"0"
"35x39"	"35"	"39"	"0"
"35x41"	"35"	"41"	"0"
"35x43"	"35"	"43"	"0"
"35x45"	"35"	"45"	"6"
"35x47"	"35"	"47"	"0"
"35x49"	"35"	"49"	"0"
"35x51"	"35"	"51"	"1"
"35x53"	"35"	"53"	"3"
"35x55"	"35"	"55"	"1"
"35x57"	"35"	"57"	"0"
"36x18"	"36"	"18"	"4"
"36x20"	"36"	"20"	"6"
"36x22"	"36"	"22"	"1"
"36x24"	"36"	"24"	"3"
"36x26"	"36"	"26"	"3"
"36x28"	"36"	"28"	"1"
"36x30"	"36"	"30"	"4"
"36x32"	"36"	"32"	"3"
"36x34"	"36"	"34"	"10"
"36x36"	"36"	"36"	"0"
"36x38"	"36"	"38"	"0"
"36x40"	"36"	"40"	"7"
"36x42"	"36"	"42"	"7"
"36x44"	"36"	"44"	"6"
"36x46"	"36"	"46"	"0"
"36x48"	"36"	"48"	"1"
"36x50"	"36"	"50"	"3"
"36x52"	"36"	"52"	"1"
"36x54"	"36"	"54"	"3"
"36x56"	"36"	"56"	"1"
"36x58"	"36"	"58"	"1"
"37x17"	"37"	"17"	"5"
"37x19"	"37"	"19"	"1"
"37x21"	"37"	"21"	"0"
"37x23"	"37"	"23"	"3"
"37x25"	"37"	"25"	"1"
"37x27"	"37"	"27"	"1"
"37x29"	"37"	"29"	"4"
"37x31"	"37"	"31"	"0"
"37x33"	"37"	"33"	"3"
"37x35"	"37"	"35"	"1"
"37x37"	"37"	"37"	"0"
"37x39"	"37"	"39"	"7"
"37x41"	"37"	"41"	"7"
"37x43"	"37"	"43"	"0"
"37x45"	"37"	"45"	"6"
"37x47"	"37"	"47"	"0"
"37x49"	"37"	"49"	"0"
"37x51"	"37"	"51"	"3"
"37x53"	"37"	"53"	"3"
"37x55"	"37"	"55"	"1"
"37x57"	"37"	"57"	"3"
"38x18"	"38"	"18"	"1"
"38x20"	"38"	"20"	"0"
"38x22"	"38"	"22"	"4"
"38x24"	"38"	"24"	"1"
"38x26"	"38"	"26"	"3"
"38x28"	"38"	"28"	"0"
"38x30"	"38"	"30"	"4"
"38x32"	"38"	"32"	"1"
"38x34"	"38"	"34"	"1"
"38x36"	"38"	"36"	"1"
"38x38"	"38"	"38"	"6"
"38x40"	"38"	"40"	"7"
"38x42"	"38"	"42"	"1"
"38x44"	"38"	"44"	"0"
"38x46"	"38"	"46"	"0"
"38x48"	"38"	"48"	"0"
"38x50"	"38"	"50"	"0"
"38x52"	"38"	"52"	"1"
"38x54"	"38"	"54"	"4"
"38x56"	"38"	"56"	"1"
"38x58"	"38"	"58"	"4"
"39x17"	"39"	"17"	"5"
"39x19"	"39"	"19"	"4"
"39x21"	"39"	"21"	"0"
"39x23"	"39"	"23"	"4"
"39x25"	"39"	"25"	"3"
"39x27"	"39"	"27"	"1"
"39x29"	"39"	"29"	"0"
"39x31"	"39"	"31"	"4"
"39x33"	"39"	"33"	"3"
"39x35"	"39"	"35"	"1"
"39x37"	"39"	"37"	"0"
"39x39"	"39"	"39"	"0"
"39x41"	"39"	"41"	"4"
"39x43"	"39"	"43"	"1"
"39x45"	"39"	"45"	"0"
"39x47"	"39"	"47"	"1"
"39x49"	"39"	"49"	"4"
"39x51"	"39"	"51"	"1"
"39x53"	"39"	"53"	"1"
"39x55"	"39"	"55"	"1"
"39x57"	"39"	"57"	"0"
"40x18"	"40"	"18"	"0"
"40x20"	"40"	"20"	"6"
"40x22"	"40"	"22"	"0"
"40x24"	"40"	"24"	"1"
"40x26"	"40"	"26"	"3"
"40x28"	"40"	"28"	"1"
"40x30"	"40"	"30"	"1"
"40x32"	"40"	"32"	"1"
"40x34"	"40"	"34"	"3"
"40x36"	"40"	"36"	"4"
"40x38"	"40"	"38"	"1"
"40x40"	"40"	"40"	"6"
"40x42"	"40"	"42"	"1"
"40x44"	"40"	"44"	"4"
"40x46"	"40"	"46"	"0"
"40x48"	"40"	"48"	"3"
"40x50"	"40"	"50"	"1"
"40x52"	"40"	"52"	"3"
"40x54"	"40"	"54"	"3"
"40x56"	"40"	"56"	"4"
"41x17"	"41"	"17"	"8"
"41x19"	"41"	"19"	"7"
"41x21"	"41"	"21"	"0"
"41x23"	"41"	"23"	"4"
"41x25"	"41"	"25"	"3"
"41x27"	"41"	"27"	"10"
"41x29"	"41"	"29"	"0"
"41x31"	"41"	"31"	"1"
"41x33"	"41"	"33"	"1"
"41x35"	"41"	"35"	"3"
"41x37"	"41"	"37"	"1"
"41x39"	"41"	"39"	"1"
"41x41"	"41"	"41"	"0"
"41x43"	"41"	"43"	"1"
"41x45"	"41"	"45"	"4"
"41x47"	"41"	"47"	"4"
"41x49"	"41"	"49"	"3"
"41x51"	"41"	"51"	"3"
"41x53"	"41"	"53"	"2"
"41x55"	"41"	"55"	"1"
"41x57"	"41"	"57"	"0"
"42x18"	"42"	"18"	"1"
"42x20"	"42"	"20"	"0"
"42x22"	"42"	"22"	"1"
"42x24"	"42"	"24"	"3"
"42x26"	"42"	"26"	"1"
"42x28"	"42"	"28"	"10"
"42x30"	"42"	"30"	"0"
"42x32"	"42"	"32"	"4"
"42x34"	"42"	"34"	"1"
"42x36"	"42"	"36"	"3"
"42x38"	"42"	"38"	"1"
"42x40"	"42"	"40"	"1"
"42x42"	"42"	"42"	"0"
"42x44"	"42"	"44"	"3"
"42x46"	"42"	"46"	"0"
"42x48"	"42"	"48"	"0"
"42x50"	"42"	"50"	"1"
"42x52"	"42"	"52"	"4"
"42x54"	"42"	"54"	"0"
"42x56"	"42"	"56"	"1"
"43x19"	"43"	"19"	"1"
"43x21"	"43"	"21"	"6"
"43x23"	"43"	"23"	"3"
"43x25"	"43"	"25"	"3"
"43x27"	"43"	"27"	"0"
"43x29"	"43"	"29"	"0"
"43x31"	"43"	"31"	"0"
"43x33"	"43"	"33"	"0"
"43x35"	"43"	"35"	"1"
"43x37"	"43"	"37"	"3"
"43x39"	"43"	"39"	"1"
"43x41"	"43"	"41"	"0"
"43x43"	"43"	"43"	"3"
"43x45"	"43"	"45"	"1"
"43x47"	"43"	"47"	"6"
"43x49"	"43"	"49"	"0"
"43x51"	"43"	"51"	"1"
"43x53"	"43"	"53"	"6"
"43x55"	"43"	"55"	"0"
"44x18"	"44"	"18"	"1"
"44x20"	"44"	"20"	"4"
"44x22"	"44"	"22"	"1"
"44x24"	"44"	"24"	"1"
"44x26"	"44"	"26"	"1"
"44x28"	"44"	"28"	"6"
"44x30"	"44"	"30"	"6"
"44x32"	"44"	"32"	"0"
"44x34"	"44"	"34"	"0"
"44x36"	"44"	"36"	"1"
"44x38"	"44"	"38"	"1"
"44x40"	"44"	"40"	"3"
"44x42"	"44"	"42"	"0"
"44x44"	"44"	"44"	"3"
"44x46"	"44"	"46"	"1"
"44x48"	"44"	"48"	"0"
"44x50"	"44"	"50"	"3"
"44x52"	"44"	"52"	"1"
"44x54"	"44"	"54"	"6"
"44x56"	"44"	"56"	"1"
"45x19"	"45"	"19"	"1"
"45x21"	"45"	"21"	"1"
"45x23"	"45"	"23"	"1"
"45x25"	"45"	"25"	"3"
"45x27"	"45"	"27"	"6"
"45x29"	"45"	"29"	"4"
"45x31"	"45"	"31"	"0"
"45x33"	"45"	"33"	"0"
"45x35"	"45"	"35"	"0"
"45x37"	"45"	"37"	"0"
"45x39"	"45"	"39"	"1"
"45x41"	"45"	"41"	"4"
"45x43"	"45"	"43"	"1"
"45x45"	"45"	"45"	"3"
"45x47"	"45"	"47"	"4"
"45x49"	"45"	"49"	"4"
"45x51"	"45"	"51"	"3"
"45x53"	"45"	"53"	"0"
"45x55"	"45"	"55"	"0"
"46x18"	"46"	"18"	"5"
"46x20"	"46"	"20"	"1"
"46x22"	"46"	"22"	"1"
"46x24"	"46"	"24"	"1"
"46x26"	"46"	"26"	"6"
"46x28"	"46"	"28"	"0"
"46x30"	"46"	"30"	"1"
"46x32"	"46"	"32"	"4"
"46x34"	"46"	"34"	"0"
"46x36"	"46"	"36"	"4"
"46x38"	"46"	"38"	"0"
"46x40"	"46"	"40"	"1"
"46x42"	"46"	"42"	"4"
"46x44"	"46"	"44"	"3"
"46x46"	"46"	"46"	"1"
"46x48"	"46"	"48"	"0"
"46x50"	"46"	"50"	"4"
"46x52"	"46"	"52"	"3"
"46x54"	"46"	"54"	"0"
"47x19"	"47"	"19"	"0"
"47x21"	"47"	"21"	"0"
"47x23"	"47"	"23"	"0"
"47x25"	"47"	"25"	"3"
"47x27"	"47"	"27"	"1"
"47x29"	"47"	"29"	"1"
"47x31"	"47"	"31"	"0"
"47x33"	"47"	"33"	"3"
"47x35"	"47"	"35"	"0"
"47x41"	"47"	"41"	"0"
"47x43"	"47"	"43"	"3"
"47x45"	"47"	"45"	"3"
"47x47"	"47"	"47"	"1"
"47x49"	"47"	"49"	"6"
"47x51"	"47"	"51"	"1"
"47x53"	"47"	"53"	"1"
"47x55"	"47"	"55"	"5"
"48x20"	"48"	"20"	"0"
"48x22"	"48"	"22"	"0"
"48x24"	"48"	"24"	"1"
"48x26"	"48"	"26"	"3"
"48x28"	"48"	"28"	"3"
"48x30"	"48"	"30"	"1"
"48x32"	"48"	"32"	"5"
"48x40"	"48"	"40"	"5"
"48x42"	"48"	"42"	"1"
"48x44"	"48"	"44"	"1"
"48x46"	"48"	"46"	"1"
"48x48"	"48"	"48"	"4"
"48x50"	"48"	"50"	"1"
"48x52"	"48"	"52"	"1"
"48x54"	"48"	"54"	"0"
"49x19"	"49"	"19"	"0"
"49x21"	"49"	"21"	"0"
"49x23"	"49"	"23"	"6"
"49x25"	"49"	"25"	"4"
"49x27"	"49"	"27"	"3"
"49x29"	"49"	"29"	"1"
"49x31"	"49"	"31"	"0"
"49x41"	"49"	"41"	"0"
"49x43"	"49"	"43"	"1"
"49x45"	"49"	"45"	"3"
"49x47"	"49"	"47"	"1"
"49x49"	"49"	"49"	"1"
"49x51"	"49"	"51"	"1"
"49x53"	"49"	"53"	"0"
"50x18"	"50"	"18"	"5"
"50x20"	"50"	"20"	"4"
"50x22"	"50"	"22"	"6"
"50x24"	"50"	"24"	"8"
"50x26"	"50"	"26"	"3"
"50x28"	"50"	"28"	"1"
"50x42"	"50"	"42"	"3"
"50x44"	"50"	"44"	"1"
"50x46"	"50"	"46"	"1"
"50x48"	"50"	"48"	"1"
"50x50"	"50"	"50"	"3"
"50x52"	"50"	"52"	"1"
"51x17"	"51"	"17"	"5"
"51x19"	"51"	"19"	"4"
"51x21"	"51"	"21"	"0"
"51x23"	"51"	"23"	"6"
"51x25"	"51"	"25"	"1"
"51x27"	"51"	"27"	"1"
"51x29"	"51"	"29"	"6"
"51x31"	"51"	"31"	"0"
"51x43"	"51"	"43"	"1"
"51x45"	"51"	"45"	"3"
"51x47"	"51"	"47"	"1"
"51x49"	"51"	"49"	"0"
"51x51"	"51"	"51"	"1"
"52x16"	"52"	"16"	"1"
"52x18"	"52"	"18"	"0"
"52x20"	"52"	"20"	"0"
"52x22"	"52"	"22"	"6"
"52x24"	"52"	"24"	"1"
"52x26"	"52"	"26"	"1"
"52x28"	"52"	"28"	"2"
"52x30"	"52"	"30"	"1"
"52x42"	"52"	"42"	"5"
"52x44"	"52"	"44"	"1"
"52x46"	"52"	"46"	"1"
"52x48"	"52"	"48"	"1"
"52x50"	"52"	"50"	"0"
"52x52"	"52"	"52"	"0"
"53x15"	"53"	"15"	"1"
"53x17"	"53"	"17"	"5"
"53x19"	"53"	"19"	"6"
"53x21"	"53"	"21"	"5"
"53x23"	"53"	"23"	"0"
"53x25"	"53"	"25"	"1"
"53x27"	"53"	"27"	"3"
"53x29"	"53"	"29"	"1"
"53x31"	"53"	"31"	"1"
"53x43"	"53"	"43"	"5"
"53x45"	"53"	"45"	"3"
"53x47"	"53"	"47"	"1"
"53x49"	"53"	"49"	"7"
"53x51"	"53"	"51"	"0"
"54x16"	"54"	"16"	"6"
"54x18"	"54"	"18"	"0"
"54x20"	"54"	"20"	"8"
"54x22"	"54"	"22"	"8"
"54x24"	"54"	"24"	"1"
"54x26"	"54"	"26"	"3"
"54x28"	"54"	"28"	"1"
"54x30"	"54"	"30"	"1"
"54x44"	"54"	"44"	"1"
"54x46"	"54"	"46"	"1"
"54x48"	"54"	"48"	"3"
"54x50"	"54"	"50"	"0"
"55x15"	"55"	"15"	"8"
"55x17"	"55"	"17"	"5"
"55x19"	"55"	"19"	"5"
"55x21"	"55"	"21"	"3"
"55x23"	"55"	"23"	"0"
"55x25"	"55"	"25"	"3"
"55x27"	"55"	"27"	"1"
"55x29"	"55"	"29"	"1"
"55x31"	"55"	"31"	"1"
"55x43"	"55"	"43"	"1"
"55x45"	"55"	"45"	"1"
"55x47"	"55"	"47"	"1"
"55x49"	"55"	"49"	"1"
"56x16"	"56"	"16"	"8"
"56x18"	"56"	"18"	"5"
"56x20"	"56"	"20"	"3"
"56x22"	"56"	"22"	"5"
"56x24"	"56"	"24"	"8"
"56x26"	"56"	"26"	"1"
"56x28"	"56"	"28"	"8"
"56x30"	"56"	"30"	"8"
"56x44"	"56"	"44"	"1"
"56x46"	"56"	"46"	"0"
"56x48"	"56"	"48"	"0"
"57x15"	"57"	"15"	"1"
"57x19"	"57"	"19"	"5"
"57x21"	"57"	"21"	"1"
"57x23"	"57"	"23"	"1"
"57x27"	"57"	"27"	"1"
"57x29"	"57"	"29"	"0"
"57x43"	"57"	"43"	"3"
"57x45"	"57"	"45"	"0"
"57x47"	"57"	"47"	"6"
"57x49"	"57"	"49"	"2"
"58x20"	"58"	"20"	"1"
"58x22"	"58"	"22"	"5"
"58x44"	"58"	"44"	"1"
"58x46"	"58"	"46"	"0"
"58x48"	"58"	"48"	"1"
"59x21"	"59"	"21"	"8"
"59x43"	"59"	"43"	"3"
"59x45"	"59"	"45"	"1"
"59x47"	"59"	"47"	"1"
"59x49"	"59"	"49"	"1"
"60x44"	"60"	"44"	"3"
"60x46"	"60"	"46"	"0"
"60x48"	"60"	"48"	"1"
"60x50"	"60"	"50"	"8"
"61x43"	"61"	"43"	"3"
"61x45"	"61"	"45"	"5"
"61x47"	"61"	"47"	"0"
"61x49"	"61"	"49"	"0"
"62x44"	"62"	"44"	"5"
"62x46"	"62"	"46"	"0"
"62x48"	"62"	"48"	"8"
"62x50"	"62"	"50"	"5"
"63x45"	"63"	"45"	"0"
"63x47"	"63"	"47"	"0"
"63x49"	"63"	"49"	"5"
"64x46"	"64"	"46"	"5"
"64x48"	"64"	"48"	"5"
