"x_cord"	"y_cord"	"cluster"
"41x29"	"41"	"29"	"2"
"41x31"	"41"	"31"	"2"
"41x33"	"41"	"33"	"0"
"41x35"	"41"	"35"	"0"
"41x37"	"41"	"37"	"7"
"41x39"	"41"	"39"	"6"
"41x41"	"41"	"41"	"0"
"41x43"	"41"	"43"	"2"
"41x45"	"41"	"45"	"2"
"41x47"	"41"	"47"	"2"
"42x14"	"42"	"14"	"2"
"42x16"	"42"	"16"	"2"
"42x18"	"42"	"18"	"3"
"42x20"	"42"	"20"	"6"
"42x22"	"42"	"22"	"2"
"42x24"	"42"	"24"	"3"
"42x26"	"42"	"26"	"2"
"42x28"	"42"	"28"	"2"
"42x30"	"42"	"30"	"2"
"42x32"	"42"	"32"	"2"
"42x34"	"42"	"34"	"0"
"42x36"	"42"	"36"	"6"
"42x38"	"42"	"38"	"6"
"42x40"	"42"	"40"	"2"
"42x42"	"42"	"42"	"2"
"42x44"	"42"	"44"	"0"
"42x46"	"42"	"46"	"2"
"43x15"	"43"	"15"	"3"
"43x17"	"43"	"17"	"3"
"43x19"	"43"	"19"	"0"
"43x21"	"43"	"21"	"0"
"43x23"	"43"	"23"	"3"
"43x25"	"43"	"25"	"2"
"43x27"	"43"	"27"	"0"
"43x29"	"43"	"29"	"2"
"43x31"	"43"	"31"	"0"
"43x33"	"43"	"33"	"0"
"43x35"	"43"	"35"	"0"
"43x37"	"43"	"37"	"0"
"43x39"	"43"	"39"	"2"
"43x41"	"43"	"41"	"3"
"43x43"	"43"	"43"	"2"
"43x45"	"43"	"45"	"2"
"43x47"	"43"	"47"	"2"
"44x14"	"44"	"14"	"2"
"44x16"	"44"	"16"	"2"
"44x18"	"44"	"18"	"2"
"44x20"	"44"	"20"	"2"
"44x22"	"44"	"22"	"2"
"44x24"	"44"	"24"	"2"
"44x26"	"44"	"26"	"0"
"44x28"	"44"	"28"	"0"
"44x30"	"44"	"30"	"0"
"44x32"	"44"	"32"	"6"
"44x34"	"44"	"34"	"2"
"44x36"	"44"	"36"	"0"
"44x38"	"44"	"38"	"2"
"44x40"	"44"	"40"	"3"
"44x42"	"44"	"42"	"3"
"44x44"	"44"	"44"	"2"
"44x46"	"44"	"46"	"2"
"44x48"	"44"	"48"	"4"
"45x15"	"45"	"15"	"2"
"45x17"	"45"	"17"	"2"
"45x19"	"45"	"19"	"2"
"45x21"	"45"	"21"	"0"
"45x23"	"45"	"23"	"0"
"45x25"	"45"	"25"	"0"
"45x27"	"45"	"27"	"0"
"45x29"	"45"	"29"	"7"
"45x31"	"45"	"31"	"0"
"45x33"	"45"	"33"	"6"
"45x35"	"45"	"35"	"0"
"45x37"	"45"	"37"	"2"
"45x39"	"45"	"39"	"3"
"45x41"	"45"	"41"	"2"
"45x43"	"45"	"43"	"2"
"45x45"	"45"	"45"	"2"
"45x47"	"45"	"47"	"0"
"46x16"	"46"	"16"	"2"
"46x18"	"46"	"18"	"2"
"46x20"	"46"	"20"	"2"
"46x22"	"46"	"22"	"0"
"46x24"	"46"	"24"	"0"
"46x26"	"46"	"26"	"0"
"46x28"	"46"	"28"	"2"
"46x30"	"46"	"30"	"2"
"46x32"	"46"	"32"	"2"
"46x34"	"46"	"34"	"0"
"46x36"	"46"	"36"	"2"
"46x38"	"46"	"38"	"2"
"46x40"	"46"	"40"	"0"
"46x42"	"46"	"42"	"2"
"46x44"	"46"	"44"	"0"
"46x46"	"46"	"46"	"2"
"46x48"	"46"	"48"	"0"
"47x15"	"47"	"15"	"2"
"47x17"	"47"	"17"	"0"
"47x19"	"47"	"19"	"2"
"47x21"	"47"	"21"	"2"
"47x23"	"47"	"23"	"0"
"47x25"	"47"	"25"	"3"
"47x27"	"47"	"27"	"2"
"47x29"	"47"	"29"	"2"
"47x31"	"47"	"31"	"2"
"47x33"	"47"	"33"	"0"
"47x35"	"47"	"35"	"2"
"47x37"	"47"	"37"	"2"
"47x39"	"47"	"39"	"0"
"47x41"	"47"	"41"	"2"
"47x43"	"47"	"43"	"0"
"47x45"	"47"	"45"	"2"
"47x47"	"47"	"47"	"2"
"48x16"	"48"	"16"	"2"
"48x18"	"48"	"18"	"0"
"48x20"	"48"	"20"	"3"
"48x22"	"48"	"22"	"2"
"48x24"	"48"	"24"	"2"
"48x26"	"48"	"26"	"2"
"48x28"	"48"	"28"	"3"
"48x30"	"48"	"30"	"2"
"48x32"	"48"	"32"	"9"
"48x34"	"48"	"34"	"2"
"48x36"	"48"	"36"	"3"
"48x38"	"48"	"38"	"0"
"48x40"	"48"	"40"	"2"
"48x42"	"48"	"42"	"0"
"48x44"	"48"	"44"	"2"
"48x46"	"48"	"46"	"3"
"48x48"	"48"	"48"	"2"
"49x15"	"49"	"15"	"2"
"49x17"	"49"	"17"	"2"
"49x19"	"49"	"19"	"10"
"49x21"	"49"	"21"	"0"
"49x23"	"49"	"23"	"0"
"49x25"	"49"	"25"	"2"
"49x27"	"49"	"27"	"2"
"49x29"	"49"	"29"	"0"
"49x31"	"49"	"31"	"2"
"49x33"	"49"	"33"	"2"
"49x35"	"49"	"35"	"2"
"49x37"	"49"	"37"	"2"
"49x39"	"49"	"39"	"2"
"49x41"	"49"	"41"	"0"
"49x43"	"49"	"43"	"2"
"49x45"	"49"	"45"	"2"
"49x47"	"49"	"47"	"2"
"50x16"	"50"	"16"	"2"
"50x18"	"50"	"18"	"0"
"50x20"	"50"	"20"	"0"
"50x22"	"50"	"22"	"6"
"50x24"	"50"	"24"	"9"
"50x26"	"50"	"26"	"0"
"50x28"	"50"	"28"	"0"
"50x30"	"50"	"30"	"0"
"50x32"	"50"	"32"	"2"
"50x34"	"50"	"34"	"3"
"50x36"	"50"	"36"	"2"
"50x38"	"50"	"38"	"2"
"50x40"	"50"	"40"	"6"
"50x42"	"50"	"42"	"2"
"50x44"	"50"	"44"	"3"
"50x46"	"50"	"46"	"2"
"50x48"	"50"	"48"	"2"
"51x17"	"51"	"17"	"6"
"51x19"	"51"	"19"	"2"
"51x21"	"51"	"21"	"2"
"51x23"	"51"	"23"	"9"
"51x25"	"51"	"25"	"9"
"51x27"	"51"	"27"	"0"
"51x29"	"51"	"29"	"6"
"51x31"	"51"	"31"	"0"
"51x33"	"51"	"33"	"3"
"51x35"	"51"	"35"	"3"
"51x37"	"51"	"37"	"2"
"51x39"	"51"	"39"	"0"
"51x41"	"51"	"41"	"2"
"51x43"	"51"	"43"	"1"
"51x45"	"51"	"45"	"2"
"51x47"	"51"	"47"	"2"
"52x16"	"52"	"16"	"0"
"52x18"	"52"	"18"	"2"
"52x20"	"52"	"20"	"3"
"52x22"	"52"	"22"	"9"
"52x24"	"52"	"24"	"9"
"52x26"	"52"	"26"	"2"
"52x28"	"52"	"28"	"0"
"52x30"	"52"	"30"	"2"
"52x32"	"52"	"32"	"2"
"52x34"	"52"	"34"	"2"
"52x36"	"52"	"36"	"2"
"52x38"	"52"	"38"	"3"
"52x40"	"52"	"40"	"2"
"52x42"	"52"	"42"	"3"
"52x44"	"52"	"44"	"2"
"52x46"	"52"	"46"	"0"
"53x17"	"53"	"17"	"6"
"53x19"	"53"	"19"	"2"
"53x21"	"53"	"21"	"0"
"53x23"	"53"	"23"	"9"
"53x25"	"53"	"25"	"2"
"53x27"	"53"	"27"	"2"
"53x29"	"53"	"29"	"2"
"53x31"	"53"	"31"	"2"
"53x33"	"53"	"33"	"3"
"53x35"	"53"	"35"	"2"
"53x37"	"53"	"37"	"3"
"53x39"	"53"	"39"	"3"
"53x41"	"53"	"41"	"3"
"53x43"	"53"	"43"	"2"
"54x18"	"54"	"18"	"2"
"54x20"	"54"	"20"	"6"
"54x22"	"54"	"22"	"0"
"54x24"	"54"	"24"	"0"
"54x26"	"54"	"26"	"0"
"54x28"	"54"	"28"	"0"
"54x30"	"54"	"30"	"3"
"54x32"	"54"	"32"	"2"
"54x34"	"54"	"34"	"2"
"54x36"	"54"	"36"	"2"
"54x38"	"54"	"38"	"3"
"54x40"	"54"	"40"	"3"
"54x42"	"54"	"42"	"1"
"55x19"	"55"	"19"	"2"
"55x21"	"55"	"21"	"2"
"55x23"	"55"	"23"	"0"
"55x25"	"55"	"25"	"0"
"55x27"	"55"	"27"	"2"
"55x29"	"55"	"29"	"2"
"55x31"	"55"	"31"	"2"
"55x33"	"55"	"33"	"2"
"55x35"	"55"	"35"	"2"
"55x37"	"55"	"37"	"2"
"55x39"	"55"	"39"	"2"
"55x41"	"55"	"41"	"1"
"56x18"	"56"	"18"	"2"
"56x20"	"56"	"20"	"2"
"56x22"	"56"	"22"	"2"
"56x24"	"56"	"24"	"2"
"56x26"	"56"	"26"	"2"
"56x28"	"56"	"28"	"7"
"56x30"	"56"	"30"	"2"
"56x32"	"56"	"32"	"2"
"56x34"	"56"	"34"	"0"
"56x36"	"56"	"36"	"7"
"56x38"	"56"	"38"	"0"
"56x40"	"56"	"40"	"2"
"57x19"	"57"	"19"	"2"
"57x21"	"57"	"21"	"2"
"57x23"	"57"	"23"	"2"
"57x25"	"57"	"25"	"3"
"57x27"	"57"	"27"	"10"
"57x29"	"57"	"29"	"0"
"57x31"	"57"	"31"	"2"
"57x33"	"57"	"33"	"0"
"57x35"	"57"	"35"	"2"
"57x37"	"57"	"37"	"7"
"58x20"	"58"	"20"	"2"
"58x22"	"58"	"22"	"2"
"58x24"	"58"	"24"	"2"
"58x26"	"58"	"26"	"2"
"58x28"	"58"	"28"	"0"
"58x30"	"58"	"30"	"2"
"58x32"	"58"	"32"	"0"
"58x34"	"58"	"34"	"0"
"59x21"	"59"	"21"	"0"
"59x23"	"59"	"23"	"0"
"59x25"	"59"	"25"	"0"
"59x27"	"59"	"27"	"0"
"59x29"	"59"	"29"	"0"
"59x31"	"59"	"31"	"2"
"59x33"	"59"	"33"	"0"
"60x20"	"60"	"20"	"2"
"60x22"	"60"	"22"	"2"
"60x24"	"60"	"24"	"0"
"60x26"	"60"	"26"	"0"
"60x28"	"60"	"28"	"2"
"60x30"	"60"	"30"	"0"
"60x32"	"60"	"32"	"2"
"61x21"	"61"	"21"	"2"
"61x23"	"61"	"23"	"2"
"61x25"	"61"	"25"	"2"
"61x27"	"61"	"27"	"2"
"61x29"	"61"	"29"	"2"
"61x31"	"61"	"31"	"2"
"62x22"	"62"	"22"	"0"
"62x24"	"62"	"24"	"2"
"62x26"	"62"	"26"	"2"
"62x28"	"62"	"28"	"2"
"62x30"	"62"	"30"	"2"
"62x32"	"62"	"32"	"0"
"63x21"	"63"	"21"	"0"
"63x23"	"63"	"23"	"0"
"63x25"	"63"	"25"	"2"
"63x27"	"63"	"27"	"9"
"63x29"	"63"	"29"	"3"
"63x31"	"63"	"31"	"2"
"64x22"	"64"	"22"	"0"
"64x24"	"64"	"24"	"0"
"64x26"	"64"	"26"	"9"
"64x28"	"64"	"28"	"9"
"64x30"	"64"	"30"	"3"
"65x23"	"65"	"23"	"0"
"65x25"	"65"	"25"	"0"
"65x27"	"65"	"27"	"9"
"65x29"	"65"	"29"	"9"
"65x31"	"65"	"31"	"2"
