"x_cord"	"y_cord"	"cluster"
"35x21"	"35"	"21"	"9"
"35x23"	"35"	"23"	"2"
"35x25"	"35"	"25"	"4"
"35x27"	"35"	"27"	"3"
"35x29"	"35"	"29"	"0"
"35x31"	"35"	"31"	"0"
"35x33"	"35"	"33"	"0"
"35x35"	"35"	"35"	"2"
"35x37"	"35"	"37"	"1"
"35x39"	"35"	"39"	"1"
"35x41"	"35"	"41"	"2"
"35x43"	"35"	"43"	"9"
"35x45"	"35"	"45"	"2"
"35x47"	"35"	"47"	"10"
"35x49"	"35"	"49"	"2"
"35x51"	"35"	"51"	"9"
"35x53"	"35"	"53"	"2"
"35x55"	"35"	"55"	"1"
"36x20"	"36"	"20"	"1"
"36x22"	"36"	"22"	"2"
"36x24"	"36"	"24"	"2"
"36x26"	"36"	"26"	"3"
"36x28"	"36"	"28"	"10"
"36x30"	"36"	"30"	"0"
"36x32"	"36"	"32"	"0"
"36x34"	"36"	"34"	"0"
"36x36"	"36"	"36"	"2"
"36x38"	"36"	"38"	"0"
"36x40"	"36"	"40"	"6"
"36x42"	"36"	"42"	"2"
"36x44"	"36"	"44"	"2"
"36x46"	"36"	"46"	"2"
"36x48"	"36"	"48"	"3"
"36x50"	"36"	"50"	"2"
"36x52"	"36"	"52"	"2"
"36x54"	"36"	"54"	"9"
"37x19"	"37"	"19"	"1"
"37x21"	"37"	"21"	"1"
"37x23"	"37"	"23"	"3"
"37x25"	"37"	"25"	"1"
"37x27"	"37"	"27"	"2"
"37x29"	"37"	"29"	"6"
"37x31"	"37"	"31"	"6"
"37x33"	"37"	"33"	"2"
"37x35"	"37"	"35"	"2"
"37x37"	"37"	"37"	"2"
"37x39"	"37"	"39"	"0"
"37x41"	"37"	"41"	"2"
"37x43"	"37"	"43"	"3"
"37x45"	"37"	"45"	"2"
"37x47"	"37"	"47"	"2"
"37x49"	"37"	"49"	"3"
"37x51"	"37"	"51"	"2"
"37x53"	"37"	"53"	"0"
"37x55"	"37"	"55"	"2"
"38x18"	"38"	"18"	"4"
"38x20"	"38"	"20"	"1"
"38x22"	"38"	"22"	"4"
"38x24"	"38"	"24"	"3"
"38x26"	"38"	"26"	"2"
"38x28"	"38"	"28"	"6"
"38x30"	"38"	"30"	"6"
"38x32"	"38"	"32"	"10"
"38x34"	"38"	"34"	"1"
"38x36"	"38"	"36"	"3"
"38x38"	"38"	"38"	"2"
"38x40"	"38"	"40"	"2"
"38x42"	"38"	"42"	"3"
"38x44"	"38"	"44"	"2"
"38x46"	"38"	"46"	"0"
"38x48"	"38"	"48"	"2"
"38x50"	"38"	"50"	"3"
"38x52"	"38"	"52"	"2"
"38x54"	"38"	"54"	"0"
"39x19"	"39"	"19"	"7"
"39x21"	"39"	"21"	"1"
"39x23"	"39"	"23"	"11"
"39x25"	"39"	"25"	"1"
"39x27"	"39"	"27"	"0"
"39x29"	"39"	"29"	"0"
"39x31"	"39"	"31"	"6"
"39x33"	"39"	"33"	"2"
"39x35"	"39"	"35"	"0"
"39x37"	"39"	"37"	"10"
"39x39"	"39"	"39"	"9"
"39x41"	"39"	"41"	"3"
"39x43"	"39"	"43"	"2"
"39x45"	"39"	"45"	"6"
"39x47"	"39"	"47"	"2"
"39x49"	"39"	"49"	"3"
"39x51"	"39"	"51"	"3"
"39x53"	"39"	"53"	"2"
"39x55"	"39"	"55"	"0"
"40x18"	"40"	"18"	"0"
"40x20"	"40"	"20"	"1"
"40x22"	"40"	"22"	"3"
"40x24"	"40"	"24"	"1"
"40x26"	"40"	"26"	"2"
"40x28"	"40"	"28"	"0"
"40x30"	"40"	"30"	"2"
"40x32"	"40"	"32"	"0"
"40x34"	"40"	"34"	"4"
"40x36"	"40"	"36"	"9"
"40x38"	"40"	"38"	"1"
"40x40"	"40"	"40"	"3"
"40x42"	"40"	"42"	"2"
"40x44"	"40"	"44"	"6"
"40x46"	"40"	"46"	"0"
"40x48"	"40"	"48"	"1"
"40x50"	"40"	"50"	"3"
"40x52"	"40"	"52"	"3"
"40x54"	"40"	"54"	"3"
"41x19"	"41"	"19"	"2"
"41x21"	"41"	"21"	"3"
"41x23"	"41"	"23"	"1"
"41x25"	"41"	"25"	"2"
"41x27"	"41"	"27"	"0"
"41x29"	"41"	"29"	"2"
"41x31"	"41"	"31"	"0"
"41x33"	"41"	"33"	"3"
"41x35"	"41"	"35"	"2"
"41x37"	"41"	"37"	"1"
"41x39"	"41"	"39"	"1"
"41x41"	"41"	"41"	"2"
"41x43"	"41"	"43"	"2"
"41x45"	"41"	"45"	"1"
"41x47"	"41"	"47"	"2"
"41x49"	"41"	"49"	"3"
"41x51"	"41"	"51"	"2"
"41x53"	"41"	"53"	"1"
"41x55"	"41"	"55"	"9"
"42x18"	"42"	"18"	"9"
"42x20"	"42"	"20"	"3"
"42x22"	"42"	"22"	"1"
"42x24"	"42"	"24"	"1"
"42x26"	"42"	"26"	"2"
"42x28"	"42"	"28"	"3"
"42x30"	"42"	"30"	"0"
"42x32"	"42"	"32"	"2"
"42x34"	"42"	"34"	"1"
"42x36"	"42"	"36"	"0"
"42x38"	"42"	"38"	"0"
"42x40"	"42"	"40"	"2"
"42x42"	"42"	"42"	"0"
"42x44"	"42"	"44"	"2"
"42x46"	"42"	"46"	"2"
"42x48"	"42"	"48"	"0"
"42x50"	"42"	"50"	"3"
"42x52"	"42"	"52"	"1"
"42x54"	"42"	"54"	"2"
"43x19"	"43"	"19"	"1"
"43x21"	"43"	"21"	"1"
"43x23"	"43"	"23"	"0"
"43x25"	"43"	"25"	"2"
"43x27"	"43"	"27"	"1"
"43x29"	"43"	"29"	"0"
"43x31"	"43"	"31"	"0"
"43x33"	"43"	"33"	"1"
"43x35"	"43"	"35"	"2"
"43x37"	"43"	"37"	"0"
"43x39"	"43"	"39"	"0"
"43x41"	"43"	"41"	"2"
"43x43"	"43"	"43"	"0"
"43x45"	"43"	"45"	"1"
"43x47"	"43"	"47"	"2"
"43x49"	"43"	"49"	"2"
"43x51"	"43"	"51"	"2"
"43x53"	"43"	"53"	"2"
"43x55"	"43"	"55"	"0"
"44x18"	"44"	"18"	"4"
"44x20"	"44"	"20"	"1"
"44x22"	"44"	"22"	"0"
"44x24"	"44"	"24"	"6"
"44x26"	"44"	"26"	"2"
"44x28"	"44"	"28"	"2"
"44x30"	"44"	"30"	"6"
"44x32"	"44"	"32"	"2"
"44x34"	"44"	"34"	"0"
"44x36"	"44"	"36"	"2"
"44x38"	"44"	"38"	"2"
"44x40"	"44"	"40"	"2"
"44x42"	"44"	"42"	"2"
"44x44"	"44"	"44"	"0"
"44x46"	"44"	"46"	"0"
"44x48"	"44"	"48"	"2"
"44x50"	"44"	"50"	"1"
"44x52"	"44"	"52"	"0"
"44x54"	"44"	"54"	"0"
"44x56"	"44"	"56"	"5"
"45x15"	"45"	"15"	"4"
"45x19"	"45"	"19"	"1"
"45x21"	"45"	"21"	"9"
"45x23"	"45"	"23"	"2"
"45x25"	"45"	"25"	"2"
"45x27"	"45"	"27"	"2"
"45x29"	"45"	"29"	"2"
"45x31"	"45"	"31"	"5"
"45x33"	"45"	"33"	"2"
"45x35"	"45"	"35"	"2"
"45x37"	"45"	"37"	"2"
"45x39"	"45"	"39"	"2"
"45x41"	"45"	"41"	"0"
"45x43"	"45"	"43"	"2"
"45x45"	"45"	"45"	"2"
"45x47"	"45"	"47"	"6"
"45x49"	"45"	"49"	"1"
"45x51"	"45"	"51"	"1"
"45x53"	"45"	"53"	"0"
"45x55"	"45"	"55"	"0"
"46x14"	"46"	"14"	"4"
"46x20"	"46"	"20"	"1"
"46x22"	"46"	"22"	"2"
"46x24"	"46"	"24"	"1"
"46x26"	"46"	"26"	"3"
"46x28"	"46"	"28"	"3"
"46x30"	"46"	"30"	"1"
"46x32"	"46"	"32"	"2"
"46x34"	"46"	"34"	"2"
"46x36"	"46"	"36"	"3"
"46x38"	"46"	"38"	"2"
"46x40"	"46"	"40"	"9"
"46x42"	"46"	"42"	"2"
"46x44"	"46"	"44"	"1"
"46x46"	"46"	"46"	"1"
"46x48"	"46"	"48"	"0"
"46x50"	"46"	"50"	"3"
"46x52"	"46"	"52"	"2"
"46x54"	"46"	"54"	"2"
"46x56"	"46"	"56"	"2"
"47x15"	"47"	"15"	"4"
"47x21"	"47"	"21"	"4"
"47x23"	"47"	"23"	"2"
"47x25"	"47"	"25"	"3"
"47x27"	"47"	"27"	"1"
"47x29"	"47"	"29"	"1"
"47x31"	"47"	"31"	"2"
"47x33"	"47"	"33"	"9"
"47x35"	"47"	"35"	"3"
"47x37"	"47"	"37"	"2"
"47x39"	"47"	"39"	"2"
"47x41"	"47"	"41"	"2"
"47x43"	"47"	"43"	"2"
"47x45"	"47"	"45"	"2"
"47x47"	"47"	"47"	"2"
"47x49"	"47"	"49"	"1"
"47x51"	"47"	"51"	"1"
"47x53"	"47"	"53"	"2"
"47x55"	"47"	"55"	"0"
"47x57"	"47"	"57"	"1"
"48x22"	"48"	"22"	"5"
"48x24"	"48"	"24"	"3"
"48x26"	"48"	"26"	"2"
"48x28"	"48"	"28"	"2"
"48x30"	"48"	"30"	"2"
"48x32"	"48"	"32"	"0"
"48x34"	"48"	"34"	"2"
"48x36"	"48"	"36"	"1"
"48x38"	"48"	"38"	"0"
"48x40"	"48"	"40"	"2"
"48x42"	"48"	"42"	"0"
"48x44"	"48"	"44"	"2"
"48x46"	"48"	"46"	"1"
"48x48"	"48"	"48"	"2"
"48x50"	"48"	"50"	"3"
"48x52"	"48"	"52"	"4"
"48x54"	"48"	"54"	"9"
"48x56"	"48"	"56"	"3"
"49x23"	"49"	"23"	"1"
"49x25"	"49"	"25"	"0"
"49x27"	"49"	"27"	"2"
"49x29"	"49"	"29"	"1"
"49x31"	"49"	"31"	"7"
"49x33"	"49"	"33"	"2"
"49x35"	"49"	"35"	"3"
"49x37"	"49"	"37"	"2"
"49x39"	"49"	"39"	"0"
"49x41"	"49"	"41"	"6"
"49x43"	"49"	"43"	"1"
"49x45"	"49"	"45"	"2"
"49x47"	"49"	"47"	"3"
"49x49"	"49"	"49"	"7"
"49x51"	"49"	"51"	"1"
"49x53"	"49"	"53"	"9"
"49x55"	"49"	"55"	"2"
"49x57"	"49"	"57"	"1"
"50x24"	"50"	"24"	"1"
"50x26"	"50"	"26"	"7"
"50x28"	"50"	"28"	"2"
"50x30"	"50"	"30"	"1"
"50x32"	"50"	"32"	"1"
"50x34"	"50"	"34"	"9"
"50x36"	"50"	"36"	"1"
"50x38"	"50"	"38"	"2"
"50x40"	"50"	"40"	"0"
"50x42"	"50"	"42"	"2"
"50x44"	"50"	"44"	"2"
"50x46"	"50"	"46"	"3"
"50x48"	"50"	"48"	"1"
"50x50"	"50"	"50"	"1"
"50x52"	"50"	"52"	"2"
"50x54"	"50"	"54"	"2"
"50x56"	"50"	"56"	"0"
"51x25"	"51"	"25"	"4"
"51x27"	"51"	"27"	"1"
"51x29"	"51"	"29"	"1"
"51x31"	"51"	"31"	"0"
"51x33"	"51"	"33"	"1"
"51x35"	"51"	"35"	"2"
"51x37"	"51"	"37"	"0"
"51x39"	"51"	"39"	"3"
"51x41"	"51"	"41"	"0"
"51x43"	"51"	"43"	"2"
"51x45"	"51"	"45"	"3"
"51x47"	"51"	"47"	"3"
"51x49"	"51"	"49"	"1"
"51x51"	"51"	"51"	"1"
"51x53"	"51"	"53"	"2"
"51x55"	"51"	"55"	"0"
"51x57"	"51"	"57"	"5"
"52x26"	"52"	"26"	"1"
"52x28"	"52"	"28"	"2"
"52x30"	"52"	"30"	"2"
"52x32"	"52"	"32"	"6"
"52x34"	"52"	"34"	"2"
"52x36"	"52"	"36"	"2"
"52x38"	"52"	"38"	"2"
"52x40"	"52"	"40"	"2"
"52x42"	"52"	"42"	"0"
"52x44"	"52"	"44"	"3"
"52x46"	"52"	"46"	"2"
"52x48"	"52"	"48"	"1"
"52x50"	"52"	"50"	"1"
"52x52"	"52"	"52"	"2"
"52x54"	"52"	"54"	"0"
"52x56"	"52"	"56"	"5"
"53x27"	"53"	"27"	"0"
"53x29"	"53"	"29"	"0"
"53x31"	"53"	"31"	"2"
"53x33"	"53"	"33"	"0"
"53x35"	"53"	"35"	"2"
"53x37"	"53"	"37"	"0"
"53x39"	"53"	"39"	"3"
"53x41"	"53"	"41"	"0"
"53x43"	"53"	"43"	"1"
"53x45"	"53"	"45"	"1"
"53x47"	"53"	"47"	"1"
"53x49"	"53"	"49"	"3"
"53x51"	"53"	"51"	"3"
"53x53"	"53"	"53"	"2"
"53x55"	"53"	"55"	"5"
"54x28"	"54"	"28"	"0"
"54x30"	"54"	"30"	"1"
"54x32"	"54"	"32"	"1"
"54x34"	"54"	"34"	"0"
"54x36"	"54"	"36"	"0"
"54x38"	"54"	"38"	"1"
"54x40"	"54"	"40"	"1"
"54x44"	"54"	"44"	"1"
"54x46"	"54"	"46"	"0"
"54x48"	"54"	"48"	"1"
"54x50"	"54"	"50"	"3"
"54x52"	"54"	"52"	"2"
"54x54"	"54"	"54"	"2"
"55x29"	"55"	"29"	"5"
"55x31"	"55"	"31"	"1"
"55x33"	"55"	"33"	"2"
"55x35"	"55"	"35"	"2"
"55x37"	"55"	"37"	"2"
"55x39"	"55"	"39"	"2"
"55x45"	"55"	"45"	"1"
"55x47"	"55"	"47"	"0"
"55x49"	"55"	"49"	"2"
"55x51"	"55"	"51"	"2"
"55x53"	"55"	"53"	"1"
"56x32"	"56"	"32"	"5"
"56x34"	"56"	"34"	"2"
"56x36"	"56"	"36"	"2"
"56x38"	"56"	"38"	"2"
"56x44"	"56"	"44"	"0"
"56x46"	"56"	"46"	"5"
"56x48"	"56"	"48"	"5"
"56x50"	"56"	"50"	"5"
"56x52"	"56"	"52"	"1"
