"x_cord"	"y_cord"	"cluster"
"42x18"	"42"	"18"	"5"
"42x20"	"42"	"20"	"1"
"42x22"	"42"	"22"	"1"
"42x24"	"42"	"24"	"4"
"42x26"	"42"	"26"	"3"
"42x28"	"42"	"28"	"4"
"42x30"	"42"	"30"	"1"
"42x32"	"42"	"32"	"4"
"42x34"	"42"	"34"	"4"
"42x36"	"42"	"36"	"1"
"42x38"	"42"	"38"	"4"
"42x40"	"42"	"40"	"4"
"42x42"	"42"	"42"	"1"
"42x44"	"42"	"44"	"1"
"42x46"	"42"	"46"	"1"
"43x19"	"43"	"19"	"5"
"43x21"	"43"	"21"	"4"
"43x23"	"43"	"23"	"0"
"43x25"	"43"	"25"	"7"
"43x27"	"43"	"27"	"3"
"43x29"	"43"	"29"	"1"
"43x31"	"43"	"31"	"1"
"43x33"	"43"	"33"	"4"
"43x35"	"43"	"35"	"4"
"43x37"	"43"	"37"	"4"
"43x39"	"43"	"39"	"1"
"43x41"	"43"	"41"	"3"
"43x43"	"43"	"43"	"1"
"43x45"	"43"	"45"	"1"
"43x47"	"43"	"47"	"0"
"44x18"	"44"	"18"	"0"
"44x20"	"44"	"20"	"4"
"44x22"	"44"	"22"	"0"
"44x24"	"44"	"24"	"1"
"44x26"	"44"	"26"	"0"
"44x28"	"44"	"28"	"4"
"44x30"	"44"	"30"	"1"
"44x32"	"44"	"32"	"7"
"44x34"	"44"	"34"	"1"
"44x36"	"44"	"36"	"6"
"44x38"	"44"	"38"	"4"
"44x40"	"44"	"40"	"0"
"44x42"	"44"	"42"	"1"
"44x44"	"44"	"44"	"1"
"44x46"	"44"	"46"	"1"
"45x19"	"45"	"19"	"5"
"45x21"	"45"	"21"	"4"
"45x23"	"45"	"23"	"0"
"45x25"	"45"	"25"	"1"
"45x27"	"45"	"27"	"0"
"45x29"	"45"	"29"	"4"
"45x31"	"45"	"31"	"0"
"45x33"	"45"	"33"	"3"
"45x35"	"45"	"35"	"4"
"45x37"	"45"	"37"	"6"
"45x39"	"45"	"39"	"0"
"45x41"	"45"	"41"	"0"
"45x43"	"45"	"43"	"0"
"45x45"	"45"	"45"	"1"
"45x47"	"45"	"47"	"1"
"46x18"	"46"	"18"	"1"
"46x20"	"46"	"20"	"1"
"46x22"	"46"	"22"	"4"
"46x24"	"46"	"24"	"1"
"46x26"	"46"	"26"	"1"
"46x28"	"46"	"28"	"4"
"46x30"	"46"	"30"	"1"
"46x32"	"46"	"32"	"4"
"46x34"	"46"	"34"	"3"
"46x36"	"46"	"36"	"4"
"46x38"	"46"	"38"	"0"
"46x40"	"46"	"40"	"0"
"46x42"	"46"	"42"	"0"
"46x44"	"46"	"44"	"1"
"46x46"	"46"	"46"	"1"
"47x19"	"47"	"19"	"5"
"47x21"	"47"	"21"	"4"
"47x23"	"47"	"23"	"1"
"47x25"	"47"	"25"	"3"
"47x27"	"47"	"27"	"0"
"47x29"	"47"	"29"	"1"
"47x31"	"47"	"31"	"4"
"47x33"	"47"	"33"	"1"
"47x35"	"47"	"35"	"1"
"47x37"	"47"	"37"	"0"
"47x39"	"47"	"39"	"1"
"47x41"	"47"	"41"	"1"
"47x43"	"47"	"43"	"4"
"47x45"	"47"	"45"	"1"
"47x47"	"47"	"47"	"0"
"48x20"	"48"	"20"	"0"
"48x22"	"48"	"22"	"4"
"48x24"	"48"	"24"	"1"
"48x26"	"48"	"26"	"4"
"48x28"	"48"	"28"	"5"
"48x30"	"48"	"30"	"3"
"48x32"	"48"	"32"	"0"
"48x34"	"48"	"34"	"3"
"48x36"	"48"	"36"	"4"
"48x38"	"48"	"38"	"1"
"48x40"	"48"	"40"	"3"
"48x42"	"48"	"42"	"0"
"48x44"	"48"	"44"	"0"
"48x46"	"48"	"46"	"6"
"48x48"	"48"	"48"	"1"
"49x19"	"49"	"19"	"1"
"49x21"	"49"	"21"	"4"
"49x23"	"49"	"23"	"4"
"49x25"	"49"	"25"	"1"
"49x27"	"49"	"27"	"0"
"49x29"	"49"	"29"	"1"
"49x31"	"49"	"31"	"1"
"49x33"	"49"	"33"	"1"
"49x35"	"49"	"35"	"1"
"49x37"	"49"	"37"	"7"
"49x39"	"49"	"39"	"3"
"49x41"	"49"	"41"	"0"
"49x43"	"49"	"43"	"0"
"49x45"	"49"	"45"	"0"
"49x47"	"49"	"47"	"3"
"49x49"	"49"	"49"	"8"
"50x20"	"50"	"20"	"1"
"50x22"	"50"	"22"	"1"
"50x24"	"50"	"24"	"1"
"50x26"	"50"	"26"	"0"
"50x28"	"50"	"28"	"0"
"50x30"	"50"	"30"	"3"
"50x32"	"50"	"32"	"0"
"50x34"	"50"	"34"	"3"
"50x36"	"50"	"36"	"3"
"50x38"	"50"	"38"	"3"
"50x40"	"50"	"40"	"4"
"50x42"	"50"	"42"	"0"
"50x44"	"50"	"44"	"4"
"50x46"	"50"	"46"	"0"
"50x48"	"50"	"48"	"0"
"51x21"	"51"	"21"	"1"
"51x23"	"51"	"23"	"1"
"51x25"	"51"	"25"	"0"
"51x27"	"51"	"27"	"0"
"51x29"	"51"	"29"	"4"
"51x31"	"51"	"31"	"1"
"51x33"	"51"	"33"	"1"
"51x35"	"51"	"35"	"1"
"51x37"	"51"	"37"	"4"
"51x39"	"51"	"39"	"1"
"51x41"	"51"	"41"	"1"
"51x43"	"51"	"43"	"2"
"51x45"	"51"	"45"	"1"
"51x47"	"51"	"47"	"4"
"51x49"	"51"	"49"	"0"
"52x26"	"52"	"26"	"4"
"52x28"	"52"	"28"	"0"
"52x30"	"52"	"30"	"5"
"52x32"	"52"	"32"	"8"
"52x34"	"52"	"34"	"5"
"52x36"	"52"	"36"	"3"
"52x38"	"52"	"38"	"0"
"52x40"	"52"	"40"	"4"
"52x42"	"52"	"42"	"8"
"52x44"	"52"	"44"	"2"
"52x46"	"52"	"46"	"1"
"52x48"	"52"	"48"	"1"
"53x25"	"53"	"25"	"4"
"53x27"	"53"	"27"	"0"
"53x29"	"53"	"29"	"8"
"53x33"	"53"	"33"	"8"
"53x35"	"53"	"35"	"1"
"53x37"	"53"	"37"	"1"
"53x39"	"53"	"39"	"0"
"53x41"	"53"	"41"	"8"
"53x43"	"53"	"43"	"1"
"53x45"	"53"	"45"	"4"
"53x47"	"53"	"47"	"1"
"53x49"	"53"	"49"	"4"
"54x26"	"54"	"26"	"8"
"54x28"	"54"	"28"	"8"
"54x34"	"54"	"34"	"4"
"54x36"	"54"	"36"	"1"
"54x38"	"54"	"38"	"6"
"54x40"	"54"	"40"	"1"
"54x42"	"54"	"42"	"1"
"54x44"	"54"	"44"	"0"
"54x46"	"54"	"46"	"0"
"54x48"	"54"	"48"	"4"
"55x35"	"55"	"35"	"4"
"55x37"	"55"	"37"	"1"
"55x39"	"55"	"39"	"8"
"55x41"	"55"	"41"	"5"
"55x43"	"55"	"43"	"0"
"56x36"	"56"	"36"	"1"
"56x38"	"56"	"38"	"0"
"56x40"	"56"	"40"	"1"
"57x37"	"57"	"37"	"8"
"57x39"	"57"	"39"	"1"
