"x_cord"	"y_cord"	"cluster"
"7x37"	"7"	"37"	"5"
"8x30"	"8"	"30"	"0"
"8x32"	"8"	"32"	"1"
"8x34"	"8"	"34"	"3"
"8x36"	"8"	"36"	"2"
"8x38"	"8"	"38"	"1"
"8x40"	"8"	"40"	"0"
"9x27"	"9"	"27"	"5"
"9x29"	"9"	"29"	"0"
"9x31"	"9"	"31"	"0"
"9x33"	"9"	"33"	"1"
"9x35"	"9"	"35"	"2"
"9x37"	"9"	"37"	"1"
"9x39"	"9"	"39"	"0"
"10x26"	"10"	"26"	"5"
"10x28"	"10"	"28"	"0"
"10x30"	"10"	"30"	"0"
"10x32"	"10"	"32"	"1"
"10x34"	"10"	"34"	"0"
"10x36"	"10"	"36"	"2"
"10x38"	"10"	"38"	"1"
"10x40"	"10"	"40"	"0"
"11x25"	"11"	"25"	"2"
"11x27"	"11"	"27"	"0"
"11x29"	"11"	"29"	"0"
"11x31"	"11"	"31"	"2"
"11x33"	"11"	"33"	"1"
"11x35"	"11"	"35"	"6"
"11x37"	"11"	"37"	"1"
"11x39"	"11"	"39"	"0"
"11x41"	"11"	"41"	"0"
"12x24"	"12"	"24"	"1"
"12x26"	"12"	"26"	"4"
"12x28"	"12"	"28"	"0"
"12x30"	"12"	"30"	"0"
"12x32"	"12"	"32"	"1"
"12x34"	"12"	"34"	"4"
"12x36"	"12"	"36"	"0"
"12x38"	"12"	"38"	"3"
"12x40"	"12"	"40"	"0"
"12x42"	"12"	"42"	"4"
"13x23"	"13"	"23"	"1"
"13x25"	"13"	"25"	"1"
"13x27"	"13"	"27"	"1"
"13x29"	"13"	"29"	"0"
"13x31"	"13"	"31"	"0"
"13x33"	"13"	"33"	"0"
"13x35"	"13"	"35"	"6"
"13x37"	"13"	"37"	"4"
"13x39"	"13"	"39"	"1"
"13x41"	"13"	"41"	"0"
"13x43"	"13"	"43"	"5"
"14x24"	"14"	"24"	"1"
"14x26"	"14"	"26"	"1"
"14x28"	"14"	"28"	"1"
"14x30"	"14"	"30"	"6"
"14x32"	"14"	"32"	"4"
"14x34"	"14"	"34"	"0"
"14x36"	"14"	"36"	"0"
"14x38"	"14"	"38"	"3"
"14x40"	"14"	"40"	"7"
"14x42"	"14"	"42"	"1"
"15x23"	"15"	"23"	"1"
"15x25"	"15"	"25"	"0"
"15x27"	"15"	"27"	"3"
"15x29"	"15"	"29"	"6"
"15x31"	"15"	"31"	"2"
"15x33"	"15"	"33"	"1"
"15x35"	"15"	"35"	"2"
"15x37"	"15"	"37"	"3"
"15x39"	"15"	"39"	"0"
"15x41"	"15"	"41"	"1"
"15x43"	"15"	"43"	"0"
"16x22"	"16"	"22"	"1"
"16x24"	"16"	"24"	"4"
"16x26"	"16"	"26"	"1"
"16x28"	"16"	"28"	"4"
"16x30"	"16"	"30"	"6"
"16x32"	"16"	"32"	"0"
"16x34"	"16"	"34"	"1"
"16x36"	"16"	"36"	"3"
"16x38"	"16"	"38"	"1"
"16x40"	"16"	"40"	"7"
"16x42"	"16"	"42"	"0"
"16x44"	"16"	"44"	"4"
"17x21"	"17"	"21"	"5"
"17x23"	"17"	"23"	"1"
"17x25"	"17"	"25"	"1"
"17x27"	"17"	"27"	"1"
"17x29"	"17"	"29"	"4"
"17x31"	"17"	"31"	"4"
"17x33"	"17"	"33"	"1"
"17x35"	"17"	"35"	"3"
"17x37"	"17"	"37"	"1"
