"x_cord"	"y_cord"	"cluster"
"35x29"	"35"	"29"	"0"
"35x31"	"35"	"31"	"0"
"35x33"	"35"	"33"	"1"
"35x35"	"35"	"35"	"2"
"35x37"	"35"	"37"	"2"
"35x39"	"35"	"39"	"0"
"35x41"	"35"	"41"	"7"
"35x43"	"35"	"43"	"1"
"35x45"	"35"	"45"	"2"
"35x47"	"35"	"47"	"2"
"35x49"	"35"	"49"	"9"
"35x51"	"35"	"51"	"3"
"35x53"	"35"	"53"	"2"
"35x55"	"35"	"55"	"5"
"35x57"	"35"	"57"	"2"
"36x20"	"36"	"20"	"0"
"36x22"	"36"	"22"	"2"
"36x24"	"36"	"24"	"0"
"36x26"	"36"	"26"	"2"
"36x28"	"36"	"28"	"2"
"36x30"	"36"	"30"	"6"
"36x32"	"36"	"32"	"0"
"36x34"	"36"	"34"	"1"
"36x36"	"36"	"36"	"2"
"36x38"	"36"	"38"	"0"
"36x40"	"36"	"40"	"2"
"36x42"	"36"	"42"	"3"
"36x44"	"36"	"44"	"2"
"36x46"	"36"	"46"	"2"
"36x48"	"36"	"48"	"3"
"36x50"	"36"	"50"	"3"
"36x52"	"36"	"52"	"2"
"36x54"	"36"	"54"	"1"
"36x56"	"36"	"56"	"9"
"36x58"	"36"	"58"	"2"
"37x17"	"37"	"17"	"5"
"37x19"	"37"	"19"	"2"
"37x21"	"37"	"21"	"0"
"37x23"	"37"	"23"	"2"
"37x25"	"37"	"25"	"0"
"37x27"	"37"	"27"	"3"
"37x29"	"37"	"29"	"2"
"37x31"	"37"	"31"	"0"
"37x33"	"37"	"33"	"2"
"37x35"	"37"	"35"	"0"
"37x37"	"37"	"37"	"0"
"37x39"	"37"	"39"	"0"
"37x41"	"37"	"41"	"9"
"37x43"	"37"	"43"	"1"
"37x45"	"37"	"45"	"2"
"37x47"	"37"	"47"	"3"
"37x49"	"37"	"49"	"3"
"37x51"	"37"	"51"	"3"
"37x53"	"37"	"53"	"7"
"37x55"	"37"	"55"	"9"
"37x57"	"37"	"57"	"2"
"38x16"	"38"	"16"	"9"
"38x18"	"38"	"18"	"1"
"38x20"	"38"	"20"	"2"
"38x22"	"38"	"22"	"2"
"38x24"	"38"	"24"	"6"
"38x26"	"38"	"26"	"1"
"38x28"	"38"	"28"	"3"
"38x30"	"38"	"30"	"2"
"38x32"	"38"	"32"	"0"
"38x34"	"38"	"34"	"0"
"38x36"	"38"	"36"	"6"
"38x38"	"38"	"38"	"0"
"38x40"	"38"	"40"	"2"
"38x42"	"38"	"42"	"3"
"38x44"	"38"	"44"	"2"
"38x46"	"38"	"46"	"2"
"38x48"	"38"	"48"	"1"
"38x50"	"38"	"50"	"3"
"38x52"	"38"	"52"	"3"
"38x54"	"38"	"54"	"2"
"38x56"	"38"	"56"	"8"
"38x58"	"38"	"58"	"2"
"39x17"	"39"	"17"	"0"
"39x19"	"39"	"19"	"1"
"39x21"	"39"	"21"	"0"
"39x23"	"39"	"23"	"2"
"39x25"	"39"	"25"	"0"
"39x27"	"39"	"27"	"3"
"39x29"	"39"	"29"	"1"
"39x31"	"39"	"31"	"0"
"39x33"	"39"	"33"	"0"
"39x35"	"39"	"35"	"0"
"39x37"	"39"	"37"	"2"
"39x39"	"39"	"39"	"2"
"39x41"	"39"	"41"	"2"
"39x43"	"39"	"43"	"1"
"39x45"	"39"	"45"	"0"
"39x47"	"39"	"47"	"2"
"39x49"	"39"	"49"	"2"
"39x51"	"39"	"51"	"2"
"39x53"	"39"	"53"	"2"
"39x55"	"39"	"55"	"0"
"39x57"	"39"	"57"	"9"
"40x16"	"40"	"16"	"0"
"40x18"	"40"	"18"	"7"
"40x20"	"40"	"20"	"2"
"40x22"	"40"	"22"	"6"
"40x24"	"40"	"24"	"2"
"40x26"	"40"	"26"	"2"
"40x28"	"40"	"28"	"1"
"40x30"	"40"	"30"	"0"
"40x32"	"40"	"32"	"0"
"40x34"	"40"	"34"	"2"
"40x36"	"40"	"36"	"9"
"40x38"	"40"	"38"	"9"
"40x40"	"40"	"40"	"2"
"40x42"	"40"	"42"	"2"
"40x44"	"40"	"44"	"10"
"40x46"	"40"	"46"	"2"
"40x48"	"40"	"48"	"2"
"40x50"	"40"	"50"	"2"
"40x52"	"40"	"52"	"2"
"40x54"	"40"	"54"	"0"
"40x56"	"40"	"56"	"10"
"40x58"	"40"	"58"	"9"
"41x15"	"41"	"15"	"2"
"41x17"	"41"	"17"	"0"
"41x19"	"41"	"19"	"6"
"41x21"	"41"	"21"	"0"
"41x23"	"41"	"23"	"0"
"41x25"	"41"	"25"	"2"
"41x27"	"41"	"27"	"2"
"41x29"	"41"	"29"	"2"
"41x31"	"41"	"31"	"2"
"41x33"	"41"	"33"	"2"
"41x35"	"41"	"35"	"2"
"41x37"	"41"	"37"	"2"
"41x39"	"41"	"39"	"0"
"41x41"	"41"	"41"	"2"
"41x43"	"41"	"43"	"2"
"41x45"	"41"	"45"	"2"
"41x47"	"41"	"47"	"2"
"41x49"	"41"	"49"	"2"
"41x51"	"41"	"51"	"2"
"41x53"	"41"	"53"	"0"
"41x55"	"41"	"55"	"6"
"41x57"	"41"	"57"	"0"
"42x16"	"42"	"16"	"0"
"42x18"	"42"	"18"	"6"
"42x20"	"42"	"20"	"0"
"42x22"	"42"	"22"	"0"
"42x24"	"42"	"24"	"2"
"42x26"	"42"	"26"	"1"
"42x28"	"42"	"28"	"2"
"42x30"	"42"	"30"	"2"
"42x32"	"42"	"32"	"2"
"42x34"	"42"	"34"	"3"
"42x36"	"42"	"36"	"2"
"42x38"	"42"	"38"	"6"
"42x40"	"42"	"40"	"2"
"42x42"	"42"	"42"	"2"
"42x44"	"42"	"44"	"10"
"42x46"	"42"	"46"	"2"
"42x48"	"42"	"48"	"2"
"42x50"	"42"	"50"	"6"
"42x52"	"42"	"52"	"2"
"42x54"	"42"	"54"	"6"
"42x56"	"42"	"56"	"0"
"42x58"	"42"	"58"	"0"
"43x15"	"43"	"15"	"5"
"43x17"	"43"	"17"	"0"
"43x19"	"43"	"19"	"2"
"43x21"	"43"	"21"	"2"
"43x23"	"43"	"23"	"0"
"43x25"	"43"	"25"	"1"
"43x27"	"43"	"27"	"1"
"43x29"	"43"	"29"	"2"
"43x31"	"43"	"31"	"0"
"43x33"	"43"	"33"	"1"
"43x35"	"43"	"35"	"3"
"43x37"	"43"	"37"	"0"
"43x39"	"43"	"39"	"2"
"43x41"	"43"	"41"	"0"
"43x43"	"43"	"43"	"2"
"43x45"	"43"	"45"	"2"
"43x47"	"43"	"47"	"2"
"43x49"	"43"	"49"	"2"
"43x51"	"43"	"51"	"2"
"43x53"	"43"	"53"	"2"
"43x55"	"43"	"55"	"2"
"43x57"	"43"	"57"	"2"
"43x59"	"43"	"59"	"8"
"43x61"	"43"	"61"	"0"
"44x16"	"44"	"16"	"0"
"44x18"	"44"	"18"	"7"
"44x20"	"44"	"20"	"1"
"44x22"	"44"	"22"	"0"
"44x24"	"44"	"24"	"2"
"44x26"	"44"	"26"	"3"
"44x28"	"44"	"28"	"2"
"44x30"	"44"	"30"	"2"
"44x32"	"44"	"32"	"1"
"44x34"	"44"	"34"	"2"
"44x36"	"44"	"36"	"2"
"44x38"	"44"	"38"	"0"
"44x40"	"44"	"40"	"2"
"44x42"	"44"	"42"	"2"
"44x44"	"44"	"44"	"2"
"44x46"	"44"	"46"	"2"
"44x48"	"44"	"48"	"2"
"44x50"	"44"	"50"	"7"
"44x52"	"44"	"52"	"2"
"44x54"	"44"	"54"	"2"
"44x56"	"44"	"56"	"1"
"44x58"	"44"	"58"	"2"
"44x60"	"44"	"60"	"2"
"44x62"	"44"	"62"	"7"
"45x17"	"45"	"17"	"0"
"45x19"	"45"	"19"	"1"
"45x21"	"45"	"21"	"2"
"45x23"	"45"	"23"	"2"
"45x25"	"45"	"25"	"2"
"45x27"	"45"	"27"	"3"
"45x29"	"45"	"29"	"1"
"45x31"	"45"	"31"	"1"
"45x33"	"45"	"33"	"1"
"45x35"	"45"	"35"	"2"
"45x37"	"45"	"37"	"6"
"45x39"	"45"	"39"	"2"
"45x41"	"45"	"41"	"2"
"45x43"	"45"	"43"	"2"
"45x45"	"45"	"45"	"2"
"45x47"	"45"	"47"	"2"
"45x49"	"45"	"49"	"2"
"45x51"	"45"	"51"	"2"
"45x53"	"45"	"53"	"2"
"45x55"	"45"	"55"	"0"
"45x57"	"45"	"57"	"10"
"45x59"	"45"	"59"	"2"
"45x61"	"45"	"61"	"2"
"46x16"	"46"	"16"	"5"
"46x18"	"46"	"18"	"2"
"46x20"	"46"	"20"	"3"
"46x22"	"46"	"22"	"2"
"46x24"	"46"	"24"	"2"
"46x26"	"46"	"26"	"1"
"46x28"	"46"	"28"	"1"
"46x30"	"46"	"30"	"10"
"46x32"	"46"	"32"	"2"
"46x34"	"46"	"34"	"2"
"46x36"	"46"	"36"	"6"
"46x38"	"46"	"38"	"6"
"46x40"	"46"	"40"	"2"
"46x42"	"46"	"42"	"2"
"46x44"	"46"	"44"	"2"
"46x46"	"46"	"46"	"2"
"46x48"	"46"	"48"	"2"
"46x50"	"46"	"50"	"2"
"46x52"	"46"	"52"	"2"
"46x54"	"46"	"54"	"9"
"46x56"	"46"	"56"	"2"
"46x58"	"46"	"58"	"9"
"46x60"	"46"	"60"	"2"
"46x62"	"46"	"62"	"2"
"47x17"	"47"	"17"	"5"
"47x19"	"47"	"19"	"1"
"47x21"	"47"	"21"	"3"
"47x23"	"47"	"23"	"3"
"47x25"	"47"	"25"	"2"
"47x27"	"47"	"27"	"2"
"47x29"	"47"	"29"	"2"
"47x31"	"47"	"31"	"2"
"47x33"	"47"	"33"	"9"
"47x35"	"47"	"35"	"7"
"47x37"	"47"	"37"	"7"
"47x39"	"47"	"39"	"3"
"47x41"	"47"	"41"	"3"
"47x43"	"47"	"43"	"2"
"47x45"	"47"	"45"	"2"
"47x47"	"47"	"47"	"10"
"47x49"	"47"	"49"	"3"
"47x51"	"47"	"51"	"2"
"47x53"	"47"	"53"	"2"
"47x55"	"47"	"55"	"0"
"47x57"	"47"	"57"	"2"
"47x59"	"47"	"59"	"2"
"47x61"	"47"	"61"	"2"
"48x16"	"48"	"16"	"2"
"48x18"	"48"	"18"	"5"
"48x20"	"48"	"20"	"1"
"48x22"	"48"	"22"	"1"
"48x24"	"48"	"24"	"2"
"48x26"	"48"	"26"	"0"
"48x28"	"48"	"28"	"2"
"48x30"	"48"	"30"	"2"
"48x32"	"48"	"32"	"6"
"48x34"	"48"	"34"	"7"
"48x36"	"48"	"36"	"7"
"48x38"	"48"	"38"	"0"
"48x40"	"48"	"40"	"1"
"48x42"	"48"	"42"	"2"
"48x44"	"48"	"44"	"2"
"48x46"	"48"	"46"	"2"
"48x48"	"48"	"48"	"2"
"48x50"	"48"	"50"	"2"
"48x52"	"48"	"52"	"2"
"48x54"	"48"	"54"	"2"
"48x56"	"48"	"56"	"2"
"48x58"	"48"	"58"	"2"
"48x60"	"48"	"60"	"0"
"48x62"	"48"	"62"	"5"
"49x17"	"49"	"17"	"5"
"49x19"	"49"	"19"	"0"
"49x21"	"49"	"21"	"2"
"49x23"	"49"	"23"	"1"
"49x25"	"49"	"25"	"2"
"49x27"	"49"	"27"	"0"
"49x29"	"49"	"29"	"0"
"49x31"	"49"	"31"	"6"
"49x33"	"49"	"33"	"0"
"49x35"	"49"	"35"	"2"
"49x37"	"49"	"37"	"7"
"49x39"	"49"	"39"	"4"
"49x41"	"49"	"41"	"2"
"49x43"	"49"	"43"	"2"
"49x45"	"49"	"45"	"2"
"49x47"	"49"	"47"	"2"
"49x49"	"49"	"49"	"3"
"49x51"	"49"	"51"	"2"
"49x53"	"49"	"53"	"6"
"49x55"	"49"	"55"	"2"
"49x57"	"49"	"57"	"1"
"50x18"	"50"	"18"	"5"
"50x20"	"50"	"20"	"1"
"50x22"	"50"	"22"	"2"
"50x24"	"50"	"24"	"7"
"50x26"	"50"	"26"	"6"
"50x28"	"50"	"28"	"6"
"50x30"	"50"	"30"	"6"
"50x32"	"50"	"32"	"0"
"50x34"	"50"	"34"	"3"
"50x36"	"50"	"36"	"2"
"50x38"	"50"	"38"	"5"
"50x40"	"50"	"40"	"5"
"50x42"	"50"	"42"	"2"
"50x44"	"50"	"44"	"2"
"50x46"	"50"	"46"	"2"
"50x48"	"50"	"48"	"3"
"50x50"	"50"	"50"	"2"
"50x52"	"50"	"52"	"2"
"50x54"	"50"	"54"	"7"
"50x56"	"50"	"56"	"1"
"51x19"	"51"	"19"	"1"
"51x21"	"51"	"21"	"2"
"51x23"	"51"	"23"	"0"
"51x25"	"51"	"25"	"6"
"51x27"	"51"	"27"	"0"
"51x29"	"51"	"29"	"6"
"51x31"	"51"	"31"	"2"
"51x33"	"51"	"33"	"2"
"51x35"	"51"	"35"	"1"
"51x37"	"51"	"37"	"0"
"51x39"	"51"	"39"	"1"
"51x41"	"51"	"41"	"2"
"51x43"	"51"	"43"	"2"
"51x45"	"51"	"45"	"2"
"51x47"	"51"	"47"	"2"
"51x49"	"51"	"49"	"0"
"51x51"	"51"	"51"	"1"
"51x53"	"51"	"53"	"2"
"51x55"	"51"	"55"	"5"
"52x20"	"52"	"20"	"1"
"52x22"	"52"	"22"	"0"
"52x24"	"52"	"24"	"0"
"52x26"	"52"	"26"	"2"
"52x28"	"52"	"28"	"6"
"52x30"	"52"	"30"	"0"
"52x32"	"52"	"32"	"0"
"52x34"	"52"	"34"	"2"
"52x36"	"52"	"36"	"0"
"52x38"	"52"	"38"	"2"
"52x40"	"52"	"40"	"2"
"52x42"	"52"	"42"	"2"
"52x44"	"52"	"44"	"0"
"52x46"	"52"	"46"	"2"
"52x48"	"52"	"48"	"2"
"52x50"	"52"	"50"	"2"
"52x52"	"52"	"52"	"1"
"52x54"	"52"	"54"	"1"
"53x21"	"53"	"21"	"2"
"53x23"	"53"	"23"	"0"
"53x25"	"53"	"25"	"1"
"53x27"	"53"	"27"	"2"
"53x29"	"53"	"29"	"0"
"53x31"	"53"	"31"	"1"
"53x33"	"53"	"33"	"2"
"53x35"	"53"	"35"	"2"
"53x37"	"53"	"37"	"0"
"53x39"	"53"	"39"	"0"
"53x41"	"53"	"41"	"2"
"53x43"	"53"	"43"	"1"
"53x45"	"53"	"45"	"2"
"53x47"	"53"	"47"	"2"
"53x49"	"53"	"49"	"0"
"53x51"	"53"	"51"	"2"
"54x22"	"54"	"22"	"2"
"54x24"	"54"	"24"	"1"
"54x26"	"54"	"26"	"2"
"54x28"	"54"	"28"	"6"
"54x30"	"54"	"30"	"2"
"54x32"	"54"	"32"	"3"
"54x34"	"54"	"34"	"2"
"54x36"	"54"	"36"	"2"
"54x38"	"54"	"38"	"0"
"54x42"	"54"	"42"	"2"
"54x44"	"54"	"44"	"0"
"54x46"	"54"	"46"	"2"
"54x48"	"54"	"48"	"2"
"54x50"	"54"	"50"	"7"
"55x23"	"55"	"23"	"1"
"55x25"	"55"	"25"	"1"
"55x27"	"55"	"27"	"0"
"55x29"	"55"	"29"	"9"
"55x31"	"55"	"31"	"1"
"55x35"	"55"	"35"	"2"
"55x37"	"55"	"37"	"6"
"55x39"	"55"	"39"	"0"
