"x_cord"	"y_cord"	"cluster"
"26x30"	"26"	"30"	"5"
"26x32"	"26"	"32"	"1"
"26x34"	"26"	"34"	"0"
"26x36"	"26"	"36"	"0"
"26x38"	"26"	"38"	"0"
"26x40"	"26"	"40"	"6"
"26x42"	"26"	"42"	"0"
"26x44"	"26"	"44"	"0"
"26x46"	"26"	"46"	"0"
"26x48"	"26"	"48"	"1"
"26x50"	"26"	"50"	"8"
"26x52"	"26"	"52"	"0"
"26x54"	"26"	"54"	"4"
"26x56"	"26"	"56"	"0"
"27x15"	"27"	"15"	"1"
"27x19"	"27"	"19"	"0"
"27x21"	"27"	"21"	"5"
"27x23"	"27"	"23"	"5"
"27x25"	"27"	"25"	"1"
"27x27"	"27"	"27"	"4"
"27x29"	"27"	"29"	"6"
"27x31"	"27"	"31"	"6"
"27x33"	"27"	"33"	"10"
"27x35"	"27"	"35"	"4"
"27x37"	"27"	"37"	"0"
"27x39"	"27"	"39"	"0"
"27x41"	"27"	"41"	"5"
"27x43"	"27"	"43"	"0"
"27x45"	"27"	"45"	"0"
"27x47"	"27"	"47"	"6"
"27x49"	"27"	"49"	"1"
"27x51"	"27"	"51"	"0"
"27x53"	"27"	"53"	"1"
"27x55"	"27"	"55"	"4"
"28x16"	"28"	"16"	"1"
"28x20"	"28"	"20"	"0"
"28x22"	"28"	"22"	"0"
"28x24"	"28"	"24"	"3"
"28x26"	"28"	"26"	"3"
"28x28"	"28"	"28"	"4"
"28x30"	"28"	"30"	"0"
"28x32"	"28"	"32"	"0"
"28x34"	"28"	"34"	"4"
"28x36"	"28"	"36"	"4"
"28x38"	"28"	"38"	"1"
"28x40"	"28"	"40"	"6"
"28x42"	"28"	"42"	"6"
"28x44"	"28"	"44"	"1"
"28x46"	"28"	"46"	"6"
"28x48"	"28"	"48"	"0"
"28x50"	"28"	"50"	"0"
"28x52"	"28"	"52"	"0"
"28x54"	"28"	"54"	"1"
"29x17"	"29"	"17"	"8"
"29x21"	"29"	"21"	"6"
"29x23"	"29"	"23"	"1"
"29x25"	"29"	"25"	"1"
"29x27"	"29"	"27"	"1"
"29x29"	"29"	"29"	"1"
"29x31"	"29"	"31"	"0"
"29x33"	"29"	"33"	"4"
"29x35"	"29"	"35"	"4"
"29x37"	"29"	"37"	"1"
"29x39"	"29"	"39"	"0"
"29x41"	"29"	"41"	"0"
"29x43"	"29"	"43"	"1"
"29x45"	"29"	"45"	"4"
"29x47"	"29"	"47"	"7"
"29x49"	"29"	"49"	"0"
"29x51"	"29"	"51"	"0"
"29x53"	"29"	"53"	"0"
"30x22"	"30"	"22"	"0"
"30x24"	"30"	"24"	"0"
"30x26"	"30"	"26"	"1"
"30x28"	"30"	"28"	"3"
"30x30"	"30"	"30"	"3"
"30x32"	"30"	"32"	"6"
"30x34"	"30"	"34"	"7"
"30x36"	"30"	"36"	"0"
"30x38"	"30"	"38"	"4"
"30x40"	"30"	"40"	"6"
"30x42"	"30"	"42"	"4"
"30x44"	"30"	"44"	"3"
"30x46"	"30"	"46"	"0"
"30x48"	"30"	"48"	"4"
"30x50"	"30"	"50"	"1"
"30x52"	"30"	"52"	"0"
"30x54"	"30"	"54"	"4"
"31x23"	"31"	"23"	"7"
"31x25"	"31"	"25"	"0"
"31x27"	"31"	"27"	"3"
"31x29"	"31"	"29"	"3"
"31x31"	"31"	"31"	"0"
"31x33"	"31"	"33"	"0"
"31x35"	"31"	"35"	"3"
"31x37"	"31"	"37"	"4"
"31x39"	"31"	"39"	"0"
"31x41"	"31"	"41"	"0"
"31x43"	"31"	"43"	"4"
"31x45"	"31"	"45"	"0"
"31x47"	"31"	"47"	"0"
"31x49"	"31"	"49"	"3"
"31x51"	"31"	"51"	"1"
"31x53"	"31"	"53"	"0"
"32x22"	"32"	"22"	"5"
"32x24"	"32"	"24"	"0"
"32x26"	"32"	"26"	"2"
"32x28"	"32"	"28"	"3"
"32x30"	"32"	"30"	"1"
"32x32"	"32"	"32"	"1"
"32x34"	"32"	"34"	"0"
"32x36"	"32"	"36"	"3"
"32x38"	"32"	"38"	"10"
"32x40"	"32"	"40"	"4"
"32x42"	"32"	"42"	"0"
"32x44"	"32"	"44"	"0"
"32x46"	"32"	"46"	"0"
"32x48"	"32"	"48"	"1"
"32x50"	"32"	"50"	"1"
"32x52"	"32"	"52"	"0"
"33x23"	"33"	"23"	"0"
"33x25"	"33"	"25"	"7"
"33x27"	"33"	"27"	"2"
"33x29"	"33"	"29"	"3"
"33x31"	"33"	"31"	"0"
"33x33"	"33"	"33"	"9"
"33x35"	"33"	"35"	"0"
"33x37"	"33"	"37"	"1"
"33x39"	"33"	"39"	"0"
"33x41"	"33"	"41"	"4"
"33x43"	"33"	"43"	"0"
"33x45"	"33"	"45"	"1"
"33x47"	"33"	"47"	"6"
"33x49"	"33"	"49"	"3"
"33x51"	"33"	"51"	"1"
"34x24"	"34"	"24"	"0"
"34x26"	"34"	"26"	"1"
"34x28"	"34"	"28"	"1"
"34x30"	"34"	"30"	"1"
"34x32"	"34"	"32"	"0"
"34x34"	"34"	"34"	"7"
"34x36"	"34"	"36"	"1"
"34x38"	"34"	"38"	"0"
"34x40"	"34"	"40"	"0"
"34x42"	"34"	"42"	"1"
"34x44"	"34"	"44"	"1"
"34x46"	"34"	"46"	"6"
"34x48"	"34"	"48"	"4"
"34x50"	"34"	"50"	"1"
"34x52"	"34"	"52"	"4"
"35x17"	"35"	"17"	"5"
"35x19"	"35"	"19"	"8"
"35x21"	"35"	"21"	"5"
"35x23"	"35"	"23"	"7"
"35x25"	"35"	"25"	"1"
"35x27"	"35"	"27"	"10"
"35x29"	"35"	"29"	"10"
"35x31"	"35"	"31"	"0"
"35x33"	"35"	"33"	"1"
"35x35"	"35"	"35"	"3"
"35x37"	"35"	"37"	"9"
"35x39"	"35"	"39"	"0"
"35x41"	"35"	"41"	"1"
"35x43"	"35"	"43"	"3"
"35x45"	"35"	"45"	"0"
"35x47"	"35"	"47"	"2"
"35x49"	"35"	"49"	"1"
"35x51"	"35"	"51"	"5"
"36x16"	"36"	"16"	"8"
"36x18"	"36"	"18"	"0"
"36x20"	"36"	"20"	"1"
"36x22"	"36"	"22"	"0"
"36x24"	"36"	"24"	"8"
"36x26"	"36"	"26"	"5"
"36x28"	"36"	"28"	"0"
"36x30"	"36"	"30"	"0"
"36x32"	"36"	"32"	"1"
"36x34"	"36"	"34"	"3"
"36x36"	"36"	"36"	"0"
"36x38"	"36"	"38"	"0"
"36x40"	"36"	"40"	"1"
"36x42"	"36"	"42"	"3"
"36x44"	"36"	"44"	"0"
"36x46"	"36"	"46"	"0"
"36x48"	"36"	"48"	"4"
"36x50"	"36"	"50"	"5"
"37x17"	"37"	"17"	"8"
"37x19"	"37"	"19"	"0"
"37x21"	"37"	"21"	"0"
"37x23"	"37"	"23"	"3"
"37x25"	"37"	"25"	"0"
"37x27"	"37"	"27"	"7"
"37x29"	"37"	"29"	"0"
"37x31"	"37"	"31"	"0"
"37x33"	"37"	"33"	"1"
"37x35"	"37"	"35"	"0"
"37x37"	"37"	"37"	"0"
"37x39"	"37"	"39"	"0"
"37x41"	"37"	"41"	"1"
"37x43"	"37"	"43"	"1"
"37x45"	"37"	"45"	"0"
"37x47"	"37"	"47"	"0"
"37x49"	"37"	"49"	"5"
"38x16"	"38"	"16"	"0"
"38x18"	"38"	"18"	"0"
"38x20"	"38"	"20"	"5"
"38x22"	"38"	"22"	"1"
"38x24"	"38"	"24"	"0"
"38x26"	"38"	"26"	"0"
"38x28"	"38"	"28"	"0"
"38x30"	"38"	"30"	"4"
"38x32"	"38"	"32"	"0"
"38x34"	"38"	"34"	"0"
"38x36"	"38"	"36"	"0"
"38x38"	"38"	"38"	"6"
"38x40"	"38"	"40"	"5"
"38x42"	"38"	"42"	"3"
"38x44"	"38"	"44"	"0"
"38x46"	"38"	"46"	"1"
"38x48"	"38"	"48"	"7"
"39x17"	"39"	"17"	"4"
"39x19"	"39"	"19"	"0"
"39x21"	"39"	"21"	"0"
"39x23"	"39"	"23"	"0"
"39x25"	"39"	"25"	"0"
"39x27"	"39"	"27"	"4"
"39x29"	"39"	"29"	"0"
"39x31"	"39"	"31"	"0"
"39x33"	"39"	"33"	"0"
"39x35"	"39"	"35"	"0"
"39x37"	"39"	"37"	"4"
"39x39"	"39"	"39"	"6"
"39x41"	"39"	"41"	"0"
"39x43"	"39"	"43"	"3"
"39x45"	"39"	"45"	"1"
"39x47"	"39"	"47"	"2"
"40x16"	"40"	"16"	"5"
"40x18"	"40"	"18"	"1"
"40x20"	"40"	"20"	"0"
"40x22"	"40"	"22"	"1"
"40x24"	"40"	"24"	"2"
"40x26"	"40"	"26"	"1"
"40x28"	"40"	"28"	"0"
"40x30"	"40"	"30"	"6"
"40x32"	"40"	"32"	"6"
"40x34"	"40"	"34"	"7"
"40x36"	"40"	"36"	"0"
"40x38"	"40"	"38"	"6"
"40x40"	"40"	"40"	"0"
"40x42"	"40"	"42"	"3"
"40x44"	"40"	"44"	"3"
"40x46"	"40"	"46"	"1"
"40x48"	"40"	"48"	"5"
"41x17"	"41"	"17"	"3"
"41x19"	"41"	"19"	"1"
"41x21"	"41"	"21"	"0"
"41x23"	"41"	"23"	"0"
"41x25"	"41"	"25"	"3"
"41x27"	"41"	"27"	"7"
"41x29"	"41"	"29"	"0"
"41x31"	"41"	"31"	"0"
"41x33"	"41"	"33"	"6"
"41x35"	"41"	"35"	"6"
"41x37"	"41"	"37"	"6"
"41x39"	"41"	"39"	"0"
"41x41"	"41"	"41"	"4"
"41x43"	"41"	"43"	"1"
"41x45"	"41"	"45"	"1"
"41x47"	"41"	"47"	"10"
"42x16"	"42"	"16"	"1"
"42x18"	"42"	"18"	"1"
"42x20"	"42"	"20"	"4"
"42x22"	"42"	"22"	"8"
"42x24"	"42"	"24"	"6"
"42x26"	"42"	"26"	"3"
"42x28"	"42"	"28"	"2"
"42x30"	"42"	"30"	"1"
"42x32"	"42"	"32"	"6"
"42x34"	"42"	"34"	"6"
"42x36"	"42"	"36"	"7"
"42x38"	"42"	"38"	"6"
"42x40"	"42"	"40"	"0"
"42x42"	"42"	"42"	"5"
"42x44"	"42"	"44"	"0"
"42x46"	"42"	"46"	"1"
"43x17"	"43"	"17"	"1"
"43x19"	"43"	"19"	"0"
"43x21"	"43"	"21"	"0"
"43x23"	"43"	"23"	"7"
"43x25"	"43"	"25"	"1"
"43x27"	"43"	"27"	"1"
"43x29"	"43"	"29"	"3"
"43x31"	"43"	"31"	"0"
"43x33"	"43"	"33"	"0"
"43x35"	"43"	"35"	"0"
"43x37"	"43"	"37"	"0"
"43x39"	"43"	"39"	"7"
"43x41"	"43"	"41"	"0"
"43x43"	"43"	"43"	"0"
"43x45"	"43"	"45"	"0"
"43x47"	"43"	"47"	"5"
"44x18"	"44"	"18"	"0"
"44x20"	"44"	"20"	"0"
"44x22"	"44"	"22"	"6"
"44x24"	"44"	"24"	"0"
"44x26"	"44"	"26"	"0"
"44x28"	"44"	"28"	"7"
"44x30"	"44"	"30"	"6"
"44x32"	"44"	"32"	"0"
"44x34"	"44"	"34"	"4"
"44x36"	"44"	"36"	"1"
"44x38"	"44"	"38"	"7"
"44x40"	"44"	"40"	"0"
"44x42"	"44"	"42"	"7"
"44x44"	"44"	"44"	"0"
"44x46"	"44"	"46"	"0"
"45x17"	"45"	"17"	"5"
"45x19"	"45"	"19"	"0"
"45x21"	"45"	"21"	"7"
"45x23"	"45"	"23"	"6"
"45x25"	"45"	"25"	"6"
"45x27"	"45"	"27"	"4"
"45x29"	"45"	"29"	"0"
"45x31"	"45"	"31"	"0"
"45x33"	"45"	"33"	"1"
"45x35"	"45"	"35"	"1"
"45x37"	"45"	"37"	"0"
"45x39"	"45"	"39"	"0"
"45x41"	"45"	"41"	"0"
"45x43"	"45"	"43"	"10"
"45x45"	"45"	"45"	"4"
"46x18"	"46"	"18"	"0"
"46x20"	"46"	"20"	"1"
"46x22"	"46"	"22"	"1"
"46x24"	"46"	"24"	"7"
"46x26"	"46"	"26"	"0"
"46x28"	"46"	"28"	"4"
"46x30"	"46"	"30"	"6"
"46x32"	"46"	"32"	"2"
"46x34"	"46"	"34"	"1"
"46x36"	"46"	"36"	"4"
"46x38"	"46"	"38"	"0"
"46x40"	"46"	"40"	"0"
"46x42"	"46"	"42"	"3"
"46x44"	"46"	"44"	"5"
"47x19"	"47"	"19"	"1"
"47x21"	"47"	"21"	"1"
"47x23"	"47"	"23"	"7"
"47x25"	"47"	"25"	"4"
"47x27"	"47"	"27"	"1"
"47x29"	"47"	"29"	"0"
"47x31"	"47"	"31"	"0"
"47x33"	"47"	"33"	"0"
"47x35"	"47"	"35"	"3"
"47x37"	"47"	"37"	"4"
"47x39"	"47"	"39"	"6"
"47x41"	"47"	"41"	"4"
"47x43"	"47"	"43"	"3"
"48x20"	"48"	"20"	"1"
"48x22"	"48"	"22"	"0"
"48x24"	"48"	"24"	"0"
"48x26"	"48"	"26"	"9"
"48x28"	"48"	"28"	"1"
"48x30"	"48"	"30"	"7"
"48x32"	"48"	"32"	"0"
"48x34"	"48"	"34"	"1"
"48x36"	"48"	"36"	"4"
"48x38"	"48"	"38"	"6"
"48x40"	"48"	"40"	"4"
"48x42"	"48"	"42"	"4"
"48x44"	"48"	"44"	"0"
"49x19"	"49"	"19"	"3"
"49x21"	"49"	"21"	"0"
"49x23"	"49"	"23"	"0"
"49x25"	"49"	"25"	"1"
"49x27"	"49"	"27"	"1"
"49x29"	"49"	"29"	"1"
"49x31"	"49"	"31"	"4"
"49x33"	"49"	"33"	"0"
"49x35"	"49"	"35"	"1"
"49x37"	"49"	"37"	"0"
"49x39"	"49"	"39"	"11"
"49x41"	"49"	"41"	"4"
"49x43"	"49"	"43"	"1"
"50x20"	"50"	"20"	"1"
"50x22"	"50"	"22"	"7"
"50x24"	"50"	"24"	"1"
"50x26"	"50"	"26"	"1"
"50x28"	"50"	"28"	"1"
"50x30"	"50"	"30"	"4"
"50x32"	"50"	"32"	"0"
"50x34"	"50"	"34"	"7"
"50x36"	"50"	"36"	"2"
"50x38"	"50"	"38"	"0"
"50x40"	"50"	"40"	"9"
"50x42"	"50"	"42"	"4"
"50x44"	"50"	"44"	"1"
"51x21"	"51"	"21"	"0"
"51x23"	"51"	"23"	"0"
"51x25"	"51"	"25"	"1"
"51x27"	"51"	"27"	"5"
"51x29"	"51"	"29"	"1"
"51x31"	"51"	"31"	"0"
"51x33"	"51"	"33"	"0"
"51x35"	"51"	"35"	"4"
"51x37"	"51"	"37"	"1"
"51x39"	"51"	"39"	"4"
"51x41"	"51"	"41"	"0"
"51x43"	"51"	"43"	"1"
"52x22"	"52"	"22"	"1"
"52x24"	"52"	"24"	"1"
"52x30"	"52"	"30"	"5"
"52x32"	"52"	"32"	"0"
"52x34"	"52"	"34"	"0"
"52x36"	"52"	"36"	"0"
"52x38"	"52"	"38"	"3"
"52x40"	"52"	"40"	"0"
"52x42"	"52"	"42"	"0"
"53x23"	"53"	"23"	"5"
"53x25"	"53"	"25"	"5"
"53x31"	"53"	"31"	"1"
"53x33"	"53"	"33"	"1"
"53x35"	"53"	"35"	"5"
"53x37"	"53"	"37"	"1"
"54x34"	"54"	"34"	"8"
"54x36"	"54"	"36"	"5"
