	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
10x32	2.3195922e-10	0.02175385	2.319327e-10	2.3187872e-10	0.07328261	0.0018760292	2.3159011e-10	2.3219207e-10	0.3181486	2.3219607e-10	0.51151395	2.3110205e-10	2.3186147e-10	0.073424935
10x34	0.0972309	2.219542e-10	2.2108845e-10	2.2106737e-10	2.2161704e-10	0.0036895087	0.04040173	2.2177521e-10	0.23916963	2.2135935e-10	0.41925612	2.2181751e-10	0.17987296	0.020379106
10x36	0.15221848	2.409789e-10	2.397004e-10	2.3948427e-10	2.3978178e-10	0.17372254	2.4123598e-10	2.4028907e-10	2.416495e-10	2.3990257e-10	0.64824885	2.3964006e-10	2.4165506e-10	0.0258101
11x29	2.350601e-10	0.065096825	2.3515156e-10	2.34406e-10	2.35415e-10	0.004017544	0.011433396	0.0278802	0.40219682	0.005156323	0.3432141	2.3505292e-10	0.14100486	2.3544017e-10
11x31	2.163288e-10	2.1663395e-10	0.055188034	2.163932e-10	0.06529502	0.025755547	0.07913527	0.021926818	0.19664633	0.039144628	0.5169084	2.1620547e-10	2.1631726e-10	2.1658768e-10
11x33	2.439299e-10	0.13290004	0.07314353	0.026906068	2.439969e-10	2.425557e-10	0.026468808	0.116697975	0.2600666	2.4360583e-10	2.4298727e-10	2.4393457e-10	0.3383891	0.025427785
11x35	2.5067634e-10	2.505535e-10	2.509763e-10	0.036540724	0.061617218	0.03397697	0.019436877	0.029706035	0.28122982	0.019469142	0.51802325	2.5043928e-10	2.5000116e-10	2.4969143e-10
11x37	2.4168265e-10	2.4088556e-10	2.407698e-10	2.4049304e-10	0.06603504	0.015261933	0.03503303	2.420674e-10	0.3976152	2.4110253e-10	0.48605475	2.408456e-10	2.4199218e-10	2.41304e-10
11x39	0.33840027	2.528336e-10	2.532815e-10	2.539282e-10	2.5382121e-10	0.060824785	0.018553192	2.53617e-10	0.18128194	2.5384495e-10	0.18520159	2.5255165e-10	0.21573824	2.5299277e-10
12x28	2.5393476e-10	2.5315663e-10	0.0010438801	0.020265117	2.5409563e-10	0.07152818	0.051638078	0.20956002	0.2199755	0.116268076	2.5363223e-10	2.540341e-10	0.19406816	0.11565298
12x30	0.09244429	0.050984412	2.4909258e-10	0.023990829	0.026768774	2.5045843e-10	0.12624264	2.5041066e-10	0.25745502	2.5015623e-10	2.4921185e-10	0.07414415	0.25844747	0.08952242
12x32	2.2709863e-10	0.10104215	0.019820673	2.2720953e-10	0.012239071	2.2784749e-10	0.012896416	2.2786877e-10	0.2241412	2.279305e-10	0.5839742	2.2707652e-10	0.045886274	2.271272e-10
12x34	0.040996097	2.3659544e-10	0.032210235	2.3676922e-10	0.1582176	0.090078235	2.3590688e-10	0.115848586	0.10919148	2.3668661e-10	2.35032e-10	0.12091394	0.28225994	0.050283883
12x36	0.10033941	0.0997255	0.016370865	0.063302726	0.08491181	0.020152735	0.06526607	0.0039947582	0.24409328	2.2884071e-10	2.283868e-10	2.2745908e-10	0.30184287	2.2877132e-10
