	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
9x17	0.34341013	1.9811752e-10	1.9885538e-10	1.9858057e-10	0.05442638	1.9850484e-10	1.9816059e-10	0.012608111	1.9823129e-10	0.15465337	0.22420608	1.9875299e-10	0.1388633	0.071832694
9x19	0.35522804	0.016140617	0.032800224	0.020725599	2.0535168e-10	2.0582852e-10	2.066282e-10	0.1032601	2.0636394e-10	0.21046223	2.0525458e-10	2.0662506e-10	0.24576277	0.015620515
9x21	0.35218453	1.9697932e-10	0.084419794	1.9684e-10	1.9633417e-10	1.9601724e-10	0.027596748	1.9606623e-10	1.9689482e-10	0.19321015	1.9697295e-10	1.9683626e-10	0.34258878	1.9648966e-10
9x23	0.3143931	1.9114293e-10	0.0471608	1.9130998e-10	0.058093056	0.017289538	1.910252e-10	1.9143884e-10	1.9161343e-10	0.06739093	0.08504485	0.03513359	0.37549418	1.9139282e-10
9x25	0.38834935	2.0706642e-10	0.0813706	2.0685799e-10	2.063902e-10	0.0058107344	2.0651816e-10	0.039973672	2.0688483e-10	0.092660174	0.10805368	2.0626309e-10	0.27959743	0.0041843974
10x16	0.2454599	1.9508675e-10	1.9567332e-10	1.95866e-10	0.16133115	1.9579353e-10	1.9600241e-10	0.030609503	1.955875e-10	0.16882533	0.20503125	1.9599494e-10	0.17718963	0.011553205
10x18	0.38715324	1.9578535e-10	1.947403e-10	1.9519508e-10	1.9445523e-10	1.9512586e-10	0.0410414	1.949116e-10	1.953884e-10	0.16923706	1.9451384e-10	1.9575958e-10	0.40256825	1.9528074e-10
10x20	0.19905445	0.025897421	0.06753123	0.02186416	0.04002197	1.77271e-10	0.04154319	1.7739818e-10	1.7684446e-10	0.14075574	1.7675679e-10	1.7776229e-10	0.3896097	0.07372217
10x22	0.28573248	1.8515818e-10	0.083666556	0.025068384	1.8551062e-10	1.8477468e-10	0.018749261	1.846806e-10	1.8536278e-10	0.11221247	0.12703599	0.039244983	0.30828986	1.8436105e-10
10x24	0.3145818	0.023850799	1.8500726e-10	0.021428814	1.847315e-10	1.8468536e-10	0.11283646	1.851029e-10	1.844203e-10	0.11776779	1.8459309e-10	1.8502806e-10	0.40953436	1.8522546e-10
10x26	0.28643373	0.11694289	0.042406034	0.015251053	0.021728644	0.008145981	1.925506e-10	1.9204996e-10	1.929646e-10	0.034759033	0.41731077	1.9276558e-10	0.05702187	1.921947e-10
10x28	0.2502616	0.079003215	1.8006865e-10	0.018204939	0.091965675	1.8019303e-10	1.7997903e-10	0.11435358	1.7993716e-10	0.02889065	1.7993303e-10	1.802862e-10	0.40037945	0.016940977
11x15	0.22246842	2.0622419e-10	0.009337093	2.0615497e-10	2.0594038e-10	0.026726792	2.0558442e-10	2.0585478e-10	2.0511833e-10	0.1901587	0.136457	2.0560521e-10	0.414852	2.0629262e-10
11x17	0.18810786	0.10801949	1.8421095e-10	1.8517939e-10	0.06627321	1.8388766e-10	0.034608267	0.078587115	1.8451196e-10	0.12603135	1.8368328e-10	1.8456511e-10	0.39250472	0.005867926
11x19	0.29543805	1.8538758e-10	0.06476491	1.8565155e-10	1.8575746e-10	1.8478426e-10	0.036750473	0.034985486	1.8494715e-10	0.07496879	1.8469265e-10	1.850096e-10	0.39695692	0.09613535
11x21	0.08783167	1.6699994e-10	0.051630087	0.015886022	0.022942437	1.666407e-10	0.10132452	0.017401576	1.6707513e-10	0.15407535	1.6697128e-10	1.6702162e-10	0.46342057	0.085487805
11x23	0.06792688	0.029633937	0.08967317	0.016924314	1.5467941e-10	1.5504892e-10	0.09138471	0.020551326	1.5481458e-10	0.16094899	1.5464607e-10	1.5516341e-10	0.52295667	1.5470655e-10
11x25	0.27780008	1.9840601e-10	0.107433856	1.984393e-10	0.078555055	1.974023e-10	0.013769654	1.9811938e-10	1.9816322e-10	0.16831873	1.9799547e-10	1.9767209e-10	0.35412255	1.9761365e-10
11x27	0.07602883	0.028242955	0.01951983	0.03554278	0.04439023	1.8350144e-10	0.1349605	1.8307562e-10	1.8320243e-10	0.040467545	0.21158478	1.834682e-10	0.34708306	0.06217946
11x29	0.08296452	0.081128016	0.07591302	0.021949133	0.05326884	1.7081757e-10	0.048650738	0.0026247997	1.7131842e-10	0.1877274	1.711649e-10	0.03764774	0.4081258	1.716013e-10
11x31	0.2563003	0.105570495	0.046519574	1.9557206e-10	0.0060310387	1.9618515e-10	1.9641017e-10	0.11361254	1.9669322e-10	1.9604489e-10	0.23242578	1.9639707e-10	0.14539936	0.094140925
12x14	0.4249632	1.9446747e-10	0.009679732	1.9463742e-10	1.9449158e-10	1.942547e-10	1.9439812e-10	1.9403695e-10	1.9469608e-10	0.110701114	1.942747e-10	0.019941388	0.43471453	1.9452721e-10
12x16	0.2986397	1.895155e-10	0.009899949	0.078782596	1.8859274e-10	0.009402552	0.008452625	1.8872985e-10	1.8861217e-10	0.18013933	1.8817702e-10	1.8883714e-10	0.4146832	1.8942659e-10
12x18	0.33155066	1.800309e-10	0.032867737	0.009512269	0.055309396	1.7964229e-10	0.046336766	0.05354787	1.7980442e-10	0.14698036	1.7948543e-10	1.8003196e-10	0.30457148	0.01932344
12x20	0.055783775	1.6677348e-10	0.22247781	0.010942642	0.03728961	1.6621331e-10	1.667105e-10	0.02992703	1.6655256e-10	0.18650475	1.6631636e-10	1.673365e-10	0.4570744	1.6752556e-10
12x22	0.35315633	1.8849755e-10	0.06568058	0.033126455	1.8794613e-10	1.882974e-10	1.8817856e-10	0.029178672	1.8797838e-10	0.096010216	1.8754183e-10	1.8845046e-10	0.4228478	1.8806268e-10
12x24	0.08320267	1.6301496e-10	0.0955651	1.6318574e-10	1.6238315e-10	1.6237943e-10	0.07195675	0.056378033	1.6243022e-10	0.18323971	1.6184172e-10	1.6258088e-10	0.50965774	1.6309178e-10
12x26	0.34483033	1.9260436e-10	0.053374287	0.0063060955	1.9142253e-10	1.9217063e-10	1.9251621e-10	0.014576555	1.92237e-10	0.1014919	1.9202738e-10	0.08944533	0.3899755	1.923419e-10
12x28	0.18006007	1.7017035e-10	0.071273826	1.70412e-10	1.7027879e-10	1.6992807e-10	0.05108016	0.0879031	1.6987815e-10	0.22741036	1.6977582e-10	1.7056646e-10	0.38227248	1.703743e-10
12x30	0.12929255	0.082308896	0.035524674	0.043346267	1.9023669e-10	1.9041965e-10	0.06641516	1.905639e-10	1.900637e-10	0.19560021	1.8956191e-10	0.040486768	0.36710137	0.039924107
12x32	0.3147866	0.12479219	1.7543954e-10	1.760607e-10	1.7501642e-10	1.759667e-10	1.7592744e-10	1.757299e-10	1.7600596e-10	0.03227006	0.4000761	0.0025237459	0.12555128	1.7509255e-10
13x13	0.26784456	0.15757434	0.10795434	0.0060934084	0.014959619	1.8589436e-10	0.020404369	0.0029634833	1.8548457e-10	0.05009224	1.8506124e-10	1.8570546e-10	0.37211365	1.8517315e-10
13x15	0.2555778	0.02862181	0.07018403	0.02667805	0.04801424	1.8163467e-10	1.8240574e-10	0.024068065	1.8184612e-10	0.1967029	0.14289838	1.8257072e-10	0.17467359	0.032581218
13x17	0.14851527	1.6203851e-10	0.0085267965	0.037928253	0.0510345	1.6116222e-10	0.0015404591	0.021446578	1.6157405e-10	0.18452662	1.6102672e-10	1.6165665e-10	0.54276556	0.0037160395
13x19	0.037972104	0.062403467	0.08530658	0.03652728	1.6253536e-10	1.6272458e-10	0.008665275	1.6237145e-10	1.627547e-10	0.17954238	1.6191126e-10	0.009527943	0.5157798	0.06427522
13x21	0.06917993	1.6924372e-10	0.20010123	1.687264e-10	0.044423334	1.6875182e-10	1.6933283e-10	1.6849033e-10	1.6884455e-10	0.20153704	1.6897245e-10	1.6867234e-10	0.4456712	0.0390873
13x23	0.23171438	1.7487768e-10	0.054572377	0.03081283	0.010587179	1.741072e-10	1.74848e-10	0.027432693	1.7449853e-10	0.1466547	1.7368897e-10	1.7439304e-10	0.49822587	1.7487235e-10
13x25	0.2727599	1.8057282e-10	0.04051741	0.012470439	1.8009678e-10	1.7960931e-10	0.053077854	0.012973525	1.8025932e-10	0.13375181	1.7911156e-10	1.804093e-10	0.4744491	1.8043338e-10
13x27	0.36106926	0.09789293	0.027345052	0.026172293	1.8903666e-10	1.8945574e-10	1.8947127e-10	0.008756415	1.896166e-10	0.12147979	1.8915676e-10	1.8951572e-10	0.3572843	1.8962927e-10
13x29	0.1453476	0.024027608	0.09179217	1.6676799e-10	1.6643337e-10	1.670851e-10	0.039527256	1.6673077e-10	1.6626901e-10	0.22691497	1.6604433e-10	0.0047556325	0.4676348	1.6739292e-10
13x31	0.2827178	0.043432623	1.7411762e-10	1.7405453e-10	1.7405587e-10	1.7325828e-10	0.0022129363	1.7366059e-10	1.7397588e-10	0.21527919	1.732031e-10	1.7406582e-10	0.45527166	0.00108578
13x33	0.32008976	1.9437796e-10	1.9403455e-10	1.9387437e-10	1.9518002e-10	0.043108005	1.9401679e-10	0.07287411	1.9501409e-10	0.0710577	1.9482448e-10	0.033254106	0.45961636	1.9406306e-10
14x12	0.32095915	0.038155578	0.048672553	0.012807142	1.8568044e-10	1.8591895e-10	1.852888e-10	0.10687665	1.8624581e-10	0.106361635	0.092974976	1.8636984e-10	0.2731923	1.8609951e-10
14x14	0.4186481	1.8968424e-10	1.8883053e-10	0.03196702	1.8883702e-10	0.004204615	1.8917373e-10	1.896213e-10	1.8870668e-10	0.13168813	1.8824114e-10	0.011667775	0.39580777	0.006016575
14x16	0.5502291	2.0967572e-10	0.08071216	2.0891687e-10	2.0960975e-10	2.0977094e-10	0.040548053	2.0930892e-10	2.0973773e-10	2.0966093e-10	2.0835098e-10	2.0928496e-10	0.2791939	0.049316835
14x18	0.15371807	1.6565156e-10	0.037077196	0.046785984	1.6540089e-10	1.660701e-10	0.051687766	1.6560386e-10	1.6528703e-10	0.13444379	1.647105e-10	1.6519029e-10	0.5762872	1.6555396e-10
14x20	0.00525149	1.5956035e-10	0.1366634	0.030308945	0.05588992	1.5862846e-10	1.5926238e-10	0.02256098	1.5874711e-10	0.2681643	1.5930461e-10	1.5983999e-10	0.48116103	1.597394e-10
14x22	0.03311509	1.6106033e-10	0.17175604	0.029405199	1.6142417e-10	1.6091325e-10	0.00088836363	0.08168868	1.6111748e-10	0.25470057	1.6076906e-10	1.6101304e-10	0.428446	1.6102962e-10
14x24	0.18344864	0.039753012	0.07731295	1.6806367e-10	0.043470893	1.6768072e-10	1.6801592e-10	0.015010376	1.6714524e-10	0.2317836	1.6646788e-10	1.6743401e-10	0.4092205	1.678548e-10
14x26	0.32509935	1.7903924e-10	0.018262021	0.004493539	1.7953576e-10	1.8022402e-10	0.063913755	1.8006527e-10	1.7993103e-10	0.10085323	1.7953301e-10	1.799839e-10	0.4591572	0.02822083
14x28	0.064501554	1.753398e-10	0.12159154	0.033733767	1.7576773e-10	1.7528229e-10	0.065543205	1.7526959e-10	1.745097e-10	0.20736645	1.745117e-10	1.7512655e-10	0.4356542	0.07160928
14x30	0.19157222	1.7895757e-10	0.1823897	0.0026805385	1.7840174e-10	1.7851814e-10	1.7837111e-10	0.053376563	1.7856684e-10	0.18392715	1.7795956e-10	1.7889307e-10	0.37053856	0.015515219
14x32	0.31305805	0.035898898	1.8396482e-10	0.0018648722	0.040092442	1.8402341e-10	1.8420215e-10	0.037588425	1.8355402e-10	0.12401201	1.8291935e-10	0.06783438	0.37965092	1.836696e-10
15x11	0.40282118	1.8624127e-10	0.0074671498	0.040296778	1.8667301e-10	1.8639051e-10	1.864346e-10	1.8613969e-10	1.8590658e-10	0.08618664	0.23004322	1.8639443e-10	0.2102967	0.022888256
15x13	0.31505945	1.8637568e-10	0.05006035	0.0043817214	1.855174e-10	0.005557099	0.056059718	1.8583932e-10	1.8629749e-10	0.12549703	1.8517272e-10	1.860468e-10	0.44338465	1.8624668e-10
15x15	0.2072198	1.7976412e-10	0.082320325	0.032265555	0.057104874	1.7962633e-10	0.038820993	1.7980423e-10	1.7895606e-10	0.19565126	1.792526e-10	1.7921738e-10	0.38661718	1.7974836e-10
15x17	0.2205362	1.6733748e-10	1.6768253e-10	0.04575092	1.6780828e-10	1.677606e-10	0.045982104	0.061904516	1.674668e-10	0.10747233	1.6646713e-10	1.677814e-10	0.51835394	1.6744317e-10
15x19	0.14950158	1.6895566e-10	0.092626564	0.02947834	0.008066673	1.6888124e-10	1.6980825e-10	0.03990261	1.6933442e-10	0.22606885	1.6850157e-10	0.021170957	0.3979683	0.035216127
15x21	1.5613609e-10	1.5622753e-10	0.21982831	0.023836764	1.5657448e-10	1.5571941e-10	1.5625526e-10	0.14313985	1.5649267e-10	0.2708313	1.5532489e-10	1.5645119e-10	0.33656415	0.005799741
15x23	0.082381725	1.7054762e-10	0.07993533	0.048140407	1.7042406e-10	1.6992356e-10	1.7009737e-10	0.04260539	1.6971625e-10	0.3031635	1.6898849e-10	1.7021128e-10	0.37933132	0.064442396
15x25	1.584965e-10	1.5850679e-10	1.584587e-10	0.059630826	1.5766644e-10	0.0260741	0.08666726	0.023623638	1.5830615e-10	0.22203644	1.5728256e-10	1.5838589e-10	0.5819678	1.5860749e-10
15x27	0.049732864	1.7631485e-10	0.11507971	0.020934362	0.054323953	1.7597115e-10	0.019035239	1.7626038e-10	1.7590672e-10	0.21377888	0.16112976	0.09311231	0.18014763	0.092725284
15x29	0.19970441	1.8253846e-10	0.04261052	0.035965372	0.044512764	1.8157555e-10	1.8228795e-10	1.8213434e-10	1.8125755e-10	0.23566394	1.8115696e-10	1.823968e-10	0.42417493	0.017368037
15x31	0.06049997	0.016159452	0.18737052	1.6155151e-10	1.6172416e-10	0.0092086	1.6133689e-10	0.06949373	1.612157e-10	0.23107511	1.6140829e-10	0.009697652	0.41649494	1.6148527e-10
15x33	0.3296727	1.89518e-10	0.044138696	1.8995083e-10	1.8903713e-10	1.3790046e-05	0.026377037	1.8985266e-10	0.025373317	0.123798676	1.8803527e-10	0.059880577	0.3840421	0.006703045
16x12	0.36184016	0.043306436	0.12207189	1.9107163e-10	1.9139004e-10	1.9118755e-10	0.0064776544	1.9119631e-10	1.9085675e-10	0.08150255	1.9051558e-10	1.9064425e-10	0.35022098	0.034580357
16x14	0.24303429	1.7347826e-10	0.13969871	0.030084932	1.7297899e-10	1.7342962e-10	1.7277588e-10	0.078076445	1.7326562e-10	0.1078191	1.7346635e-10	1.736239e-10	0.40128654	1.7371665e-10
16x16	0.20188463	1.745005e-10	0.05228634	0.050657887	1.7473131e-10	1.745734e-10	0.024562057	0.020221252	1.7473298e-10	0.2723064	1.7406868e-10	1.7449384e-10	0.37808144	1.751721e-10
16x18	1.5639287e-10	1.5619195e-10	1.566302e-10	0.061121725	1.5690768e-10	1.5610083e-10	0.003126217	0.048381828	1.5661378e-10	0.5623384	1.5657972e-10	1.5640302e-10	0.30168384	0.023347951
16x20	0.15170608	1.661951e-10	0.084614605	1.6605568e-10	1.6604207e-10	1.6614311e-10	1.6621125e-10	0.01532183	1.6512554e-10	0.25498182	1.6584172e-10	0.051749106	0.4115262	0.03010037
16x22	1.663762e-10	1.6623283e-10	0.20891476	1.6600091e-10	0.119158074	1.6642764e-10	0.017912876	0.094262145	1.6601104e-10	0.22431648	1.6548435e-10	1.6590974e-10	0.32915437	0.006281345
16x24	0.2880535	1.8218838e-10	0.0058499784	1.8249825e-10	0.062873974	1.8179196e-10	0.04654045	0.03955944	1.8174551e-10	0.15749235	1.820234e-10	1.821936e-10	0.39963034	1.8152517e-10
16x26	1.7617517e-10	1.7630863e-10	0.057805724	0.009463995	1.7585389e-10	1.7642167e-10	0.0090313265	0.027549904	1.7666411e-10	0.53949267	0.03593343	1.7713243e-10	0.22808364	0.092639334
16x28	0.03705901	0.09301875	1.66596e-10	0.11009892	0.018553456	1.6688317e-10	1.6734727e-10	0.055860244	1.6679853e-10	0.17977974	0.50562996	1.6683671e-10	1.6729845e-10	1.6715174e-10
16x30	0.34184346	0.025135592	0.122384675	1.9901196e-10	0.012959115	1.992121e-10	1.988268e-10	0.0280249	1.9932991e-10	0.17154017	1.9812535e-10	0.004311709	0.23835471	0.05544561
16x32	0.00859056	1.6096686e-10	0.22196451	0.008354336	0.01103297	1.6068252e-10	0.08980888	0.022477021	1.6097394e-10	0.21019548	1.6009148e-10	1.6140743e-10	0.42757618	1.6165422e-10
16x34	0.3937692	1.9212387e-10	1.9179583e-10	1.9198945e-10	1.9102513e-10	1.9201654e-10	1.9191732e-10	1.91361e-10	1.9142121e-10	0.10177443	1.9160568e-10	1.9176656e-10	0.46474844	0.039707918
17x11	0.47708693	1.9415185e-10	0.054110564	1.947995e-10	0.004184223	1.9492848e-10	0.018498952	1.9430041e-10	1.9488423e-10	0.089406475	1.9436044e-10	1.9483294e-10	0.3311351	0.025577767
17x13	0.05497271	0.050464828	0.11690438	0.06863605	1.6832129e-10	1.6804991e-10	0.015112738	0.046089232	1.6792782e-10	0.16563392	1.6790254e-10	1.6827924e-10	0.4340073	0.04817893
17x15	0.3476419	1.9295125e-10	0.026663456	0.0032835845	0.04170005	1.9231965e-10	0.011812364	1.9257623e-10	1.9267359e-10	0.042435218	0.27518463	0.12894969	0.12232915	1.9312096e-10
17x17	0.080954425	0.067018725	1.6579801e-10	0.053187862	0.03298485	1.659195e-10	1.6621944e-10	0.0079723485	1.6552122e-10	0.21608098	1.6531078e-10	0.018176889	0.48335108	0.040272888
17x19	0.072817355	1.6450209e-10	0.012479661	0.031831767	1.6510247e-10	1.6394737e-10	0.11031123	0.07127711	1.6473758e-10	0.19470769	1.6455136e-10	0.006595902	0.49997926	1.646264e-10
17x21	0.31569955	1.6939294e-10	0.020181645	0.017107323	1.6985331e-10	1.7014418e-10	0.034529936	1.6918467e-10	1.6914757e-10	0.15593773	1.6894218e-10	1.6950864e-10	0.45654383	1.6925082e-10
17x23	0.30212867	1.7700659e-10	0.06315549	1.7675253e-10	0.0014288323	1.7680175e-10	0.068074666	0.07335495	1.7704979e-10	0.04245774	0.30391413	1.7683617e-10	0.14348054	0.0020049943
17x25	0.38472667	0.045796845	1.9527989e-10	0.023674896	1.950662e-10	0.013201397	1.9615677e-10	1.9575984e-10	1.9604196e-10	0.09387661	0.2722747	1.9539986e-10	0.12810774	0.038341116
17x27	0.036558077	0.06986401	0.017467031	0.040279083	1.7381047e-10	1.740045e-10	0.04063437	0.032666557	1.7371733e-10	0.334602	1.7412104e-10	0.040361665	0.3515328	0.036034424
17x29	0.25022373	1.8062374e-10	0.010351498	0.037635252	1.7980703e-10	0.0035116493	1.8013967e-10	0.05302294	1.801115e-10	0.119129345	0.482977	1.8067368e-10	1.8033836e-10	0.043148562
17x31	1.7532471e-10	0.0148689225	0.07710813	0.051991463	0.032462213	1.7503769e-10	0.035283297	1.7508578e-10	1.7475414e-10	0.30593857	1.744511e-10	1.7514255e-10	0.41834825	0.06399919
17x33	1.6151844e-10	1.6146513e-10	0.10158116	0.0074477126	0.044662654	1.6077216e-10	0.03652545	0.034817442	1.612614e-10	0.23670675	1.6005985e-10	0.043566123	0.456703	0.037989754
17x35	0.21398988	1.922061e-10	1.9161275e-10	1.9240087e-10	1.9190646e-10	0.041749176	0.05335442	1.9193684e-10	1.9251209e-10	0.023303438	0.37774032	0.070735894	0.21912679	1.915364e-10
18x10	0.3402194	1.9407641e-10	1.9459831e-10	1.945675e-10	1.9399572e-10	0.0093556	1.9398462e-10	0.048678078	0.021374518	0.13319801	0.1289338	0.18931787	0.1289227	1.9365967e-10
18x12	0.4324706	0.09457723	0.058321085	1.8647935e-10	1.8644768e-10	1.8639221e-10	0.041908905	0.0037261061	1.8641284e-10	0.06389153	1.8583667e-10	1.866626e-10	0.30510464	1.8693339e-10
