	dist_type_ambigious	dist_type_central	dist_type_portal
18x32	437.27136883175876	437.6371213688345	695.0570120500907
19x31	413.22889540785974	413.18751191196463	698.0558143873595
19x33	367.81730519376043	368.45674101582114	611.2400265035004
19x35	367.9913721814683	369.64746719002414	523.7144737354504
20x30	397.0561799040533	396.55492683864105	703.4001777082516
20x32	333.8000599161118	333.9626925271741	611.9404219366454
20x34	305.50058919746783	306.5031973732085	527.847525332837
21x29	405.8499476407504	405.2241108325118	725.7717134195846
21x31	314.6966793596653	314.2817207538485	620.0975729673517
21x33	258.08186685623616	258.5464174959692	526.4753080629708
21x35	258.03381561338034	259.9954807299542	446.01799291059973
22x28	435.6774150676162	435.22845724975286	761.770444425353
22x30	318.5562744633983	317.9492097804302	640.1825520896364
22x32	230.2010642894594	229.93897016382374	533.9287686573928
22x34	191.40010449317953	192.42660938654	438.01735125449073
22x36	230.11868676837184	231.00218613684166	362.80326624770083
22x38	314.2815457515763	314.10108245595103	266.21887611512426
22x40	423.0640613429602	422.6189773306447	174.55371666051664
22x42	543.876465753024	543.5205699879264	130.14303669424655
22x46	766.7382604252902	766.6062613884653	289.94578803631583
23x27	472.2007729769193	471.89805043038706	797.2444857131344
23x29	343.99026149006005	343.5876889529075	670.3214900329541
23x31	232.98502097774428	232.40228053958495	556.3243837906081
23x33	148.30593379902237	148.38345595112685	447.8187691466269
23x35	148.92823775228143	150.4274576000009	353.14758954295564
23x37	230.1968722637214	229.97608571327598	282.36324123369843
23x39	344.3678556427705	343.9709580764051	178.47806587925575
23x41	464.7162144793315	464.3724367358597	92.16376728411232
23x43	588.029608098096	587.542696320872	101.27990916267667
23x45	706.7903366628606	706.7750561529458	207.99370182772378
23x47	715.3900544458246	715.0732340117338	281.637941336035
24x28	385.83335781137407	385.6710774740567	708.6876462871352
24x30	263.60747333867437	263.29318259309315	589.073594723104
24x32	147.32932498318144	146.8003065391891	472.660057546647
24x34	77.3010349219204	78.38271493129056	362.27317041149996
24x36	148.42092170580267	148.10864255673943	266.59214166962977
24x38	263.79757390848016	263.48464850916844	206.54917090126503
24x40	387.4646306438823	387.02563222608416	93.65489843035424
24x42	511.62624053111307	511.2997261880749	14.262187770465069
24x44	639.7397752211443	639.3107069336477	129.16106224400627
24x46	650.4555403715153	650.3036290841379	237.20710360358095
24x48	673.9008384028025	673.3702844646474	208.149801825512
24x50	717.9329564799207	717.4521099000266	131.16985171905895
25x25	573.0647432882255	497.21323393489814	891.0206507146733
25x27	445.90985636112583	413.8282252336106	765.5556152233486
25x29	312.6687864178324	313.96237035670384	633.9884620401227
25x31	187.73718331753037	189.02975956182138	510.59499605851994
25x33	64.10241805111555	63.741038585827766	390.38611655641637
25x35	65.5506674260455	65.1835101847087	277.25275472030916
25x37	183.99184764548673	183.63550854886427	182.25805880673698
25x39	317.79043409139933	317.1008672331251	134.4595106342427
25x41	443.3299561274876	442.6095909489536	16.758579892102965
25x43	568.8554561573619	568.0629630595541	59.83585881392559
25x45	591.7428157569806	591.7216913380815	186.55658658969938
25x47	604.1242918472987	603.7454430469849	168.6332114383166
25x49	635.6780631734904	635.1278611429354	122.2399280104496
25x51	695.274053880914	694.7452842589147	67.91178101036677
26x24	635.6188873845709	508.8335385958751	946.4912942019064
26x26	510.30612381197227	409.8906439527499	822.2213448944268
26x28	381.03548391193175	322.6714118108387	693.6473455582454
26x30	253.0597755472015	253.04001659816575	566.9499536996188
26x32	124.30060337745732	124.26439554433907	440.2890414261975
26x34	3.001666203960739	2.1931712199459814	317.34525362765356
26x36	110.33716508955656	109.45725192969198	197.7131508018622
26x38	239.29381521468568	238.35882614243621	94.75405004536708
26x40	366.96676961272675	366.01066924339796	86.72029750871481
26x42	494.92425683128533	493.9481956642823	63.90007824721353
26x44	532.2107195463088	532.0498566863822	134.96166122273408
26x46	526.0603482491335	525.9006465103458	129.44068139499242
26x48	549.8736582161397	549.2593558602348	98.137862214336
26x50	601.5405555737699	601.0524436353285	47.083330383480714
26x52	672.3433423482381	672.1492170641875	55.81370799364643
27x25	574.6884460296726	425.7555754185727	878.5806792776631
27x27	448.88837142434414	321.3206653796172	751.6177020267683
27x29	324.1076981498586	241.7142941573791	625.4422435365234
27x31	199.54874091309134	199.24382048133901	497.48658273364526
27x33	86.9751688702011	86.97976776239403	368.7425660267604
27x35	77.74020838665164	77.5495970331247	242.58017231422684
