	dist_type_ambigious	dist_type_central	dist_type_portal
16x40	560.217243576097	656.9605467606103	731.5942591354856
17x39	509.5546486884404	576.358516897252	652.6321628605198
18x24	1105.8338573221565	457.9114761610587	765.0425609075613
18x36	516.3782431512775	433.4133015956015	521.8205534472553
18x38	464.57417061218536	495.3610400505877	573.437668801065
19x23	1144.2657208882908	442.18891890231697	778.9757634227138
19x25	1026.178015745806	388.38501515892693	683.2098652683521
19x35	507.27290485497036	363.02203789852757	454.1563607393383
19x37	438.0553960402722	412.9420419380909	494.44042108225733
20x22	1182.7927375495674	430.3796695941851	739.456733014177
20x24	1060.3864201318308	356.24985614032175	688.6309316317412
20x26	946.5396874933452	321.5639594233159	599.6267005395939
20x36	419.13483510679464	332.0376635262934	416.346982695924
20x38	360.54971917892254	409.7117279258675	479.7775526220459
21x21	1229.733601232397	441.92977948990927	679.0881606978579
21x23	1108.5835466937076	348.32410195104194	698.8326552186867
21x25	984.0389677243478	280.7744468430129	605.9611291163815
21x27	865.2398164670878	260.553909968743	512.5125754554709
21x35	417.12488537607044	256.3243453127306	344.30941026930986
21x37	332.63343187358663	324.5812687140156	396.05681410625925
21x39	284.86005335954	420.195490218541	476.2942892792228
22x20	1295.1584034395175	479.4426868771698	617.1746025234671
22x22	1166.8822776955692	365.1044371135469	625.0912333411821
22x24	1041.6065715998532	265.7447083198459	634.3195172781616
22x26	915.6183702831655	211.00947846009194	528.413663714329
22x34	431.76063970677086	176.25620556451338	268.3863819197986
22x36	333.2794923183842	241.42994843225227	316.6979949415531
22x38	255.86222855278936	327.6398632645302	383.9592165842617
22x40	219.48594488030415	409.40014655590903	487.8072160187875
23x21	1218.8247536048814	393.1398987637859	558.0610898459054
23x23	1091.1094262263523	277.9377268382253	585.0789519372576
23x25	966.4816035497003	179.93245955079902	549.9840815878218
23x27	839.9219308959612	143.8014255840322	441.1483310633736
23x31	585.0883181195807	157.34656017847988	252.43125796937255
23x33	465.6125535249234	118.46033091292607	211.50189124449906
23x35	349.6870029040254	155.36859399505445	235.32998109038317
23x37	244.49102233006425	251.62881393036062	305.04599653167065
23x39	171.20589943106506	368.3664751304063	404.54352052653155
23x41	171.65010923387135	340.8550425034078	518.2419898078502
23x43	240.44733311060045	340.80305162952993	637.3475660893357
23x45	334.31915888862864	253.50128204803994	758.1438517853985
23x47	443.20240297182517	210.71537675262343	878.4765050927658
23x49	561.0928800118572	194.09384328205792	849.1082498715932
23x51	683.8739649964754	240.6844407102379	832.4940840630638
23x53	805.213064971005	333.24357458171653	840.3289117958514
24x20	1274.7095747659541	437.5642809919473	505.14403886416403
24x22	1145.1684111954887	311.9369968439139	518.1601007410737
24x24	1019.6032806930349	194.61718834676424	557.5261877257424
24x26	891.1956294776135	99.9612424892765	466.3915200772842
24x28	760.5295852233493	93.92576856220033	351.7514036930057
24x30	633.5529812099377	109.62563568800834	252.81728580142584
24x32	509.33439899539445	96.4216262049128	171.4780744001981
24x34	383.4147232436437	69.06265271476309	156.3459305514535
24x36	263.26507554174344	171.45757492744409	221.04320844576998
24x38	154.2246737717408	294.1000680040727	323.5448191518451
24x40	106.31298133341927	300.6094642555351	433.5168393499844
24x42	148.66099017563394	275.56140876399917	551.0120597591308
24x44	247.44276105798693	252.84248060798632	679.6444070247323
24x46	364.2345672777367	171.28228162889474	805.0299497534239
24x48	486.04263187502386	139.7864084952466	813.4889304717058
24x50	609.4665290235389	161.26701460621155	783.5467120727393
24x52	728.7470411603739	246.24672586655845	777.429771747905
24x54	771.590215075334	355.9037229364147	792.889815800405
25x19	1336.5543797391858	493.8066524460762	449.9608983011746
25x21	1199.9450820766756	357.932954615805	451.9657066636801
25x23	1081.3391882291144	239.99549995781166	477.69366753181873
25x25	951.0117770038391	112.20071301021203	506.4266975584915
25x27	825.8350077345959	30.77433996042806	388.57928405925094
25x29	690.2866216290157	73.68866941396091	265.68932985726013
25x31	564.4254157991114	45.89172038614379	170.04308277610116
25x33	435.1029418425022	11.652038448271517	94.74898416341982
25x35	305.4607176053903	95.92314632037463	139.07641784285357
25x37	190.62699179287267	210.95840822304308	232.10482545608588
25x39	68.89673432028552	272.9856406480019	354.35146394504994
25x41	73.69151918640286	229.88571073470382	480.5120602024469
25x43	164.36958356094965	221.41987264019468	605.4905118992369
25x45	278.480232691658	170.1465250894063	724.3807286227319
25x47	411.57974925887686	92.84013140878221	776.2001610409519
25x49	536.7257772829627	82.86470901415159	737.4352581752515
25x51	653.9652131421058	157.3063889357328	720.9602624278259
25x53	696.7480534597852	274.2412259307488	727.7548007399192
25x55	739.5934694141099	393.52572978142103	747.5857810311804
26x18	1398.720107812853	556.2847652057351	405.68058864086646
26x20	1271.404817514862	428.9391681812234	383.8945297865027
26x22	1145.4041950333515	303.1352338478652	398.42536314848246
26x24	1011.4149544079323	170.03179114506779	450.08844686350267
26x26	886.0114276915394	48.53091798019073	430.6695368841404
26x28	755.2048265205935	17.998055450520532	303.2186175022897
26x30	633.7126241444143	47.513050838690454	187.76818154309302
26x32	508.93192079098367	13.375350462698199	85.44530414247453
26x34	378.4118523513763	10.70186899564772	34.33846240005505
26x36	249.4821035665681	139.60057306472672	144.95902869431794
26x38	118.99684869776978	270.1000740466396	271.7650639799019
26x40	0.6403124237433416	192.86059732355918	399.56202271987763
26x42	73.42431477378607	157.68680984787505	521.0980042180167
26x44	203.17873904520638	175.19132398609256	650.6200119885648
26x46	333.0326860835135	84.1758278842566	750.5604372733751
26x48	460.4594661856786	19.233304448274154	694.5222242664378
26x50	572.963916839446	62.728382730626784	662.0103095873958
26x52	608.3458966739234	183.8753110126536	654.2248313844407
26x54	655.44382673117	315.4270280112344	671.3161773709911
26x56	686.4457006930701	437.7361077178809	705.996954667653
27x19	1337.4625415315375	499.0365217095837	339.01629754334823
27x21	1209.539168443916	373.451469403991	328.95592409926286
27x23	1082.25892003716	250.04433606862597	368.7760431481415
27x25	949.8724177488258	129.69969159562402	445.9845400907974
27x27	824.834680405716	53.52803004034423	354.65116664125014
27x29	698.2550393659899	54.80602156697727	234.88656836864897
27x31	571.485677860784	51.87754813018827	106.88629472481463
27x33	449.22494365295415	48.701642682767734	3.471310991542009
27x35	316.1408546834778	89.17981834473562	74.02188865464079
27x37	196.89184848540555	207.92739117297694	196.75466957609962
27x39	75.63200380791162	188.65948160641153	330.2620171924107
27x41	22.840534144367247	107.26457942862575	453.0358595078319
27x43	140.49234854610438	100.58479010267904	579.7879784886889
27x45	268.0856952543347	147.68865900941753	708.6442972323986
27x47	394.91838397319543	23.480417372780945	677.0148668973227
27x49	513.4671362414541	14.916433890176299	625.1259873017599
27x51	534.6646799630587	125.00447991972165	598.9850749392674
27x53	574.4207952363844	250.4608751881222	600.3790885765427
27x55	619.9752253114634	379.4855464968332	631.641575579062
27x57	645.4606494589738	506.32721633346966	682.82680820249
28x18	1397.4188849446682	566.2479492236594	300.21448999007356
28x20	1272.7797806376402	445.32389336302174	270.4321911311594
28x22	1150.1508292393655	331.23757335181654	287.256557801558
28x24	1024.3714365404767	222.86013551104185	353.0326330525269
28x26	894.8234350976732	111.69682179901069	399.98872484108824
28x28	768.3030912341821	8.765842800324208	276.1996379432818
28x30	642.8336332209134	55.27820547014906	151.6630475758677
28x32	516.2516150095802	101.96827938138445	33.426486503968334
28x34	393.7577935736637	91.07798855925647	7.4027022093287975
28x36	271.3246210722499	172.82838308564968	137.53490466059893
28x38	161.22735499908165	231.17582053493362	262.39790395504343
28x40	67.9907346628935	107.82365232174223	392.00655606762524
28x42	110.4337357875756	37.16463372616463	520.7974750322817
28x44	220.36762466387853	68.89912916721059	647.702624666598
28x46	343.3585443818167	112.89592552435197	651.9456188977726
28x48	447.33381271708043	70.7809296350365	585.8658037468989
28x50	462.95453340473927	101.70004916419677	550.8590563837539
28x52	502.37677095980433	202.02876032882074	541.990424269654
28x54	547.9712857440616	322.10298042706813	556.5954814764486
28x56	574.3712040135715	445.9971748789449	601.6321799903991
28x58	611.9033011841004	577.7776821581122	669.8591269811885
29x19	1344.5150501203027	513.5076630392186	222.29152030610578
29x21	1220.5796000261514	411.84603919425996	219.3762977169594
29x23	1095.7556525065247	304.4467933810438	268.7583487075331
29x25	967.0730737643354	174.6760716297454	363.1224724524771
29x27	845.8021340715569	53.64000372856064	329.7245062169326
29x29	720.8202064315345	0.4123105625618322	204.5746074174408
29x31	593.9368316580477	105.98282879787645	73.6027173411416
29x33	472.30382170801875	151.37007630307943	0.31622776601712554
29x35	356.47701188155196	164.91652433883058	77.16385164051893
29x37	245.65785149268063	260.94478343128486	210.0042380524739
29x39	148.96204214497084	156.02785007811897	331.88957500952034
29x41	125.71237011527585	34.205262752973965	458.0657158094242
