	dist_type_central	dist_type_portal
29x45	269.4264278054405	0.4472135954997546
29x47	373.7804970835155	103.06046768766377
29x49	479.3874111822294	228.66283038570126
30x6	1511.7053284287913	1218.6781363428165
30x8	1433.347327063472	1098.3480140647591
30x10	1356.21524102924	970.7863719686221
30x12	1282.8106095601174	845.5539367775423
30x14	1223.2293325456187	715.1957773924564
30x16	1168.1018106312479	588.7463290756045
30x18	1088.190410727828	461.4617752317086
30x20	1017.6910582293626	335.8179417482036
30x22	956.8365638916606	210.86917745369985
30x24	911.431538844251	92.31061694084819
30x26	882.0562623778598	0.5000000000001819
30x28	841.2737782672178	93.90085196631614
30x30	702.8376910781037	167.7522578089487
30x32	578.3371767403511	210.90730191247545
30x34	456.00745607939336	181.32898279094803
30x36	336.07702986071496	55.84236742832427
30x38	228.08237546991674	38.26708768641811
30x40	153.04002744380313	159.08063992830824
30x42	163.38304685615384	167.37389282680832
30x44	219.62263089217373	58.88038722698745
30x46	295.78277502248176	29.56095397648762
30x48	393.08362977870263	155.70080282387784
31x7	1428.968288661438	1164.2047800966975
31x9	1348.2020323378836	1039.4947426514482
31x11	1272.1403892652725	913.8634307159905
31x13	1201.1152567509914	785.9441837687966
31x15	1144.0200085662834	660.6625311004098
31x17	1084.1905459835	534.2785228698605
31x19	1004.1439588027206	412.03772885501644
31x21	934.8737882730481	289.4995682207488
31x23	879.0050796212724	176.88790235626624
31x25	839.5873391136861	69.44710217136497
31x27	815.1293455642482	14.603081866510074
31x29	776.7524766616455	87.23422493494137
31x31	657.1563360418888	174.54755798921954
31x33	539.4682567121072	217.00691233230336
31x35	420.9267513475473	136.69429395552672
31x37	313.8775716740525	31.84540783221355
31x39	230.87888599869828	113.47184672860524
31x41	175.29934398051776	235.77077851167232
31x43	146.75397779958112	130.88212253780102
31x45	205.10497312352038	15.628499608087726
31x47	312.3089656093788	101.28124209348961
31x49	402.371681409117	233.16554205113596
32x8	1347.9477920156996	1109.7140397417706
32x10	1263.1243960908996	983.9962601554946
32x12	1183.9244105938517	856.6706543357255
32x14	1120.3660116229873	734.4249451101181
32x16	1065.0170374224065	610.1421883462904
32x18	998.9441225614171	487.8921602157593
32x20	920.789644815796	370.8395475134764
32x22	857.1933854154498	259.73929236832845
32x24	799.9628053853503	150.5001328903068
32x26	769.1571620936777	21.35275157912905
32x28	758.5430310799774	15.163442880823721
32x30	734.5081687769034	99.53014618697192
32x32	618.1774664285327	146.34268003559302
32x34	506.1099090118665	201.7241681108143
32x36	400.0222493812061	115.15641536623123
32x38	291.0245522288454	96.1212255435814
32x40	173.31272313364602	195.84917666408552
32x42	99.01358492651383	209.25795086447738
32x44	121.38410110059704	99.56153875869951
