	dist_type_ambigious	dist_type_central	dist_type_portal
18x14	743.8082884722381	690.8099087303251	812.9869679152305
18x16	702.3066224947619	593.6636690921889	774.3460415085751
19x11	793.8154243903302	824.9979442398629	845.6391476274026
19x13	722.9453403958004	712.9777873117786	784.9898376412268
19x15	666.6877245007589	605.0276373852685	737.8094076385851
19x17	632.534389578938	507.8300050213653	704.7117098502051
19x19	626.0907851102746	428.913780613307	696.9725899918877
19x21	641.9641600587994	375.21575499970663	710.0315646504737
19x23	679.2789721462016	357.08133807299424	742.50341548036
19x25	739.2031149826144	384.89432991406886	775.7361440593058
20x8	878.6834189854727	933.7095002194203	920.9799947881603
20x10	791.9145408438969	848.7374623521694	836.5501060904841
20x12	710.5800813419975	743.615527003034	764.3967373033455
20x14	641.5659669901451	628.6860027072338	706.6888211936
20x16	591.7677655972823	519.640614655937	663.5317086620654
20x18	568.5594304907798	423.04045433031564	640.4012070569511
20x20	573.697887393705	346.6131359311127	643.3101475960099
20x22	604.3299257855762	304.75678696298144	669.4407361372625
20x24	657.9079330727059	311.28136532725495	717.137872657692
20x26	721.2517122336694	363.48809113917326	724.1632083998744
21x7	887.9408313620903	941.4760538643562	928.4107926990079
21x9	792.0735183049611	847.1765213932688	834.4757266691461
21x11	707.123437032036	764.2648724100826	752.1823151337711
21x13	626.8904685828298	662.6982266461861	683.0786335408244
21x15	561.2565933688439	544.8566449993979	630.1372577462785
21x17	520.565297729305	435.09960836571656	592.7179676709657
21x19	511.3729852074705	338.7310585110256	582.2340852268954
21x21	529.7346543317702	266.1217841515421	596.8283538840964
21x23	575.9064483056253	243.2316533677307	636.7701918274755
21x25	644.963014443464	281.41472953631967	661.7266882935883
21x27	676.9715920184539	359.9572424608234	678.985107642281
21x29	718.7599001057307	461.68954287486315	719.9242974091095
22x8	799.121284662097	852.5115058461089	839.4270591302142
22x10	703.804880062649	758.9721135852092	746.2979225483612
22x12	617.4895302756152	675.2923218873436	663.341390235827
22x14	538.3451807158674	579.102904154348	597.478446138436
22x16	478.92247222280145	459.3954444702298	550.0458293633359
22x18	450.1971945714454	346.41644591445106	522.1479809402692
22x20	456.52619859105556	248.98861419751688	525.598297181412
22x22	495.3556136756704	188.203995706786	558.1181093639589
22x24	559.2829512867344	199.27473397297481	600.8115008885895
22x26	604.3752043226131	273.40012362835563	607.0308950951346
22x28	640.2026069925053	377.90519710636454	641.6144153617499
22x30	695.3790129131019	491.084892457506	695.9464430543488
22x32	767.8347202360674	609.5404150669583	767.9931234067137
23x7	818.2416310601653	869.8813061561904	856.5683900308252
23x9	713.7374657393291	767.0200323329241	753.92368977238
23x11	618.3369233678349	673.5994587289983	660.9648635139387
23x13	533.637709687012	593.0764244176291	581.3125537952882
23x15	455.2042798568572	500.8446629445102	518.2158009941418
23x17	404.7494123528778	379.6002723918936	476.68745190113816
23x19	392.55052872209944	262.87517494050263	463.33080795474825
23x21	417.9848159921601	163.50763407254104	483.25838471774074
23x23	474.92330159721587	125.2540713909133	531.950319484818
23x25	539.586793389164	187.63461194566452	543.0747900611851
23x27	563.6233011506889	293.3015267604314	565.366487864288
23x29	613.9521952074116	409.37906394929365	614.7309151165244
23x31	683.5262256855989	530.6691070714407	683.7144880723241
23x33	766.6027563216818	652.6907889651883	766.6042955788859
23x35	862.7626496319831	778.5471274110516	856.352000990247
24x8	733.380353431969	784.6789297540745	771.3413659333977
24x10	628.3272857357063	681.4932853667744	668.3854411939266
24x12	530.5139489212322	585.9177843349695	573.3376404876971
24x14	446.3976993668313	507.8857213980325	496.3804851119752
24x16	373.76654960014804	423.7137637603951	441.905955605941
24x18	336.1967144396269	300.9630389267093	408.2952250516776
24x20	343.93428790976907	179.31021833682536	412.0483398825918
24x22	393.4762615457251	80.03929285044926	452.6703970882124
24x24	471.1632536605543	102.00829181983181	485.9588167736025
24x26	491.6978686144572	210.04731371764805	494.0303573668323
24x28	534.0367283249349	330.1810824381074	535.0840562005192
24x30	599.0254618962367	453.2765425212296	599.2533220600448
24x32	682.0030222806934	579.674910963033	682.013110137921
24x34	776.892957620289	705.9021374099957	776.7367556643629
24x36	879.8761917451795	771.4958151539124	837.7963671441886
24x38	988.7919119814848	775.8468696849911	912.7285276575943
25x7	762.4684022305447	811.4958190896609	798.0795601943453
25x9	648.6359262328905	699.52712942387	686.1659018050954
25x11	542.8603540506525	595.8433384707761	582.7133120154368
25x13	447.1470183284241	502.72805372288514	490.2090737634301
25x15	361.05371234762254	425.4130501054237	414.29866425080314
25x17	295.08440148540535	348.93071518569405	366.2381793314289
25x19	277.96718367462006	224.444280836024	348.65271431612285
25x21	311.6816022802757	101.41647400693843	373.6171585995482
25x23	385.04650108785563	16.46353546477789	436.27914000098605
25x25	424.9839116954897	129.34235655808982	428.32880500848853
25x27	454.9034556914249	253.7904529331235	456.3123425900292
25x29	515.3896149516402	380.980806865648	515.6660694674413
25x31	596.059673858247	508.7171461627767	596.0826576910284
25x33	690.6296448893576	635.7861483234752	690.4824012239559
25x35	794.4709434586015	719.551916125584	754.8691012354393
25x37	906.0760994530204	714.5829119143556	829.0587783746095
25x39	1018.4195137564878	729.0250105449061	909.3255445658616
25x41	1135.7784209959266	765.3118459817541	999.1149191159145
26x8	682.4983226353014	730.7395982153971	717.3290739960287
26x10	568.0177750739848	618.2168169825211	604.8261508896585
26x12	459.2136239268169	511.887597427404	498.71301607237007
26x14	361.3811644233827	417.11291756549565	404.65717094844615
26x16	276.55421457645514	344.4247284966629	333.87074385156893
26x18	221.13310561740832	283.9801584618191	293.29154505372264
26x20	230.57807788252526	156.4800626277991	296.87554631528656
26x22	296.99887743895596	27.640065122933514	349.91040739023464
26x24	364.28716804191697	58.588913627067804	369.60895660143285
26x26	376.8785613430403	184.3342887256738	378.8099919484698
26x28	429.5671165254621	311.1767786966114	430.1002529643524
26x30	507.24559101090244	438.8787641251282	507.29440130953515
26x32	601.1319056579845	567.4355011805305	601.0199397690562
26x34	706.1303123361863	675.697105218011	671.087220858809
26x36	816.7242435485801	655.8334315967736	739.5266661858788
26x38	932.3482426647248	660.5346664634642	820.7894039277069
26x40	1049.9876115459651	687.6899187860762	909.106101838504
26x42	1170.547888298467	736.3916069592319	1006.1401685649968
27x9	602.6066448355842	649.8570368935001	636.4725354640213
27x11	485.6252003345788	535.0181634299902	521.6074723391142
27x13	372.61606191896755	424.9240515668651	411.70762635637425
27x15	274.9329409146891	330.9925709136081	318.66634902355145
27x17	192.54101796760068	266.8335878408112	257.4031926763923
27x19	161.1596028786368	226.64460637747356	231.83049324883876
27x21	211.17341594054892	104.88341908995889	266.6698550642725
27x23	305.281350232863	41.787830764470435	326.4970180568267
27x25	308.35354059909827	133.64125859928166	311.55684232576203
27x27	347.34876190941	256.7910481305766	348.23101872176744
27x29	421.1372431880136	381.7927416806138	421.2099922841339
27x31	515.861006473643	507.66794068564167	515.7843522248421
27x33	621.187179841954	635.2628372571469	590.3975884097089
27x35	733.1776144973331	605.9645322954141	654.9090733834736
27x37	850.2077920132233	598.8329396417668	735.2978237421896
27x39	969.9119370334605	615.3056846803869	823.2713559938786
27x41	1090.6634725707102	656.6458485363326	919.6543755128881
27x43	1213.282581594247	668.954993104917	1023.3997375414947
27x45	1288.8665570958074	639.4371603214815	1131.5388999057877
28x10	523.4234343244482	569.3644628882275	556.0382465262618
28x12	403.4892737112101	451.8008344392469	438.3863068116975
28x14	288.618114469622	340.30453420429154	327.0317048850154
28x16	188.67161948740437	245.41837746998468	233.3859036017383
28x18	110.53344290304169	195.91590542883435	181.3886490384665
28x20	126.50032252923282	189.3728903512856	186.25244052092276
28x22	220.59866273393413	107.31528316134663	261.90106910816536
28x24	249.5934694658494	118.92560699866135	255.5560603859746
28x26	267.134717324424	215.84493786049285	268.5827939388522
28x28	335.02353887450954	332.47558045667057	335.13258809014684
28x30	428.98693919512306	454.9227560806342	428.9876385165431
28x32	536.5059764811571	581.1775140178773	511.77254986956837
28x34	650.862911525922	564.1114513994553	570.721902155507
28x36	768.868525822198	540.074818890864	648.2929970314345
28x38	890.1982394950015	545.6478586047966	736.425682333255
28x40	1012.880787457241	578.7317250678417	833.9238392083537
28x42	1136.0946546833147	634.5970882378833	937.8872130485627
28x44	1217.0631158654016	596.7722413115407	1046.861475076813
28x46	1255.1980963975363	577.4333045469402	1160.769598671502
29x11	446.54700984330873	490.39864600139356	477.2071583704504
29x13	323.099056018429	369.61655807065773	356.2454210232041
29x15	204.67928180448527	255.22909003481533	241.8883387019719
29x17	104.54441544147603	162.50383010870817	151.13349992638925
29x19	46.258836993594855	144.28097587693236	115.85456400159619
29x21	136.73690065231102	187.8540390835396	175.73098759183017
29x23	208.13918612313222	156.62796940521227	220.5973726044802
29x25	194.10323129716303	203.18588632087628	196.83146191602592
29x27	248.94697427363909	299.76329995514794	249.11386151717838
29x29	343.825465025498	412.80648056928567	343.9466098103017
29x31	453.4158532737907	532.2593127414493	438.1458843809897
29x33	568.6860736821325	534.2013201031982	487.1308760487264
29x35	689.3845675673342	492.11767088776594	563.141760127945
29x37	812.423087805855	483.050673946326	650.8764810622671
29x39	936.3349845007396	503.23489863084797	748.0282903741007
29x41	1060.6298741785472	552.7230138143335	852.9294988450102
29x43	1144.8721850058198	560.2823573877728	963.4010172301045
29x45	1178.9166411583135	525.7426811663665	1077.347430868984
29x47	1226.5347214000913	521.3666874667001	1195.3733236106618
30x10	498.94807785981084	539.016052080084	511.17431899499786
30x12	371.8712142664445	412.78953475106397	399.8449699571071
30x14	245.96461290193756	289.10480936850564	275.91460780466116
30x16	121.12708863008292	169.3120539122951	155.90000513149425
30x18	20.246530566988447	83.93903740215264	75.7480164756806
30x20	59.77278645002255	129.78561553577478	93.00895655795713
30x22	186.8535683362779	216.2560889316184	207.43532968132516
30x24	135.11970692685776	224.71327330622935	142.4327743182724
30x26	164.5519942145945	288.73551703938347	164.83312409828292
30x28	261.480126969527	385.98955529910387	261.80560880164495
30x30	374.018272280914	497.0417970352194	368.78100276451295
30x32	492.20888451957035	515.7056389065374	407.9916004037335
30x34	615.0041417746716	455.2866068752735	481.0515714557018
30x36	739.7533332131733	424.83549051368095	566.4742836175354
30x38	862.992757791165	431.7014014339075	663.3196062231239
30x40	988.726143277298	474.064158527092	770.3749907674833
30x42	1077.0895554223891	535.1901254694445	883.6621472033305
30x44	1107.4611427946354	484.7494845794062	999.8334375284714
30x46	1151.0669834549158	465.9489675919452	1115.6182682261888
30x52	1341.1146534133466	553.3074675078949	1345.7023124004804
31x11	414.140339498581	469.9705743980149	426.61033836511734
31x13	306.6023098412665	342.34791718367444	329.995661183598
31x15	178.17843303834505	214.21781905341118	201.69301921484544
31x17	50.79096376325218	87.74623638652527	74.6654002868797
31x19	5.1156622249717305	43.05031939486626	6.711929677820009
31x21	125.65403296353053	162.24270707800707	132.97690024962986
31x23	104.41223108429398	270.5273257916841	128.19763648367316
31x25	83.56810156991705	302.0779826468658	84.95214888394507
31x27	175.8204470475488	375.27242051608334	176.67696397663144
31x29	293.31992431473196	471.24615436096724	293.0504700559275
31x31	415.68736762138894	512.68570060028	330.93894844819914
31x33	539.5536147594605	431.84129399583765	395.56585191343294
31x35	664.142689788874	378.5744740470491	478.5927625863142
31x37	790.3713722042315	366.7649192602801	577.985766260727
31x39	917.0681643149545	395.67069388571076	686.3438336577375
31x41	1011.7923338314041	457.97695007500096	801.1084613209375
31x43	1034.5411661214837	454.70947252064116	918.2200522750524
31x45	1073.476212312131	413.16260527787335	1039.1266998783162
31x47	1123.3642063017674	407.16426660501514	1125.6013237376721
31x49	1187.2940663542456	431.07493548105987	1190.5818745470638
31x51	1258.0147892612388	473.61871795781	1262.425985949275
32x10	437.3277370576898	534.5283057051329	453.1876759136328
32x12	328.95894515881446	407.3179441173688	341.84041247342293
32x14	235.58906935594422	277.70460853215945	243.72502866960522
32x16	130.80570323957593	152.25994877182896	142.2318248494337
32x18	39.266601584552824	39.48500981385219	40.341864111615024
32x20	87.99080861089995	101.83900235175143	89.27430985451538
32x22	113.41535169455672	227.23310058175943	165.6556730088046
32x24	23.307724041613344	336.00733622943415	42.42793890822422
32x26	92.51902507052277	382.4540887479178	92.50194592547778
32x28	214.548043104569	459.1399599250757	215.05762669573008
32x30	340.46096868804216	521.939834846891	255.88026731266314
32x32	466.6626884592341	426.098468431887	311.00261220767914
32x34	594.8939821514421	350.4115437596195	395.23153973335684
32x36	719.9756184760706	311.0538397126774	492.10772316638173
32x38	846.8802101832349	319.14487368591693	601.0779070969087
32x40	947.1839867734252	372.2159384013534	716.6374709712019
32x42	964.0700065866583	440.0239284402609	836.9332456056457
32x44	995.4565702229302	375.1999243070285	957.5982577260673
32x46	1044.0655320428884	348.7710928388416	1046.033725651329
32x48	1106.3464867752778	364.53453718406416	1109.3986789247588
32x50	1174.3995674386122	395.1788759536618	1178.5984490062758
32x52	1252.3857828959895	458.02448537168846	1257.7626442218739
33x11	353.2107433247182	448.90781815423964	370.19420470882574
