	dist_type_ambigious	dist_type_central	dist_type_portal
5x23	597.6990296127307	597.6417739750125	753.379220578853
6x20	720.0039699890548	719.6030828171873	676.8635289332702
6x22	610.9448214037009	610.6831050553142	683.499008631322
6x24	511.26432772099395	511.19664787633326	708.3281250945779
6x26	424.87824703084055	425.74537554740385	756.4767311689104
7x21	637.4637197519555	637.0234799440282	622.5978750365277
7x23	527.0051817582062	526.711440544061	637.2663976705503
7x25	424.0112272098461	423.9461295966738	676.0936627420789
7x27	340.79252632650275	341.93125917353626	736.3905118889024
7x29	291.2487665209932	290.9430253503253	814.1194040188453
8x20	672.7794173427126	672.4335687634875	562.763275631948
8x22	555.2790005033504	554.8596294559551	569.5228954133448
8x24	441.48805193345817	441.15196928042815	599.668591807175
8x26	338.9019734377479	338.8378190226115	653.5806511823923
8x28	258.77848442248825	259.4815292077646	729.12030831681
8x30	227.1602253916824	226.17189922711427	815.9618912669879
8x32	256.7919313374156	256.3533810972657	911.3613641141477
9x19	715.7397789699828	715.4922160303352	504.45668912206906
9x21	593.7793223075386	593.4801459189682	506.2816247899976
9x23	473.3597312826684	472.9889165720483	526.3531848483489
9x25	357.51209042492513	357.11227198179546	572.3641976923436
9x27	253.01155704828966	252.95099920735623	641.8205418962531
9x29	180.4277373354773	180.55837947877134	730.2080856851697
9x31	179.38625253903928	179.07112441708733	825.983818001297
9x33	246.8431931409089	246.8191281080137	929.160181023703
9x35	332.1242929988712	331.9969066120949	1021.9840830463066
10x18	762.3184951186739	762.004020986766	449.6710442089861
10x20	637.9528512358887	637.7206288022993	444.6119211177315
10x22	513.3609108609652	513.1320149824993	453.1656483009274
10x24	390.0816017194351	389.7811899001798	491.8254731101266
10x26	269.8525893890958	269.4357437312279	556.2600291230711
10x28	162.56850863559012	162.53159692810485	643.5159050093479
10x30	107.3804190716351	106.38042301100319	740.2967475276384
10x32	161.03801538767163	161.01118718896512	845.5554638224506
10x34	248.08783122112206	247.64032789511475	937.8226122247212
10x36	322.864901777818	322.7130998270756	990.4124720539417
11x17	818.8977435553232	818.7472347434219	411.8911438717758
11x19	692.8929767287296	692.7089123145449	385.628055514637
11x21	566.7161381150179	566.4897361823954	387.47214248252726
11x23	439.33791322853085	439.0415492866252	414.16494540219105
11x25	313.134044140844	312.92467080752846	472.412203059997
11x29	76.90498033287571	76.919542380334	655.2085591626529
11x31	75.2634625831153	75.11716714573305	760.6033583938478
11x33	167.07764422567152	166.86934769453637	857.4557360004073
11x35	235.96340139945443	235.63048784060194	919.825095765494
11x37	335.82442198267853	335.53283356476476	931.8200482925873
12x18	753.4027900134162	753.389888437587	337.89572947878446
12x20	624.3551713568168	624.3317867928878	329.8268939913784
12x22	499.17135695069675	499.1415466578593	339.9626503014705
12x24	371.0745930402673	371.0398814143838	389.39259571799755
12x26	242.912133085196	242.85959812204248	469.92904187760087
12x30	0.4049691346264687	8.148864951636007	676.9950103213465
12x32	82.64787958562493	82.35187915281568	780.2429826662972
12x34	152.2866166148555	151.74483055445407	838.8724894762015
12x36	250.41377757623488	250.04627571711606	875.4840147027242
12x38	367.37588216974706	367.17243741871465	877.77297679981
13x17	817.259383549678	817.0944743418595	306.7263601322845
13x19	691.3276299989751	691.144132580173	270.46680387803605
13x21	563.4282243551523	563.2096625591573	273.001106224865
13x23	437.04247711177925	436.7573774992245	307.741460970081
13x25	309.4439839453985	309.0603487993891	384.2452071269073
13x27	183.5654106851287	183.3746438306015	481.7541489183047
13x29	60.063050205596625	59.74453949943895	591.1139737817062
13x31	0.31240998703598205	6.762957932739408	701.6994068687815
13x33	66.0894091364118	65.79855621516352	755.2958691797542
13x35	165.58558512141087	165.22489521860805	823.9857680809783
13x37	287.39583643469877	286.9506696280741	816.7200296307175
13x39	411.9569929009584	411.58387237597185	826.1095835299334
14x18	764.3892333098368	764.0290177735397	230.7658986938926
14x20	637.6992174999118	637.4495838887966	214.79211344926054
14x22	511.19027729408157	511.0129348656451	229.18232828907196
