	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
38x16	0.012588422	0.026018957	0.0386887	0.098565154	1.207845e-10	1.2021359e-10	1.2034276e-10	0.07136172	0.123405084	1.203315e-10	0.30433473	0.013783355	0.31125394	1.2060218e-10
38x18	1.2122484e-10	1.2120958e-10	1.2105154e-10	0.097201094	0.0162054	1.2061686e-10	1.2120287e-10	0.06621826	0.14999942	0.018852495	0.317191	0.004878583	0.3080744	0.0213793
38x20	1.10629575e-10	1.1076619e-10	0.0052336804	0.098114274	0.014648538	1.10419396e-10	0.021703498	0.07409877	1.09977374e-10	1.1047775e-10	0.76249605	0.0201604	1.10501566e-10	0.0035447457
38x22	1.1602536e-10	1.16090665e-10	1.1529516e-10	0.04816009	0.034545187	1.1541265e-10	1.15272514e-10	1.16121446e-10	0.065728515	1.1590879e-10	0.8068983	0.04466787	1.1583255e-10	1.1606564e-10
38x24	1.1953868e-10	1.19774e-10	0.040835816	0.01573803	0.025236983	1.1951634e-10	0.05204975	0.05262813	0.09286991	0.019679977	0.36705834	0.059210252	0.24662262	0.02807017
38x26	1.167778e-10	1.1705006e-10	1.1680697e-10	0.09494183	0.090926796	1.1684374e-10	0.013775656	0.010432019	0.046041198	1.16323395e-10	0.6242566	0.079507165	0.040118653	1.1683282e-10
38x28	1.1729277e-10	1.1734447e-10	1.1711013e-10	0.070898086	0.04516687	1.1699315e-10	1.1683549e-10	0.04506381	0.077138335	1.1726817e-10	0.6667646	0.09496826	1.1723977e-10	1.1681521e-10
38x30	1.1734728e-10	1.1732669e-10	0.023655659	0.09550065	0.048493225	1.1730611e-10	1.166655e-10	0.09583959	0.10128032	1.1660253e-10	1.1691187e-10	0.02580081	0.53601056	0.07341919
38x32	0.06979102	0.089165516	0.20992696	0.01400727	0.12159837	1.2512992e-10	0.017727412	0.29207024	1.2501017e-10	0.05992802	1.2467156e-10	0.12578528	1.2570883e-10	1.2530046e-10
38x34	1.2643225e-10	0.044185203	1.2614802e-10	0.082489975	0.07039311	0.008457136	0.04675531	1.2603786e-10	0.15854973	1.2600927e-10	1.2626164e-10	0.02566391	0.56350565	1.2621251e-10
38x36	0.14501682	0.05524153	1.2551715e-10	0.064052425	0.016578823	1.256017e-10	0.036268048	0.02540369	0.10282584	1.252314e-10	1.249296e-10	1.25606e-10	0.5546128	1.2523713e-10
38x38	1.1985245e-10	0.044587504	0.036012948	0.042535406	0.061660107	1.1971263e-10	0.016213864	0.04543155	0.1158749	0.040987268	1.1937859e-10	0.015561908	0.5736992	0.00743536
38x40	1.187246e-10	0.06914841	1.1847463e-10	0.009223602	0.01974793	1.1851643e-10	0.049763102	0.013348038	0.10418446	1.1884808e-10	0.31325272	0.07563792	0.32229424	0.023399554
